Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
"Competência: DEZ/2025, NOV/2025, OUT/2025, SET/2025, AGO/2025, JUL/2025, JUN/2025, MAI/2025, ABR/2025, MAR/2025, FEV/2025, JAN/2025."
Tipo de Produção: Visita Domiciliar.


Uf;Ibge;Municipio;DEZ/2025;NOV/2025;OUT/2025;SET/2025;AGO/2025;JUL/2025;JUN/2025;MAI/2025;ABR/2025;MAR/2025;FEV/2025;JAN/2025;
PB;250560;DIAMANTE;7.251;6.519;7.117;7.380;6.436;6.750;3.133;2.515;6.828;6.454;5.184;5.714;
SP;351290;COSMORAMA;2.843;2.642;2.584;2.981;2.422;2.896;2.221;1.946;1.770;1.916;938;676;
SP;352170;ITABERÁ;12.776;14.632;15.514;14.045;15.223;14.955;14.880;17.712;14.909;15.319;14.173;9.799;
SP;352650;LAVÍNIA;1.662;2.039;1.286;1.842;2.230;2.762;2.361;1.414;1.382;1.625;1.536;937;
PR;410720;DOIS VIZINHOS;12.826;20.179;18.948;23.523;20.307;22.462;15.674;19.362;18.885;17.724;14.688;6.501;
PR;411295;JURANDA;5.271;6.982;7.584;8.114;7.133;6.787;5.816;6.750;6.276;7.206;6.469;1.064;
SE;280670;SÃO CRISTÓVÃO;22.455;24.524;25.670;25.622;25.056;26.276;19.296;20.524;11.984;19.967;21.116;17.218;
RJ;330580;TERESÓPOLIS;1.785;1.744;19.269;20.865;13.446;13.519;7.778;13.176;12.287;11.463;15.617;10.972;
SP;354370;RINCÃO;1.336;2.201;1.140;3.658;2.856;3.231;2.183;2.906;2.288;1.580;1.549;1.263;
RS;430825;FLORIANO PEIXOTO;748;718;927;678;745;623;689;661;498;380;551;347;
GO;522100;TAQUARAL DE GOIÁS;2.723;2.500;2.180;2.561;2.931;744;729;3.034;2.421;2.486;2.292;2.247;
MG;315080;PIRANGA;14.804;15.168;15.195;14.781;14.314;16.345;14.249;15.046;16.006;15.750;15.578;2.195;
PA;150240;CASTANHAL;55.697;63.694;59.419;69.444;70.296;55.602;64.753;64.830;62.390;52.969;75.092;64.097;
RS;432057;SETE DE SETEMBRO;1.426;1.279;975;1.377;1.226;1.425;983;1.436;482;1.379;1.125;896;
SP;351870;GUARUJÁ;12.744;19.467;16.271;22.118;13.868;6.883;6.363;6.822;6.037;7.571;9.262;7.368;
RS;430692;ENGENHO VELHO;996;720;808;802;697;995;573;792;781;983;734;605;
MG;311910;CORINTO;4.361;6.807;7.022;8.026;8.932;9.664;8.274;6.025;4.598;5.446;9.776;9.388;
BA;293110;TANQUINHO;2.672;3.611;3.284;2.418;3.038;2.864;1.483;2.652;2.521;1.783;1.701;1.296;
SC;420500;DIONÍSIO CERQUEIRA;3.070;9.694;6.644;8.484;7.651;7.032;6.052;7.259;7.128;6.027;7.708;9.235;
BA;291830;JITAÚNA;5.556;6.965;9.399;8.970;6.780;8.798;6.811;9.873;10.574;9.041;9.598;4.845;
MG;313130;IPATINGA;19.613;13.296;36.005;25.962;80.617;65.077;49.298;55.540;57.434;49.632;53.362;49.506;
PB;250933;MATINHAS;2.998;3.727;3.821;4.079;3.498;4.569;3.477;4.234;4.926;3.913;3.730;3.809;
PR;411640;NOSSA SENHORA DAS GRAÇAS;1.503;1.391;2.242;2.104;1.668;2.070;1.883;2.133;2.322;1.654;1.785;1.132;
BA;292310;OLINDINA;10.764;12.070;14.934;17.120;15.061;16.370;8.660;13.216;16.448;15.186;14.304;13.038;
BA;291050;ENTRE RIOS;12.325;20.493;17.832;22.911;17.431;17.411;8.416;12.430;13.328;2.973;5.196;7.381;
RS;432162;TRAVESSEIRO;2.919;1.498;1.057;1.247;989;1.226;1.062;1.473;1.225;1.427;1.077;860;
TO;171510;NOVO ACORDO;2.543;3.359;3.352;3.593;2.752;3.194;3.537;3.143;2.801;3.013;2.603;2.438;
MG;310960;CACHOEIRA DA PRATA;3.528;4.261;1.449;4.327;4.120;4.755;4.245;3.471;3.241;3.460;3.713;3.206;
MG;315440;RESSAQUINHA;2.280;3.130;3.529;4.272;4.238;2.428;3.419;2.930;3.350;3.690;2.927;2.860;
RS;431415;PAVERAMA;2.079;2.029;1.807;1.924;1.819;1.458;1.537;1.486;1.909;1.721;1.452;1.457;
SP;352600;JUNQUEIRÓPOLIS;14.364;16.783;18.992;18.320;6.382;19.386;17.345;19.363;17.990;19.268;19.856;17.985;
PB;251130;PIANCÓ;10.832;16.228;17.981;19.463;18.055;20.956;14.324;18.575;18.402;18.477;18.041;14.113;
PE;260170;BELO JARDIM;18.164;28.336;37.930;36.717;32.524;35.734;30.576;36.663;34.839;28.703;29.138;33.429;
SP;354000;POMPÉIA;4.748;1.911;3.799;9.406;9.303;8.735;5.464;7.684;10.939;7.478;6.546;10.950;
AM;130060;BENJAMIN CONSTANT;37.064;37.087;42.220;41.061;37.816;48.351;40.933;43.323;40.009;38.192;32.288;32.803;
SC;421150;NOVA TRENTO;14.425;17.055;17.944;19.252;17.429;16.954;15.391;17.930;16.674;16.028;16.275;1.167;
PE;260370;CANHOTINHO;16.280;20.658;23.919;23.819;21.100;25.270;19.999;22.529;20.652;19.751;22.450;26.689;
BA;290070;ALAGOINHAS;56.812;55.462;48.040;72.058;70.275;66.537;35.158;35.392;57.304;62.321;16.795;12.120;
RO;110005;CEREJEIRAS;8.666;13.644;11.985;13.684;14.337;14.206;10.972;11.230;9.732;11.612;12.962;11.084;
RN;240480;IPUEIRA;1.212;1.872;1.798;1.857;1.846;1.827;1.585;1.712;1.735;1.801;1.312;938;
BA;290760;CENTRAL;8.245;11.088;11.445;12.877;10.540;12.545;9.420;13.139;13.656;13.330;12.490;10.822;
RS;431265;NÃO-ME-TOQUE;2.232;3.086;3.012;3.365;4.193;2.006;1.287;1.314;1.473;3.132;2.705;2.910;
PA;150300;FARO;5.103;8.471;8.143;7.533;8.151;6.646;7.844;8.406;4.610;4.944;4.150;4.704;
MT;510735;SÃO JOSÉ DO XINGU;2.081;2.767;2.767;2.990;2.621;2.754;2.999;1.978;2.472;2.160;2.257;2.217;
SP;355420;TEJUPÁ;944;766;1.037;807;937;1.302;581;716;688;681;643;244;
MT;510621;NOVA CANAÃ DO NORTE;6.435;8.698;9.344;8.188;5.712;8.451;7.062;8.052;7.761;7.382;5.241;7.601;
PB;250270;BORBOREMA;2.354;2.900;3.617;4.133;5.056;4.328;2.825;4.621;4.311;5.199;3.467;3.293;
MG;314710;PARÁ DE MINAS;31.061;39.687;43.269;49.564;45.688;44.318;39.188;27.769;31.257;32.223;29.165;29.841;
PB;250600;ESPERANÇA;31.379;32.520;39.111;35.876;29.629;32.760;25.288;30.596;30.157;30.012;28.835;30.020;
PI;220553;JUREMA;4.244;3.825;4.320;3.556;4.377;4.596;3.733;3.211;2.479;3.471;2.726;3.445;
AL;270255;ESTRELA DE ALAGOAS;10.888;14.131;16.652;16.481;14.478;17.221;14.408;16.976;20.272;15.458;13.615;7.154;
MG;314585;ORATÓRIOS;3.185;4.447;3.746;4.793;4.524;4.294;4.187;4.300;4.016;3.906;2.114;275;
MG;315790;SANTA MARGARIDA;11.567;14.347;15.614;15.937;14.653;12.227;13.075;15.093;14.750;17.563;16.763;18.652;
RS;431642;SAGRADA FAMÍLIA;1.675;1.332;662;797;625;756;845;962;433;1.724;1.647;1.952;
SE;280760;UMBAÚBA;24.440;24.347;24.727;24.323;27.414;22.716;17.566;17.626;13.841;3.131;1.244;6.667;
PI;220520;JAICÓS;10.480;11.862;14.552;13.657;13.833;16.175;11.946;12.845;15.217;15.452;11.870;11.278;
MA;210043;ALTO ALEGRE DO MARANHÃO;14.824;15.004;16.223;18.383;20.063;21.502;17.532;20.057;17.604;18.134;16.588;19.562;
AM;130150;ENVIRA;10.656;10.996;10.189;9.931;10.401;14.361;11.841;11.464;9.300;10.921;10.478;10.368;
RN;241110;RUY BARBOSA;1.527;1.483;2.208;1.726;1.998;2.255;1.727;1.799;1.641;1.605;1.783;1.659;
MG;315030;PIEDADE DO RIO GRANDE;2.808;4.582;4.571;4.487;4.354;4.341;3.289;3.337;3.477;4.100;4.294;4.337;
RN;240750;MAXARANGUAPE;4.463;5.153;5.114;6.244;5.024;5.102;3.887;4.383;4.701;4.267;3.650;3.092;
GO;521523;NOVO GAMA;17.107;17.282;20.857;21.975;20.907;21.385;20.190;23.569;21.230;21.203;23.616;24.111;
RO;110011;JARU;31.526;32.057;36.888;35.758;33.762;33.327;19.149;10.809;21.110;20.955;20.234;20.810;
BA;293290;VALENÇA;40.777;24.161;47.814;48.809;50.611;48.130;32.564;42.653;40.343;42.519;37.667;43.592;
RN;240650;LAGOA NOVA;8.980;8.402;9.575;9.419;9.213;5.941;4.728;4.838;6.104;6.722;5.684;5.496;
SC;421360;PORTO UNIÃO;5.229;5.514;4.802;4.410;4.220;5.776;5.427;5.590;6.339;5.716;5.150;5.288;
PE;260300;CABROBÓ;11.175;12.464;12.746;13.425;13.653;11.630;11.712;13.745;12.195;10.031;9.868;7.844;
SP;352420;JABORANDI;2.303;3.808;4.386;4.630;4.658;3.267;3.855;3.177;3.885;4.124;3.762;3.302;
BA;291940;LICÍNIO DE ALMEIDA;10.289;9.835;11.707;12.349;12.007;6.835;11.382;12.204;9.459;8.645;7.311;7.043;
MG;316500;SÃO TIAGO;3.094;3.281;4.587;3.860;3.915;3.095;2.424;2.272;1.145;4.008;4.126;3.762;
CE;230410;CRATEÚS;47.058;50.775;57.875;62.795;56.734;55.329;54.698;54.988;57.199;51.570;56.705;53.453;
GO;520551;COCALZINHO DE GOIÁS;1.679;2.620;3.373;4.915;5.345;2.794;4.330;5.200;3.092;2.697;4.301;2.682;
SP;355140;SERRA AZUL;2.381;4.147;3.826;5.004;4.962;3.619;4.337;4.915;4.382;3.851;3.544;3.983;
RN;240320;DOUTOR SEVERIANO;5.740;4.960;5.782;6.288;5.562;5.714;4.438;4.638;5.131;6.741;6.123;24;
PA;150790;SOURE;10.692;9.428;10.149;12.124;12.182;7.879;6.807;9.119;7.281;8.048;12.338;7.882;
SC;420757;IOMERÊ;1.955;2.101;1.958;1.400;1.144;1.628;1.855;2.138;2.017;2.394;2.052;1.887;
PA;150710;SÃO CAETANO DE ODIVELAS;9.944;10.819;11.028;12.133;10.785;10.526;9.828;9.963;10.034;8.995;9.542;10.117;
PA;150276;CUMARU DO NORTE;7.449;7.841;8.267;8.233;8.834;8.227;7.668;8.259;7.831;7.389;6.978;7.606;
SC;420460;CRICIÚMA;59.892;67.214;70.806;75.651;73.585;71.995;71.074;68.403;70.685;68.328;54.453;42.930;
MG;310270;CACHOEIRA DE PAJEÚ;2.423;2.759;2.908;3.239;3.014;3.253;2.772;2.986;2.730;2.734;2.128;0;
MT;510330;COMODORO;14.457;14.302;15.133;16.398;13.660;13.868;12.723;12.796;13.853;13.556;13.458;7.425;
ES;320480;SÃO JOSÉ DO CALÇADO;8.188;9.783;9.825;9.611;6.580;3.740;2.843;2.719;2.403;2.137;2.478;0;
GO;521290;MARZAGÃO;910;844;906;1.089;602;843;601;705;706;880;752;996;
MA;210927;PRESIDENTE SARNEY;16.957;19.610;21.208;21.855;20.950;21.834;15.083;17.443;18.737;15.834;13.003;18.231;
CE;230230;BELA CRUZ;20.039;24.147;28.204;29.147;25.391;28.074;24.450;26.681;29.323;22.216;23.673;26.567;
BA;292790;SANTA INÊS;8.003;10.306;11.380;11.214;8.949;10.618;7.414;10.132;9.380;7.738;8.437;6.262;
PA;150260;COLARES;4.892;6.962;6.886;7.086;7.106;6.281;7.130;8.637;6.585;7.044;6.978;7.589;
MG;311640;CLARAVAL;594;1.250;1.461;1.841;1.059;1.202;1.095;1.540;1.109;934;1.236;1.066;
PR;412880;XAMBRÊ;1.039;1.466;1.515;1.701;2.069;1.913;2.045;2.617;1.443;1.889;2.404;1.526;
SP;352044;ILHA SOLTEIRA;10.710;3.644;14.472;15.684;14.468;16.052;12.054;15.257;13.762;13.356;13.514;7.822;
MG;317110;VERÍSSIMO;2.269;2.240;2.243;2.216;1.834;1.813;1.834;1.979;1.924;2.008;1.360;657;
AP;160040;MAZAGÃO;5.793;8.911;8.111;8.015;5.627;4.803;4.563;2.617;2.445;2.088;2.215;2.029;
GO;521860;RIALMA;8.644;11.041;12.316;10.179;11.839;9.980;13.045;6.222;12.492;12.076;12.426;12.833;
RS;430830;FONTOURA XAVIER;3.770;4.882;4.985;5.279;4.399;4.925;5.564;5.570;5.701;4.331;4.055;3.849;
CE;231360;UBAJARA;16.765;17.272;19.826;19.660;19.908;18.233;21.245;23.028;22.278;18.813;20.566;19.627;
PE;261160;RECIFE;510.933;528.677;577.674;581.290;569.797;512.455;474.748;453.237;428.020;369.923;417.577;367.673;
SP;355130;SEBASTIANÓPOLIS DO SUL;3.792;3.879;3.967;4.505;3.720;3.786;1.115;1.363;3.053;3.224;2.919;1.314;
SC;421270;PETROLÂNDIA;5.747;7.224;6.783;7.032;4.747;4.624;4.853;5.328;5.383;4.406;4.013;3.777;
MG;315840;SANTANA DE CATAGUASES;4.543;4.183;4.673;4.237;4.219;4.291;4.195;3.746;4.480;3.219;3.555;3.282;
MG;316935;TRÊS MARIAS;12.573;13.577;14.309;14.418;14.230;13.744;12.966;13.068;8.674;6.410;2.716;144;
SP;352410;ITUVERAVA;6.072;7.500;6.786;7.601;8.263;6.879;6.979;8.682;6.459;6.416;7.329;6.733;
MG;310470;ATALÉIA;9.123;9.200;9.682;9.601;8.188;9.112;5.083;8.213;11.610;10.901;11.620;9.921;
CE;230880;MORAÚJO;2.201;2.970;4.300;4.626;4.020;3.871;3.716;4.742;4.650;4.018;4.494;5.557;
RS;430613;CRUZALTENSE;1.114;1.135;1.039;1.138;1.115;1.064;1.150;1.022;1.164;1.532;1.407;637;
PR;412450;SANTO INÁCIO;1.746;2.748;3.300;2.931;3.043;2.765;1.977;2.023;1.822;1.766;1.582;1.443;
PR;411695;NOVA ESPERANÇA DO SUDOESTE;3.971;4.836;5.158;5.317;4.330;4.470;4.573;4.238;4.438;4.943;4.160;0;
RS;430843;FORQUETINHA;1.909;2.232;1.511;1.589;1.943;2.012;1.952;2.132;2.227;1.891;1.824;2.704;
RS;431130;LAGOA VERMELHA;8.761;8.796;9.745;10.447;8.139;6.685;5.678;7.964;7.747;8.630;8.800;6.707;
PA;150304;FLORESTA DO ARAGUAIA;13.654;14.539;17.085;15.865;15.660;12.955;15.964;17.777;19.892;17.041;16.188;15.567;
SC;421860;TROMBUDO CENTRAL;801;1.323;1.182;903;443;172;463;532;443;453;404;162;
RO;110007;CORUMBIARA;3.686;4.279;4.082;4.093;3.587;4.088;3.550;4.287;3.784;3.394;3.814;3.376;
MS;500060;AMAMBAI;21.323;23.363;24.335;24.724;23.085;23.871;24.018;24.451;21.580;23.613;23.685;25.554;
PE;260250;BREJINHO;9.427;9.298;9.501;9.391;9.223;9.592;8.249;8.817;8.425;8.599;9.281;6.845;
MG;315645;ROSÁRIO DA LIMEIRA;1.455;2.496;3.636;3.124;3.176;3.947;2.641;2.070;1.116;464;390;268;
BA;293076;SÍTIO DO QUINTO;6.289;7.045;9.801;9.032;8.512;9.514;5.604;9.403;9.500;7.360;9.654;8.898;
SP;354850;SANTOS;23.422;24.620;30.812;29.429;25.915;28.862;25.306;29.907;26.437;25.750;24.700;22.130;
RJ;330330;NITERÓI;37.027;40.661;46.024;42.180;42.673;48.480;40.768;43.748;38.797;36.531;31.231;34.391;
MS;500800;TERENOS;11.090;9.884;9.327;10.529;11.072;12.221;10.562;10.225;7.260;8.625;7.457;6.590;
SP;353810;PINDORAMA;5.400;7.959;9.920;7.635;7.824;8.683;8.208;8.810;8.583;8.181;8.745;6.036;
PE;260775;ITAPISSUMA;22.803;20.987;20.901;16.993;17.044;16.413;18.981;17.438;18.088;17.007;17.819;14.582;
PE;261380;SÃO VICENTE FERRER;11.511;11.744;13.243;16.520;12.574;13.166;1.184;15.159;15.411;12.571;14.755;12.006;
CE;230810;MAURITI;22.928;44.699;49.450;54.109;46.109;46.229;45.474;44.273;45.718;40.386;44.359;48.106;
SC;421568;SANTA TEREZINHA DO PROGRESSO;1.676;3.253;3.046;2.884;2.904;2.917;2.674;2.586;2.003;1.252;1.555;1.247;
BA;292465;PINTADAS;5.210;7.019;8.237;7.050;7.140;7.139;5.914;6.132;6.874;6.346;5.368;6.063;
MG;312480;ESTRELA DO SUL;3.225;1.907;3.685;4.602;4.745;4.368;4.922;1.398;5.050;5.040;4.553;2.833;
MG;310855;BRASILÂNDIA DE MINAS;3.523;6.610;7.334;4.063;4.953;6.665;4.159;5.690;4.204;3.557;4.437;3.423;
BA;290590;CAMPO ALEGRE DE LOURDES;9.840;14.303;17.899;16.393;16.269;18.672;14.446;18.708;19.270;17.013;16.450;12.486;
BA;290280;BARRA DA ESTIVA;15.765;14.370;18.045;20.191;17.089;16.458;14.840;18.559;18.938;18.171;19.167;17.840;
SE;280520;PINHÃO;4.735;5.534;5.267;6.113;5.048;5.709;5.556;6.553;6.509;5.612;4.653;5.938;
RN;240580;JOÃO CÂMARA;10.117;13.613;13.596;16.778;16.447;14.416;12.320;14.847;17.892;12.030;13.300;11.009;
PE;260470;CORRENTES;16.000;14.769;18.824;18.573;16.171;20.312;17.756;17.563;17.583;14.346;15.756;17.535;
MG;314610;OURO PRETO;23.329;32.804;35.887;32.359;30.390;30.686;32.905;37.141;30.386;29.520;27.817;20.538;
PB;250860;LUCENA;5.735;7.029;7.872;9.074;8.781;6.786;6.607;7.725;6.522;6.264;7.305;6.983;
BA;293180;TREMEDAL;7.590;9.634;9.904;11.731;10.465;12.362;6.788;12.402;11.294;10.625;11.240;11.484;
PR;412665;SULINA;1.381;1.633;1.664;1.681;1.508;1.677;1.311;1.893;1.724;1.590;1.603;349;
PR;412035;PRANCHITA;1.293;3.040;3.237;3.568;3.307;4.126;3.388;1.687;3.478;4.184;3.862;280;
MG;311535;CATAS ALTAS;3.131;5.822;5.343;5.968;5.175;6.982;5.731;6.999;5.256;5.421;5.078;4.189;
MA;211030;SANTO ANTÔNIO DOS LOPES;16.755;18.426;19.322;21.538;17.590;18.736;15.180;13.545;17.103;15.701;18.432;14.882;
PA;150195;CACHOEIRA DO PIRIÁ;13.061;14.039;14.595;10.801;15.048;16.169;16.278;16.196;16.510;15.547;17.023;17.414;
RR;140030;MUCAJAÍ;6.388;9.552;9.419;8.808;9.502;8.827;8.036;8.719;7.064;6.757;8.892;5.568;
GO;521690;PILAR DE GOIÁS;920;1.288;1.269;1.468;1.938;1.839;1.575;1.404;565;530;745;1.241;
MG;315180;POÇOS DE CALDAS;38.577;37.352;49.354;49.681;22.014;53.199;42.158;47.594;44.936;45.064;44.613;48.893;
PR;410610;CONSELHEIRO MAIRINCK;338;726;439;829;1.050;898;904;866;861;770;756;883;
RS;430320;CACIQUE DOBLE;3.428;2.446;3.463;3.189;1.462;1.269;3.041;4.076;3.423;2.527;1.660;2.283;
SP;354900;SÃO FRANCISCO;477;652;524;1.583;2.056;1.693;1.719;2.157;2.344;1.962;1.889;2.132;
MG;310665;BERIZAL;1.125;1.863;910;1.661;1.771;2.259;1.873;2.378;2.275;2.288;2.076;1.868;
CE;231200;SANTANA DO ACARAÚ;22.934;22.713;25.133;26.337;24.366;25.204;23.392;24.513;23.834;20.154;24.825;22.351;
MG;315020;PIEDADE DE PONTE NOVA;4.403;3.961;4.963;4.686;4.803;5.342;4.256;5.276;5.245;4.547;5.086;3.906;
PA;150795;TAILÂNDIA;20.966;31.695;30.553;27.786;30.871;31.322;28.368;28.737;26.284;27.098;27.241;25.563;
SC;421780;TAIÓ;8.697;12.284;12.635;13.144;13.130;13.120;11.238;11.295;12.403;14.212;12.876;5.188;
GO;521385;MORRO AGUDO DE GOIÁS;2.168;2.184;1.303;1.991;2.331;1.279;2.516;2.526;2.117;2.064;2.261;925;
BA;293280;UTINGA;3.403;5.313;4.142;12.159;13.396;12.851;11.150;13.127;11.555;12.448;12.932;10.380;
SE;280070;BREJO GRANDE;1.542;2.405;2.323;2.316;2.311;2.825;1.764;2.043;1.664;2.109;1.805;1.659;
MG;311080;CAMPANÁRIO;1.385;2.043;2.044;1.587;2.070;2.325;2.205;2.137;1.744;1.552;1.507;944;
MT;510454;ITANHANGÁ;1.634;3.748;3.376;5.286;4.415;7.025;6.733;7.285;6.493;5.766;6.091;3.720;
PR;410490;CASTRO;12.140;14.100;14.803;15.703;16.002;14.028;11.739;12.321;13.202;12.000;13.169;11.643;
RR;140040;NORMANDIA;2.586;2.459;2.148;2.367;2.733;2.096;1.618;2.474;1.689;1.400;1.453;1.130;
CE;231126;QUITERIANÓPOLIS;17.727;21.567;21.355;22.753;19.889;20.139;17.944;20.987;21.733;19.640;17.660;13.326;
PB;250970;MONTEIRO;27.045;29.796;31.492;34.714;32.480;33.884;25.893;31.812;29.508;27.074;20.710;23.576;
GO;520010;ABADIÂNIA;7.222;9.103;8.740;10.849;9.365;9.901;8.750;8.782;8.102;8.006;9.630;9.497;
SC;421370;POUSO REDONDO;8.171;9.987;11.815;11.873;10.557;12.861;10.458;10.088;10.674;10.880;11.581;172;
MA;211105;SÃO JOÃO DO PARAÍSO;3.304;4.980;5.306;5.386;5.318;2.673;5.036;5.024;5.582;4.529;5.104;4.562;
RS;430240;BOM RETIRO DO SUL;1.445;1.160;1.766;2.006;1.811;1.955;1.577;1.761;1.819;739;506;1.471;
MG;313220;ITAGUARA;9.640;10.428;11.233;11.234;9.959;10.573;9.626;9.328;10.762;10.064;7.938;9.006;
RS;430730;ERVAL SECO;3.985;4.107;4.692;3.800;3.384;3.918;3.494;3.872;2.958;3.063;4.172;3.111;
CE;231260;SÃO LUÍS DO CURU;12.063;14.212;14.608;16.269;12.636;15.663;16.262;13.677;12.927;8.949;12.004;7.761;
BA;293160;TEOLÂNDIA;6.998;8.149;3.750;917;9.107;9.211;8.576;9.134;8.638;8.366;8.937;6.945;
RS;431244;MORRINHOS DO SUL;285;412;569;327;229;295;280;289;220;345;280;39;
CE;230835;MILHÃ;7.402;8.938;15.442;15.664;15.706;13.958;16.475;17.539;14.556;15.458;14.305;14.857;
MG;311110;CAMPINA VERDE;8.063;7.799;8.211;8.594;9.349;5.067;1.361;847;6.299;7.920;8.212;9.360;
SP;354090;PRADÓPOLIS;1.819;3.047;2.745;2.845;3.220;2.483;2.845;2.346;2.348;5.278;2.967;2.646;
SP;355680;VIRADOURO;3.673;4.580;3.985;6.852;4.989;5.968;5.328;4.975;6.199;4.545;3.700;4.286;
SP;350130;ÁLVARES MACHADO;9.284;11.469;11.464;10.552;11.450;11.364;11.143;11.622;10.171;8.574;10.833;8.764;
RS;430595;COTIPORÃ;1.633;1.559;1.933;2.279;1.848;2.105;2.017;1.957;2.317;1.686;2.093;1.770;
BA;292360;PARAMIRIM;11.123;14.017;15.795;17.592;14.509;9.912;6.767;13.350;13.616;12.772;11.824;12.031;
BA;290060;AIQUARA;1.514;2.342;2.057;2.236;1.597;2.286;1.367;1.399;1.681;1.694;1.587;1.559;
MG;311610;CHAPADA DO NORTE;7.392;8.156;7.301;7.570;8.108;6.765;6.816;7.028;5.127;5.174;6.131;5.609;
MG;316240;SÃO JOÃO DA PONTE;16.842;19.059;21.319;20.051;17.118;19.966;14.869;17.757;18.802;19.349;18.104;19.789;
MG;313990;MARIA DA FÉ;9.160;10.586;11.061;10.700;2.227;2.306;12.101;12.835;11.853;12.011;11.344;11.090;
AL;270870;SÃO MIGUEL DOS MILAGRES;3.608;4.703;4.662;4.920;5.002;4.917;4.035;3.876;4.254;4.141;4.494;2.618;
PR;410540;CHOPINZINHO;5.851;7.491;6.800;8.110;7.184;10.100;6.430;9.008;6.749;6.238;7.269;5.564;
RS;430960;HORIZONTINA;4.079;6.034;5.795;6.019;4.464;3.901;83;36;98;5.482;4.740;3.523;
PR;412650;SERTANÓPOLIS;7.951;10.605;10.516;11.167;10.768;11.316;10.372;11.977;11.351;1.569;1.110;7.977;
PI;220320;CURIMATÁ;9.659;10.426;12.003;11.697;11.949;12.385;10.672;12.527;10.365;10.681;9.396;9.330;
MS;500348;DOIS IRMÃOS DO BURITI;7.932;8.475;8.562;8.293;8.139;8.469;8.172;7.651;6.624;6.487;6.240;5.821;
MG;315120;PIRAPORA;30.576;38.291;38.107;32.476;26.923;27.120;26.621;26.728;39.453;41.278;37.533;29.650;
MG;312087;CURRAL DE DENTRO;3.077;3.656;4.774;6.112;6.252;7.449;5.244;5.500;4.151;5.151;5.986;6.302;
BA;290870;CONDEÚBA;12.676;9.215;13.530;17.627;17.431;20.002;9.342;14.246;13.325;10.322;10.738;11.297;
SE;280410;MOITA BONITA;5.921;5.818;5.898;7.873;7.571;7.795;6.786;6.281;7.811;6.684;5.535;4.527;
PE;261100;PETROLÂNDIA;26.441;11.710;26.376;30.364;33.640;29.835;26.697;29.930;28.187;27.426;29.751;25.126;
MT;510337;COTRIGUAÇU;3.406;3.689;4.247;4.309;3.693;4.763;2.994;3.147;5.826;5.087;4.571;6.110;
PB;251335;SANTA INÊS;3.510;4.247;4.245;4.578;3.342;4.662;3.759;4.289;3.481;2.256;1.245;3.370;
SP;353310;NOVA GUATAPORANGA;273;926;1.137;1.513;1.340;1.492;2.078;1.004;1.206;1.813;978;303;
SP;351925;IARAS;296;794;1.309;1.282;1.703;1.657;1.260;1.197;1.445;1.640;562;668;
PE;260090;AMARAJI;17.818;13.836;16.398;17.772;18.059;18.479;14.051;14.370;14.734;11.751;13.128;9.869;
MG;313950;MANHUMIRIM;18.416;9.888;10.111;10.102;7.543;20.513;21.550;29.682;34.185;25.433;25.863;20.714;
CE;230680;JAGUARIBARA;7.287;7.376;8.227;7.983;8.636;7.813;7.085;9.892;8.828;8.102;9.244;9.482;
PR;412217;RIO BRANCO DO IVAÍ;1.674;2.095;2.134;2.727;3.236;2.446;1.827;2.353;1.623;2.137;1.249;418;
PR;411720;NOVA OLÍMPIA;2.784;3.891;4.311;4.009;3.352;4.242;3.499;3.735;3.116;2.835;2.322;609;
PB;250590;EMAS;1.312;1.981;2.230;2.405;2.234;2.620;2.154;3.171;3.346;3.077;2.374;836;
MG;311787;CONFINS;3.982;5.817;6.307;8.411;7.490;8.166;4.189;2.571;7.512;8.133;8.552;5.948;
RS;430880;GENERAL CÂMARA;2.289;2.064;2.301;2.319;1.307;1.169;1.653;2.504;2.207;2.503;2.164;1.796;
MG;312120;DELFINÓPOLIS;2.671;2.992;3.501;3.695;3.328;4.434;2.817;1.978;3.907;3.184;2.812;1.890;
BA;291420;IRAJUBA;5.338;4.636;6.340;4.396;4.962;4.421;2.269;4.610;6.046;3.808;4.006;3.739;
PE;260820;JOAQUIM NABUCO;8.419;7.365;8.258;7.328;7.719;6.589;4.873;5.444;5.686;4.001;4.876;2.609;
MG;315510;RIO DO PRADO;4.590;5.190;5.362;5.815;5.640;6.191;5.569;5.878;5.918;5.448;2.867;166;
RS;431520;PUTINGA;3.912;3.927;3.139;4.262;3.897;249;2.856;2.956;3.728;3.468;2.480;2.084;
BA;290380;BOA VISTA DO TUPIM;1.001;1.101;1.680;1.541;1.367;1.688;1.026;1.701;974;749;920;1.600;
PI;220960;SÃO FÉLIX DO PIAUÍ;3.719;2.633;2.556;3.105;3.287;2.459;2.782;3.162;3.271;2.445;3.015;3.265;
RJ;330230;LAJE DO MURIAÉ;2.261;2.335;2.513;1.852;2.545;1.721;1.446;1.689;1.200;1.594;1.704;1.189;
SP;354790;SANTO ANTÔNIO DA ALEGRIA;2.442;2.101;4.945;1.976;2.396;3.066;2.303;2.138;2.873;3.492;3.575;2.711;
PE;261270;SANTA MARIA DO CAMBUCÁ;15.153;16.105;16.809;18.066;15.454;16.883;17.384;19.861;19.712;18.981;19.317;17.093;
