"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""315360 PRUDENTE DE MORAIS"";-;-;-;69354,55;-;69354,55"
"""315370 QUARTEL GERAL"";-;-;-;7666,60;-;7666,60"
"""315380 QUELUZITO"";-;-;-;2801,95;-;2801,95"
"""315390 RAPOSOS"";-;-;-;261546,37;-;261546,37"
"""315400 RAUL SOARES"";-;-;-;319915,96;-;319915,96"
"""315410 RECREIO"";-;-;-;151461,52;-;151461,52"
"""315415 REDUTO"";-;-;-;2627,10;-;2627,10"
"""315420 RESENDE COSTA"";-;-;-;422137,25;-;422137,25"
"""315430 RESPLENDOR"";-;-;-;912667,65;-;912667,65"
"""315440 RESSAQUINHA"";-;-;-;36592,81;-;36592,81"
"""315445 RIACHINHO"";-;-;-;297604,40;-;297604,40"
"""315450 RIACHO DOS MACHADOS"";-;-;-;141736,87;-;141736,87"
"""315460 RIBEIRAO DAS NEVES"";-;3630,00;-;12647550,49;-;12651180,49"
"""315470 RIBEIRAO VERMELHO"";-;-;-;62978,73;-;62978,73"
"""315480 RIO ACIMA"";-;-;-;114382,10;-;114382,10"
"""315490 RIO CASCA"";-;-;-;188358,62;-;188358,62"
"""315500 RIO DOCE"";-;-;-;40286,30;-;40286,30"
"""315510 RIO DO PRADO"";-;-;-;132865,60;-;132865,60"
"""315520 RIO ESPERA"";-;-;-;61374,04;-;61374,04"
"""315530 RIO MANSO"";-;-;-;57245,49;-;57245,49"
"""315540 RIO NOVO"";-;-;-;145233,27;-;145233,27"
"""315550 RIO PARANAIBA"";-;-;-;352902,19;-;352902,19"
"""315560 RIO PARDO DE MINAS"";-;-;-;918316,63;-;918316,63"
"""315570 RIO PIRACICABA"";-;-;-;290997,45;-;290997,45"
"""315580 RIO POMBA"";-;-;-;704894,38;-;704894,38"
"""315590 RIO PRETO"";-;-;-;77522,04;-;77522,04"
"""315600 RIO VERMELHO"";-;-;-;216361,82;-;216361,82"
"""315610 RITAPOLIS"";-;-;-;306428,42;-;306428,42"
"""315620 ROCHEDO DE MINAS"";-;-;-;4739,28;-;4739,28"
"""315630 RODEIRO"";-;-;-;67349,01;-;67349,01"
"""315640 ROMARIA"";-;-;-;58433,72;-;58433,72"
"""315645 ROSARIO DA LIMEIRA"";-;-;-;58139,60;-;58139,60"
"""315650 RUBELITA"";-;-;-;125343,85;-;125343,85"
"""315660 RUBIM"";-;-;-;240211,72;-;240211,72"
"""315670 SABARA"";-;-;-;5368784,59;-;5368784,59"
"""315680 SABINOPOLIS"";-;-;-;361991,92;-;361991,92"
"""315690 SACRAMENTO"";-;260,28;-;3437839,79;-;3438100,07"
"""315700 SALINAS"";-;3998048,44;-;2076621,01;-;6074669,45"
"""315710 SALTO DA DIVISA"";-;-;-;299104,91;-;299104,91"
"""315720 SANTA BARBARA"";-;-;-;1602677,36;-;1602677,36"
"""315727 SANTA BARBARA DO MONTE VERDE"";-;-;-;1579,04;-;1579,04"
"""315730 SANTA BARBARA DO TUGURIO"";-;-;-;33501,66;-;33501,66"
"""315733 SANTA CRUZ DE MINAS"";-;-;-;76566,69;-;76566,69"
"""315737 SANTA CRUZ DE SALINAS"";-;-;-;91342,35;-;91342,35"
"""315740 SANTA CRUZ DO ESCALVADO"";-;-;-;9711,20;-;9711,20"
"""315760 SANTA FE DE MINAS"";-;-;-;24117,03;-;24117,03"
"""315765 SANTA HELENA DE MINAS"";-;-;-;36277,61;-;36277,61"
"""315770 SANTA JULIANA"";-;-;-;545625,82;-;545625,82"
"""315780 SANTA LUZIA"";-;4725,00;-;14244590,26;-;14249315,26"
"""315790 SANTA MARGARIDA"";-;-;-;274573,55;-;274573,55"
"""315800 SANTA MARIA DE ITABIRA"";-;-;-;413521,71;-;413521,71"
"""315810 SANTA MARIA DO SALTO"";-;-;-;81836,64;-;81836,64"
"""315820 SANTA MARIA DO SUACUI"";-;-;-;705792,92;-;705792,92"
"""315830 SANTANA DA VARGEM"";-;-;-;240266,47;-;240266,47"
"""315840 SANTANA DE CATAGUASES"";-;-;-;9591,14;-;9591,14"
"""315850 SANTANA DE PIRAPAMA"";-;-;-;67257,65;-;67257,65"
"""315860 SANTANA DO DESERTO"";-;-;-;18705,46;-;18705,46"
"""315870 SANTANA DO GARAMBEU"";-;-;-;9176,46;-;9176,46"
"""315890 SANTANA DO MANHUACU"";-;-;-;42706,15;-;42706,15"
"""315895 SANTANA DO PARAISO"";-;-;-;762225,79;-;762225,79"
"""315900 SANTANA DO RIACHO"";-;-;-;3429,26;-;3429,26"
"""315910 SANTANA DOS MONTES"";-;-;-;10650,00;-;10650,00"
"""315920 SANTA RITA DE CALDAS"";-;-;-;31648,60;-;31648,60"
"""315930 SANTA RITA DE JACUTINGA"";-;-;-;67626,15;-;67626,15"
"""315935 SANTA RITA DE MINAS"";-;-;-;21610,00;-;21610,00"
"""315940 SANTA RITA DE IBITIPOCA"";-;-;-;39078,81;-;39078,81"
"""315950 SANTA RITA DO ITUETO"";-;-;-;24190,97;-;24190,97"
"""315960 SANTA RITA DO SAPUCAI"";-;-;-;2131361,40;-;2131361,40"
"""315970 SANTA ROSA DA SERRA"";-;-;-;28949,45;-;28949,45"
"""315980 SANTA VITORIA"";-;-;-;452847,29;-;452847,29"
"""315990 SANTO ANTONIO DO AMPARO"";-;-;-;960564,40;-;960564,40"
"""316000 SANTO ANTONIO DO AVENTUREIRO"";-;-;-;4347,72;-;4347,72"
"""316010 SANTO ANTONIO DO GRAMA"";-;-;-;3922,70;-;3922,70"
"""316020 SANTO ANTONIO DO ITAMBE"";-;-;-;27504,89;-;27504,89"
"""316030 SANTO ANTONIO DO JACINTO"";-;-;-;163128,13;-;163128,13"
"""316040 SANTO ANTONIO DO MONTE"";-;-;-;3077253,58;-;3077253,58"
"""316045 SANTO ANTONIO DO RETIRO"";-;-;-;124066,01;-;124066,01"
"""316050 SANTO ANTONIO DO RIO ABAIXO"";-;-;-;7182,10;-;7182,10"
"""316060 SANTO HIPOLITO"";-;-;-;15636,96;-;15636,96"
"""316070 SANTOS DUMONT"";-;-;-;739751,93;-;739751,93"
"""316080 SAO BENTO ABADE"";-;-;-;33000,00;-;33000,00"
"""316090 SAO BRAS DO SUACUI"";-;-;-;20667,00;-;20667,00"
"""316095 SAO DOMINGOS DAS DORES"";-;-;-;18706,28;-;18706,28"
"""316100 SAO DOMINGOS DO PRATA"";-;-;-;600638,39;-;600638,39"
"""316105 SAO FELIX DE MINAS"";-;-;-;82003,64;-;82003,64"
"""316110 SAO FRANCISCO"";-;-;-;1842749,43;-;1842749,43"
"""316120 SAO FRANCISCO DE PAULA"";-;-;-;59267,70;-;59267,70"
"""316130 SAO FRANCISCO DE SALES"";-;-;-;48312,35;32,00;48344,35"
"""316140 SAO FRANCISCO DO GLORIA"";-;-;-;116125,30;-;116125,30"
"""316150 SAO GERALDO"";-;-;-;79846,53;-;79846,53"
"""316160 SAO GERALDO DA PIEDADE"";-;-;-;36150,00;-;36150,00"
"""316165 SAO GERALDO DO BAIXIO"";-;-;-;27423,12;-;27423,12"
"""316170 SAO GONCALO DO ABAETE"";-;-;-;54887,68;-;54887,68"
"""316180 SAO GONCALO DO PARA"";-;-;-;128601,61;-;128601,61"
"""316190 SAO GONCALO DO RIO ABAIXO"";-;-;-;104381,79;-;104381,79"
"""316200 SAO GONCALO DO SAPUCAI"";-;-;-;825713,20;-;825713,20"
"""316210 SAO GOTARDO"";-;240,00;-;1929950,13;-;1930190,13"
"""316220 SAO JOAO BATISTA DO GLORIA"";-;-;-;135201,21;-;135201,21"
"""316225 SAO JOAO DA LAGOA"";-;-;-;75110,25;-;75110,25"
"""316240 SAO JOAO DA PONTE"";-;-;-;757065,93;-;757065,93"
"""316245 SAO JOAO DAS MISSOES"";-;-;-;158714,43;-;158714,43"
"""316250 SAO JOAO DEL REI"";275814,99;6595855,62;-;8342143,89;-;15213814,50"
"""316255 SAO JOAO DO MANHUACU"";-;-;-;41983,50;-;41983,50"
"""316257 SAO JOAO DO MANTENINHA"";-;-;-;94098,52;-;94098,52"
"""316260 SAO JOAO DO ORIENTE"";-;-;-;56359,90;-;56359,90"
"""316265 SAO JOAO DO PACUI"";-;-;-;52460,00;-;52460,00"
"""316270 SAO JOAO DO PARAISO"";-;-;-;751106,74;-;751106,74"
"""316280 SAO JOAO EVANGELISTA"";-;-;-;313138,06;-;313138,06"
"""316290 SAO JOAO NEPOMUCENO"";-;-;-;1386269,33;-;1386269,33"
"""316292 SAO JOAQUIM DE BICAS"";-;3004,23;-;2122429,78;-;2125434,01"
"""316294 SAO JOSE DA BARRA"";-;-;-;102638,10;-;102638,10"
"""316295 SAO JOSE DA LAPA"";-;-;-;269705,09;-;269705,09"
"""316300 SAO JOSE DA SAFIRA"";-;-;-;4296,04;-;4296,04"
"""316310 SAO JOSE DA VARGINHA"";-;-;-;23081,09;-;23081,09"
"""316330 SAO JOSE DO DIVINO"";-;-;-;35400,00;-;35400,00"
"""316340 SAO JOSE DO GOIABAL"";-;-;-;40289,16;-;40289,16"
"""316360 SAO JOSE DO MANTIMENTO"";-;-;-;62444,30;-;62444,30"
"""316370 SAO LOURENCO"";-;5717538,25;-;3441249,55;-;9158787,80"
"""316380 SAO MIGUEL DO ANTA"";-;-;-;75743,14;-;75743,14"
"""316390 SAO PEDRO DA UNIAO"";-;-;-;47658,36;-;47658,36"
"""316400 SAO PEDRO DOS FERROS"";-;-;-;83980,66;-;83980,66"
"""316410 SAO PEDRO DO SUACUI"";-;-;-;59025,36;-;59025,36"
"""316420 SAO ROMAO"";-;-;-;195869,40;-;195869,40"
"""316430 SAO ROQUE DE MINAS"";-;-;-;128363,62;-;128363,62"
"""316443 SAO SEBASTIAO DA VARGEM ALEGRE"";-;-;-;57266,12;-;57266,12"
"""316450 SAO SEBASTIAO DO MARANHAO"";-;-;-;89444,58;-;89444,58"
"""316460 SAO SEBASTIAO DO OESTE"";-;-;-;124890,36;-;124890,36"
"""316470 SAO SEBASTIAO DO PARAISO"";-;4575162,05;-;8343340,06;-;12918502,11"
"""316480 SAO SEBASTIAO DO RIO PRETO"";-;-;-;10141,86;-;10141,86"
"""316490 SAO SEBASTIAO DO RIO VERDE"";-;-;-;77708,74;-;77708,74"
"""316500 SAO TIAGO"";-;-;-;121427,44;-;121427,44"
"""316510 SAO TOMAS DE AQUINO"";-;-;-;169409,02;-;169409,02"
"""316520 SAO THOME DAS LETRAS"";-;-;-;67311,39;-;67311,39"
"""316530 SAO VICENTE DE MINAS"";-;-;-;257775,97;-;257775,97"
"""316540 SAPUCAI-MIRIM"";-;-;-;7087,67;-;7087,67"
"""316550 SARDOA"";-;-;-;175441,79;-;175441,79"
"""316553 SARZEDO"";-;59027,88;-;1769492,96;-;1828520,84"
"""316555 SETUBINHA"";-;-;-;101453,53;-;101453,53"
"""316556 SEM-PEIXE"";-;-;-;29081,95;-;29081,95"
"""316557 SENADOR AMARAL"";-;-;-;9469,56;-;9469,56"
"""316560 SENADOR CORTES"";-;-;-;1928,71;-;1928,71"
"""316570 SENADOR FIRMINO"";-;-;-;289298,77;-;289298,77"
"""316580 SENADOR JOSE BENTO"";-;-;-;43650,00;-;43650,00"
"""316590 SENADOR MODESTINO GONCALVES"";-;-;-;146316,35;-;146316,35"
"""316600 SENHORA DE OLIVEIRA"";-;-;-;58680,03;-;58680,03"
"""316610 SENHORA DO PORTO"";-;-;-;4808,32;-;4808,32"
"""316620 SENHORA DOS REMEDIOS"";-;-;-;46817,26;-;46817,26"
"""316630 SERICITA"";-;-;-;103665,93;-;103665,93"
"""316640 SERITINGA"";-;-;-;11779,26;-;11779,26"
"""316650 SERRA AZUL DE MINAS"";-;-;-;109094,65;-;109094,65"
"""316660 SERRA DA SAUDADE"";-;-;-;6519,23;-;6519,23"
"""316670 SERRA DOS AIMORES"";-;-;-;854,75;-;854,75"
"""316680 SERRA DO SALITRE"";-;-;-;583819,40;-;583819,40"
"""316690 SERRANIA"";-;-;-;774981,76;-;774981,76"
"""316695 SERRANOPOLIS DE MINAS"";-;-;-;69155,04;-;69155,04"
"""316700 SERRANOS"";-;-;-;34830,00;-;34830,00"
"""316710 SERRO"";-;-;-;476723,40;-;476723,40"
"""316720 SETE LAGOAS"";974426,33;9502002,95;-;20528806,53;-;31005235,81"
"""316730 SILVEIRANIA"";-;-;-;27579,97;-;27579,97"
"""316740 SILVIANOPOLIS"";-;-;-;50586,66;-;50586,66"
"""316750 SIMAO PEREIRA"";-;-;-;5187,70;-;5187,70"
"""316760 SIMONESIA"";-;-;-;157078,20;-;157078,20"
"""316770 SOBRALIA"";-;-;-;102684,47;-;102684,47"
"""316780 SOLEDADE DE MINAS"";-;-;-;146594,61;-;146594,61"
"""316790 TABULEIRO"";-;-;-;39289,32;-;39289,32"
"""316800 TAIOBEIRAS"";-;-;-;2442136,78;-;2442136,78"
"""316805 TAPARUBA"";-;-;-;4869,87;-;4869,87"
"""316810 TAPIRA"";-;-;-;33030,00;-;33030,00"
"""316820 TAPIRAI"";-;-;-;2633,09;-;2633,09"
"""316830 TAQUARACU DE MINAS"";-;-;-;13588,80;-;13588,80"
"""316840 TARUMIRIM"";-;-;-;176388,30;-;176388,30"
"""316850 TEIXEIRAS"";-;-;-;186003,48;-;186003,48"
"""316860 TEOFILO OTONI"";458734,39;13794570,37;-;19595634,49;-;33848939,25"
"""316870 TIMOTEO"";-;2206561,11;-;2609233,99;-;4815795,10"
"""316880 TIRADENTES"";-;-;-;41726,45;-;41726,45"
"""316890 TIROS"";-;-;-;126338,07;-;126338,07"
"""316900 TOCANTINS"";-;-;-;561160,63;-;561160,63"
"""316905 TOCOS DO MOJI"";-;-;-;3503,00;-;3503,00"
"""316910 TOLEDO"";-;-;-;34256,75;-;34256,75"
"""316920 TOMBOS"";-;-;-;524231,46;-;524231,46"
"""316930 TRES CORACOES"";-;3002850,27;-;3253162,93;-;6256013,20"
"""316935 TRES MARIAS"";-;-;-;2057869,68;-;2057869,68"
"""316940 TRES PONTAS"";-;1514766,72;-;4144156,30;-;5658923,02"
"""316950 TUMIRITINGA"";-;-;-;12300,00;-;12300,00"
"""316960 TUPACIGUARA"";-;-;-;572489,49;-;572489,49"
"""316970 TURMALINA"";-;-;-;810435,21;-;810435,21"
"""316980 TURVOLANDIA"";-;-;-;4600,00;188,00;4788,00"
"""316990 UBA"";644302,47;5264099,52;-;7509962,43;-;13418364,42"
"""317000 UBAI"";-;-;-;49361,75;-;49361,75"
"""317005 UBAPORANGA"";-;-;-;30618,90;-;30618,90"
"""317010 UBERABA"";1030435,69;8546547,43;-;40523368,54;-;50100351,66"
"""317020 UBERLANDIA"";2061450,59;26732023,61;-;104783294,05;-;133576768,25"
"""317030 UMBURATIBA"";-;-;-;51378,98;-;51378,98"
"""317040 UNAI"";94311,10;3744219,00;-;5602165,09;-;9440695,19"
"""317043 UNIAO DE MINAS"";-;-;-;185839,58;-;185839,58"
"""317047 URUANA DE MINAS"";-;-;-;15612,39;-;15612,39"
"""317050 URUCANIA"";-;-;-;86861,88;-;86861,88"
"""317052 URUCUIA"";-;-;-;324656,36;-;324656,36"
"""317057 VARGEM ALEGRE"";-;-;-;16368,83;-;16368,83"
"""317060 VARGEM BONITA"";-;-;-;8536,76;-;8536,76"
"""317065 VARGEM GRANDE DO RIO PARDO"";-;-;-;114655,84;-;114655,84"
"""317070 VARGINHA"";904192,59;7850341,82;-;34777277,25;-;43531811,66"
"""317075 VARJAO DE MINAS"";-;-;-;53839,44;-;53839,44"
"""317080 VARZEA DA PALMA"";-;-;-;1738571,84;-;1738571,84"
"""317090 VARZELANDIA"";-;-;-;211649,84;-;211649,84"
"""317100 VAZANTE"";-;-;-;804683,58;-;804683,58"
"""317103 VERDELANDIA"";-;-;-;147593,23;-;147593,23"
"""317107 VEREDINHA"";-;-;-;110783,71;-;110783,71"
"""317110 VERISSIMO"";-;-;-;141074,05;-;141074,05"
"""317115 VERMELHO NOVO"";-;-;-;12954,70;-;12954,70"
"""317120 VESPASIANO"";-;-;-;8747758,20;-;8747758,20"
"""317130 VICOSA"";-;5265846,77;-;6747621,25;-;12013468,02"
"""317140 VIEIRAS"";-;-;-;20908,30;-;20908,30"
"""317150 MATHIAS LOBATO"";-;-;-;36744,90;-;36744,90"
"""317160 VIRGEM DA LAPA"";-;-;-;135409,22;-;135409,22"
"""317170 VIRGINIA"";-;-;-;179765,95;-;179765,95"
"""317180 VIRGINOPOLIS"";-;-;-;138209,19;-;138209,19"
"""317190 VIRGOLANDIA"";-;-;-;78696,24;-;78696,24"
"""317200 VISCONDE DO RIO BRANCO"";-;-;-;1265886,12;-;1265886,12"
"""317210 VOLTA GRANDE"";-;-;-;87490,62;-;87490,62"
"""317220 WENCESLAU BRAZ"";-;-;-;1013,47;-;1013,47"
"""320010 AFONSO CLAUDIO"";-;-;-;1413174,43;-;1413174,43"
"""320013 AGUIA BRANCA"";-;-;-;478180,85;-;478180,85"
"""320016 AGUA DOCE DO NORTE"";-;-;-;383913,67;-;383913,67"
"""320020 ALEGRE"";-;52020,00;-;5646859,02;-;5698879,02"
"""320030 ALFREDO CHAVES"";-;-;-;912916,38;-;912916,38"
"""320040 ANCHIETA"";-;-;-;1983945,54;-;1983945,54"
"""320050 APIACA"";-;-;-;513516,70;-;513516,70"
"""320060 ARACRUZ"";501764,68;-;-;5529164,18;-;6030928,86"
"""320070 ATILIO VIVACQUA"";-;-;-;566564,53;-;566564,53"
"""320080 BAIXO GUANDU"";-;1240689,30;-;3389135,67;-;4629824,97"
"""320090 BARRA DE SAO FRANCISCO"";-;4489,83;-;4019418,40;-;4023908,23"
"""320100 BOA ESPERANCA"";-;-;-;869402,06;-;869402,06"
"""320110 BOM JESUS DO NORTE"";-;-;-;1002004,24;-;1002004,24"
"""320115 BREJETUBA"";-;-;-;1361889,46;-;1361889,46"
"""320120 CACHOEIRO DE ITAPEMIRIM"";685184,61;8098722,94;-;33522934,73;-;42306842,28"
"""320130 CARIACICA"";2775630,54;10111966,30;-;16785328,87;-;29672925,71"
"""320140 CASTELO"";230261,71;-;-;2099997,41;-;2330259,12"
"""320150 COLATINA"";1153122,32;12272798,30;-;16088676,27;-;29514596,89"
"""320160 CONCEICAO DA BARRA"";-;39312,00;-;8156392,84;-;8195704,84"
"""320170 CONCEICAO DO CASTELO"";-;-;-;689469,94;-;689469,94"
"""320180 DIVINO DE SAO LOURENCO"";-;-;-;25094,38;-;25094,38"
"""320190 DOMINGOS MARTINS"";-;-;-;1196814,17;-;1196814,17"
"""320200 DORES DO RIO PRETO"";-;-;-;207774,71;-;207774,71"
"""320210 ECOPORANGA"";-;-;-;372343,41;-;372343,41"
"""320220 FUNDAO"";-;-;-;691252,96;-;691252,96"
"""320225 GOVERNADOR LINDENBERG"";-;-;-;637310,16;-;637310,16"
"""320230 GUACUI"";119129,78;2947626,20;-;3084699,37;-;6151455,35"
"""320240 GUARAPARI"";-;3454369,32;-;3235685,56;-;6690054,88"
"""320245 IBATIBA"";-;-;-;1755293,39;-;1755293,39"
"""320250 IBIRACU"";-;-;-;226520,30;-;226520,30"
"""320255 IBITIRAMA"";-;-;-;575189,74;-;575189,74"
"""320260 ICONHA"";-;-;-;823231,40;-;823231,40"
"""320265 IRUPI"";-;-;-;415085,99;-;415085,99"
"""320270 ITAGUACU"";-;-;-;601595,67;-;601595,67"
"""320280 ITAPEMIRIM"";218572,67;-;-;1781534,85;-;2000107,52"
"""320290 ITARANA"";-;-;-;594668,89;-;594668,89"
"""320300 IUNA"";-;-;-;1452629,39;-;1452629,39"
"""320305 JAGUARE"";-;-;-;5813898,75;-;5813898,75"
"""320310 JERONIMO MONTEIRO"";-;-;-;646243,93;-;646243,93"
"""320313 JOAO NEIVA"";-;-;-;1149586,40;-;1149586,40"
"""320316 LARANJA DA TERRA"";-;-;-;233465,61;-;233465,61"
"""320320 LINHARES"";527364,01;6626596,56;-;15857338,19;-;23011298,76"
"""320330 MANTENOPOLIS"";-;-;-;740018,16;-;740018,16"
"""320332 MARATAIZES"";-;-;-;1825930,87;-;1825930,87"
"""320334 MARECHAL FLORIANO"";-;-;-;844134,04;-;844134,04"
"""320335 MARILANDIA"";-;-;-;1077483,01;-;1077483,01"
"""320340 MIMOSO DO SUL"";-;1626,75;-;2129585,44;-;2131212,19"
"""320350 MONTANHA"";-;-;-;1314326,44;-;1314326,44"
"""320360 MUCURICI"";-;-;-;364685,93;-;364685,93"
"""320370 MUNIZ FREIRE"";-;-;-;438777,83;-;438777,83"
"""320380 MUQUI"";-;-;-;593010,90;-;593010,90"
"""320390 NOVA VENECIA"";295342,51;-;-;2945949,83;-;3241292,34"
"""320400 PANCAS"";-;-;-;1919886,27;-;1919886,27"
"""320405 PEDRO CANARIO"";-;-;-;959502,37;-;959502,37"
"""320410 PINHEIROS"";-;-;-;1189346,76;-;1189346,76"
"""320420 PIUMA"";-;-;-;379526,80;-;379526,80"
"""320425 PONTO BELO"";-;-;-;629819,18;-;629819,18"
"""320430 PRESIDENTE KENNEDY"";-;-;-;1822862,74;-;1822862,74"
"""320435 RIO BANANAL"";-;-;-;1005111,84;-;1005111,84"
"""320440 RIO NOVO DO SUL"";-;830,00;-;437588,91;-;438418,91"
"""320450 SANTA LEOPOLDINA"";-;-;-;1055608,10;-;1055608,10"
"""320455 SANTA MARIA DE JETIBA"";-;-;-;2135416,62;-;2135416,62"
"""320460 SANTA TERESA"";-;-;-;3165363,44;-;3165363,44"
"""320465 SAO DOMINGOS DO NORTE"";-;-;-;834362,60;-;834362,60"
"""320470 SAO GABRIEL DA PALHA"";-;-;-;1335834,09;-;1335834,09"
"""320480 SAO JOSE DO CALCADO"";-;-;-;1280865,36;-;1280865,36"
"""320490 SAO MATEUS"";706941,40;7064185,10;-;11449030,84;-;19220157,34"
"""320495 SAO ROQUE DO CANAA"";-;-;-;957249,16;-;957249,16"
"""320500 SERRA"";2113040,21;11082931,57;-;28133634,94;-;41329606,72"
"""320501 SOORETAMA"";-;-;-;1110577,51;-;1110577,51"
"""320503 VARGEM ALTA"";-;-;-;799687,40;-;799687,40"
"""320506 VENDA NOVA DO IMIGRANTE"";291744,92;-;-;1559641,71;-;1851386,63"
"""320510 VIANA"";-;-;-;4571023,48;-;4571023,48"
"""320515 VILA PAVAO"";-;-;-;507274,93;-;507274,93"
"""320520 VILA VELHA"";3435591,59;16395329,26;-;54047104,77;-;73878025,62"
"""320530 VITORIA"";2620428,49;20851895,29;-;117066491,72;-;140538815,50"
"""330010 ANGRA DOS REIS"";-;5706312,44;-;23146712,98;-;28853025,42"
"""330015 APERIBE"";-;-;-;1284667,79;-;1284667,79"
"""330020 ARARUAMA"";-;7200644,55;-;18965288,61;-;26165933,16"
"""330022 AREAL"";-;-;-;1313626,74;-;1313626,74"
"""330023 ARMACAO DOS BUZIOS"";-;2707,02;-;1941458,00;-;1944165,02"
"""330025 ARRAIAL DO CABO"";-;-;-;2842990,04;-;2842990,04"
"""330030 BARRA DO PIRAI"";-;-;-;4469717,83;-;4469717,83"
"""330040 BARRA MANSA"";-;479139,64;-;24539763,99;-;25018903,63"
"""330045 BELFORD ROXO"";-;16804575,63;-;184391218,03;-;201195793,66"
"""330050 BOM JARDIM"";-;-;-;875928,95;-;875928,95"
"""330060 BOM JESUS DO ITABAPOANA"";-;-;-;5832563,55;-;5832563,55"
"""330070 CABO FRIO"";-;6157774,05;-;37299975,48;-;43457749,53"
"""330080 CACHOEIRAS DE MACACU"";-;-;-;6577618,56;-;6577618,56"
"""330090 CAMBUCI"";-;-;-;389138,72;-;389138,72"
"""330093 CARAPEBUS"";-;-;-;2407543,60;-;2407543,60"
"""330095 COMENDADOR LEVY GASPARIAN"";-;-;-;429456,24;-;429456,24"
"""330100 CAMPOS DOS GOYTACAZES"";-;11647221,89;-;66389777,63;-;78036999,52"
"""330110 CANTAGALO"";-;-;-;1859608,94;-;1859608,94"
"""330115 CARDOSO MOREIRA"";-;-;-;1024138,33;-;1024138,33"
"""330120 CARMO"";-;-;-;1258696,14;-;1258696,14"
"""330130 CASIMIRO DE ABREU"";-;-;-;4973546,14;-;4973546,14"
"""330140 CONCEICAO DE MACABU"";-;-;-;957854,35;-;957854,35"
"""330150 CORDEIRO"";-;-;-;2240414,57;440,00;2240854,57"
"""330160 DUAS BARRAS"";-;-;-;1056904,43;-;1056904,43"
"""330170 DUQUE DE CAXIAS"";-;16718896,74;-;181997827,72;-;198716724,46"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";-;-;-;1368064,54;-;1368064,54"
"""330185 GUAPIMIRIM"";-;-;-;9419824,53;-;9419824,53"
"""330187 IGUABA GRANDE"";-;-;-;3302485,22;-;3302485,22"
"""330190 ITABORAI"";-;9305106,08;-;17942723,80;-;27247829,88"
"""330200 ITAGUAI"";-;24357,87;-;4694814,34;-;4719172,21"
"""330205 ITALVA"";-;-;-;1699354,69;-;1699354,69"
"""330210 ITAOCARA"";-;21690,00;-;839076,61;-;860766,61"
"""330220 ITAPERUNA"";-;7166128,44;-;23358036,50;-;30524164,94"
"""330225 ITATIAIA"";-;-;-;2100435,48;-;2100435,48"
"""330227 JAPERI"";-;4463341,99;-;4290950,89;-;8754292,88"
"""330230 LAJE DO MURIAE"";-;-;-;2228426,77;-;2228426,77"
"""330240 MACAE"";-;3520769,61;-;24986212,96;-;28506982,57"
"""330245 MACUCO"";-;-;-;536370,32;-;536370,32"
"""330250 MAGE"";-;5445245,36;-;21293001,19;-;26738246,55"
"""330260 MANGARATIBA"";-;14605,19;-;4856337,49;-;4870942,68"
"""330270 MARICA"";-;7687,91;-;15653735,44;-;15661423,35"
"""330280 MENDES"";-;-;-;1255737,16;-;1255737,16"
"""330285 MESQUITA"";-;9324,18;-;17132153,26;-;17141477,44"
"""330290 MIGUEL PEREIRA"";-;-;-;2325759,22;-;2325759,22"
"""330300 MIRACEMA"";-;-;-;2015414,01;-;2015414,01"
"""330310 NATIVIDADE"";-;-;-;5287597,82;-;5287597,82"
"""330320 NILOPOLIS"";-;4547231,67;-;10192802,43;-;14740034,10"
"""330330 NITEROI"";-;12301061,88;-;58965419,48;-;71266481,36"
"""330340 NOVA FRIBURGO"";-;5542447,50;-;19142359,50;-;24684807,00"
"""330350 NOVA IGUACU"";-;10355940,66;-;43837928,36;-;54193869,02"
"""330360 PARACAMBI"";-;-;-;7739508,98;-;7739508,98"
"""330370 PARAIBA DO SUL"";-;-;-;3587181,90;-;3587181,90"
"""330380 PARATY"";-;-;-;4416038,92;-;4416038,92"
"""330385 PATY DO ALFERES"";-;898,14;-;1160429,87;-;1161328,01"
"""330390 PETROPOLIS"";-;5236365,74;-;39956876,34;-;45193242,08"
"""330395 PINHEIRAL"";-;-;-;2581029,92;-;2581029,92"
"""330400 PIRAI"";-;3447,16;-;4015818,36;-;4019265,52"
"""330410 PORCIUNCULA"";-;1250,00;-;2260319,54;-;2261569,54"
"""330411 PORTO REAL"";-;9624,96;-;2458932,54;-;2468557,50"
"""330412 QUATIS"";-;-;-;745462,22;-;745462,22"
"""330414 QUEIMADOS"";-;10338698,53;-;12921637,94;-;23260336,47"
"""330415 QUISSAMA"";-;10201,26;-;2520121,74;-;2530323,00"
"""330420 RESENDE"";-;2055729,79;-;14069890,91;-;16125620,70"
"""330430 RIO BONITO"";-;5255555,56;-;19507625,54;-;24763181,10"
"""330440 RIO CLARO"";-;-;-;1527950,78;-;1527950,78"
"""330450 RIO DAS FLORES"";-;-;-;1054754,68;-;1054754,68"
"""330452 RIO DAS OSTRAS"";-;-;-;6004321,19;-;6004321,19"
