"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""172125 TUPIRAMA"";-;183;-;1143;1326"
"""172130 TUPIRATINS"";-;-;-;389;389"
"""172208 WANDERLANDIA"";79254;-;-;9662;88916"
"""172210 XAMBIOA"";1495;73833;40;1272;76640"
"""210005 ACAILANDIA"";182956;1818048;34817;170027;2205848"
"""210010 AFONSO CUNHA"";7204;82461;-;2066;91731"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;403;403"
"""210020 ALCANTARA"";3984;2218;-;263;6465"
"""210030 ALDEIAS ALTAS"";1335;94396;-;649;96380"
"""210040 ALTAMIRA DO MARANHAO"";7998;28815;-;8388;45201"
"""210043 ALTO ALEGRE DO MARANHAO"";31571;542022;663;2739;576995"
"""210047 ALTO ALEGRE DO PINDARE"";174404;497855;2771;85749;760779"
"""210050 ALTO PARNAIBA"";13834;25767;-;13448;53049"
"""210055 AMAPA DO MARANHAO"";28065;57858;-;10;85933"
"""210060 AMARANTE DO MARANHAO"";85873;191135;-;21757;298765"
"""210070 ANAJATUBA"";34391;149340;-;41314;225045"
"""210080 ANAPURUS"";61056;114251;-;14085;189392"
"""210083 APICUM-ACU"";7097;57034;-;23252;87383"
"""210087 ARAGUANA"";-;62808;-;1364;64172"
"""210090 ARAIOSES"";21708;103752;-;23436;148896"
"""210095 ARAME"";33369;146183;-;21594;201146"
"""210100 ARARI"";103833;219592;235;18114;341774"
"""210110 AXIXA"";38046;82793;-;1713;122552"
"""210120 BACABAL"";169885;1252877;65148;106784;1594694"
"""210125 BACABEIRA"";540;223258;-;8405;232203"
"""210130 BACURI"";21617;141380;-;22234;185231"
"""210135 BACURITUBA"";1507;19335;-;428;21270"
"""210140 BALSAS"";285312;1645983;21595;223187;2176077"
"""210150 BARAO DE GRAJAU"";24307;165701;-;29411;219419"
"""210160 BARRA DO CORDA"";140469;885378;14410;927555;1967812"
"""210170 BARREIRINHAS"";115922;945494;17358;27315;1106089"
"""210173 BELAGUA"";6149;29179;-;617;35945"
"""210177 BELA VISTA DO MARANHAO"";51583;90790;53;9138;151564"
"""210180 BENEDITO LEITE"";2023;6675;-;142;8840"
"""210190 BEQUIMAO"";3;64712;-;-;64715"
"""210193 BERNARDO DO MEARIM"";15000;69280;-;2529;86809"
"""210197 BOA VISTA DO GURUPI"";-;32286;-;136;32422"
"""210200 BOM JARDIM"";24435;142726;-;7873;175034"
"""210203 BOM JESUS DAS SELVAS"";108187;181309;-;38744;328240"
"""210207 BOM LUGAR"";1177;6116;-;16392;23685"
"""210210 BREJO"";80088;116267;-;81953;278308"
"""210215 BREJO DE AREIA"";3430;13091;-;736;17257"
"""210220 BURITI"";36519;163604;-;10627;210750"
"""210230 BURITI BRAVO"";27991;190706;11;13858;232566"
"""210232 BURITICUPU"";105919;625127;175;49028;780249"
"""210235 BURITIRANA"";22193;73902;-;25070;121165"
"""210237 CACHOEIRA GRANDE"";-;57696;-;10914;68610"
"""210240 CAJAPIO"";12339;47214;-;6954;66507"
"""210250 CAJARI"";25233;109177;-;19235;153645"
"""210255 CAMPESTRE DO MARANHAO"";54657;114036;-;13177;181870"
"""210260 CANDIDO MENDES"";34794;110302;-;16280;161376"
"""210270 CANTANHEDE"";24434;210242;-;7324;242000"
"""210275 CAPINZAL DO NORTE"";249;63168;-;6388;69805"
"""210280 CAROLINA"";33479;166849;-;49942;250270"
"""210290 CARUTAPERA"";8497;324424;33;6890;339844"
"""210300 CAXIAS"";972609;3672910;81765;26160;4753444"
"""210310 CEDRAL"";1316;6965;-;148;8429"
"""210312 CENTRAL DO MARANHAO"";46811;19216;-;316;66343"
"""210315 CENTRO DO GUILHERME"";10473;212982;-;7251;230706"
"""210320 CHAPADINHA"";148407;1362414;32507;36738;1580066"
"""210325 CIDELANDIA"";23902;62585;-;2055;88542"
"""210330 CODO"";155812;1328124;28202;128564;1640702"
"""210340 COELHO NETO"";104728;551000;1384;28810;685922"
"""210350 COLINAS"";96246;629475;5395;46204;777320"
"""210355 CONCEICAO DO LAGO-ACU"";4;6659;-;5891;12554"
"""210360 COROATA"";66265;1575708;10917;15655;1668545"
"""210370 CURURUPU"";96794;108667;5125;3066;213652"
"""210375 DAVINOPOLIS"";35088;98846;12;23195;157141"
"""210380 DOM PEDRO"";34072;142976;-;5390;182438"
"""210390 DUQUE BACELAR"";29128;120636;2381;7808;159953"
"""210400 ESPERANTINOPOLIS"";2883;201542;-;9019;213444"
"""210405 ESTREITO"";279544;271724;-;33876;585144"
"""210407 FEIRA NOVA DO MARANHAO"";639;19987;-;25537;46163"
"""210408 FERNANDO FALCAO"";2157;61686;-;58303;122146"
"""210409 FORMOSA DA SERRA NEGRA"";24000;37130;-;311;61441"
"""210410 FORTALEZA DOS NOGUEIRAS"";37061;63960;-;197;101218"
"""210420 FORTUNA"";-;253639;-;38073;291712"
"""210430 GODOFREDO VIANA"";4368;18939;-;290;23597"
"""210440 GONCALVES DIAS"";16610;52136;-;29929;98675"
"""210450 GOVERNADOR ARCHER"";50005;95590;-;56062;201657"
"""210455 GOVERNADOR EDISON LOBAO"";10968;92746;-;22256;125970"
"""210460 GOVERNADOR EUGENIO BARROS"";41827;41483;-;21171;104481"
"""210462 GOVERNADOR LUIZ ROCHA"";18359;4560;-;8371;31290"
"""210465 GOVERNADOR NEWTON BELLO"";9747;24852;-;13631;48230"
"""210467 GOVERNADOR NUNES FREIRE"";10244;283814;-;62634;356692"
"""210470 GRACA ARANHA"";-;33542;-;31557;65099"
"""210480 GRAJAU"";290079;677834;127;658592;1626632"
"""210490 GUIMARAES"";10580;29460;-;270;40310"
"""210500 HUMBERTO DE CAMPOS"";3122;149500;-;907;153529"
"""210510 ICATU"";31751;89059;-;13076;133886"
"""210515 IGARAPE DO MEIO"";24325;104442;43;12997;141807"
"""210520 IGARAPE GRANDE"";6437;78787;2092;2166;89482"
"""210530 IMPERATRIZ"";530241;4234528;121602;141230;5027601"
"""210535 ITAIPAVA DO GRAJAU"";1487;84513;-;41422;127422"
"""210540 ITAPECURU MIRIM"";73699;541245;104;72199;687247"
"""210542 ITINGA DO MARANHAO"";24806;127156;-;1397;153359"
"""210545 JATOBA"";110;26951;-;561;27622"
"""210547 JENIPAPO DOS VIEIRAS"";414;176348;-;31159;207921"
"""210550 JOAO LISBOA"";23124;128225;-;374;151723"
"""210560 JOSELANDIA"";8140;88531;-;31321;127992"
"""210565 JUNCO DO MARANHAO"";3270;7593;-;1740;12603"
"""210570 LAGO DA PEDRA"";132627;625101;9195;68059;834982"
"""210580 LAGO DO JUNCO"";375;7574;-;28786;36735"
"""210590 LAGO VERDE"";42625;13217;-;46024;101866"
"""210592 LAGOA DO MATO"";714;122182;-;9532;132428"
"""210594 LAGO DOS RODRIGUES"";751;57512;-;96;58359"
"""210596 LAGOA GRANDE DO MARANHAO"";5446;75935;-;14439;95820"
"""210598 LAJEADO NOVO"";5892;16178;-;150;22220"
"""210600 LIMA CAMPOS"";54563;140597;74;9733;204967"
"""210610 LORETO"";11852;23097;-;14209;49158"
"""210620 LUIS DOMINGUES"";133266;38822;-;3925;176013"
"""210630 MAGALHAES DE ALMEIDA"";15453;65153;-;6311;86917"
"""210632 MARACACUME"";3572;62879;-;4592;71043"
"""210635 MARAJA DO SENA"";21355;19837;-;12919;54111"
"""210637 MARANHAOZINHO"";-;61664;-;897;62561"
"""210640 MATA ROMA"";26780;87804;-;1107;115691"
"""210650 MATINHA"";49292;100366;-;8939;158597"
"""210660 MATOES"";70485;269081;-;768;340334"
"""210663 MATOES DO NORTE"";43366;243158;99;12584;299207"
"""210667 MILAGRES DO MARANHAO"";33552;28970;-;241;62763"
"""210670 MIRADOR"";13290;61856;-;117617;192763"
"""210675 MIRANDA DO NORTE"";93824;232716;-;39199;365739"
"""210680 MIRINZAL"";32079;37169;-;316;69564"
"""210690 MONCAO"";300;325991;-;569;326860"
"""210700 MONTES ALTOS"";33736;91048;-;30578;155362"
"""210710 MORROS"";21657;382006;197;11543;415403"
"""210720 NINA RODRIGUES"";33907;156901;-;10048;200856"
"""210725 NOVA COLINAS"";82994;13291;-;574;96859"
"""210730 NOVA IORQUE"";1;4000;-;11;4012"
"""210735 NOVA OLINDA DO MARANHAO"";87;94624;-;13959;108670"
"""210740 OLHO D'AGUA DAS CUNHAS"";26002;60698;-;17592;104292"
"""210745 OLINDA NOVA DO MARANHAO"";21476;80294;-;8059;109829"
"""210750 PACO DO LUMIAR"";246145;1431580;1558;16329;1695612"
"""210760 PALMEIRANDIA"";19103;89331;-;13809;122243"
"""210770 PARAIBANO"";56115;183753;-;8222;248090"
"""210780 PARNARAMA"";52291;277650;-;20972;350913"
"""210790 PASSAGEM FRANCA"";19105;47862;-;9375;76342"
"""210800 PASTOS BONS"";7297;152446;-;-;159743"
"""210805 PAULINO NEVES"";18141;184728;-;4645;207514"
"""210810 PAULO RAMOS"";47030;155569;1172;15283;219054"
"""210820 PEDREIRAS"";41665;482006;20622;22602;566895"
"""210825 PEDRO DO ROSARIO"";5712;20126;-;426;26264"
"""210830 PENALVA"";39919;101824;-;2528;144271"
"""210840 PERI MIRIM"";4447;81158;-;7628;93233"
"""210845 PERITORO"";48067;614946;-;8392;671405"
"""210850 PINDARE-MIRIM"";271869;162696;-;14390;448955"
"""210860 PINHEIRO"";222308;641025;51715;835;915883"
"""210870 PIO XII"";35479;125816;-;13130;174425"
"""210880 PIRAPEMAS"";32385;149249;-;9086;190720"
"""210890 POCAO DE PEDRAS"";27426;160094;-;18043;205563"
"""210900 PORTO FRANCO"";38848;232965;5069;110407;387289"
"""210905 PORTO RICO DO MARANHAO"";7043;15534;-;14836;37413"
"""210910 PRESIDENTE DUTRA"";243840;728244;29860;87210;1089154"
"""210920 PRESIDENTE JUSCELINO"";42128;78331;-;9859;130318"
"""210923 PRESIDENTE MEDICI"";18893;213953;-;2623;235469"
"""210927 PRESIDENTE SARNEY"";17187;109592;-;3040;129819"
"""210930 PRESIDENTE VARGAS"";31675;81967;-;174;113816"
"""210940 PRIMEIRA CRUZ"";1191;3438;-;160;4789"
"""210945 RAPOSA"";40292;365191;-;96995;502478"
"""210950 RIACHAO"";73126;236282;-;16664;326072"
"""210955 RIBAMAR FIQUENE"";14609;75709;-;6138;96456"
"""210960 ROSARIO"";79667;415928;2678;9584;507857"
"""210970 SAMBAIBA"";13286;26661;-;350;40297"
"""210980 SANTA HELENA"";106702;215295;-;5154;327151"
"""210990 SANTA INES"";228083;1053610;5607;31763;1319063"
"""211000 SANTA LUZIA"";28580;279519;-;8596;316695"
"""211003 SANTA LUZIA DO PARUA"";44360;345668;2548;23354;415930"
"""211010 SANTA QUITERIA DO MARANHAO"";56620;76924;-;73133;206677"
"""211020 SANTA RITA"";132396;507218;-;10183;649797"
"""211023 SANTANA DO MARANHAO"";11607;46775;-;17768;76150"
"""211027 SANTO AMARO DO MARANHAO"";20;70094;-;1988;72102"
"""211030 SANTO ANTONIO DOS LOPES"";9789;39517;-;16108;65414"
"""211040 SAO BENEDITO DO RIO PRETO"";650;75610;-;1300;77560"
"""211050 SAO BENTO"";142625;344713;-;51065;538403"
"""211060 SAO BERNARDO"";64112;267936;1621;36130;369799"
"""211065 SAO DOMINGOS DO AZEITAO"";25883;50950;-;1078;77911"
"""211070 SAO DOMINGOS DO MARANHAO"";65985;120540;-;44358;230883"
"""211080 SAO FELIX DE BALSAS"";9376;26009;50;1144;36579"
"""211085 SAO FRANCISCO DO BREJAO"";17301;75426;-;3154;95881"
"""211090 SAO FRANCISCO DO MARANHAO"";9201;26945;-;515;36661"
"""211100 SAO JOAO BATISTA"";588;49447;-;18525;68560"
"""211102 SAO JOAO DO CARU"";6796;14519;-;321;21636"
"""211105 SAO JOAO DO PARAISO"";3740;5739;-;1739;11218"
"""211107 SAO JOAO DO SOTER"";17210;134979;152;6746;159087"
"""211110 SAO JOAO DOS PATOS"";18795;547515;-;79740;646050"
"""211120 SAO JOSE DE RIBAMAR"";613499;3017041;4757;39641;3674938"
"""211125 SAO JOSE DOS BASILIOS"";18705;79001;-;11831;109537"
"""211130 SAO LUIS"";3084178;27208444;16284955;348794;46926371"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";78073;50732;-;8640;137445"
"""211150 SAO MATEUS DO MARANHAO"";117428;360478;6458;30198;514562"
"""211153 SAO PEDRO DA AGUA BRANCA"";39718;99241;-;30710;169669"
"""211157 SAO PEDRO DOS CRENTES"";2055114;13458;-;734;2069306"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";60802;131511;3821;26245;222379"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";6874;30482;-;7256;44612"
"""211167 SAO ROBERTO"";6047;22396;-;5306;33749"
"""211170 SAO VICENTE FERRER"";21650;89657;-;15192;126499"
"""211172 SATUBINHA"";15065;24747;-;1983;41795"
"""211174 SENADOR ALEXANDRE COSTA"";885;4991;-;4285;10161"
"""211176 SENADOR LA ROCQUE"";23707;53545;-;-;77252"
"""211178 SERRANO DO MARANHAO"";17741;58784;-;9261;85786"
"""211180 SITIO NOVO"";14129;105206;309;2530;122174"
"""211190 SUCUPIRA DO NORTE"";16464;45653;-;14246;76363"
"""211195 SUCUPIRA DO RIACHAO"";6252;11184;-;7613;25049"
"""211200 TASSO FRAGOSO"";42583;121178;-;2566;166327"
"""211210 TIMBIRAS"";46456;454845;26;42489;543816"
"""211220 TIMON"";267360;2006987;26581;27591;2328519"
"""211223 TRIZIDELA DO VALE"";31963;174239;6912;2532;215646"
"""211227 TUFILANDIA"";14218;31044;-;4883;50145"
"""211230 TUNTUM"";48678;333307;1840;397917;781742"
"""211240 TURIACU"";20196;132203;-;211727;364126"
"""211245 TURILANDIA"";5422;188806;-;4842;199070"
"""211250 TUTOIA"";62456;175965;-;18239;256660"
"""211260 URBANO SANTOS"";41192;178065;-;9112;228369"
"""211270 VARGEM GRANDE"";25104;250228;35;23448;298815"
"""211280 VIANA"";250607;470203;2815;37202;760827"
"""211285 VILA NOVA DOS MARTIRIOS"";28922;96737;-;5636;131295"
"""211290 VITORIA DO MEARIM"";67530;153482;-;7907;228919"
"""211300 VITORINO FREIRE"";40532;286373;3088;56197;386190"
"""211400 ZE DOCA"";50759;1037341;-;62944;1151044"
"""220005 ACAUA"";-;-;-;388;388"
"""220010 AGRICOLANDIA"";-;334;-;1322;1656"
"""220020 AGUA BRANCA"";35584;224733;-;1021;261338"
"""220025 ALAGOINHA DO PIAUI"";4277;11651;-;1755;17683"
"""220027 ALEGRETE DO PIAUI"";-;-;-;969;969"
"""220030 ALTO LONGA"";4688;33655;-;1547;39890"
"""220040 ALTOS"";47923;298082;-;1767;347772"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;601;601"
"""220050 AMARANTE"";301;75791;-;9654;85746"
"""220060 ANGICAL DO PIAUI"";14737;8840;-;536;24113"
"""220070 ANISIO DE ABREU"";32418;152;-;559;33129"
"""220080 ANTONIO ALMEIDA"";-;-;-;523;523"
"""220090 AROAZES"";-;1717;-;250;1967"
"""220095 AROEIRAS DO ITAIM"";-;-;-;421;421"
"""220100 ARRAIAL"";26228;3372;-;540;30140"
"""220105 ASSUNCAO DO PIAUI"";-;-;-;472;472"
"""220110 AVELINO LOPES"";15;9115;-;730;9860"
"""220115 BAIXA GRANDE DO RIBEIRO"";149709;-;-;748;150457"
"""220117 BARRA D'ALCANTARA"";-;-;-;437;437"
"""220120 BARRAS"";2338;395272;-;1784;399394"
"""220130 BARREIRAS DO PIAUI"";932;22;-;397;1351"
"""220140 BARRO DURO"";8760;2345;-;251;11356"
"""220150 BATALHA"";5654;163496;-;1103;170253"
"""220155 BELA VISTA DO PIAUI"";-;-;-;466;466"
"""220157 BELEM DO PIAUI"";-;-;-;616;616"
"""220160 BENEDITINOS"";2939;51201;-;760;54900"
"""220170 BERTOLINIA"";12958;130;-;315;13403"
"""220173 BETANIA DO PIAUI"";-;-;-;380;380"
"""220177 BOA HORA"";-;-;-;1071;1071"
"""220180 BOCAINA"";1062;13648;-;460;15170"
"""220190 BOM JESUS"";30;297846;13138;292;311306"
"""220191 BOM PRINCIPIO DO PIAUI"";7896;3771;-;669;12336"
"""220192 BONFIM DO PIAUI"";-;-;-;285;285"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;328;328"
"""220196 BRASILEIRA"";-;-;-;60;60"
"""220198 BREJO DO PIAUI"";-;-;-;1737;1737"
"""220200 BURITI DOS LOPES"";113087;111038;-;1360;225485"
"""220202 BURITI DOS MONTES"";17578;28672;-;536;46786"
"""220207 CAJAZEIRAS DO PIAUI"";-;266;-;458;724"
"""220208 CAJUEIRO DA PRAIA"";-;706;-;445;1151"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;376;376"
"""220210 CAMPINAS DO PIAUI"";1616;-;-;711;2327"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;126;-;334;460"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;153;153"
"""220217 CAMPO LARGO DO PIAUI"";91;81;-;478;650"
"""220220 CAMPO MAIOR"";69852;580223;46373;4126;700574"
"""220225 CANAVIEIRA"";3397;-;-;526;3923"
"""220230 CANTO DO BURITI"";28110;161601;-;1760;191471"
"""220240 CAPITAO DE CAMPOS"";-;1107;-;1000;2107"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;64;-;945;1009"
"""220250 CARACOL"";22277;804;-;884;23965"
"""220253 CARAUBAS DO PIAUI"";-;162;-;584;746"
"""220255 CARIDADE DO PIAUI"";241;15;-;284;540"
"""220260 CASTELO DO PIAUI"";155;95321;-;1020;96496"
"""220265 CAXINGO"";-;154;-;2029;2183"
"""220270 COCAL"";27690;116545;-;1162;145397"
"""220271 COCAL DE TELHA"";-;2949;-;487;3436"
"""220272 COCAL DOS ALVES"";11806;-;-;1163;12969"
"""220273 COIVARAS"";-;-;-;527;527"
"""220275 COLONIA DO GURGUEIA"";-;231;-;673;904"
"""220277 COLONIA DO PIAUI"";-;-;-;571;571"
"""220280 CONCEICAO DO CANINDE"";983;357;-;335;1675"
"""220285 CORONEL JOSE DIAS"";-;307;-;331;638"
"""220290 CORRENTE"";1799;74791;-;1165;77755"
"""220300 CRISTALANDIA DO PIAUI"";6707;452;-;531;7690"
"""220310 CRISTINO CASTRO"";3169;12205;-;657;16031"
"""220320 CURIMATA"";-;75065;-;631;75696"
"""220323 CURRAIS"";-;499;-;527;1026"
"""220325 CURRALINHOS"";-;-;-;571;571"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;391;391"
"""220330 DEMERVAL LOBAO"";8916;173868;-;1074;183858"
"""220335 DIRCEU ARCOVERDE"";7339;4655;-;324;12318"
"""220340 DOM EXPEDITO LOPES"";-;294;-;418;712"
"""220342 DOMINGOS MOURAO"";-;-;-;195;195"
"""220345 DOM INOCENCIO"";23;3335;-;1259;4617"
"""220350 ELESBAO VELOSO"";385;172340;-;2629;175354"
"""220360 ELISEU MARTINS"";1203;272;-;729;2204"
"""220370 ESPERANTINA"";2901;400300;4764;1528;409493"
"""220375 FARTURA DO PIAUI"";-;-;-;563;563"
"""220380 FLORES DO PIAUI"";-;128;-;501;629"
"""220385 FLORESTA DO PIAUI"";-;196;-;315;511"
"""220390 FLORIANO"";22941;1177436;63748;4197;1268322"
"""220400 FRANCINOPOLIS"";-;-;-;500;500"
"""220410 FRANCISCO AYRES"";-;161;-;493;654"
"""220415 FRANCISCO MACEDO"";-;-;-;320;320"
"""220420 FRANCISCO SANTOS"";1547;21355;-;259;23161"
"""220430 FRONTEIRAS"";-;30832;-;537;31369"
"""220435 GEMINIANO"";-;-;-;605;605"
"""220440 GILBUES"";20183;4668;-;1308;26159"
"""220450 GUADALUPE"";742;27990;-;1174;29906"
"""220455 GUARIBAS"";-;-;-;196;196"
"""220460 HUGO NAPOLEAO"";-;204;-;502;706"
"""220465 ILHA GRANDE"";-;-;-;1330;1330"
"""220470 INHUMA"";35879;24939;-;856;61674"
"""220480 IPIRANGA DO PIAUI"";-;5236;-;571;5807"
"""220490 ISAIAS COELHO"";5539;2426;-;657;8622"
"""220500 ITAINOPOLIS"";12886;6988;-;1945;21819"
"""220510 ITAUEIRA"";93;13482;-;404;13979"
"""220515 JACOBINA DO PIAUI"";-;1227;13;661;1901"
"""220520 JAICOS"";2394;111606;-;2169;116169"
"""220525 JARDIM DO MULATO"";-;-;-;376;376"
"""220527 JATOBA DO PIAUI"";-;-;-;280;280"
"""220530 JERUMENHA"";-;-;-;722;722"
"""220535 JOAO COSTA"";-;-;-;737;737"
"""220540 JOAQUIM PIRES"";144;19037;-;1037;20218"
"""220545 JOCA MARQUES"";-;381;-;469;850"
"""220550 JOSE DE FREITAS"";5858;186718;-;825;193401"
"""220551 JUAZEIRO DO PIAUI"";-;-;-;457;457"
"""220552 JULIO BORGES"";54;246;-;984;1284"
"""220553 JUREMA"";-;-;-;590;590"
"""220554 LAGOINHA DO PIAUI"";-;-;-;675;675"
"""220555 LAGOA ALEGRE"";8841;2422;-;275;11538"
"""220556 LAGOA DO BARRO DO PIAUI"";-;185;-;466;651"
"""220557 LAGOA DE SAO FRANCISCO"";-;226;-;731;957"
"""220558 LAGOA DO PIAUI"";-;-;-;339;339"
"""220559 LAGOA DO SITIO"";-;-;-;373;373"
"""220560 LANDRI SALES"";54996;-;-;366;55362"
"""220570 LUIS CORREIA"";18465;89801;-;272;108538"
"""220580 LUZILANDIA"";1094;238919;-;854;240867"
"""220585 MADEIRO"";-;259;-;2629;2888"
"""220590 MANOEL EMIDIO"";2133;1503;-;616;4252"
"""220595 MARCOLANDIA"";4274;20020;-;574;24868"
"""220600 MARCOS PARENTE"";-;-;-;289;289"
"""220605 MASSAPE DO PIAUI"";-;-;-;575;575"
"""220610 MATIAS OLIMPIO"";222;80;-;407;709"
"""220620 MIGUEL ALVES"";360;110268;-;1081;111709"
"""220630 MIGUEL LEAO"";-;-;-;911;911"
"""220635 MILTON BRANDAO"";242;-;-;319;561"
"""220640 MONSENHOR GIL"";32190;966;-;213;33369"
"""220650 MONSENHOR HIPOLITO"";12700;177;-;943;13820"
"""220660 MONTE ALEGRE DO PIAUI"";26827;6345;-;578;33750"
"""220665 MORRO CABECA NO TEMPO"";241;33;-;1086;1360"
"""220667 MORRO DO CHAPEU DO PIAUI"";-;-;-;964;964"
"""220669 MURICI DOS PORTELAS"";-;-;-;387;387"
"""220670 NAZARE DO PIAUI"";-;410;-;487;897"
"""220672 NAZARIA"";-;628;-;194;822"
"""220675 NOSSA SENHORA DE NAZARE"";-;-;-;511;511"
"""220680 NOSSA SENHORA DOS REMEDIOS"";9897;60482;-;320;70699"
"""220690 NOVO ORIENTE DO PIAUI"";326;6499;-;346;7171"
"""220695 NOVO SANTO ANTONIO"";-;-;-;265;265"
"""220700 OEIRAS"";5228;685819;6140;1088;698275"
"""220710 OLHO D'AGUA DO PIAUI"";-;-;-;319;319"
"""220720 PADRE MARCOS"";1510;21616;-;512;23638"
"""220730 PAES LANDIM"";14947;3003;-;390;18340"
"""220735 PAJEU DO PIAUI"";-;-;-;371;371"
"""220740 PALMEIRA DO PIAUI"";202;255;-;458;915"
"""220750 PALMEIRAIS"";1864;6244;-;492;8600"
"""220755 PAQUETA"";-;-;-;344;344"
"""220760 PARNAGUA"";2156;17433;-;519;20108"
"""220770 PARNAIBA"";53729;1446092;75672;26690;1602183"
"""220775 PASSAGEM FRANCA DO PIAUI"";500;675;-;1155;2330"
"""220777 PATOS DO PIAUI"";-;-;-;1286;1286"
"""220779 PAU D'ARCO DO PIAUI"";-;-;-;381;381"
"""220780 PAULISTANA"";4768;52701;-;936;58405"
"""220785 PAVUSSU"";-;-;-;182;182"
"""220790 PEDRO II"";30903;222500;4;7502;260909"
"""220793 PEDRO LAURENTINO"";-;-;-;308;308"
"""220795 NOVA SANTA RITA"";-;-;-;2174;2174"
"""220800 PICOS"";224331;1430172;105032;11367;1770902"
"""220810 PIMENTEIRAS"";39256;6739;-;1269;47264"
"""220820 PIO IX"";44360;10637;-;605;55602"
"""220830 PIRACURUCA"";10498;229692;-;1633;241823"
"""220840 PIRIPIRI"";86142;566421;28533;2361;683457"
"""220850 PORTO"";177;34945;-;823;35945"
"""220855 PORTO ALEGRE DO PIAUI"";7762;-;-;291;8053"
"""220860 PRATA DO PIAUI"";-;-;-;229;229"
"""220865 QUEIMADA NOVA"";-;117;-;474;591"
"""220870 REDENCAO DO GURGUEIA"";7675;821;-;1416;9912"
"""220880 REGENERACAO"";132;55389;-;607;56128"
"""220885 RIACHO FRIO"";-;283;-;1244;1527"
"""220887 RIBEIRA DO PIAUI"";479;-;-;3117;3596"
"""220890 RIBEIRO GONCALVES"";-;615;-;483;1098"
"""220900 RIO GRANDE DO PIAUI"";620;6158;-;522;7300"
"""220910 SANTA CRUZ DO PIAUI"";4554;92;-;304;4950"
"""220915 SANTA CRUZ DOS MILAGRES"";-;-;-;380;380"
"""220920 SANTA FILOMENA"";21427;158;-;612;22197"
"""220930 SANTA LUZ"";-;380;-;619;999"
"""220935 SANTANA DO PIAUI"";-;-;-;481;481"
"""220937 SANTA ROSA DO PIAUI"";-;-;-;466;466"
"""220940 SANTO ANTONIO DE LISBOA"";-;288;-;218;506"
"""220945 SANTO ANTONIO DOS MILAGRES"";-;-;-;433;433"
"""220950 SANTO INACIO DO PIAUI"";19;289;-;508;816"
"""220955 SAO BRAZ DO PIAUI"";-;85;-;603;688"
"""220960 SAO FELIX DO PIAUI"";25;4831;-;754;5610"
"""220965 SAO FRANCISCO DE ASSIS DO PIAUI"";5330;22044;-;410;27784"
"""220970 SAO FRANCISCO DO PIAUI"";-;543;-;253;796"
"""220980 SAO GONCALO DO PIAUI"";5190;2803;-;-;7993"
"""220985 SAO JOAO DA CANABRAVA"";-;-;-;715;715"
"""220987 SAO JOAO DA FRONTEIRA"";-;-;-;1150;1150"
"""220990 SAO JOAO DA SERRA"";3063;5744;-;378;9185"
"""220995 SAO JOAO DA VARJOTA"";-;-;-;651;651"
"""220997 SAO JOAO DO ARRAIAL"";381;48;-;3485;3914"
"""221000 SAO JOAO DO PIAUI"";5718;239368;-;65628;310714"
"""221005 SAO JOSE DO DIVINO"";-;-;-;315;315"
"""221010 SAO JOSE DO PEIXE"";7455;11004;-;581;19040"
"""221020 SAO JOSE DO PIAUI"";1491;235;-;366;2092"
"""221030 SAO JULIAO"";6453;-;-;1873;8326"
"""221035 SAO LOURENCO DO PIAUI"";-;138;-;1028;1166"
"""221037 SAO LUIS DO PIAUI"";107;-;-;9706;9813"
"""221038 SAO MIGUEL DA BAIXA GRANDE"";-;54;-;195;249"
"""221039 SAO MIGUEL DO FIDALGO"";-;-;-;428;428"
"""221040 SAO MIGUEL DO TAPUIO"";-;53130;-;1014;54144"
"""221050 SAO PEDRO DO PIAUI"";2039;166267;-;578;168884"
"""221060 SAO RAIMUNDO NONATO"";252;408152;27091;4239;439734"
"""221062 SEBASTIAO BARROS"";-;-;-;435;435"
"""221063 SEBASTIAO LEAL"";-;-;-;423;423"
"""221065 SIGEFREDO PACHECO"";-;-;-;298;298"
"""221070 SIMOES"";10215;21191;-;1155;32561"
"""221080 SIMPLICIO MENDES"";121937;228950;-;1178;352065"
