"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""430912 GRAMADO DOS LOUREIROS"";1250;-;-;272;1522"
"""430920 GRAVATAI"";221197;2187111;47625;3151;2459084"
"""430925 GUABIJU"";4549;-;-;5;4554"
"""430930 GUAIBA"";58822;378730;17979;756;456287"
"""430940 GUAPORE"";54985;162443;1180;4040;222648"
"""430950 GUARANI DAS MISSOES"";11166;28480;-;1596;41242"
"""430955 HARMONIA"";-;4176;-;623;4799"
"""430957 HERVEIRAS"";-;-;-;42;42"
"""430960 HORIZONTINA"";195957;68451;-;672;265080"
"""430965 HULHA NEGRA"";-;18368;-;-;18368"
"""430970 HUMAITA"";-;21096;-;130;21226"
"""430975 IBARAMA"";1;4447;-;103;4551"
"""430980 IBIACA"";28045;19264;-;297;47606"
"""430990 IBIRAIARAS"";-;30347;-;88;30435"
"""430995 IBIRAPUITA"";-;4108;-;440;4548"
"""431000 IBIRUBA"";1275;166788;2537;1409;172009"
"""431010 IGREJINHA"";611874;467462;2533;1025;1082894"
"""431020 IJUI"";636254;1365814;1619280;10605;3631953"
"""431030 ILOPOLIS"";26215;11418;18;4967;42618"
"""431033 IMBE"";471;184231;-;1572;186274"
"""431036 IMIGRANTE"";4824;19100;-;171;24095"
"""431040 INDEPENDENCIA"";116709;5436;-;25;122170"
"""431041 INHACORA"";-;-;-;2800;2800"
"""431043 IPE"";-;-;-;276;276"
"""431046 IPIRANGA DO SUL"";-;-;-;151;151"
"""431050 IRAI"";-;29073;-;10359;39432"
"""431053 ITAARA"";-;-;-;283;283"
"""431055 ITACURUBI"";-;-;-;71;71"
"""431057 ITAPUCA"";-;-;-;53;53"
"""431060 ITAQUI"";511;194119;4222;736;199588"
"""431065 ITATI"";89;9000;-;171;9260"
"""431070 ITATIBA DO SUL"";159;755;-;181;1095"
"""431075 IVORA"";10;3794;-;72;3876"
"""431080 IVOTI"";161850;234978;-;8057;404885"
"""431085 JABOTICABA"";5;68660;-;263;68928"
"""431090 JACUTINGA"";-;2196;-;93;2289"
"""431100 JAGUARAO"";3297;283665;1193;596;288751"
"""431110 JAGUARI"";7509;72445;-;456;80410"
"""431112 JAQUIRANA"";7294;33294;-;5376;45964"
"""431113 JARI"";373;1540;-;87;2000"
"""431115 JOIA"";2338;7821;-;282;10441"
"""431120 JULIO DE CASTILHOS"";411484;149483;30;740;561737"
"""431123 LAGOA BONITA DO SUL"";-;-;-;17;17"
"""431125 LAGOAO"";-;13983;-;130;14113"
"""431127 LAGOA DOS TRES CANTOS"";38664;126;-;101;38891"
"""431130 LAGOA VERMELHA"";8158;182342;305;1680;192485"
"""431140 LAJEADO"";209283;1375815;2286105;27445;3898648"
"""431142 LAJEADO DO BUGRE"";360;20;-;385;765"
"""431150 LAVRAS DO SUL"";18241;50920;-;295;69456"
"""431160 LIBERATO SALZANO"";64;13713;-;181;13958"
"""431162 LINDOLFO COLLOR"";45;21064;-;54;21163"
"""431164 LINHA NOVA"";-;446;-;197;643"
"""431170 MACHADINHO"";121330;8067;-;97;129494"
"""431173 MAMPITUBA"";70;3060;-;170;3300"
"""431175 MANOEL VIANA"";-;-;-;84;84"
"""431177 MAQUINE"";4905;23691;-;100;28696"
"""431179 MARATA"";4;1901;-;59;1964"
"""431180 MARAU"";273139;223744;596;7556;505035"
"""431190 MARCELINO RAMOS"";1250;18976;-;162;20388"
"""431198 MARIANA PIMENTEL"";-;7259;-;-;7259"
"""431200 MARIANO MORO"";-;-;-;174;174"
"""431205 MARQUES DE SOUZA"";-;29368;-;84;29452"
"""431210 MATA"";1534;3728;-;482;5744"
"""431213 MATO CASTELHANO"";-;-;-;50;50"
"""431215 MATO LEITAO"";-;5807;-;315;6122"
"""431217 MATO QUEIMADO"";40;3378;-;235;3653"
"""431220 MAXIMILIANO DE ALMEIDA"";-;16317;-;187;16504"
"""431225 MINAS DO LEAO"";103234;23515;-;-;126749"
"""431230 MIRAGUAI"";-;-;-;87;87"
"""431235 MONTAURI"";9425;2407;-;95;11927"
"""431237 MONTE ALEGRE DOS CAMPOS"";-;574;-;6;580"
"""431238 MONTE BELO DO SUL"";-;18398;-;127;18525"
"""431240 MONTENEGRO"";442694;521223;20546;40078;1024541"
"""431242 MORMACO"";-;14576;-;35;14611"
"""431244 MORRINHOS DO SUL"";-;7796;-;31;7827"
"""431245 MORRO REDONDO"";811;25883;-;304;26998"
"""431247 MORRO REUTER"";34118;37412;-;-;71530"
"""431250 MOSTARDAS"";71813;74967;-;757;147537"
"""431260 MUCUM"";358;48070;-;584;49012"
"""431261 MUITOS CAPOES"";-;-;-;29;29"
"""431262 MULITERNO"";10047;2663;-;43;12753"
"""431265 NAO-ME-TOQUE"";2;88090;311;922;89325"
"""431267 NICOLAU VERGUEIRO"";-;116;-;959;1075"
"""431270 NONOAI"";283;141741;749;878;143651"
"""431275 NOVA ALVORADA"";2790;24222;-;47;27059"
"""431280 NOVA ARACA"";31;23468;86;213;23798"
"""431290 NOVA BASSANO"";2125;58933;388;592;62038"
"""431295 NOVA BOA VISTA"";-;5174;-;205;5379"
"""431300 NOVA BRESCIA"";1038;24103;-;218;25359"
"""431301 NOVA CANDELARIA"";-;1682;-;336;2018"
"""431303 NOVA ESPERANCA DO SUL"";4948;4517;-;843;10308"
"""431306 NOVA HARTZ"";58246;67916;-;-;126162"
"""431308 NOVA PADUA"";-;-;-;100;100"
"""431310 NOVA PALMA"";4719;32540;-;1087;38346"
"""431320 NOVA PETROPOLIS"";20452;102497;-;15938;138887"
"""431330 NOVA PRATA"";2444;280799;10279;9895;303417"
"""431333 NOVA RAMADA"";288;-;-;1714;2002"
"""431335 NOVA ROMA DO SUL"";-;2420;-;360;2780"
"""431337 NOVA SANTA RITA"";265949;58564;-;2;324515"
"""431339 NOVO CABRAIS"";-;-;-;22;22"
"""431340 NOVO HAMBURGO"";2206775;1957216;36649;7261;4207901"
"""431342 NOVO MACHADO"";1;-;-;114;115"
"""431344 NOVO TIRADENTES"";-;3652;-;65;3717"
"""431346 NOVO XINGU"";-;-;-;300;300"
"""431349 NOVO BARREIRO"";-;25341;-;7;25348"
"""431350 OSORIO"";117537;433728;2240122;36980;2828367"
"""431360 PAIM FILHO"";-;20754;-;135;20889"
"""431365 PALMARES DO SUL"";70480;181236;-;1390;253106"
"""431370 PALMEIRA DAS MISSOES"";22255;296001;1084634;1688;1404578"
"""431380 PALMITINHO"";2;42101;-;416;42519"
"""431390 PANAMBI"";318455;388468;3810;3768;714501"
"""431395 PANTANO GRANDE"";27577;20945;-;592;49114"
"""431400 PARAI"";13;70042;-;816;70871"
"""431402 PARAISO DO SUL"";18;29573;-;151;29742"
"""431403 PARECI NOVO"";-;10992;-;-;10992"
"""431405 PAROBE"";493993;584967;11526;837;1091323"
"""431406 PASSA SETE"";-;-;-;44;44"
"""431407 PASSO DO SOBRADO"";-;5574;-;523;6097"
"""431410 PASSO FUNDO"";107306;1719458;1760232;22562;3609558"
"""431413 PAULO BENTO"";57;1602;-;38;1697"
"""431415 PAVERAMA"";-;15176;-;178;15354"
"""431417 PEDRAS ALTAS"";2;16534;-;2574;19110"
"""431420 PEDRO OSORIO"";112;44329;-;101;44542"
"""431430 PEJUCARA"";1394;12723;-;336;14453"
"""431440 PELOTAS"";109640;2369088;2763377;331061;5573166"
"""431442 PICADA CAFE"";99968;17182;-;6803;123953"
"""431445 PINHAL"";-;2484;-;101;2585"
"""431446 PINHAL DA SERRA"";19898;2922;-;7064;29884"
"""431447 PINHAL GRANDE"";34;891;-;49;974"
"""431449 PINHEIRINHO DO VALE"";-;19106;-;-;19106"
"""431450 PINHEIRO MACHADO"";2232;174172;933;1593;178930"
"""431454 PINTO BANDEIRA"";-;-;-;219;219"
"""431455 PIRAPO"";-;-;-;278;278"
"""431460 PIRATINI"";2307;203431;-;1413;207151"
"""431470 PLANALTO"";-;40457;-;283;40740"
"""431475 POCO DAS ANTAS"";35247;5060;-;186;40493"
"""431477 PONTAO"";-;310;-;64;374"
"""431478 PONTE PRETA"";-;-;-;174;174"
"""431480 PORTAO"";-;555083;2402;337;557822"
"""431490 PORTO ALEGRE"";1311265;19621408;18155566;532518;39620757"
"""431500 PORTO LUCENA"";1962;19723;-;343;22028"
"""431505 PORTO MAUA"";-;-;-;343;343"
"""431507 PORTO VERA CRUZ"";5694;-;-;260;5954"
"""431510 PORTO XAVIER"";1466;35132;-;3230;39828"
"""431513 POUSO NOVO"";-;-;-;592;592"
"""431514 PRESIDENTE LUCENA"";16285;19284;-;4921;40490"
"""431515 PROGRESSO"";1970;26704;-;203;28877"
"""431517 PROTASIO ALVES"";-;-;-;152;152"
"""431520 PUTINGA"";55;3533;-;169;3757"
"""431530 QUARAI"";147430;155410;33;100364;403237"
"""431531 QUATRO IRMAOS"";-;-;-;348;348"
"""431532 QUEVEDOS"";28;8685;-;258;8971"
"""431535 QUINZE DE NOVEMBRO"";-;6139;-;90;6229"
"""431540 REDENTORA"";-;16873;-;225;17098"
"""431550 RESTINGA SECA"";26105;81968;-;6000;114073"
"""431555 RIO DOS INDIOS"";-;1459;-;103;1562"
"""431560 RIO GRANDE"";199600;1670016;59461;9034;1938111"
"""431570 RIO PARDO"";36130;247109;3163;516;286918"
"""431575 RIOZINHO"";45535;17367;-;192;63094"
"""431580 ROCA SALES"";18667;69922;-;551;89140"
"""431590 RODEIO BONITO"";1144;61047;2286;11286;75763"
"""431595 ROLADOR"";-;-;-;295;295"
"""431600 ROLANTE"";36395;158311;-;1747;196453"
"""431610 RONDA ALTA"";92;85432;113;313;85950"
"""431620 RONDINHA"";-;33360;-;61;33421"
"""431630 ROQUE GONZALES"";-;12968;-;796;13764"
"""431640 ROSARIO DO SUL"";2113;212164;8877;2826;225980"
"""431642 SAGRADA FAMILIA"";275;-;-;401202;401477"
"""431643 SALDANHA MARINHO"";98;9763;-;-;9861"
"""431645 SALTO DO JACUI"";-;62459;-;186;62645"
"""431647 SALVADOR DAS MISSOES"";8;687;-;285;980"
"""431650 SALVADOR DO SUL"";93;36707;-;2332;39132"
"""431660 SANANDUVA"";252;280720;2751;1828;285551"
"""431670 SANTA BARBARA DO SUL"";-;37470;-;1003;38473"
"""431673 SANTA CECILIA DO SUL"";-;559;-;28;587"
"""431675 SANTA CLARA DO SUL"";404;39114;-;1461;40979"
"""431680 SANTA CRUZ DO SUL"";1064276;1818556;1948783;12049;4843664"
"""431690 SANTA MARIA"";39001;3102043;890523;10352;4041919"
"""431695 SANTA MARIA DO HERVAL"";20929;26221;-;49;47199"
"""431700 SANTANA DA BOA VISTA"";2471;104796;-;429;107696"
"""431710 SANT'ANA DO LIVRAMENTO"";162277;481949;9632;92972;746830"
"""431720 SANTA ROSA"";832986;877393;1730674;37086;3478139"
"""431725 SANTA TEREZA"";-;1585;-;145;1730"
"""431730 SANTA VITORIA DO PALMAR"";915;247147;693;2209;250964"
"""431740 SANTIAGO"";185916;529321;13187;3599;732023"
"""431750 SANTO ANGELO"";6078;806893;1594318;5660;2412949"
"""431760 SANTO ANTONIO DA PATRULHA"";322069;480430;4066;1130;807695"
"""431770 SANTO ANTONIO DAS MISSOES"";-;23614;-;581;24195"
"""431775 SANTO ANTONIO DO PLANALTO"";15947;619;-;100;16666"
"""431780 SANTO AUGUSTO"";981;107197;87;13961;122226"
"""431790 SANTO CRISTO"";22180;68786;-;363;91329"
"""431795 SANTO EXPEDITO DO SUL"";-;6630;-;-;6630"
"""431800 SAO BORJA"";113666;561230;13166;76209;764271"
"""431805 SAO DOMINGOS DO SUL"";286;11600;-;324;12210"
"""431810 SAO FRANCISCO DE ASSIS"";171655;80898;41;1071;253665"
"""431820 SAO FRANCISCO DE PAULA"";142668;62905;-;-;205573"
"""431830 SAO GABRIEL"";35282;488679;7098;4449;535508"
"""431840 SAO JERONIMO"";271;246896;1513;405;249085"
"""431842 SAO JOAO DA URTIGA"";-;16514;-;430;16944"
"""431843 SAO JOAO DO POLESINE"";5245;22536;-;-;27781"
"""431844 SAO JORGE"";-;-;-;1262;1262"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;168;168"
"""431846 SAO JOSE DO HERVAL"";1061;9770;-;432;11263"
"""431849 SAO JOSE DO INHACORA"";6345;3817;-;368;10530"
"""431850 SAO JOSE DO NORTE"";375;167386;-;358;168119"
"""431860 SAO JOSE DO OURO"";213;60026;26;11;60276"
"""431862 SAO JOSE DOS AUSENTES"";-;25815;-;336;26151"
"""431870 SAO LEOPOLDO"";16287;1521724;51014;779;1589804"
"""431880 SAO LOURENCO DO SUL"";99266;354648;4126;3439;461479"
"""431890 SAO LUIZ GONZAGA"";69747;194425;1060;520;265752"
"""431900 SAO MARCOS"";48;70967;14;2937;73966"
"""431910 SAO MARTINHO"";2761;14327;-;167;17255"
"""431912 SAO MARTINHO DA SERRA"";-;-;-;357;357"
"""431915 SAO MIGUEL DAS MISSOES"";-;22970;-;238;23208"
"""431920 SAO NICOLAU"";-;10651;-;852;11503"
"""431930 SAO PAULO DAS MISSOES"";2099;24817;-;207;27123"
"""431935 SAO PEDRO DA SERRA"";-;850;-;-;850"
"""431936 SAO PEDRO DAS MISSOES"";-;-;-;378;378"
"""431937 SAO PEDRO DO BUTIA"";-;3533;-;208;3741"
"""431940 SAO PEDRO DO SUL"";823;69389;-;570;70782"
"""431950 SAO SEBASTIAO DO CAI"";30414;156392;-;807;187613"
"""431960 SAO SEPE"";8639;151055;-;1292;160986"
"""431970 SAO VALENTIM"";-;12936;-;10593;23529"
"""431971 SAO VALENTIM DO SUL"";-;-;-;12;12"
"""431973 SAO VALERIO DO SUL"";-;-;-;39;39"
"""431975 SAO VENDELINO"";-;-;-;233;233"
"""431980 SAO VICENTE DO SUL"";2024;38914;-;639;41577"
"""431990 SAPIRANGA"";142731;508130;17212;22253;690326"
"""432000 SAPUCAIA DO SUL"";960607;1332068;19378;2411;2314464"
"""432010 SARANDI"";1;90490;2019;1249;93759"
"""432020 SEBERI"";102376;69068;-;1354;172798"
"""432023 SEDE NOVA"";-;-;-;663;663"
"""432026 SEGREDO"";-;16435;-;292;16727"
"""432030 SELBACH"";-;4598;-;303;4901"
"""432032 SENADOR SALGADO FILHO"";41788;-;-;566;42354"
"""432040 SERAFINA CORREA"";202;136012;-;1133;137347"
"""432045 SERIO"";-;-;-;333;333"
"""432050 SERTAO"";-;19730;-;305;20035"
"""432055 SERTAO SANTANA"";56098;12541;-;279;68918"
"""432057 SETE DE SETEMBRO"";69;590;-;309;968"
"""432060 SEVERIANO DE ALMEIDA"";259;18840;-;186;19285"
"""432065 SILVEIRA MARTINS"";-;-;-;132;132"
"""432067 SINIMBU"";49;65121;-;791;65961"
"""432070 SOBRADINHO"";-;89156;1180;481;90817"
"""432080 SOLEDADE"";3819;364572;9244;1851;379486"
"""432085 TABAI"";226;-;-;106;332"
"""432090 TAPEJARA"";17165;179842;1680;894;199581"
"""432100 TAPERA"";4237;68204;-;19507;91948"
"""432110 TAPES"";278;30390;-;-;30668"
"""432120 TAQUARA"";3387;372338;28696;1695;406116"
"""432130 TAQUARI"";42;171008;1121;697;172868"
"""432132 TAQUARUCU DO SUL"";42;7429;-;16188;23659"
"""432135 TAVARES"";5025;24058;-;175;29258"
"""432140 TENENTE PORTELA"";3199;576980;11509;3084;594772"
"""432143 TERRA DE AREIA"";39823;82855;-;676;123354"
"""432145 TEUTONIA"";349225;258579;5213;46638;659655"
"""432146 TIO HUGO"";3060;6042;-;158;9260"
"""432147 TIRADENTES DO SUL"";-;10825;-;488;11313"
"""432149 TOROPI"";-;1543;-;424;1967"
"""432150 TORRES"";98868;416918;28752;1957;546495"
"""432160 TRAMANDAI"";70304;649997;4590;4277;729168"
"""432162 TRAVESSEIRO"";-;1707;-;359;2066"
"""432163 TRES ARROIOS"";3892;11970;-;124;15986"
"""432166 TRES CACHOEIRAS"";37441;34508;-;312;72261"
"""432170 TRES COROAS"";169;142271;131;-;142571"
"""432180 TRES DE MAIO"";48;302695;2556;784;306083"
"""432183 TRES FORQUILHAS"";73;7390;-;333;7796"
"""432185 TRES PALMEIRAS"";-;18379;-;177;18556"
"""432190 TRES PASSOS"";2;249529;3489;352;253372"
"""432195 TRINDADE DO SUL"";2776;32977;-;592;36345"
"""432200 TRIUNFO"";25838;98868;-;668;125374"
"""432210 TUCUNDUVA"";22968;30797;-;303;54068"
"""432215 TUNAS"";-;23041;-;193;23234"
"""432218 TUPANCI DO SUL"";-;-;-;44;44"
"""432220 TUPANCIRETA"";17;86374;-;355;86746"
"""432225 TUPANDI"";3412;559;-;-;3971"
"""432230 TUPARENDI"";679;51008;-;-;51687"
"""432232 TURUCU"";5105;22041;-;20;27166"
"""432234 UBIRETAMA"";-;-;-;49;49"
"""432235 UNIAO DA SERRA"";561;-;-;-;561"
"""432237 UNISTALDA"";866;1086;-;377;2329"
"""432240 URUGUAIANA"";106359;655371;21404;134244;917378"
"""432250 VACARIA"";9314;577953;17979;58461;663707"
"""432252 VALE VERDE"";6085;-;-;140;6225"
"""432253 VALE DO SOL"";-;36469;-;-;36469"
"""432254 VALE REAL"";955;827;-;153;1935"
"""432255 VANINI"";-;2078;-;114;2192"
"""432260 VENANCIO AIRES"";489952;603873;12991;51397;1158213"
"""432270 VERA CRUZ"";47682;120172;-;3221;171075"
"""432280 VERANOPOLIS"";59;228258;3703;24055;256075"
"""432285 VESPASIANO CORREA"";-;2021;-;-;2021"
"""432290 VIADUTOS"";-;13150;-;31;13181"
"""432300 VIAMAO"";860479;1206945;20794;541;2088759"
"""432310 VICENTE DUTRA"";1760;15797;-;4009;21566"
"""432330 VILA FLORES"";-;1498;-;290;1788"
"""432335 VILA LANGARO"";-;-;-;235;235"
"""432340 VILA MARIA"";15868;22729;-;-;38597"
"""432345 VILA NOVA DO SUL"";33;7340;-;471;7844"
"""432360 VISTA ALEGRE DO PRATA"";-;-;-;193;193"
"""432370 VISTA GAUCHA"";220;8215;-;280;8715"
"""432375 VITORIA DAS MISSOES"";58;70;-;54;182"
"""432377 WESTFALIA"";-;1483;-;1237;2720"
"""432380 XANGRI-LA"";7786;148257;-;1448;157491"
"""500020 AGUA CLARA"";5300;61649;-;688;67637"
"""500025 ALCINOPOLIS"";10429;17657;-;149;28235"
"""500060 AMAMBAI"";8556;138578;-;13588;160722"
"""500070 ANASTACIO"";11068;134691;283;933;146975"
"""500080 ANAURILANDIA"";84551;27385;-;85;112021"
"""500085 ANGELICA"";105;30447;-;403;30955"
"""500090 ANTONIO JOAO"";88044;55374;-;168;143586"
"""500100 APARECIDA DO TABOADO"";163761;268596;1755;2179;436291"
"""500110 AQUIDAUANA"";654073;337108;19263;1880;1012324"
"""500124 ARAL MOREIRA"";2703;47913;-;48;50664"
"""500150 BANDEIRANTES"";1808;10864;-;762;13434"
"""500190 BATAGUASSU"";358811;68734;3033;-;430578"
"""500200 BATAYPORA"";18374;43971;-;416;62761"
"""500210 BELA VISTA"";43427;64624;-;240;108291"
"""500215 BODOQUENA"";15188;55187;-;441;70816"
"""500220 BONITO"";29322;61115;61;544;91042"
"""500230 BRASILANDIA"";4432;51639;-;1856;57927"
"""500240 CAARAPO"";258162;194168;-;2211;454541"
"""500260 CAMAPUA"";38122;41107;160;1611;81000"
"""500270 CAMPO GRANDE"";1490921;11640654;12959852;678938;26770365"
"""500280 CARACOL"";1312;15014;-;693;17019"
"""500290 CASSILANDIA"";505329;119731;31;1509;626600"
"""500295 CHAPADAO DO SUL"";104182;262383;1957;112656;481178"
"""500310 CORGUINHO"";27358;3593;-;-;30951"
"""500315 CORONEL SAPUCAIA"";39629;50045;-;407;90081"
"""500320 CORUMBA"";358625;539469;25633;80580;1004307"
"""500325 COSTA RICA"";46172;283200;6634;12028;348034"
"""500330 COXIM"";456168;321994;14824;1093;794079"
"""500345 DEODAPOLIS"";17449;28310;-;594;46353"
"""500348 DOIS IRMAOS DO BURITI"";150457;48040;-;516;199013"
"""500350 DOURADINA"";115985;15038;-;345;131368"
"""500370 DOURADOS"";867924;1517790;64356;63878;2513948"
"""500375 ELDORADO"";12878;17050;-;563;30491"
"""500380 FATIMA DO SUL"";2432;171310;1558;1134;176434"
"""500390 FIGUEIRAO"";15283;26011;-;121;41415"
"""500400 GLORIA DE DOURADOS"";109627;40070;-;1092;150789"
"""500410 GUIA LOPES DA LAGUNA"";1383;44490;-;77;45950"
"""500430 IGUATEMI"";45373;83095;-;620;129088"
"""500440 INOCENCIA"";118605;42224;-;89;160918"
"""500450 ITAPORA"";24046;40849;-;823;65718"
"""500460 ITAQUIRAI"";79523;22646;-;123;102292"
"""500470 IVINHEMA"";442713;200943;101;2032;645789"
"""500480 JAPORA"";-;-;-;124;124"
"""500490 JARAGUARI"";76711;29223;-;399;106333"
"""500500 JARDIM"";78041;133033;-;69901;280975"
"""500510 JATEI"";-;10932;-;47;10979"
"""500515 JUTI"";3029;28324;-;391;31744"
"""500520 LADARIO"";2604;79163;-;9451;91218"
"""500525 LAGUNA CARAPA"";11;25203;-;747;25961"
"""500540 MARACAJU"";63419;470313;788;14476;548996"
"""500560 MIRANDA"";178578;104970;-;661;284209"
"""500568 MUNDO NOVO"";2188;27128;-;559;29875"
"""500570 NAVIRAI"";911512;402624;6212;3274;1323622"
"""500580 NIOAQUE"";48918;37242;-;519;86679"
"""500600 NOVA ALVORADA DO SUL"";88791;105226;11;299;194327"
"""500620 NOVA ANDRADINA"";25467;495312;63;7240;528082"
"""500625 NOVO HORIZONTE DO SUL"";61151;12499;-;91;73741"
"""500627 PARAISO DAS AGUAS"";105201;46654;-;41529;193384"
"""500630 PARANAIBA"";386255;252882;14475;2402;656014"
"""500635 PARANHOS"";15298;37230;-;58;52586"
"""500640 PEDRO GOMES"";21487;29301;-;3659;54447"
"""500660 PONTA PORA"";131136;448695;19263;2198;601292"
"""500690 PORTO MURTINHO"";26566;36170;-;1635;64371"
"""500710 RIBAS DO RIO PARDO"";112043;79200;-;919;192162"
"""500720 RIO BRILHANTE"";140255;248324;72;3920;392571"
"""500730 RIO NEGRO"";6406;21088;-;3531;31025"
"""500740 RIO VERDE DE MATO GROSSO"";210513;146774;-;791;358078"
"""500750 ROCHEDO"";57627;8302;-;562;66491"
"""500755 SANTA RITA DO PARDO"";91524;57470;-;60;149054"
"""500769 SAO GABRIEL DO OESTE"";39275;324485;4;7571;371335"
"""500770 SETE QUEDAS"";43;15263;-;695;16001"
"""500780 SELVIRIA"";119292;23982;-;193;143467"
"""500790 SIDROLANDIA"";183303;368821;-;5129;557253"
"""500793 SONORA"";264685;47709;-;2592;314986"
"""500795 TACURU"";3015;17961;-;270;21246"
"""500797 TAQUARUSSU"";6037;18524;-;90;24651"
"""500800 TERENOS"";73510;138049;-;750;212309"
"""500830 TRES LAGOAS"";1726892;1189112;24840;18647;2959491"
"""500840 VICENTINA"";4670;33204;-;388;38262"
"""510010 ACORIZAL"";222;20417;-;-;20639"
"""510020 AGUA BOA"";61603;310194;311;107052;479160"
"""510025 ALTA FLORESTA"";273064;486533;5497;125857;890951"
"""510030 ALTO ARAGUAIA"";42896;169352;-;11606;223854"
"""510035 ALTO BOA VISTA"";1654;11023;-;3713;16390"
"""510040 ALTO GARCAS"";194540;88471;60;1904;284975"
"""510050 ALTO PARAGUAI"";57156;13118;-;339;70613"
"""510060 ALTO TAQUARI"";44384;115618;-;14656;174658"
"""510080 APIACAS"";324236;318367;122;37099;679824"
"""510100 ARAGUAIANA"";13488;-;-;251;13739"
"""510120 ARAGUAINHA"";17659;6644;-;980;25283"
"""510125 ARAPUTANGA"";54039;49950;-;36115;140104"
"""510130 ARENAPOLIS"";45857;104085;10;33855;183807"
"""510140 ARIPUANA"";88705;47784;-;330;136819"
"""510160 BARAO DE MELGACO"";29800;23380;-;3421;56601"
"""510170 BARRA DO BUGRES"";100194;671713;68;21809;793784"
"""510180 BARRA DO GARCAS"";366062;698861;25431;64049;1154403"
"""510185 BOM JESUS DO ARAGUAIA"";1212;14637;-;271;16120"
"""510190 BRASNORTE"";34475;171145;196;35075;240891"
"""510250 CACERES"";140862;538826;40429;2772;722889"
"""510260 CAMPINAPOLIS"";24719;142615;105;22590;190029"
"""510263 CAMPO NOVO DO PARECIS"";122184;299768;3630;76132;501714"
"""510267 CAMPO VERDE"";88741;442558;3597;75543;610439"
"""510268 CAMPOS DE JULIO"";48304;83197;-;53363;184864"
"""510269 CANABRAVA DO NORTE"";9811;22046;-;9671;41528"
"""510270 CANARANA"";401750;156762;14;8390;566916"
"""510279 CARLINDA"";261516;117021;997;35502;415036"
"""510285 CASTANHEIRA"";33462;35260;-;562;69284"
"""510300 CHAPADA DOS GUIMARAES"";41187;243098;-;4459;288744"
"""510305 CLAUDIA"";124273;91491;460;67587;283811"
"""510310 COCALINHO"";23145;65595;-;63862;152602"
"""510320 COLIDER"";549273;406825;5527;100510;1062135"
"""510325 COLNIZA"";58188;10540;-;756;69484"
"""510330 COMODORO"";9637;100837;-;14063;124537"
"""510335 CONFRESA"";85607;205771;1083;1768;294229"
"""510336 CONQUISTA D'OESTE"";8191;38376;-;27526;74093"
"""510337 COTRIGUACU"";1437;32209;-;6474;40120"
"""510340 CUIABA"";1173407;8431609;8354914;209552;18169482"
"""510343 CURVELANDIA"";745;7767;-;102;8614"
"""510345 DENISE"";72764;156985;-;6650;236399"
"""510350 DIAMANTINO"";211522;254000;1051;34705;501278"
"""510360 DOM AQUINO"";4180;24205;-;478;28863"
"""510370 FELIZ NATAL"";132558;50288;73;20544;203463"
"""510380 FIGUEIROPOLIS D'OESTE"";6809;7689;-;12244;26742"
"""510385 GAUCHA DO NORTE"";139661;8406;-;661;148728"
"""510390 GENERAL CARNEIRO"";7657;28893;-;1163;37713"
"""510395 GLORIA D'OESTE"";-;16643;-;4546;21189"
"""510410 GUARANTA DO NORTE"";379228;270011;26;157998;807263"
"""510420 GUIRATINGA"";160089;55941;-;13509;229539"
"""510450 INDIAVAI"";263;3787;-;21743;25793"
"""510452 IPIRANGA DO NORTE"";157907;30332;75;11621;199935"
"""510454 ITANHANGA"";42703;49992;197;4484;97376"
"""510455 ITAUBA"";95739;63000;16;22726;181481"
"""510460 ITIQUIRA"";129199;111834;159;11747;252939"
"""510480 JACIARA"";60323;252565;1283;13346;327517"
"""510490 JANGADA"";130971;227329;-;1986;360286"
"""510500 JAURU"";41573;22066;-;1882;65521"
"""510510 JUARA"";371650;426271;1855;67090;866866"
"""510515 JUINA"";82701;359442;993;45262;488398"
"""510517 JURUENA"";18421;18550;-;684;37655"
"""510520 JUSCIMEIRA"";173091;155993;15;13329;342428"
"""510523 LAMBARI D'OESTE"";733;2763;-;197;3693"
"""510525 LUCAS DO RIO VERDE"";1239861;688116;2039;77677;2007693"
"""510530 LUCIARA"";205;18166;-;246;18617"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";292296;41730;38;11141;345205"
"""510558 MARCELANDIA"";270037;153921;9;34538;458505"
"""510560 MATUPA"";125438;198174;-;3231;326843"
