"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""430005 AGUA SANTA"";-;-;-;45803,41;-;45803,41"
"""430010 AGUDO"";-;-;-;1665377,30;-;1665377,30"
"""430020 AJURICABA"";-;-;-;356642,73;-;356642,73"
"""430030 ALECRIM"";-;-;-;270218,47;-;270218,47"
"""430040 ALEGRETE"";4338224,57;2581236,62;-;5710281,64;-;12629742,83"
"""430045 ALEGRIA"";-;-;-;186489,05;-;186489,05"
"""430047 ALMIRANTE TAMANDARE DO SUL"";-;-;-;15346,32;-;15346,32"
"""430050 ALPESTRE"";-;-;-;221350,84;-;221350,84"
"""430055 ALTO ALEGRE"";-;-;-;40234,10;-;40234,10"
"""430057 ALTO FELIZ"";-;-;-;71612,73;-;71612,73"
"""430060 ALVORADA"";-;6086134,57;-;9497197,14;-;15583331,71"
"""430063 AMARAL FERRADOR"";-;-;-;127061,60;-;127061,60"
"""430064 AMETISTA DO SUL"";-;-;-;530306,46;-;530306,46"
"""430070 ANTA GORDA"";-;-;-;78384,60;-;78384,60"
"""430080 ANTONIO PRADO"";-;119817,28;-;3289707,41;-;3409524,69"
"""430085 ARAMBARE"";-;-;-;280018,57;-;280018,57"
"""430087 ARARICA"";-;-;-;230235,52;-;230235,52"
"""430090 ARATIBA"";-;98523,27;-;1955766,80;-;2054290,07"
"""430100 ARROIO DO MEIO"";-;31500,00;-;1472520,87;-;1504020,87"
"""430105 ARROIO DO SAL"";-;-;-;777158,44;-;777158,44"
"""430107 ARROIO DO PADRE"";-;-;-;43738,01;-;43738,01"
"""430110 ARROIO DOS RATOS"";-;-;-;223406,06;-;223406,06"
"""430120 ARROIO DO TIGRE"";-;-;-;479780,90;-;479780,90"
"""430130 ARROIO GRANDE"";-;-;-;1562790,02;-;1562790,02"
"""430140 ARVOREZINHA"";-;-;-;386486,83;-;386486,83"
"""430150 AUGUSTO PESTANA"";-;-;-;415834,72;-;415834,72"
"""430155 AUREA"";-;-;-;64079,95;-;64079,95"
"""430160 BAGE"";2243199,50;5396006,03;-;17263157,78;-;24902363,31"
"""430163 BALNEARIO PINHAL"";-;-;-;579565,11;-;579565,11"
"""430165 BARAO"";-;-;-;485422,51;-;485422,51"
"""430170 BARAO DE COTEGIPE"";-;-;-;43620,10;-;43620,10"
"""430175 BARAO DO TRIUNFO"";-;-;-;71455,90;-;71455,90"
"""430180 BARRACAO"";-;-;-;73167,80;-;73167,80"
"""430185 BARRA DO GUARITA"";-;-;-;36675,00;-;36675,00"
"""430190 BARRA DO RIBEIRO"";-;-;-;1038767,96;-;1038767,96"
"""430192 BARRA DO RIO AZUL"";-;-;-;46125,00;-;46125,00"
"""430195 BARRA FUNDA"";-;-;-;217642,85;-;217642,85"
"""430200 BARROS CASSAL"";-;-;-;56378,47;-;56378,47"
"""430205 BENJAMIN CONSTANT DO SUL"";-;-;-;71130,63;-;71130,63"
"""430210 BENTO GONCALVES"";-;2556732,42;-;17372476,22;-;19929208,64"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;23175,00;-;23175,00"
"""430220 BOA VISTA DO BURICA"";-;-;-;383977,57;-;383977,57"
"""430230 BOM JESUS"";-;-;-;744727,70;-;744727,70"
"""430235 BOM PRINCIPIO"";-;440,00;-;1327618,16;-;1328058,16"
"""430237 BOM PROGRESSO"";-;-;-;27225,00;-;27225,00"
"""430240 BOM RETIRO DO SUL"";-;-;-;710038,92;-;710038,92"
"""430245 BOQUEIRAO DO LEAO"";-;-;-;217454,53;-;217454,53"
"""430250 BOSSOROCA"";-;-;-;42773,09;-;42773,09"
"""430260 BRAGA"";-;-;-;37800,00;-;37800,00"
"""430270 BUTIA"";-;-;-;257763,25;-;257763,25"
"""430280 CACAPAVA DO SUL"";-;118776,00;-;2402184,40;-;2520960,40"
"""430290 CACEQUI"";-;1230485,20;-;1163748,11;-;2394233,31"
"""430300 CACHOEIRA DO SUL"";2403019,88;4295762,78;-;13613075,86;-;20311858,52"
"""430310 CACHOEIRINHA"";-;5061386,90;-;5293838,81;-;10355225,71"
"""430320 CACIQUE DOBLE"";-;-;-;126943,46;-;126943,46"
"""430330 CAIBATE"";-;1350,00;-;77669,54;-;79019,54"
"""430340 CAICARA"";-;-;-;243437,77;-;243437,77"
"""430350 CAMAQUA"";-;2928597,04;-;8794349,28;-;11722946,32"
"""430355 CAMARGO"";-;-;-;227061,69;-;227061,69"
"""430360 CAMBARA DO SUL"";-;-;-;260400,80;-;260400,80"
"""430367 CAMPESTRE DA SERRA"";-;-;-;11751,00;-;11751,00"
"""430370 CAMPINA DAS MISSOES"";-;-;-;349535,99;-;349535,99"
"""430380 CAMPINAS DO SUL"";-;-;-;183883,17;-;183883,17"
"""430390 CAMPO BOM"";-;5943346,01;-;3707012,44;-;9650358,45"
"""430400 CAMPO NOVO"";-;-;-;120118,32;-;120118,32"
"""430410 CAMPOS BORGES"";-;-;-;83753,36;-;83753,36"
"""430420 CANDELARIA"";-;55200,00;-;3176097,02;-;3231297,02"
"""430430 CANDIDO GODOI"";-;-;-;367656,63;-;367656,63"
"""430435 CANDIOTA"";-;-;-;596737,56;-;596737,56"
"""430440 CANELA"";-;1570,00;-;4352854,23;-;4354424,23"
"""430450 CANGUCU"";-;-;-;3873699,16;-;3873699,16"
"""430460 CANOAS"";-;6864600,93;-;33763696,42;-;40628297,35"
"""430461 CANUDOS DO VALE"";-;-;-;40275,00;-;40275,00"
"""430463 CAPAO DA CANOA"";-;-;-;6653040,63;-;6653040,63"
"""430465 CAPAO DO CIPO"";-;-;-;24156,23;-;24156,23"
"""430466 CAPAO DO LEAO"";-;-;-;1391055,91;-;1391055,91"
"""430467 CAPIVARI DO SUL"";-;-;-;217643,43;-;217643,43"
"""430469 CAPITAO"";-;-;-;58950,00;-;58950,00"
"""430470 CARAZINHO"";-;1987563,33;-;12460976,28;-;14448539,61"
"""430471 CARAA"";-;-;-;4785,20;-;4785,20"
"""430480 CARLOS BARBOSA"";-;4735,20;-;1636148,20;-;1640883,40"
"""430485 CARLOS GOMES"";-;-;-;40275,00;-;40275,00"
"""430490 CASCA"";-;-;-;947310,76;-;947310,76"
"""430495 CASEIROS"";-;-;-;31579,49;-;31579,49"
"""430500 CATUIPE"";-;-;-;315554,74;-;315554,74"
"""430510 CAXIAS DO SUL"";22387673,85;12103702,06;-;62603449,09;-;97094825,00"
"""430511 CENTENARIO"";-;-;-;68483,44;-;68483,44"
"""430512 CERRITO"";-;-;-;11227,91;-;11227,91"
"""430513 CERRO BRANCO"";-;-;-;107205,50;-;107205,50"
"""430517 CERRO GRANDE DO SUL"";-;-;-;272688,92;-;272688,92"
"""430520 CERRO LARGO"";-;-;-;234416,72;-;234416,72"
"""430530 CHAPADA"";-;-;-;331882,96;-;331882,96"
"""430535 CHARQUEADAS"";-;1796497,54;-;2894115,04;-;4690612,58"
"""430537 CHARRUA"";-;-;-;133,05;-;133,05"
"""430540 CHIAPETTA"";-;-;-;111366,03;-;111366,03"
"""430543 CHUI"";-;-;-;35934,93;-;35934,93"
"""430544 CHUVISCA"";-;-;-;44557,00;-;44557,00"
"""430545 CIDREIRA"";-;-;-;1038886,12;-;1038886,12"
"""430550 CIRIACO"";-;-;-;185062,22;-;185062,22"
"""430560 COLORADO"";-;-;-;5997,20;-;5997,20"
"""430570 CONDOR"";-;-;-;39116,30;-;39116,30"
"""430580 CONSTANTINA"";-;4300,00;-;670007,53;-;674307,53"
"""430585 COQUEIROS DO SUL"";-;-;-;185752,06;-;185752,06"
"""430590 CORONEL BICACO"";-;-;-;141412,40;-;141412,40"
"""430597 COXILHA"";-;-;-;20925,00;-;20925,00"
"""430600 CRISSIUMAL"";-;6280,00;-;1134086,01;-;1140366,01"
"""430605 CRISTAL"";-;-;-;271731,96;-;271731,96"
"""430607 CRISTAL DO SUL"";-;-;-;38700,00;-;38700,00"
"""430610 CRUZ ALTA"";1726285,57;3349384,16;-;6968523,17;-;12044192,90"
"""430613 CRUZALTENSE"";-;-;-;16664,72;-;16664,72"
"""430620 CRUZEIRO DO SUL"";-;-;-;736055,67;-;736055,67"
"""430630 DAVID CANABARRO"";-;-;-;224698,66;-;224698,66"
"""430632 DERRUBADAS"";-;-;-;32400,00;-;32400,00"
"""430640 DOIS IRMAOS"";-;13520,00;-;972637,03;-;986157,03"
"""430642 DOIS IRMAOS DAS MISSOES"";-;-;-;39150,00;-;39150,00"
"""430645 DOIS LAJEADOS"";-;-;-;34554,59;-;34554,59"
"""430650 DOM FELICIANO"";-;-;-;988354,50;-;988354,50"
"""430660 DOM PEDRITO"";-;110,00;-;2387868,20;-;2387978,20"
"""430673 DOUTOR MAURICIO CARDOSO"";-;-;-;73469,58;-;73469,58"
"""430675 DOUTOR RICARDO"";-;-;-;48600,00;-;48600,00"
"""430676 ELDORADO DO SUL"";-;-;-;461181,94;-;461181,94"
"""430680 ENCANTADO"";-;1241933,57;-;5660710,32;-;6902643,89"
"""430690 ENCRUZILHADA DO SUL"";-;1155,00;-;1633608,06;-;1634763,06"
"""430692 ENGENHO VELHO"";-;-;-;21150,00;-;21150,00"
"""430693 ENTRE-IJUIS"";-;10411,20;-;110599,67;-;121010,87"
"""430695 ENTRE RIOS DO SUL"";-;-;-;42006,26;-;42006,26"
"""430700 ERECHIM"";5658414,42;5308382,55;-;23642924,08;-;34609721,05"
"""430705 ERNESTINA"";-;-;-;1575,00;-;1575,00"
"""430710 HERVAL"";-;-;-;283378,26;-;283378,26"
"""430720 ERVAL GRANDE"";-;-;-;288239,24;-;288239,24"
"""430730 ERVAL SECO"";-;-;-;363356,37;-;363356,37"
"""430740 ESMERALDA"";-;-;-;49067,17;-;49067,17"
"""430745 ESPERANCA DO SUL"";-;-;-;28800,00;-;28800,00"
"""430750 ESPUMOSO"";-;-;-;925251,84;-;925251,84"
"""430755 ESTACAO"";-;-;-;144962,13;-;144962,13"
"""430760 ESTANCIA VELHA"";-;-;-;2182698,03;-;2182698,03"
"""430770 ESTEIO"";-;2959291,50;-;7940084,08;-;10899375,58"
"""430780 ESTRELA"";-;2622758,74;-;2637993,04;-;5260751,78"
"""430781 ESTRELA VELHA"";-;-;-;52178,64;-;52178,64"
"""430786 FAGUNDES VARELA"";-;-;-;74153,42;-;74153,42"
"""430790 FARROUPILHA"";-;100528,00;-;6510409,94;-;6610937,94"
"""430800 FAXINAL DO SOTURNO"";-;2239539,45;-;6586469,40;-;8826008,85"
"""430805 FAXINALZINHO"";-;-;-;46800,00;-;46800,00"
"""430807 FAZENDA VILANOVA"";-;-;-;58275,00;-;58275,00"
"""430810 FELIZ"";-;-;-;939014,44;-;939014,44"
"""430820 FLORES DA CUNHA"";-;-;-;1840305,06;-;1840305,06"
"""430830 FONTOURA XAVIER"";-;-;-;414868,00;-;414868,00"
"""430840 FORMIGUEIRO"";-;-;-;169911,18;-;169911,18"
"""430843 FORQUETINHA"";-;-;-;75600,00;-;75600,00"
"""430845 FORTALEZA DOS VALOS"";-;-;-;114441,81;-;114441,81"
"""430850 FREDERICO WESTPHALEN"";3333499,47;3673406,46;-;5293485,33;-;12300391,26"
"""430860 GARIBALDI"";-;18450,00;-;3156194,13;-;3174644,13"
"""430865 GARRUCHOS"";-;-;-;19416,76;-;19416,76"
"""430870 GAURAMA"";-;-;-;75396,45;-;75396,45"
"""430880 GENERAL CAMARA"";-;-;-;221249,43;-;221249,43"
"""430885 GENTIL"";-;-;-;4944,89;-;4944,89"
"""430890 GETULIO VARGAS"";-;-;-;2161298,50;-;2161298,50"
"""430900 GIRUA"";-;1187431,73;-;5675720,34;-;6863152,07"
"""430905 GLORINHA"";-;-;-;343035,62;-;343035,62"
"""430910 GRAMADO"";-;145625,40;-;3663056,67;-;3808682,07"
"""430912 GRAMADO DOS LOUREIROS"";-;-;-;56925,00;-;56925,00"
"""430915 GRAMADO XAVIER"";-;-;-;1516,43;-;1516,43"
"""430920 GRAVATAI"";-;5856042,57;-;23392865,98;-;29248908,55"
"""430925 GUABIJU"";-;-;-;20405,68;-;20405,68"
"""430930 GUAIBA"";-;4709684,35;-;4871689,26;-;9581373,61"
"""430940 GUAPORE"";-;56340,00;-;2385700,46;-;2442040,46"
"""430950 GUARANI DAS MISSOES"";-;-;-;148524,05;-;148524,05"
"""430955 HARMONIA"";-;-;-;106504,08;-;106504,08"
"""430960 HORIZONTINA"";-;400,00;-;704465,76;-;704865,76"
"""430965 HULHA NEGRA"";-;-;-;64591,43;-;64591,43"
"""430970 HUMAITA"";-;-;-;105325,43;-;105325,43"
"""430975 IBARAMA"";-;-;-;18900,00;-;18900,00"
"""430980 IBIACA"";-;-;-;72211,97;-;72211,97"
"""430990 IBIRAIARAS"";-;-;-;272829,53;-;272829,53"
"""430995 IBIRAPUITA"";-;-;-;35584,55;-;35584,55"
"""431000 IBIRUBA"";-;-;-;1727703,02;-;1727703,02"
"""431010 IGREJINHA"";-;2712560,52;-;6579913,27;-;9292473,79"
"""431020 IJUI"";6662566,22;9446240,15;-;38644350,15;-;54753156,52"
"""431030 ILOPOLIS"";-;-;-;74714,15;-;74714,15"
"""431033 IMBE"";-;-;-;1344416,64;-;1344416,64"
"""431036 IMIGRANTE"";-;-;-;159969,96;-;159969,96"
"""431040 INDEPENDENCIA"";-;-;-;117998,02;-;117998,02"
"""431041 INHACORA"";-;-;-;38475,00;-;38475,00"
"""431046 IPIRANGA DO SUL"";-;-;-;47250,00;-;47250,00"
"""431050 IRAI"";-;-;-;314468,43;-;314468,43"
"""431060 ITAQUI"";-;647773,43;-;1436988,08;-;2084761,51"
"""431065 ITATI"";-;-;-;92200,23;-;92200,23"
"""431070 ITATIBA DO SUL"";-;-;-;36675,00;-;36675,00"
"""431075 IVORA"";-;-;-;51641,14;-;51641,14"
"""431080 IVOTI"";-;-;-;1846810,98;-;1846810,98"
"""431085 JABOTICABA"";-;-;-;566629,73;-;566629,73"
"""431087 JACUIZINHO"";-;-;-;11025,00;-;11025,00"
"""431090 JACUTINGA"";-;-;-;63793,41;-;63793,41"
"""431100 JAGUARAO"";-;469017,36;-;3578386,97;-;4047404,33"
"""431110 JAGUARI"";-;-;-;454067,08;-;454067,08"
"""431112 JAQUIRANA"";-;-;-;245998,95;-;245998,95"
"""431113 JARI"";-;-;-;7195,52;-;7195,52"
"""431115 JOIA"";-;-;-;29321,76;-;29321,76"
"""431120 JULIO DE CASTILHOS"";-;-;-;1130961,40;-;1130961,40"
"""431125 LAGOAO"";-;-;-;18132,02;-;18132,02"
"""431127 LAGOA DOS TRES CANTOS"";-;-;-;13500,00;-;13500,00"
"""431130 LAGOA VERMELHA"";-;113480,00;-;2664194,25;-;2777674,25"
"""431140 LAJEADO"";4304672,09;5229002,07;-;30850684,23;-;40384358,39"
"""431142 LAJEADO DO BUGRE"";-;-;-;22961,60;-;22961,60"
"""431150 LAVRAS DO SUL"";-;-;-;373456,13;-;373456,13"
"""431160 LIBERATO SALZANO"";-;-;-;147207,43;-;147207,43"
"""431162 LINDOLFO COLLOR"";-;-;-;134321,63;-;134321,63"
"""431170 MACHADINHO"";-;-;-;63064,74;-;63064,74"
"""431173 MAMPITUBA"";-;-;-;54769,57;-;54769,57"
"""431177 MAQUINE"";-;-;-;218563,64;-;218563,64"
"""431179 MARATA"";-;-;-;7890,54;-;7890,54"
"""431180 MARAU"";-;-;-;2150819,48;-;2150819,48"
"""431190 MARCELINO RAMOS"";-;-;-;92573,79;-;92573,79"
"""431200 MARIANO MORO"";-;-;-;47333,43;-;47333,43"
"""431205 MARQUES DE SOUZA"";-;-;-;275830,64;-;275830,64"
"""431210 MATA"";-;-;-;246160,01;-;246160,01"
"""431213 MATO CASTELHANO"";-;-;-;64524,46;-;64524,46"
"""431217 MATO QUEIMADO"";-;1275,00;-;46355,04;-;47630,04"
"""431220 MAXIMILIANO DE ALMEIDA"";-;-;-;159228,29;-;159228,29"
"""431225 MINAS DO LEAO"";-;-;-;113646,23;-;113646,23"
"""431230 MIRAGUAI"";-;-;-;47025,00;-;47025,00"
"""431238 MONTE BELO DO SUL"";-;-;-;77836,99;-;77836,99"
"""431240 MONTENEGRO"";-;4306239,66;-;4279273,92;-;8585513,58"
"""431242 MORMACO"";-;-;-;52393,60;-;52393,60"
"""431244 MORRINHOS DO SUL"";-;-;-;33412,63;-;33412,63"
"""431245 MORRO REDONDO"";-;-;-;168912,23;-;168912,23"
"""431247 MORRO REUTER"";-;-;-;332549,22;-;332549,22"
"""431250 MOSTARDAS"";-;-;-;624117,05;-;624117,05"
"""431260 MUCUM"";-;-;-;289387,78;-;289387,78"
"""431265 NAO-ME-TOQUE"";-;-;-;1136888,84;-;1136888,84"
"""431267 NICOLAU VERGUEIRO"";-;-;-;579,60;-;579,60"
"""431270 NONOAI"";-;2860,00;-;1585889,02;-;1588749,02"
"""431275 NOVA ALVORADA"";-;-;-;117876,63;-;117876,63"
"""431280 NOVA ARACA"";-;-;-;133004,65;-;133004,65"
"""431290 NOVA BASSANO"";-;-;-;437036,85;-;437036,85"
"""431295 NOVA BOA VISTA"";-;-;-;116963,98;-;116963,98"
"""431300 NOVA BRESCIA"";-;-;-;158538,55;-;158538,55"
"""431301 NOVA CANDELARIA"";-;-;-;48320,24;-;48320,24"
"""431303 NOVA ESPERANCA DO SUL"";-;-;-;14099,82;-;14099,82"
"""431306 NOVA HARTZ"";-;-;-;1023487,56;-;1023487,56"
"""431310 NOVA PALMA"";-;-;-;235838,34;-;235838,34"
"""431320 NOVA PETROPOLIS"";-;186457,78;-;1697951,54;-;1884409,32"
"""431330 NOVA PRATA"";-;2383766,49;-;3539196,20;-;5922962,69"
"""431333 NOVA RAMADA"";-;-;-;31275,00;-;31275,00"
"""431335 NOVA ROMA DO SUL"";-;-;-;9161,42;-;9161,42"
"""431337 NOVA SANTA RITA"";-;-;-;1656554,25;-;1656554,25"
"""431340 NOVO HAMBURGO"";-;5539475,61;-;22005131,54;-;27544607,15"
"""431344 NOVO TIRADENTES"";-;-;-;62659,67;-;62659,67"
"""431346 NOVO XINGU"";-;-;-;14400,00;-;14400,00"
"""431349 NOVO BARREIRO"";-;-;-;63195,21;-;63195,21"
"""431350 OSORIO"";5203753,42;6265205,83;-;6562523,82;-;18031483,07"
"""431360 PAIM FILHO"";-;-;-;247842,06;-;247842,06"
"""431365 PALMARES DO SUL"";-;-;-;1121320,82;-;1121320,82"
"""431370 PALMEIRA DAS MISSOES"";2603911,83;200,00;-;3749913,16;-;6354024,99"
"""431380 PALMITINHO"";-;-;-;463630,72;-;463630,72"
"""431390 PANAMBI"";-;192,00;-;5309033,51;-;5309225,51"
"""431400 PARAI"";-;16800,00;-;687933,97;-;704733,97"
"""431402 PARAISO DO SUL"";-;-;-;217877,25;-;217877,25"
"""431403 PARECI NOVO"";-;-;-;2071,76;-;2071,76"
"""431405 PAROBE"";-;168378,00;-;7989663,26;-;8158041,26"
"""431407 PASSO DO SOBRADO"";-;-;-;55300,24;-;55300,24"
"""431410 PASSO FUNDO"";13279394,70;19307840,62;-;56781510,24;-;89368745,56"
"""431413 PAULO BENTO"";-;-;-;9142,53;-;9142,53"
"""431415 PAVERAMA"";-;-;-;126565,45;-;126565,45"
"""431417 PEDRAS ALTAS"";-;-;-;125931,03;-;125931,03"
"""431420 PEDRO OSORIO"";-;-;-;431439,27;-;431439,27"
"""431430 PEJUCARA"";-;-;-;40088,40;-;40088,40"
"""431440 PELOTAS"";8762716,17;14498086,58;-;42703560,03;-;65964362,78"
"""431442 PICADA CAFE"";-;-;-;41784,85;-;41784,85"
"""431445 PINHAL"";-;-;-;39041,44;-;39041,44"
"""431446 PINHAL DA SERRA"";-;-;-;4275,54;-;4275,54"
"""431447 PINHAL GRANDE"";-;-;-;21440,13;-;21440,13"
"""431449 PINHEIRINHO DO VALE"";-;-;-;146809,02;-;146809,02"
"""431450 PINHEIRO MACHADO"";-;116503,29;-;2322949,71;-;2439453,00"
"""431454 PINTO BANDEIRA"";-;-;-;1662,52;-;1662,52"
"""431455 PIRAPO"";-;-;-;17572,58;-;17572,58"
"""431460 PIRATINI"";-;77778,80;-;1430060,70;-;1507839,50"
"""431470 PLANALTO"";-;-;-;261492,37;-;261492,37"
"""431475 POCO DAS ANTAS"";-;-;-;3092,99;-;3092,99"
"""431477 PONTAO"";-;-;-;21825,00;-;21825,00"
"""431478 PONTE PRETA"";-;-;-;52875,00;-;52875,00"
"""431480 PORTAO"";-;1400228,03;-;6857563,90;-;8257791,93"
"""431490 PORTO ALEGRE"";46234463,46;112744568,87;-;346278570,18;-;505257602,51"
"""431500 PORTO LUCENA"";-;-;-;232844,80;-;232844,80"
"""431505 PORTO MAUA"";-;-;-;46800,00;-;46800,00"
"""431507 PORTO VERA CRUZ"";-;-;-;35775,00;-;35775,00"
"""431510 PORTO XAVIER"";-;-;-;403711,42;-;403711,42"
"""431513 POUSO NOVO"";-;-;-;54900,00;-;54900,00"
"""431514 PRESIDENTE LUCENA"";-;-;-;112966,38;-;112966,38"
"""431515 PROGRESSO"";-;-;-;199314,84;-;199314,84"
"""431520 PUTINGA"";-;-;-;3375,64;-;3375,64"
"""431530 QUARAI"";-;-;-;2227031,19;-;2227031,19"
"""431532 QUEVEDOS"";-;-;-;106149,22;-;106149,22"
"""431535 QUINZE DE NOVEMBRO"";-;-;-;36327,34;-;36327,34"
"""431540 REDENTORA"";-;-;-;147228,81;-;147228,81"
"""431550 RESTINGA SECA"";-;-;-;1177978,29;-;1177978,29"
"""431555 RIO DOS INDIOS"";-;-;-;25261,65;-;25261,65"
"""431560 RIO GRANDE"";-;6973951,93;-;27124577,41;-;34098529,34"
"""431570 RIO PARDO"";-;3540,00;-;2222828,69;-;2226368,69"
"""431575 RIOZINHO"";-;-;-;178725,40;-;178725,40"
"""431580 ROCA SALES"";-;220,00;-;433334,27;-;433554,27"
"""431590 RODEIO BONITO"";-;-;-;987359,81;-;987359,81"
"""431600 ROLANTE"";-;5900,00;-;1366432,05;-;1372332,05"
"""431610 RONDA ALTA"";-;3075,00;-;1012813,78;-;1015888,78"
"""431620 RONDINHA"";-;90992,00;-;547987,19;-;638979,19"
"""431630 ROQUE GONZALES"";-;-;-;153793,54;-;153793,54"
"""431640 ROSARIO DO SUL"";-;2413134,32;-;3442020,96;-;5855155,28"
"""431642 SAGRADA FAMILIA"";-;-;-;30600,00;-;30600,00"
"""431643 SALDANHA MARINHO"";-;-;-;79405,53;-;79405,53"
"""431645 SALTO DO JACUI"";-;-;-;357876,38;-;357876,38"
"""431647 SALVADOR DAS MISSOES"";-;-;-;48960,66;-;48960,66"
"""431650 SALVADOR DO SUL"";-;-;-;276947,45;-;276947,45"
"""431660 SANANDUVA"";-;-;-;3953879,26;-;3953879,26"
"""431670 SANTA BARBARA DO SUL"";-;-;-;446416,59;-;446416,59"
"""431673 SANTA CECILIA DO SUL"";-;-;-;1479,59;-;1479,59"
"""431675 SANTA CLARA DO SUL"";-;-;-;207216,02;-;207216,02"
"""431680 SANTA CRUZ DO SUL"";6054776,31;6396344,31;-;36588887,45;-;49040008,07"
"""431690 SANTA MARIA"";9255657,96;12954983,25;-;43905285,82;-;66115927,03"
"""431695 SANTA MARIA DO HERVAL"";-;-;-;220967,51;-;220967,51"
"""431700 SANTANA DA BOA VISTA"";-;-;-;212974,42;-;212974,42"
"""431710 SANT'ANA DO LIVRAMENTO"";-;2965212,92;-;5337721,76;-;8302934,68"
"""431720 SANTA ROSA"";2458675,43;5266833,51;-;19169392,18;-;26894901,12"
"""431725 SANTA TEREZA"";-;-;-;10829,49;-;10829,49"
"""431730 SANTA VITORIA DO PALMAR"";-;-;-;2142361,40;-;2142361,40"
"""431740 SANTIAGO"";-;1522778,29;-;7787544,46;-;9310322,75"
"""431750 SANTO ANGELO"";4121744,62;6069040,62;-;13737402,69;-;23928187,93"
"""431760 SANTO ANTONIO DA PATRULHA"";-;3100921,90;-;6282837,99;-;9383759,89"
"""431770 SANTO ANTONIO DAS MISSOES"";-;-;-;104631,63;-;104631,63"
"""431775 SANTO ANTONIO DO PLANALTO"";-;-;-;2631,50;-;2631,50"
"""431780 SANTO AUGUSTO"";-;-;-;977294,52;-;977294,52"
"""431790 SANTO CRISTO"";-;-;-;762414,54;-;762414,54"
"""431795 SANTO EXPEDITO DO SUL"";-;-;-;19818,62;-;19818,62"
"""431800 SAO BORJA"";-;1916434,91;-;9420535,10;-;11336970,01"
"""431805 SAO DOMINGOS DO SUL"";-;-;-;26653,35;-;26653,35"
"""431810 SAO FRANCISCO DE ASSIS"";-;-;-;641982,91;-;641982,91"
"""431820 SAO FRANCISCO DE PAULA"";-;595604,54;-;1487412,30;-;2083016,84"
"""431830 SAO GABRIEL"";-;1376987,90;-;5933220,88;-;7310208,78"
"""431840 SAO JERONIMO"";-;43292,00;-;2964771,74;-;3008063,74"
"""431842 SAO JOAO DA URTIGA"";-;-;-;139106,52;-;139106,52"
"""431843 SAO JOAO DO POLESINE"";-;-;-;175957,11;-;175957,11"
"""431844 SAO JORGE"";-;-;-;57581,05;-;57581,05"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;37800,00;-;37800,00"
"""431846 SAO JOSE DO HERVAL"";-;-;-;119087,71;-;119087,71"
"""431848 SAO JOSE DO HORTENCIO"";-;-;-;93819,35;-;93819,35"
"""431849 SAO JOSE DO INHACORA"";-;-;-;31807,65;-;31807,65"
"""431850 SAO JOSE DO NORTE"";-;-;-;703917,80;-;703917,80"
"""431860 SAO JOSE DO OURO"";-;11730,42;-;452117,76;-;463848,18"
"""431862 SAO JOSE DOS AUSENTES"";-;-;-;318945,30;-;318945,30"
"""431870 SAO LEOPOLDO"";-;4803153,22;-;26037297,62;-;30840450,84"
"""431880 SAO LOURENCO DO SUL"";-;1069268,41;-;2250492,51;-;3319760,92"
"""431890 SAO LUIZ GONZAGA"";-;45390,00;-;1481114,30;-;1526504,30"
"""431900 SAO MARCOS"";-;-;-;903248,00;-;903248,00"
"""431910 SAO MARTINHO"";-;-;-;197290,03;-;197290,03"
"""431915 SAO MIGUEL DAS MISSOES"";-;-;-;292820,79;-;292820,79"
"""431920 SAO NICOLAU"";-;-;-;92717,73;-;92717,73"
"""431930 SAO PAULO DAS MISSOES"";-;-;-;173241,24;-;173241,24"
"""431935 SAO PEDRO DA SERRA"";-;-;-;6639,46;-;6639,46"
"""431937 SAO PEDRO DO BUTIA"";-;-;-;8738,87;-;8738,87"
"""431940 SAO PEDRO DO SUL"";-;-;-;644757,76;-;644757,76"
"""431950 SAO SEBASTIAO DO CAI"";-;-;-;1429582,08;-;1429582,08"
"""431960 SAO SEPE"";-;-;-;1436370,48;-;1436370,48"
"""431970 SAO VALENTIM"";-;-;-;41844,77;-;41844,77"
"""431973 SAO VALERIO DO SUL"";-;-;-;28350,00;-;28350,00"
"""431980 SAO VICENTE DO SUL"";-;-;-;210483,85;-;210483,85"
"""431990 SAPIRANGA"";-;-;-;4655224,47;-;4655224,47"
"""432000 SAPUCAIA DO SUL"";-;75492,20;-;10766296,94;-;10841789,14"
"""432010 SARANDI"";-;555756,08;-;1588270,30;-;2144026,38"
"""432020 SEBERI"";-;-;-;1254067,95;-;1254067,95"
"""432023 SEDE NOVA"";-;-;-;40275,00;-;40275,00"
"""432026 SEGREDO"";-;-;-;138714,02;-;138714,02"
"""432030 SELBACH"";-;-;-;41740,36;-;41740,36"
"""432032 SENADOR SALGADO FILHO"";-;-;-;35100,00;-;35100,00"
"""432040 SERAFINA CORREA"";-;-;-;1361438,29;-;1361438,29"
"""432045 SERIO"";-;-;-;47492,40;-;47492,40"
"""432050 SERTAO"";-;-;-;222327,08;-;222327,08"
