"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""171830 PRAIA NORTE"";-;-;-;-;-;5812,63;6853,61;6452,30;6338,50;8125,00;5298,75;5765,10;7437,10;6623,95;6749,65;4610,35;60,00;11863,20;6121,35;7374,20;6744,10;6961,45;8514,75;8872,40;13304,15;9868,85;9862,85;7738,10;7469,40;8309,50;11069,10;7959,50;11404,35;9205,95;6421,00;6783,30;8108,80;5278,80;5072,80;5016,70;5161,35;6281,10;10627,20;9560,49;10627,40;13781,40;8497,20;5220,40;5468,90;5127,45;5918,05;4234,15;4289,75;3270,15;357516,53"
"""171840 PRESIDENTE KENNEDY"";-;-;-;-;-;3267,15;4788,82;-;5000,64;5584,33;4582,31;5374,52;6260,85;5780,43;6577,74;6545,90;5208,76;591,60;7900,13;13558,99;8954,70;9761,19;7666,69;15735,17;20185,53;13876,96;13440,16;14084,92;12423,43;12396,60;16811,64;23818,95;20710,20;19236,09;15426,16;18336,65;17155,63;17205,69;15688,82;21832,48;22250,12;10344,99;26017,33;32462,93;25345,68;20908,88;18045,93;20207,49;19293,15;24666,28;10598,60;15662,33;19015,02;10471,80;671060,36"
"""171845 PUGMIL"";-;-;-;-;-;608,21;4146,78;2849,27;7698,38;6046,21;5167,97;1146,98;6693,09;3079,15;6569,91;13037,38;12440,23;8160,87;8316,61;9466,41;-;12903,57;11487,00;7198,80;10221,68;12570,44;15780,68;11060,04;8970,17;8456,83;2956,84;9448,40;5145,41;5119,64;3619,70;18110,50;16490,63;21139,81;25362,36;4580,47;12961,42;6562,35;457,40;846,50;2349,06;4391,31;4885,94;5557,56;15819,71;6571,73;13746,53;11435,35;7442,54;8740,24;407818,06"
"""171850 RECURSOLANDIA"";-;-;-;-;-;12,00;5,00;11,00;8,00;7,00;3311,00;8,00;579,30;426,80;512,90;3339,15;1863,40;3241,60;4084,70;5502,00;5938,00;5629,00;6085,00;4680,15;4468,35;5333,00;2483,00;282,30;6525,00;1530,55;8681,65;4563,95;5193,00;5905,35;-;5125,35;2933,00;3829,00;4285,00;5175,00;5400,00;4052,00;5187,00;3833,00;233,85;8072,35;6803,30;3566,75;2001,45;9127,00;6027,00;-;-;-;165861,20"
"""171855 RIACHINHO"";-;-;-;-;-;3605,00;11,00;-;6000,00;6000,00;126,83;9,90;137,74;99,00;161,39;1591,81;1505,92;2549,20;1941,84;3172,52;2130,43;2260,73;3466,63;1487,61;4832,53;373,30;2720,31;9954,59;4655,40;6083,00;5,00;8312,35;8556,00;459,40;3606,40;3832,00;3830,00;379,20;159,45;108,90;7425,00;11250,00;10599,30;7667,00;7887,00;17,00;2066,00;5400,00;6750,00;8100,00;-;-;-;-;161286,68"
"""171865 RIO DA CONCEICAO"";-;-;-;-;-;3270,75;2895,00;4882,35;2247,20;2576,12;2647,68;2981,65;6811,22;4754,18;1825,43;5656,67;210,81;3979,71;2777,71;4645,50;4845,45;4071,85;1305,00;3783,20;4386,00;3970,20;4259,80;3762,30;641,70;5696,10;5764,50;5751,40;6283,80;5966,30;-;-;-;-;-;6440,40;485,10;4853,65;5302,95;5617,25;6212,10;3628,00;675,30;2890,80;3831,45;4999,10;4495,35;4510,00;4630,45;-;171221,48"
"""171870 RIO DOS BOIS"";-;-;-;-;-;10,00;9,00;3770,00;3770,00;2,00;1950,00;-;3004,00;3155,00;1802,00;4057,00;3325,00;611,00;300,00;3905,00;754,00;3158,00;12,00;-;4,00;-;-;-;11,00;4,00;2,00;9,00;18,00;6,00;2,00;8,00;13,00;552,62;405,16;178,45;4,00;299,70;447,99;2041,03;5855,57;5222,72;12380,20;10602,63;16213,29;15251,33;13146,74;12753,71;12470,11;11930,37;153426,62"
"""171875 RIO SONO"";-;-;-;-;-;5357,59;3600,10;8076,60;5747,68;9042,80;4762,35;9044,14;7099,84;9044,18;9042,41;7027,00;8564,85;6734,85;9041,15;6777,80;6799,09;7668,54;7794,26;7600,34;9041,73;9041,53;7490,45;9042,05;6762,19;9041,48;9045,53;9043,25;9043,13;19270,03;17201,94;6493,75;8797,87;8541,25;5323,95;8267,93;12740,00;14421,19;20512,68;12855,88;10892,29;12634,14;13568,95;13181,05;13753,67;19221,76;12842,22;20311,26;8960,32;8589,96;484759,00"
"""171880 SAMPAIO"";-;-;-;-;-;3450,00;1500,00;3150,00;2700,00;3600,00;-;2100,00;3150,00;3900,00;10650,00;-;4050,00;7350,00;1950,00;3450,00;4200,00;3000,00;-;5400,00;-;4350,00;3000,00;3000,00;-;5400,00;-;2475,00;4597,85;6588,40;2864,80;3478,00;-;3186,05;41,20;4127,25;-;4311,45;4118,40;3247,20;4004,55;-;3559,05;5420,25;2608,65;4108,50;9075,30;6675,95;4536,45;-;158374,30"
"""171884 SANDOLANDIA"";-;-;-;-;-;1,00;3608,00;5708,00;3450,00;4253,44;5461,52;4625,49;4085,07;5422,03;3995,65;5123,00;1355,35;5313,80;3454,00;3150,00;4538,28;7040,00;4566,64;4195,00;4353,40;2850,00;5229,00;-;6549,60;9216,10;7504,50;8797,00;-;9756,10;8932,60;9388,20;7507,80;7133,70;8230,15;16651,00;4,00;2666,10;8597,90;10094,40;4500,00;5400,90;10726,20;4500,00;5400,00;5850,00;4725,00;6750,00;1272,15;1544,40;263476,47"
"""171886 SANTA FE DO ARAGUAIA"";-;-;-;-;-;2662,15;2384,95;1821,60;570,00;4787,10;5272,85;2059,60;9216,35;6951,15;1287,90;7996,20;8547,30;1534,50;1668,70;10054,75;3360,00;3718,50;3440,00;3300,00;3000,00;-;-;9450,00;4725,00;-;9450,00;4500,00;7058,80;6202,65;6245,55;5771,60;6532,90;5630,10;-;13144,10;7822,50;7661,40;7786,80;5654,37;6430,55;4533,22;980,10;14526,95;18471,86;10361,37;11673,01;14465,04;14676,49;11036,24;298424,20"
"""171889 SANTA RITA DO TOCANTINS"";-;-;-;-;-;2,00;-;-;-;3,00;3,00;2,00;2400,00;3000,00;6750,00;7717,80;3460,35;336,60;407,28;3700,67;11125,93;4932,02;1025,75;3815,73;1148,40;3623,70;475,20;355,28;697,95;990,00;9928,80;886,05;1273,50;8542,80;6573,15;5488,20;4823,10;4956,75;3034,10;5069,25;3137,85;889,88;722,70;925,65;965,25;822,10;1475,85;1603,22;1553,16;1521,46;1353,94;1124,46;990,00;1018,02;124651,90"
"""171890 SANTA ROSA DO TOCANTINS"";-;-;-;-;-;-;3300,00;3300,00;3300,00;3300,00;3799,58;3300,00;5099,32;5418,31;5613,49;5753,15;3600,00;2759,40;3382,65;3356,40;3000,00;3352,95;3249,00;2968,80;4782,00;3118,80;3000,00;3564,30;3968,55;2878,20;4554,45;4549,50;5274,00;4663,35;4608,90;4544,55;4500,00;4500,00;4275,00;4500,00;8775,00;4500,00;4500,00;4725,00;4500,00;4500,00;4500,00;4500,00;4500,00;5400,00;4500,00;4500,00;4500,00;-;199034,65"
"""171900 SANTA TEREZA DO TOCANTINS"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;6450,00;5250,00;1340,63;4014,30;3498,00;3237,60;4549,15;-;4362,90;4037,20;4067,30;3821,80;4109,70;4321,85;3509,70;6139,00;3480,55;6078,20;5545,05;9705,50;5272,40;5355,55;5318,40;5312,30;5411,15;3955,10;-;146,85;-;3915,00;3680,00;4275,00;4275,00;4725,00;4725,00;4950,00;4950,00;4950,00;4950,00;5093,00;168778,18"
"""172000 SANTA TEREZINHA DO TOCANTINS"";-;-;-;-;-;3748,88;4042,79;5069,90;4784,75;5322,57;5225,55;3896,31;3864,47;4464,47;5073,88;5406,35;4430,34;4075,50;4322,34;4904,95;4348,49;5051,21;4761,30;3000,00;5656,93;5334,22;5785,48;6509,53;7886,63;7549,92;7860,82;8958,35;8834,60;9079,93;5807,90;7465,51;11311,74;11787,27;12070,40;8090,25;8356,28;9179,44;9379,17;9206,79;9857,90;11418,76;10085,52;8178,69;10043,46;10929,72;13813,81;12902,94;8556,88;4264,93;351957,82"
"""172010 SAO BENTO DO TOCANTINS"";-;-;-;-;-;-;-;-;-;-;-;-;-;3000,00;-;2550,00;-;-;-;-;3000,00;3300,00;3300,00;3000,00;3900,00;3150,00;3651,45;3000,00;4950,00;5834,15;1259,60;4500,00;447,45;513,65;4500,00;429,45;4950,00;9836,70;5409,30;6037,90;1393,80;10410,10;1688,60;1332,30;4960,30;5240,00;5860,30;1303,10;6714,35;-;4500,00;4500,00;-;-;128422,50"
"""172020 SAO MIGUEL DO TOCANTINS"";-;-;-;-;-;17254,89;24213,93;22436,97;21335,39;26315,45;31750,34;30034,33;23752,68;7767,40;11179,85;11269,50;8668,50;7969,40;9860,40;7521,80;7578,70;7433,90;7061,00;7235,40;9681,10;9593,80;4706,00;7492,28;5755,25;12526,49;13443,20;16706,98;13457,35;15178,48;17067,41;12425,09;13343,11;15077,49;15995,82;15618,84;11662,04;6059,40;7342,12;7820,69;10114,18;8131,29;3736,30;3492,66;18323,91;15722,61;17341,50;17276,91;16568,04;17744,35;650044,52"
"""172025 SAO SALVADOR DO TOCANTINS"";-;-;-;-;-;-;51,37;3,00;-;-;-;12132,34;19566,27;4203,00;8786,60;8331,87;11897,89;4576,71;2871,78;11647,82;9968,16;10007,26;12503,28;8543,40;5790,60;3804,34;4530,01;10180,15;12642,44;15212,47;9997,28;11552,72;9059,31;7384,30;8033,69;9414,32;8230,61;11852,44;11697,02;9710,54;1900,80;9709,75;18246,39;13873,03;13941,52;9081,17;13274,62;15630,76;17019,31;17735,19;15481,92;10389,59;-;-;430467,04"
"""172030 SAO SEBASTIAO DO TOCANTINS"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5700,00;5550,00;5850,00;9450,00;5250,00;2100,00;4050,00;6300,00;3750,00;-;-;3300,00;4725,00;5400,00;-;5850,00;8775,00;7650,00;7200,00;8100,00;8100,00;-;7200,00;7650,00;7200,00;7200,00;7650,00;6750,00;11025,00;11475,00;12600,00;5400,00;5850,00;8775,00;6300,00;4275,00;3825,00;4725,00;-;225000,00"
"""172049 SAO VALERIO"";-;-;-;-;-;10613,63;6274,94;10923,63;18003,88;13367,60;11963,61;12558,57;5709,35;13444,64;13404,77;6668,19;4384,24;4847,99;5119,14;6111,01;6801,56;8646,24;2266,19;7232,72;9967,22;9772,87;3000,00;5841,30;7086,60;4500,00;12790,66;17157,82;19706,06;15450,57;12872,83;4822,25;11071,74;27040,12;17929,81;6965,58;4276,80;4153,05;14605,35;12622,35;13997,42;22764,29;23671,54;11676,62;19009,02;16650,88;11459,73;26670,51;28623,43;21362,46;585860,78"
"""172065 SILVANOPOLIS"";-;-;-;-;-;5656,27;4208,61;414,00;9819,14;340,00;3150,00;4500,00;8100,00;3300,00;-;5935,69;15829,75;14039,43;17728,07;24180,43;23389,25;5655,81;15569,58;9330,92;21903,57;19367,57;18133,39;22666,18;445,12;27768,20;20895,19;31405,61;15334,73;16451,07;16219,23;15271,10;19701,11;21858,33;5340,98;11220,93;27833,04;26384,27;24358,74;24812,22;30045,24;43397,45;18888,55;20924,88;21066,70;15009,09;26900,09;24169,09;24749,38;15831,12;799499,12"
"""172080 SITIO NOVO DO TOCANTINS"";-;-;-;-;-;12050,86;5919,98;9389,39;14596,76;18514,04;18552,18;7789,42;56855,48;18347,13;27477,41;76596,24;6936,12;9627,60;57795,98;11583,40;50690,25;58899,82;21130,47;13092,69;50474,67;21735,39;14897,82;26498,72;102906,18;13801,82;21431,32;88143,30;113202,43;18508,80;14261,83;112569,45;15044,27;135061,64;17773,50;15556,65;14899,23;14285,97;14655,41;109235,68;16153,76;17360,55;12430,52;16383,20;40618,30;129371,82;15550,45;15552,32;152333,49;15446,61;1861990,32"
"""172085 SUCUPIRA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;7500,00;7350,00;-;-;5514,36;6848,40;9130,00;9020,85;6919,00;5710,10;9156,77;4200,42;7013,80;4810,17;10674,16;10506,90;11545,85;4588,31;9119,65;5508,60;3656,29;8322,30;9730,20;10864,54;9961,50;12334,98;12785,32;9532,40;10558,36;8009,71;13252,45;10543,24;10514,70;9027,54;12098,01;11180,20;11271,25;10387,71;-;-;319148,04"
"""172090 TAGUATINGA"";-;-;-;-;-;42040,80;31993,34;41409,60;40254,11;45884,60;41129,20;37599,61;75984,43;91977,50;79795,11;68692,76;57503,79;79333,07;69602,42;80799,08;77324,89;83023,51;75638,61;54397,51;79582,44;71055,83;66973,90;66208,37;54122,17;64771,43;64201,94;86589,04;72469,26;69545,89;77602,35;63622,90;68911,52;66110,13;129667,87;65253,48;66512,38;68574,78;42876,95;73336,98;56884,04;34178,32;53776,82;29518,48;42285,18;48475,71;43840,28;49093,73;54099,31;53921,18;3058446,60"
"""172093 TAIPAS DO TOCANTINS"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;1050,00;2400,00;-;3000,00;3000,00;-;8775,00;-;-;4275,00;9000,00;4500,00;4500,00;-;9000,00;-;-;9000,00;-;-;4500,00;4500,00;4500,00;-;-;9000,00;4500,00;4500,00;-;-;94950,00"
"""172097 TALISMA"";-;-;-;-;-;2261,94;2986,65;4714,86;2610,39;2686,67;3811,08;1250,46;4481,55;7455,99;11701,67;17078,45;7242,63;4379,94;6334,02;1876,22;7847,95;6284,82;6176,75;3743,58;7644,84;4908,27;12268,57;6124,76;7091,32;4111,80;4500,00;9296,59;8757,66;4032,36;7658,56;3560,01;3699,29;4877,67;12543,72;5906,77;5862,90;25,75;24,45;1302,66;1846,77;1858,26;1562,46;2260,84;10,00;3348,68;2318,41;765,00;3070,76;1496,77;237661,52"
"""172100 PALMAS"";-;-;-;28,09;234339,16;4300749,39;4252455,06;5099951,21;4724808,99;4825953,47;5021329,57;4655706,18;5527856,72;5027079,83;5056666,12;4920070,11;4495119,15;4762476,10;4878099,87;5660974,84;4751310,21;5471654,70;5448885,41;4670254,91;5493159,02;4842246,70;5113963,55;5802992,63;4755169,27;5776522,37;5698330,82;5964791,07;6556846,99;6554013,09;6292439,44;6193109,27;6487543,09;6247359,15;6613553,05;6218193,09;5494317,35;6461655,09;5510536,36;6016430,73;7223550,86;6052408,37;5758207,20;6023851,52;6222560,76;5936085,79;6370807,69;5767908,37;5545071,42;6098193,58;272877586,78"
"""172110 TOCANTINIA"";-;-;-;-;-;2447,67;2645,05;3768,15;2589,24;3454,02;3656,55;1498,93;3106,33;3088,28;2006,53;3522,10;1495,30;2115,50;1333,60;3904,74;3344,54;3157,68;2290,60;1547,15;3876,19;2804,56;2348,46;3384,99;1522,99;1231,60;1491,48;2584,07;3069,31;1572,45;2823,21;1316,27;3053,28;1777,86;3900,09;2816,70;1630,91;-;733,42;489,14;1088,82;-;1797,14;32149,49;5878,31;5983,33;5576,40;4500,00;4500,00;4500,00;159372,43"
"""172120 TOCANTINOPOLIS"";-;-;-;-;-;141621,38;96617,12;108116,36;108758,86;133155,37;123413,32;106554,35;109413,69;102976,93;283462,16;106002,89;96165,99;111327,62;101126,37;130306,91;112379,34;135254,16;104628,53;94222,89;116267,62;109758,29;108191,68;102111,38;70906,38;117541,50;111967,81;137822,05;147575,88;142859,72;127010,26;142090,54;130425,63;127634,74;130024,92;127543,07;95998,38;14339,56;48006,53;57667,22;63418,58;59692,66;66008,27;54559,22;66887,15;70052,65;83600,40;-;-;-;4935466,33"
"""172125 TUPIRAMA"";-;-;-;-;-;-;-;-;-;-;-;-;3450,00;4200,00;4500,00;1805,00;2853,00;2103,00;3,00;3002,00;2,00;3603,00;4,00;4,00;3454,00;2,00;3,00;2,00;1,00;4051,00;2,00;4502,00;277,20;6429,60;1425,60;990,00;-;2,00;3,00;1151,40;3,00;-;792,00;673,20;356,40;554,40;118,80;277,20;4768,80;4421,44;915,35;6044,74;689,31;435,60;67875,04"
"""172130 TUPIRATINS"";-;-;-;-;-;3150,00;3150,00;3450,00;3450,00;3000,00;3750,00;3300,00;2850,00;3150,00;3150,00;3000,00;3300,00;3000,00;3000,00;3150,00;3150,00;3000,00;3150,00;3150,00;3000,00;3000,00;3150,00;3150,00;3450,00;4275,00;4050,00;4275,00;4050,00;4275,00;4275,00;4275,00;3825,00;3825,00;4050,00;4500,00;4275,00;4500,00;4275,00;4500,00;4500,00;3375,00;4275,00;4050,00;4275,00;4275,00;4275,00;3825,00;4050,00;-;176175,00"
"""172208 WANDERLANDIA"";-;-;-;-;-;8935,60;9558,60;9151,60;9740,80;6718,80;6664,40;7540,60;9655,60;5272,00;3600,00;3897,00;9600,05;-;4685,95;12631,08;4627,25;4848,15;6742,75;1092,35;5409,40;5029,40;4241,90;4677,20;6079,20;6874,90;6400,00;6437,80;7236,95;6053,60;6593,45;6341,85;8146,80;7400,25;6778,80;6507,90;7121,80;2128,50;3653,10;4346,10;7172,10;3994,65;4207,50;5019,30;10779,30;13792,05;12843,90;3762,00;8343,00;3633,30;315968,58"
"""172210 XAMBIOA"";-;-;-;-;-;29622,38;24957,64;32583,69;28655,23;35962,84;27103,79;32107,60;32716,45;30098,41;30561,64;31659,04;35312,28;30723,86;28365,55;35393,20;41226,49;41743,16;38906,99;35997,55;35136,22;44913,20;42449,03;39602,74;29565,66;34868,58;35440,77;38891,72;48908,11;45191,73;35729,16;41244,52;44589,19;47934,25;42954,90;41470,68;37048,97;38912,61;33598,12;38863,70;56272,02;55648,19;59359,89;54520,44;61741,53;60656,02;53754,54;50556,37;49466,00;56857,35;1979844,00"
"""210005 ACAILANDIA"";-;-;-;-;200797,29;934346,74;1011648,64;1126938,32;1093753,48;1163473,63;1089398,91;1089023,91;1537900,31;1643147,54;1152004,41;1164718,88;1030231,33;1180247,58;1194499,40;1377554,64;1242140,08;1325989,32;1325619,65;1493947,85;1564909,93;1397100,43;1414795,46;1296799,93;1180362,94;1468823,41;1424820,58;1569538,52;1777545,23;1562449,26;1604771,65;1619738,11;1755345,93;1519482,18;1693539,21;1657015,39;1213268,04;1217622,75;1267213,66;1542537,52;1732810,49;1737583,39;1635042,62;1923910,44;2225616,68;2069073,38;2312886,11;1938689,40;1791512,78;1703279,59;72195466,92"
"""210010 AFONSO CUNHA"";-;-;-;-;-;397363,85;389220,85;373013,32;365108,79;-;-;-;-;-;-;-;-;-;14949,85;3537,57;10872,75;4104,10;7003,08;4477,64;8952,46;9487,36;7221,00;11628,20;9564,19;11507,99;11823,79;3029,20;16050,78;42247,93;62961,73;54579,74;43135,58;31725,32;30196,53;31514,01;30063,97;30013,47;30778,52;30576,43;35415,18;39009,68;38076,15;37696,58;45392,96;35891,87;38042,05;37035,88;44881,64;-;2428151,99"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;-;-;3900,00;3900,00;3600,00;4512,00;3654,00;3908,00;3644,00;3324,00;3473,00;-;3327,00;3300,00;3300,00;3450,00;3300,00;3750,00;3300,00;3600,00;3750,00;3450,00;3300,00;5505,22;5400,00;5400,00;4950,00;4950,00;4967,00;5400,00;4500,00;5410,08;5408,10;5699,49;5850,00;5175,00;4725,00;5175,00;5400,00;5175,00;5175,00;4950,00;4950,00;4950,00;4950,00;4950,00;4950,00;-;-;-;-;195706,89"
"""210020 ALCANTARA"";-;-;-;-;-;13510,58;1526,40;13635,28;8816,17;5330,50;9247,27;170,00;9140,25;658,00;8764,50;-;11,00;9222,00;15552,26;29417,06;17990,84;650,00;20873,27;31550,41;25220,08;24781,92;35179,47;39720,12;39966,01;46897,77;4406,40;14175,30;4930,40;1463,60;257,02;10788,22;3790,80;4176,26;3623,35;3466,80;3425,20;4312,40;5675,60;4155,20;2106,00;3802,50;2441,70;2637,93;3662,51;11626,07;4380,70;4021,20;12102,20;-;523258,52"
"""210030 ALDEIAS ALTAS"";-;-;-;-;-;80707,87;76227,21;162590,59;219527,38;188463,50;247454,53;175571,57;72810,06;70272,70;74203,51;71592,43;66939,76;70885,43;72399,25;78011,09;76789,12;84414,87;77857,03;87731,14;89237,08;85498,38;84661,35;86431,32;84020,68;92669,75;88085,94;85004,38;96086,35;91253,95;85396,93;85239,36;94701,22;92894,26;96621,21;37456,31;26213,46;35533,43;38115,43;33815,95;46599,20;69266,28;72704,79;86921,23;67151,51;59675,49;62257,93;64572,97;61780,36;63930,30;4218245,84"
"""210040 ALTAMIRA DO MARANHAO"";-;-;-;-;-;3565,28;4641,54;3707,65;9864,93;3965,28;14119,45;5154,63;8765,22;6540,37;6478,75;7334,06;13833,16;11432,69;14,85;2730,84;-;-;-;-;4249,35;8296,25;6999,99;1274,58;5484,78;6077,82;9659,34;6354,90;2052,48;6069,34;6140,63;7385,87;6347,35;597,80;700,36;4725,00;4725,00;17313,51;18243,50;20480,75;18771,44;22787,80;23137,55;29303,40;23394,43;29938,88;27646,62;22747,48;18723,70;-;461778,60"
"""210043 ALTO ALEGRE DO MARANHAO"";-;-;-;-;-;149959,76;133305,24;130753,51;144774,17;147032,04;131101,07;148342,49;226618,13;169715,34;197604,62;120181,04;108512,93;115461,92;105188,24;106811,61;120539,03;131642,03;143167,01;147808,70;141983,12;155447,97;168716,95;181784,52;142432,59;171572,98;201277,80;189926,26;178775,81;181269,76;370661,81;214692,91;810329,33;188359,30;185030,32;191390,19;162829,78;203299,82;178598,56;197099,56;206913,05;395109,17;207744,75;216551,14;212748,42;228429,16;855785,81;254037,04;216141,03;243081,20;10130538,99"
"""210047 ALTO ALEGRE DO PINDARE"";-;-;-;-;-;307805,28;266551,77;269695,14;273753,16;320031,27;347340,98;313118,06;326495,43;502163,35;461385,96;310511,69;276989,65;328153,37;317598,62;402804,17;375898,32;380975,48;366228,34;402132,82;369290,53;318174,62;357215,06;448427,26;337207,73;538534,22;367496,37;324580,90;350343,64;234778,47;305845,75;287739,71;237738,57;262091,17;249893,51;237220,73;305413,90;188976,06;194238,39;201273,98;200594,93;249736,33;226819,45;225624,25;246283,34;236135,07;253308,68;231802,02;224972,97;-;14761390,47"
"""210050 ALTO PARNAIBA"";-;-;-;-;-;10596,46;10759,71;9985,38;10430,57;10812,73;4774,80;10620,41;4156,98;11060,03;10534,27;9915,85;10473,88;10560,60;10950,49;10206,81;9474,80;11759,20;5266,37;7885,75;7349,25;7555,30;7261,63;7562,73;7276,71;5538,63;11585,79;12073,33;11897,91;7395,42;8668,03;8252,16;7276,71;7310,79;6413,36;6311,12;153,36;9905,08;12269,56;9989,53;13549,72;26083,99;20424,10;19338,73;21239,51;18089,20;29141,64;19473,97;51,12;-;509663,47"
"""210055 AMAPA DO MARANHAO"";-;-;-;-;-;4,41;-;3497,98;2627,31;1195,22;738,95;2509,73;9738,67;2626,60;3173,13;2700,35;4224,35;2199,45;1300,94;6608,33;8887,42;4206,91;28911,48;7118,63;38506,15;27045,90;75221,95;78686,95;78686,95;18854,85;24120,60;17351,85;20405,61;20828,37;20938,42;18027,41;17538,24;13851,73;15935,38;16349,82;12143,38;59545,47;29169,01;33862,60;11079,55;13658,56;14951,19;10507,24;9061,97;7265,05;8502,27;9088,35;-;-;813454,68"
"""210060 AMARANTE DO MARANHAO"";-;-;-;-;-;217085,11;202603,45;194886,74;297779,81;389576,95;458275,55;106943,74;93146,87;73250,60;81982,88;122629,47;106682,96;109959,61;124243,97;92329,08;126190,52;140860,88;138424,73;127994,46;133961,16;133028,44;179652,98;135245,51;133107,36;147279,10;150679,10;163716,07;218633,58;166159,04;152565,14;109669,39;214625,78;128467,01;154531,67;165511,86;130934,86;136769,51;70147,52;121671,26;147880,76;144603,49;149192,93;136142,11;102722,90;135243,60;152520,94;140289,74;131713,31;-;7391513,50"
"""210070 ANAJATUBA"";-;-;-;-;-;81734,05;81751,29;67891,02;83287,03;98975,30;97256,79;90088,42;95367,82;90048,02;97350,79;97894,27;93911,33;105760,76;88390,83;116069,12;111457,92;107016,39;109174,70;101393,01;62246,40;99940,42;96881,07;92493,71;97041,07;89816,52;80056,16;97295,56;101800,36;89226,01;86670,02;128993,57;88197,51;82702,19;91803,78;83387,19;75495,47;82018,65;77345,53;81688,83;87568,23;101704,86;95037,11;90444,72;40521,13;103093,90;-;-;-;-;4118288,83"
"""210080 ANAPURUS"";-;-;-;2700,00;3600,00;107509,41;138475,89;51595,32;52710,29;74327,34;76663,92;61948,12;54687,99;53627,75;50319,99;63709,60;52540,26;46133,49;56753,90;69458,87;65488,30;78439,71;74427,46;63608,00;60856,73;61047,15;64117,95;66278,80;66374,29;72291,81;65835,82;73659,42;78608,42;71527,83;88511,49;73030,80;65786,06;38857,82;44231,32;37355,96;27799,78;50525,58;48092,30;70738,15;78754,26;96896,34;92043,16;92209,89;70345,26;85364,82;91984,11;63888,61;91172,40;58146,73;3345058,67"
"""210083 APICUM-ACU"";-;-;-;-;-;97200,32;129606,80;149258,64;166545,06;131352,84;133924,95;150906,40;156590,23;172974,60;168315,05;177321,92;152622,14;125361,48;97825,74;146528,27;108500,44;114063,72;112428,27;124565,94;130063,61;124599,16;136298,20;136885,04;119792,07;120156,95;93534,14;113553,74;111642,02;112226,29;97491,83;110597,85;115415,45;110756,81;93273,89;107044,71;78582,96;64853,45;77853,38;79559,45;67908,35;77611,17;60966,15;-;-;-;-;-;-;-;4956559,48"
"""210087 ARAGUANA"";-;-;-;-;-;81524,27;81393,48;135436,96;165751,72;165667,80;165112,65;89113,98;88362,80;87861,16;82565,79;81931,54;80241,21;87861,16;23778,32;86721,08;86898,22;80946,11;81140,45;78271,21;83525,31;77814,07;77004,57;74088,06;75048,11;32060,02;30013,03;28361,50;26818,45;26225,32;27159,96;17386,18;17336,80;18354,82;18688,31;17832,12;18872,42;29096,40;29391,38;41645,22;41803,89;39868,23;40003,60;37138,97;37904,32;35765,46;36667,72;34208,80;-;-;2900662,95"
"""210090 ARAIOSES"";-;-;-;-;-;48350,39;51858,43;59749,33;58651,03;64008,18;67426,85;67929,21;64381,37;62398,69;61662,09;66032,79;66368,55;61860,83;61339,13;66217,81;66046,45;79691,32;73524,93;70011,92;68836,50;66129,20;71986,65;62459,79;64866,91;66636,55;67187,73;84258,87;89630,23;79805,51;75283,13;70720,01;52816,25;70267,62;76173,36;73577,54;38720,34;60785,98;59205,56;59438,17;62497,14;64110,29;68994,48;49011,64;67597,74;34209,98;61967,13;55988,18;44940,87;16915,58;3102528,23"
"""210095 ARAME"";-;-;-;-;-;27767,97;27761,96;27781,89;79514,20;65622,26;88844,90;80775,49;97661,13;87270,51;87526,25;89192,57;76435,73;83302,82;90810,97;79728,37;93561,42;96214,08;68652,08;48566,24;46015,46;84210,36;91294,81;91905,34;84074,24;77347,35;69338,12;76710,40;80356,61;86312,20;77814,76;87688,15;78047,24;84583,12;86190,81;84224,58;79461,89;61950,14;68741,96;83460,29;73915,75;100259,09;100983,72;109278,96;102005,06;-;-;-;-;-;3463161,25"
