"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acidente no local trabalho ou a servi‡o da empresa"";""Acidente no trajeto para o trabalho"";""Outros tipos de acidente de trƒnsito"";""Outros tipos lesäes/envenenament(agent.fis./quim.)"";""Informa‡Æo inexistente  (BPA-C)"";""Total"""
"""350980 CAMPOS NOVOS PAULISTA"";3754;-;-;-;-;-;33710;37464"
"""351015 CANITAR"";216;-;-;-;-;-;3285;3501"
"""351020 CAPAO BONITO"";2394;245;-;-;-;-;67275;69914"
"""351030 CAPELA DO ALTO"";2765;42;-;-;-;-;50232;53039"
"""351040 CAPIVARI"";12553;784;-;-;-;-;66774;80111"
"""351050 CARAGUATATUBA"";23567;68929;-;-;10;-;226677;319183"
"""351060 CARAPICUIBA"";13580;1839;1;1;1;-;241975;257397"
"""351070 CARDOSO"";7458;-;-;-;-;-;9678;17136"
"""351080 CASA BRANCA"";18714;301;-;-;-;-;47447;66462"
"""351110 CATANDUVA"";133152;35742;-;-;-;-;61802;230696"
"""351120 CATIGUA"";448;-;-;-;-;-;71;519"
"""351130 CEDRAL"";408;-;-;-;-;-;18375;18783"
"""351140 CERQUEIRA CESAR"";3405;203;-;-;-;-;25771;29379"
"""351150 CERQUILHO"";6201;780;-;-;-;-;99167;106148"
"""351160 CESARIO LANGE"";621;-;-;-;-;-;11432;12053"
"""351170 CHARQUEADA"";3887;4010;-;-;-;-;34851;42748"
"""351190 CLEMENTINA"";635;80;-;-;-;-;6040;6755"
"""351200 COLINA"";2802;300;-;-;-;-;42079;45181"
"""351210 COLOMBIA"";1664;-;-;-;-;-;10331;11995"
"""351220 CONCHAL"";3742;273;-;-;-;-;139825;143840"
"""351230 CONCHAS"";1242;100;-;-;-;-;38999;40341"
"""351250 COROADOS"";2453;-;-;-;-;-;23456;25909"
"""351270 CORUMBATAI"";3182;3857;-;-;-;-;713;7752"
"""351280 COSMOPOLIS"";6370;323;-;-;-;-;41695;48388"
"""351300 COTIA"";12690;532;-;-;-;-;266475;279697"
"""351320 CRISTAIS PAULISTA"";481;-;-;-;-;-;9033;9514"
"""351340 CRUZEIRO"";17442;799;1;-;-;-;61967;80209"
"""351350 CUBATAO"";45387;129329;-;-;-;-;50700;225416"
"""351360 CUNHA"";323;7514;-;-;-;-;18856;26693"
"""351370 DESCALVADO"";11479;20975;-;-;-;-;23755;56209"
"""351380 DIADEMA"";305618;1643;2;-;-;-;483284;790547"
"""351385 DIRCE REIS"";1000;-;-;-;-;-;-;1000"
"""351390 DIVINOLANDIA"";40600;4714;-;-;-;-;7;45321"
"""351400 DOBRADA"";-;-;-;-;-;-;946;946"
"""351410 DOIS CORREGOS"";4136;5853;-;-;-;-;51697;61686"
"""351420 DOLCINOPOLIS"";243;5;-;-;-;-;363;611"
"""351430 DOURADO"";248;-;-;-;-;-;16635;16883"
"""351440 DRACENA"";18316;106;-;-;-;-;98032;116454"
"""351450 DUARTINA"";3661;-;-;-;-;-;31804;35465"
"""351460 DUMONT"";424;-;-;-;-;-;699;1123"
"""351470 ECHAPORA"";68;-;-;-;-;-;3274;3342"
"""351492 ELISIARIO"";590;-;-;-;-;-;1687;2277"
"""351495 EMBAUBA"";1096;-;-;-;-;-;5625;6721"
"""351500 EMBU DAS ARTES"";69570;-;-;-;12;-;10688;80270"
"""351510 EMBU-GUACU"";8621;418;2;-;-;-;53562;62603"
"""351512 EMILIANOPOLIS"";754;-;-;-;-;-;1055;1809"
"""351518 ESPIRITO SANTO DO PINHAL"";7141;779;-;-;-;-;75246;83166"
"""351519 ESPIRITO SANTO DO TURVO"";268;-;-;-;-;-;1583;1851"
"""351520 ESTRELA D'OESTE"";3681;198;-;-;-;-;13980;17859"
"""351535 EUCLIDES DA CUNHA PAULISTA"";1066;26;-;-;-;-;17088;18180"
"""351540 FARTURA"";1316;97;-;-;-;-;45555;46968"
"""351550 FERNANDOPOLIS"";20376;11176;2;1;1;-;114984;146540"
"""351570 FERRAZ DE VASCONCELOS"";21312;-;-;-;-;-;143317;164629"
"""351580 FLORA RICA"";691;-;-;-;-;-;119;810"
"""351590 FLOREAL"";1496;-;-;-;-;-;2706;4202"
"""351600 FLORIDA PAULISTA"";559;5;-;-;-;-;3956;4520"
"""351610 FLORINEA"";2287;-;-;-;-;-;15084;17371"
"""351620 FRANCA"";1309915;1459;-;-;-;-;562810;1874184"
"""351630 FRANCISCO MORATO"";15190;608;-;-;-;-;194651;210449"
"""351640 FRANCO DA ROCHA"";413130;1406;-;-;4;2;190351;604893"
"""351650 GABRIEL MONTEIRO"";1324;-;-;-;-;-;5237;6561"
"""351660 GALIA"";428;128;-;-;-;-;18001;18557"
"""351670 GARCA"";6030;858;-;-;-;-;103993;110881"
"""351690 GENERAL SALGADO"";1148;-;-;-;-;-;8444;9592"
"""351700 GETULINA"";3261;129;-;-;-;-;33481;36871"
"""351720 GUAICARA"";2440;-;-;-;-;-;14438;16878"
"""351730 GUAIMBE"";20;-;-;-;-;-;3150;3170"
"""351740 GUAIRA"";7215;578;-;-;-;-;97538;105331"
"""351750 GUAPIACU"";7828;429;-;-;-;-;53452;61709"
"""351760 GUAPIARA"";445;-;-;-;-;-;7979;8424"
"""351770 GUARA"";967;216;-;-;-;-;6201;7384"
"""351780 GUARACAI"";464;41;-;-;-;-;14357;14862"
"""351790 GUARACI"";583;19;-;-;-;-;22722;23324"
"""351810 GUARANTA"";741;-;-;-;-;-;6774;7515"
"""351820 GUARARAPES"";4564;182;-;-;-;-;57396;62142"
"""351830 GUARAREMA"";5854;321;-;-;-;-;55278;61453"
"""351840 GUARATINGUETA"";5107;1486;2;-;-;-;64752;71347"
"""351850 GUAREI"";854;11;-;-;-;-;36916;37781"
"""351860 GUARIBA"";42600;16898;-;-;-;-;5449;64947"
"""351870 GUARUJA"";28375;117660;27;-;-;1;352210;498273"
"""351880 GUARULHOS"";995989;340053;-;-;-;-;833106;2169148"
"""351885 GUATAPARA"";2734;-;-;-;-;-;15583;18317"
"""351900 HERCULANDIA"";1984;12;-;-;-;-;21373;23369"
"""351905 HOLAMBRA"";247;-;-;-;-;-;18641;18888"
"""351907 HORTOLANDIA"";12909;3638;-;-;-;-;239564;256111"
"""351910 IACANGA"";55;-;-;-;-;-;14067;14122"
"""351920 IACRI"";2176;-;-;-;-;-;9957;12133"
"""351925 IARAS"";7277;-;-;-;-;-;1616;8893"
"""351930 IBATE"";3211;160;-;-;-;-;63397;66768"
"""351940 IBIRA"";3813;28;-;-;-;-;14724;18565"
"""351960 IBITINGA"";39582;544;-;-;-;-;74093;114219"
"""351980 ICEM"";1456;2;-;-;-;-;4195;5653"
"""351990 IEPE"";2360;41;-;-;-;-;18650;21051"
"""352000 IGARACU DO TIETE"";13924;11647;-;-;-;-;369;25940"
"""352010 IGARAPAVA"";1101;260;-;-;-;-;34722;36083"
"""352020 IGARATA"";3101;13145;-;-;-;-;1175;17421"
"""352030 IGUAPE"";836;-;-;-;-;-;21475;22311"
"""352042 ILHA COMPRIDA"";2700;-;-;-;-;-;17053;19753"
"""352044 ILHA SOLTEIRA"";2764;620;-;-;1;-;8014;11399"
"""352050 INDAIATUBA"";54007;94852;1;-;-;-;264935;413795"
"""352060 INDIANA"";1049;-;-;-;-;-;1741;2790"
"""352070 INDIAPORA"";2098;3;-;-;-;-;11093;13194"
"""352080 INUBIA PAULISTA"";932;-;-;-;-;-;8002;8934"
"""352090 IPAUSSU"";17229;150;-;-;-;-;11723;29102"
"""352100 IPERO"";698;-;-;-;-;-;39098;39796"
"""352110 IPEUNA"";1260;60;-;-;-;-;22539;23859"
"""352115 IPIGUA"";26;-;-;-;-;-;2063;2089"
"""352120 IPORANGA"";90;-;-;-;-;-;6688;6778"
"""352130 IPUA"";1205;88;-;-;-;-;12372;13665"
"""352150 IRAPUA"";4722;-;-;-;-;-;17800;22522"
"""352160 IRAPURU"";450;10;-;-;-;-;4094;4554"
"""352180 ITAI"";5302;138;-;-;-;-;80987;86427"
"""352190 ITAJOBI"";10436;-;1;-;-;-;42597;53034"
"""352210 ITANHAEM"";280;174;-;-;-;-;8169;8623"
"""352215 ITAOCA"";771;-;-;-;-;-;87;858"
"""352220 ITAPECERICA DA SERRA"";11386;1305;1;-;-;-;293926;306618"
"""352230 ITAPETININGA"";15341;3954;-;-;-;-;180894;200189"
"""352240 ITAPEVA"";17941;29779;-;-;-;-;142200;189920"
"""352250 ITAPEVI"";4327;1061;-;-;-;-;34783;40171"
"""352260 ITAPIRA"";19434;903;-;-;-;-;93031;113368"
"""352270 ITAPOLIS"";7832;687;1;-;-;-;41140;49660"
"""352280 ITAPORANGA"";1439;16;-;-;-;-;33032;34487"
"""352310 ITAQUAQUECETUBA"";5201;2336;-;-;-;-;381487;389024"
"""352320 ITARARE"";1034;414;-;-;-;-;50710;52158"
"""352330 ITARIRI"";6636;-;-;-;-;-;7683;14319"
"""352340 ITATIBA"";24260;7609;-;-;-;-;156903;188772"
"""352350 ITATINGA"";3383;27;-;-;-;-;17472;20882"
"""352370 ITIRAPUA"";1710;-;-;-;-;-;1312;3022"
"""352390 ITU"";33743;4287;-;1;-;-;274101;312132"
"""352400 ITUPEVA"";40314;37694;-;5;-;-;35204;113217"
"""352410 ITUVERAVA"";18769;566;1;-;-;-;22601;41937"
"""352420 JABORANDI"";1896;-;-;-;-;-;18807;20703"
"""352430 JABOTICABAL"";22850;779;-;-;-;-;144601;168230"
"""352440 JACAREI"";61279;76959;-;-;-;-;187531;325769"
"""352450 JACI"";637;-;-;-;-;-;11233;11870"
"""352460 JACUPIRANGA"";2407;10;-;-;-;-;21419;23836"
"""352470 JAGUARIUNA"";7691;38299;-;-;2383;-;11355;59728"
"""352480 JALES"";26518;1731;-;-;-;-;75682;103931"
"""352500 JANDIRA"";3683;134;-;-;6;-;152737;156560"
"""352520 JARINU"";1808;-;-;-;-;-;52302;54110"
"""352530 JAU"";77425;4553;-;-;-;-;53839;135817"
"""352540 JERIQUARA"";171;-;-;-;-;-;446;617"
"""352560 JOAO RAMALHO"";205;-;-;-;-;-;6934;7139"
"""352570 JOSE BONIFACIO"";11512;558;-;-;-;-;91965;104035"
"""352580 JULIO MESQUITA"";-;-;-;-;-;-;281;281"
"""352585 JUMIRIM"";-;-;-;-;-;-;2535;2535"
"""352590 JUNDIAI"";130557;6971;5;10;2;-;677849;815394"
"""352600 JUNQUEIROPOLIS"";21939;-;-;-;-;-;17943;39882"
"""352610 JUQUIA"";772;-;-;-;-;-;38588;39360"
"""352620 JUQUITIBA"";691;12;-;-;-;-;14323;15026"
"""352640 LARANJAL PAULISTA"";11293;10037;-;-;-;-;2738;24068"
"""352670 LEME"";35532;303;-;-;-;-;199912;235747"
"""352680 LENCOIS PAULISTA"";21757;323;-;-;-;-;160478;182558"
"""352690 LIMEIRA"";57527;29582;-;-;-;-;282400;369509"
"""352700 LINDOIA"";2980;-;-;-;-;-;77201;80181"
"""352710 LINS"";5982;571;-;-;-;-;47362;53915"
"""352720 LORENA"";5962;1631;-;-;-;-;94090;101683"
"""352725 LOURDES"";769;-;-;-;-;-;9216;9985"
"""352730 LOUVEIRA"";3928;447;-;-;-;-;82860;87235"
"""352750 LUCIANOPOLIS"";1061;-;-;-;-;-;11338;12399"
"""352760 LUIS ANTONIO"";1950;9;-;-;-;-;14629;16588"
"""352770 LUIZIANIA"";3177;-;-;-;-;-;8039;11216"
"""352780 LUPERCIO"";-;-;-;-;-;-;5504;5504"
"""352790 LUTECIA"";54;-;-;-;-;-;4137;4191"
"""352800 MACATUBA"";3084;-;-;-;-;-;25719;28803"
"""352810 MACAUBAL"";407;55;12;-;-;-;6275;6749"
"""352820 MACEDONIA"";888;-;-;-;-;-;2575;3463"
"""352830 MAGDA"";3;-;-;-;-;-;6122;6125"
"""352840 MAIRINQUE"";926;34018;5326;-;-;-;21779;62049"
"""352850 MAIRIPORA"";3924;107;-;-;-;-;115893;119924"
"""352870 MARABA PAULISTA"";-;-;-;-;-;-;1276;1276"
"""352880 MARACAI"";948;69;-;-;-;-;31500;32517"
"""352885 MARAPOAMA"";1972;-;-;-;-;-;9993;11965"
"""352890 MARIAPOLIS"";-;-;-;-;-;-;1751;1751"
"""352900 MARILIA"";1147450;55811;2;-;-;3;277390;1480656"
"""352910 MARINOPOLIS"";15;-;-;-;-;-;4445;4460"
"""352920 MARTINOPOLIS"";4963;-;-;-;-;-;10266;15229"
"""352930 MATAO"";15295;403;-;-;-;-;77944;93642"
"""352940 MAUA"";29690;136348;-;3;-;-;213223;379264"
"""352960 MERIDIANO"";184;-;-;-;-;-;359;543"
"""352965 MESOPOLIS"";619;-;-;-;-;-;2292;2911"
"""352970 MIGUELOPOLIS"";940;24572;-;-;-;-;-;25512"
"""353010 MIRANDOPOLIS"";10816;2;-;-;-;-;46998;57816"
"""353020 MIRANTE DO PARANAPANEMA"";4771;82;-;-;-;-;15763;20616"
"""353030 MIRASSOL"";321;-;-;-;-;-;18964;19285"
"""353050 MOCOCA"";23759;-;-;2;-;-;83746;107507"
"""353060 MOGI DAS CRUZES"";934442;4160;5;1;4;1;642217;1580830"
"""353070 MOGI GUACU"";16820;-;-;-;-;-;-;16820"
"""353080 MOGI MIRIM"";17794;6921;1;-;-;-;99777;124493"
"""353090 MOMBUCA"";-;-;-;-;-;-;5673;5673"
"""353100 MONCOES"";1818;-;-;-;-;-;492;2310"
"""353110 MONGAGUA"";7990;230;-;-;-;-;93077;101297"
"""353120 MONTE ALEGRE DO SUL"";942;-;-;-;-;-;19493;20435"
"""353130 MONTE ALTO"";7777;33;-;-;-;-;97186;104996"
"""353140 MONTE APRAZIVEL"";7049;49;-;-;-;-;75675;82773"
"""353150 MONTE AZUL PAULISTA"";8735;502;-;-;-;-;27612;36849"
"""353160 MONTE CASTELO"";804;-;-;-;-;-;9231;10035"
"""353170 MONTEIRO LOBATO"";20;-;-;-;-;-;2408;2428"
"""353180 MONTE MOR"";13404;-;-;-;-;-;67732;81136"
"""353190 MORRO AGUDO"";3044;1294;-;-;-;-;83401;87739"
"""353200 MORUNGABA"";4580;20;-;-;-;-;42977;47577"
"""353205 MOTUCA"";877;-;-;-;-;-;6786;7663"
"""353210 MURUTINGA DO SUL"";1071;-;-;-;-;-;2753;3824"
"""353220 NARANDIBA"";1282;-;-;-;-;-;11572;12854"
"""353240 NAZARE PAULISTA"";556;-;-;-;-;-;27642;28198"
"""353260 NHANDEARA"";1448;230;-;-;-;-;13813;15491"
"""353280 NOVA ALIANCA"";410;-;-;-;-;-;7815;8225"
"""353284 NOVA CANAA PAULISTA"";2812;-;-;-;-;-;5214;8026"
"""353290 NOVA EUROPA"";1010;-;-;-;-;-;10432;11442"
"""353300 NOVA GRANADA"";366;147;-;-;-;-;1801;2314"
"""353310 NOVA GUATAPORANGA"";1834;-;-;-;-;-;2853;4687"
"""353320 NOVA INDEPENDENCIA"";-;-;-;-;-;-;37;37"
"""353330 NOVA LUZITANIA"";849;-;-;-;-;-;6432;7281"
"""353340 NOVA ODESSA"";2586;254;-;-;-;-;88087;90927"
"""353350 NOVO HORIZONTE"";8732;358;-;-;2;-;74197;83289"
"""353360 NUPORANGA"";937;-;-;-;-;-;6922;7859"
"""353380 OLEO"";401;-;-;-;-;-;2182;2583"
"""353390 OLIMPIA"";43589;902;-;-;-;-;31417;75908"
"""353400 ONDA VERDE"";550;-;-;-;-;-;9151;9701"
"""353410 ORIENTE"";1037;-;-;-;-;-;6847;7884"
"""353420 ORINDIUVA"";5923;-;-;-;-;-;3906;9829"
"""353430 ORLANDIA"";6974;178;-;-;-;-;30529;37681"
"""353440 OSASCO"";2386886;103352;3;2;8;-;1189707;3679958"
"""353450 OSCAR BRESSANE"";916;-;-;-;-;-;7351;8267"
"""353460 OSVALDO CRUZ"";5393;265;1;-;-;-;16565;22224"
"""353470 OURINHOS"";34662;871;-;-;-;-;82897;118430"
"""353475 OUROESTE"";1844;52;-;-;-;-;38011;39907"
"""353480 OURO VERDE"";3728;-;-;-;-;-;1128;4856"
"""353490 PACAEMBU"";1402;-;-;-;-;-;13521;14923"
"""353500 PALESTINA"";8400;-;-;-;-;-;24850;33250"
"""353520 PALMEIRA D'OESTE"";2287;-;-;1;-;-;7129;9417"
"""353530 PALMITAL"";6695;330;-;-;-;-;46506;53531"
"""353540 PANORAMA"";4162;-;-;-;-;-;8283;12445"
"""353550 PARAGUACU PAULISTA"";4485;257;-;-;-;-;41754;46496"
"""353560 PARAIBUNA"";528;1627;-;-;-;-;8195;10350"
"""353570 PARAISO"";1634;-;-;-;-;-;10886;12520"
"""353580 PARANAPANEMA"";5188;3474;-;-;-;-;22707;31369"
"""353590 PARANAPUA"";4275;-;-;-;-;-;273;4548"
"""353610 PARDINHO"";613;-;-;-;-;-;2717;3330"
"""353620 PARIQUERA-ACU"";20047;344;-;-;-;-;50606;70997"
"""353625 PARISI"";3100;-;-;-;-;-;18179;21279"
"""353660 PAULO DE FARIA"";77;-;-;-;-;-;6498;6575"
"""353670 PEDERNEIRAS"";7588;240;-;-;-;-;42246;50074"
"""353690 PEDRANOPOLIS"";339;-;-;-;-;-;152;491"
"""353700 PEDREGULHO"";608;-;-;-;-;-;16337;16945"
"""353710 PEDREIRA"";5856;193;-;-;-;-;96171;102220"
"""353715 PEDRINHAS PAULISTA"";967;-;-;-;-;-;18532;19499"
"""353730 PENAPOLIS"";6907;890;-;-;-;-;63381;71178"
"""353740 PEREIRA BARRETO"";644;58;-;-;-;-;18956;19658"
"""353750 PEREIRAS"";86;-;-;-;-;-;1577;1663"
"""353760 PERUIBE"";14795;437;-;-;-;-;139814;155046"
"""353770 PIACATU"";1206;-;-;-;-;-;23165;24371"
"""353780 PIEDADE"";1129;297;-;-;-;-;48568;49994"
"""353790 PILAR DO SUL"";3352;227;-;-;-;-;30536;34115"
"""353800 PINDAMONHANGABA"";98665;658;-;-;-;-;280981;380304"
"""353810 PINDORAMA"";3523;17;-;-;-;-;9248;12788"
"""353820 PINHALZINHO"";714;-;-;-;-;-;33818;34532"
"""353860 PIRACAIA"";-;246;-;-;-;-;31543;31789"
"""353870 PIRACICABA"";2339614;130854;6;1;9;1;422786;2893271"
"""353880 PIRAJU"";5837;221;-;-;-;-;24676;30734"
"""353890 PIRAJUI"";2263;455;-;-;-;-;19226;21944"
"""353900 PIRANGI"";12523;-;-;-;-;-;19099;31622"
"""353920 PIRAPOZINHO"";2715;-;-;-;-;-;29901;32616"
"""353930 PIRASSUNUNGA"";17280;7029;-;-;-;-;54976;79285"
"""353940 PIRATININGA"";1212;99;-;-;-;-;7699;9010"
"""353950 PITANGUEIRAS"";3301;609;-;-;-;-;54146;58056"
"""353970 PLATINA"";1147;-;-;-;-;-;3740;4887"
"""353980 POA"";3502;202;-;-;-;-;116655;120359"
"""353990 POLONI"";12011;-;-;-;-;-;9649;21660"
"""354000 POMPEIA"";12492;248;-;-;1;-;24097;36838"
"""354010 PONGAI"";630;-;-;-;-;-;15910;16540"
"""354020 PONTAL"";2320;134;-;-;-;-;33370;35824"
"""354025 PONTALINDA"";92;-;-;-;-;-;5;97"
"""354030 PONTES GESTAL"";37;-;-;-;-;-;2815;2852"
"""354040 POPULINA"";52;7;-;-;-;-;2697;2756"
"""354050 PORANGABA"";109;-;-;-;-;-;5062;5171"
"""354060 PORTO FELIZ"";6840;1143;-;-;-;-;107547;115530"
"""354070 PORTO FERREIRA"";13970;113;-;-;-;-;33462;47545"
"""354075 POTIM"";2819;130;-;-;-;-;10194;13143"
"""354080 POTIRENDABA"";728;61;-;-;-;-;20790;21579"
"""354085 PRACINHA"";-;-;-;-;-;-;1128;1128"
"""354090 PRADOPOLIS"";1052;-;-;-;-;-;4861;5913"
"""354100 PRAIA GRANDE"";26911;33351;-;-;-;-;497214;557476"
"""354105 PRATANIA"";252;-;-;-;-;-;2126;2378"
"""354110 PRESIDENTE ALVES"";41;-;-;-;-;-;2897;2938"
"""354120 PRESIDENTE BERNARDES"";2545;9871;-;-;-;-;12817;25233"
"""354130 PRESIDENTE EPITACIO"";3804;244;-;-;-;-;44382;48430"
"""354140 PRESIDENTE PRUDENTE"";1493544;74;2;-;-;1;288633;1782254"
"""354150 PRESIDENTE VENCESLAU"";11411;348;-;-;-;-;53503;65262"
"""354160 PROMISSAO"";5771;2720;-;-;-;-;61839;70330"
"""354165 QUADRA"";117;-;-;-;-;-;3043;3160"
"""354170 QUATA"";465;-;-;-;-;-;14394;14859"
"""354180 QUEIROZ"";400;-;-;-;-;-;6387;6787"
"""354200 QUINTANA"";3646;2;-;-;-;-;25839;29487"
"""354210 RAFARD"";13231;1;-;-;-;-;133;13365"
"""354220 RANCHARIA"";9656;472;-;-;-;-;34493;44621"
"""354230 REDENCAO DA SERRA"";138;-;-;-;-;-;980;1118"
"""354240 REGENTE FEIJO"";1994;1;-;-;-;-;6812;8807"
"""354250 REGINOPOLIS"";100;-;-;-;-;-;7982;8082"
"""354260 REGISTRO"";158153;1147;-;-;-;-;107480;266780"
"""354270 RESTINGA"";207;1;-;-;-;-;79;287"
"""354280 RIBEIRA"";3574;-;-;-;-;-;231;3805"
"""354290 RIBEIRAO BONITO"";1084;-;-;-;-;-;23745;24829"
"""354310 RIBEIRAO CORRENTE"";1226;-;-;-;-;-;6604;7830"
"""354320 RIBEIRAO DO SUL"";2302;-;-;-;-;-;11268;13570"
"""354330 RIBEIRAO PIRES"";29569;58106;2;3;-;-;35315;122995"
"""354340 RIBEIRAO PRETO"";2322853;19758;1;-;-;-;1018551;3361163"
"""354350 RIVERSUL"";-;-;-;-;-;-;955;955"
"""354360 RIFAINA"";1551;-;-;-;-;-;4669;6220"
"""354370 RINCAO"";305;910;-;-;-;-;1301;2516"
"""354390 RIO CLARO"";30846;898;-;-;-;-;219959;251703"
"""354400 RIO DAS PEDRAS"";8029;140;-;-;-;-;15056;23225"
"""354410 RIO GRANDE DA SERRA"";3171;18091;-;-;-;-;40401;61663"
"""354420 RIOLANDIA"";10990;25;-;-;-;-;8193;19208"
"""354425 ROSANA"";1495;120;-;-;-;-;14366;15981"
"""354430 ROSEIRA"";-;3641;-;-;-;-;14277;17918"
"""354440 RUBIACEA"";231;9;-;-;-;-;3563;3803"
"""354450 RUBINEIA"";5281;-;-;-;-;-;4479;9760"
"""354470 SAGRES"";274;-;-;-;-;-;1198;1472"
"""354480 SALES"";6044;-;-;-;-;-;15294;21338"
"""354490 SALES OLIVEIRA"";977;30;-;-;-;-;8012;9019"
"""354500 SALESOPOLIS"";420;86;-;-;-;-;17517;18023"
"""354515 SALTINHO"";4652;-;-;-;-;-;32354;37006"
"""354520 SALTO"";3006;21708;-;-;-;-;118145;142859"
"""354530 SALTO DE PIRAPORA"";837;-;-;-;-;-;45799;46636"
"""354540 SALTO GRANDE"";608;32;-;-;-;-;10763;11403"
"""354550 SANDOVALINA"";-;-;-;-;-;-;172;172"
"""354560 SANTA ADELIA"";4543;-;-;-;-;-;38117;42660"
"""354570 SANTA ALBERTINA"";7963;-;-;-;-;-;7133;15096"
"""354580 SANTA BARBARA D'OESTE"";23106;29;-;-;-;-;215081;238216"
"""354600 SANTA BRANCA"";-;-;-;-;-;-;6745;6745"
"""354610 SANTA CLARA D'OESTE"";2861;76;-;-;-;44;372;3353"
"""354620 SANTA CRUZ DA CONCEICAO"";241;-;-;-;-;-;10215;10456"
"""354630 SANTA CRUZ DAS PALMEIRAS"";4324;101;-;-;-;-;40520;44945"
"""354640 SANTA CRUZ DO RIO PARDO"";30048;442;-;-;-;-;30685;61175"
"""354650 SANTA ERNESTINA"";248;-;-;-;-;-;116;364"
"""354660 SANTA FE DO SUL"";48175;387;-;-;-;-;52925;101487"
"""354680 SANTA ISABEL"";5527;6150;-;-;-;-;55521;67198"
"""354690 SANTA LUCIA"";209;-;-;-;-;-;8352;8561"
"""354710 SANTA MERCEDES"";1668;-;-;-;1;-;556;2225"
"""354720 SANTANA DA PONTE PENSA"";3255;-;-;-;-;-;841;4096"
"""354730 SANTANA DE PARNAIBA"";26878;4330;1;-;-;-;301990;333199"
"""354740 SANTA RITA D'OESTE"";3231;-;-;-;-;-;2122;5353"
"""354750 SANTA RITA DO PASSA QUATRO"";10266;54;-;-;-;-;46014;56334"
"""354760 SANTA ROSA DE VITERBO"";939;95;-;-;-;-;21447;22481"
"""354765 SANTA SALETE"";2259;-;-;-;-;-;2038;4297"
"""354770 SANTO ANASTACIO"";4424;38;-;-;-;-;16924;21386"
"""354780 SANTO ANDRE"";1167276;6244;3;-;2;7923;931909;2113357"
"""354790 SANTO ANTONIO DA ALEGRIA"";650;572;-;-;-;-;13946;15168"
"""354800 SANTO ANTONIO DE POSSE"";11559;1;-;-;-;-;60640;72200"
"""354805 SANTO ANTONIO DO ARACANGUA"";3375;-;-;-;-;-;12884;16259"
"""354820 SANTO ANTONIO DO PINHAL"";-;-;-;-;-;-;5293;5293"
"""354830 SANTO EXPEDITO"";420;-;-;-;-;-;1514;1934"
"""354840 SANTOPOLIS DO AGUAPEI"";5539;-;-;-;-;-;12822;18361"
"""354850 SANTOS"";1857521;84736;3;-;2;1;606632;2548895"
"""354860 SAO BENTO DO SAPUCAI"";496;4312;-;-;-;-;323;5131"
"""354870 SAO BERNARDO DO CAMPO"";1123774;216477;-;-;-;-;1099066;2439317"
"""354880 SAO CAETANO DO SUL"";379973;2857;-;-;1;2;616735;999568"
"""354890 SAO CARLOS"";54647;631;2;-;-;-;91674;146954"
"""354900 SAO FRANCISCO"";325;-;-;-;-;-;5549;5874"
"""354910 SAO JOAO DA BOA VISTA"";1616640;786;-;-;2;19;184094;1801541"
"""354920 SAO JOAO DAS DUAS PONTES"";423;-;-;-;-;-;594;1017"
"""354925 SAO JOAO DE IRACEMA"";620;-;-;55;-;-;527;1202"
"""354930 SAO JOAO DO PAU D'ALHO"";222;-;-;-;-;-;4126;4348"
"""354940 SAO JOAQUIM DA BARRA"";7419;8502;-;-;-;-;60774;76695"
"""354950 SAO JOSE DA BELA VISTA"";-;-;-;-;-;-;4950;4950"
"""354970 SAO JOSE DO RIO PARDO"";20108;2;-;-;-;-;53662;73772"
"""354980 SAO JOSE DO RIO PRETO"";2915125;9965;8;-;-;-;1145871;4070969"
"""354990 SAO JOSE DOS CAMPOS"";2002388;106833;-;-;-;-;777082;2886303"
"""354995 SAO LOURENCO DA SERRA"";11071;-;-;-;-;-;11964;23035"
"""355000 SAO LUIS DO PARAITINGA"";-;26;-;-;-;-;2967;2993"
"""355010 SAO MANUEL"";1955;36;-;-;-;-;29694;31685"
"""355020 SAO MIGUEL ARCANJO"";17338;354;-;-;-;-;459623;477315"
"""355030 SAO PAULO"";19132057;244629;5707;350;6;-;15209254;34592003"
"""355040 SAO PEDRO"";19338;27727;-;-;-;-;50698;97763"
"""355050 SAO PEDRO DO TURVO"";934;-;-;-;-;-;2146;3080"
"""355060 SAO ROQUE"";7523;955;-;-;-;-;92545;101023"
"""355070 SAO SEBASTIAO"";7110;2143;-;-;-;-;201296;210549"
"""355080 SAO SEBASTIAO DA GRAMA"";-;65;-;-;-;-;11163;11228"
"""355090 SAO SIMAO"";2325;-;-;-;-;-;31829;34154"
"""355100 SAO VICENTE"";27793;2322;1;-;-;1;338823;368940"
"""355110 SARAPUI"";10145;34;-;-;-;-;17303;27482"
"""355120 SARUTAIA"";2293;-;-;-;-;-;8;2301"
"""355130 SEBASTIANOPOLIS DO SUL"";958;-;-;-;-;-;1292;2250"
"""355140 SERRA AZUL"";3910;-;-;-;-;-;28477;32387"
"""355150 SERRANA"";2827;3203;-;-;-;-;75680;81710"
"""355160 SERRA NEGRA"";8224;567;-;-;-;-;98794;107585"
"""355170 SERTAOZINHO"";114110;709;-;-;-;-;127151;241970"
"""355180 SETE BARRAS"";155;58;-;-;-;-;17964;18177"
"""355190 SEVERINIA"";9278;623;-;-;-;-;10903;20804"
