"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""431344 NOVO TIRADENTES"";-;432;-;20;452"
"""431350 OSORIO"";38356;37803;274859;8654;359672"
"""431360 PAIM FILHO"";-;2503;-;17;2520"
"""431365 PALMARES DO SUL"";-;12838;-;-;12838"
"""431370 PALMEIRA DAS MISSOES"";39;36008;138815;90;174952"
"""431380 PALMITINHO"";-;4347;-;-;4347"
"""431390 PANAMBI"";46394;44999;468;175;92036"
"""431400 PARAI"";127;9099;47;251;9524"
"""431402 PARAISO DO SUL"";1;2678;-;-;2679"
"""431405 PAROBE"";2250;53521;2041;-;57812"
"""431407 PASSO DO SOBRADO"";-;101;-;-;101"
"""431410 PASSO FUNDO"";8676;185460;349206;2313;545655"
"""431413 PAULO BENTO"";-;63;-;2;65"
"""431415 PAVERAMA"";-;3415;-;4;3419"
"""431417 PEDRAS ALTAS"";-;715;-;133;848"
"""431420 PEDRO OSORIO"";-;7200;-;7;7207"
"""431430 PEJUCARA"";137;672;-;32;841"
"""431440 PELOTAS"";8140;226786;374350;24893;634169"
"""431442 PICADA CAFE"";3;147;-;18;168"
"""431445 PINHAL"";-;838;-;-;838"
"""431446 PINHAL DA SERRA"";-;18;-;4;22"
"""431447 PINHAL GRANDE"";216;650;-;-;866"
"""431449 PINHEIRINHO DO VALE"";-;1898;-;24;1922"
"""431450 PINHEIRO MACHADO"";754;15818;50;22;16644"
"""431454 PINTO BANDEIRA"";-;37;-;-;37"
"""431455 PIRAPO"";-;335;-;3;338"
"""431460 PIRATINI"";93;18482;19;97;18691"
"""431470 PLANALTO"";-;2770;-;22;2792"
"""431475 POCO DAS ANTAS"";249;88;-;8;345"
"""431480 PORTAO"";-;49527;568;242;50337"
"""431490 PORTO ALEGRE"";80229;2171914;2356028;99440;4707611"
"""431500 PORTO LUCENA"";1;2359;-;-;2360"
"""431505 PORTO MAUA"";-;-;-;71;71"
"""431507 PORTO VERA CRUZ"";-;-;-;25;25"
"""431510 PORTO XAVIER"";3854;3033;-;26;6913"
"""431513 POUSO NOVO"";-;-;-;36;36"
"""431514 PRESIDENTE LUCENA"";-;1436;-;435;1871"
"""431517 PROTASIO ALVES"";-;-;-;38;38"
"""431530 QUARAI"";4443;18444;29;8672;31588"
"""431531 QUATRO IRMAOS"";-;-;-;44;44"
"""431532 QUEVEDOS"";-;892;-;24;916"
"""431535 QUINZE DE NOVEMBRO"";-;915;-;-;915"
"""431540 REDENTORA"";-;1556;-;52;1608"
"""431555 RIO DOS INDIOS"";-;87;-;-;87"
"""431560 RIO GRANDE"";8052;159293;4419;412;172176"
"""431570 RIO PARDO"";4035;9865;-;-;13900"
"""431575 RIOZINHO"";36;2347;-;-;2383"
"""431580 ROCA SALES"";1084;7762;-;74;8920"
"""431590 RODEIO BONITO"";321;7266;191;1203;8981"
"""431595 ROLADOR"";-;-;-;60;60"
"""431600 ROLANTE"";2250;14164;163;44;16621"
"""431610 RONDA ALTA"";-;12147;27;113;12287"
"""431620 RONDINHA"";20;7523;30;17;7590"
"""431630 ROQUE GONZALES"";-;1145;-;26;1171"
"""431640 ROSARIO DO SUL"";64;19842;772;55;20733"
"""431642 SAGRADA FAMILIA"";3;-;-;17;20"
"""431643 SALDANHA MARINHO"";259;888;-;-;1147"
"""431645 SALTO DO JACUI"";464;4270;-;57;4791"
"""431647 SALVADOR DAS MISSOES"";1;330;-;3;334"
"""431650 SALVADOR DO SUL"";65;5211;-;-;5276"
"""431660 SANANDUVA"";386;20100;126;689;21301"
"""431670 SANTA BARBARA DO SUL"";-;4191;-;76;4267"
"""431675 SANTA CLARA DO SUL"";45;3848;-;45;3938"
"""431680 SANTA CRUZ DO SUL"";142810;164424;242786;562;550582"
"""431690 SANTA MARIA"";9592;291629;311978;1049;614248"
"""431695 SANTA MARIA DO HERVAL"";1360;2107;-;-;3467"
"""431700 SANTANA DA BOA VISTA"";20;1730;-;-;1750"
"""431710 SANT'ANA DO LIVRAMENTO"";7489;62450;1281;15451;86671"
"""431720 SANTA ROSA"";40588;72251;208226;1737;322802"
"""431725 SANTA TEREZA"";-;215;-;-;215"
"""431730 SANTA VITORIA DO PALMAR"";-;22984;100;342;23426"
"""431740 SANTIAGO"";10118;71460;1266;147;82991"
"""431750 SANTO ANGELO"";-;78664;191127;529;270320"
"""431760 SANTO ANTONIO DA PATRULHA"";21328;31565;664;1013;54570"
"""431770 SANTO ANTONIO DAS MISSOES"";-;1620;-;-;1620"
"""431775 SANTO ANTONIO DO PLANALTO"";2051;60;-;6;2117"
"""431780 SANTO AUGUSTO"";14;4872;19;-;4905"
"""431790 SANTO CRISTO"";13;8095;-;50;8158"
"""431795 SANTO EXPEDITO DO SUL"";-;637;-;-;637"
"""431800 SAO BORJA"";10257;46015;1363;1151;58786"
"""431805 SAO DOMINGOS DO SUL"";21;1122;-;-;1143"
"""431810 SAO FRANCISCO DE ASSIS"";7649;7435;17;69;15170"
"""431820 SAO FRANCISCO DE PAULA"";13420;13985;173;-;27578"
"""431830 SAO GABRIEL"";1933;25509;1366;1;28809"
"""431840 SAO JERONIMO"";16;31516;385;15;31932"
"""431842 SAO JOAO DA URTIGA"";-;2299;-;41;2340"
"""431843 SAO JOAO DO POLESINE"";568;2040;-;154;2762"
"""431844 SAO JORGE"";-;1604;-;13;1617"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;10;10"
"""431846 SAO JOSE DO HERVAL"";-;596;-;30;626"
"""431849 SAO JOSE DO INHACORA"";782;673;-;230;1685"
"""431860 SAO JOSE DO OURO"";-;4644;4;-;4648"
"""431870 SAO LEOPOLDO"";662;122211;3911;65;126849"
"""431880 SAO LOURENCO DO SUL"";11;15424;373;39;15847"
"""431890 SAO LUIZ GONZAGA"";3725;21824;286;92;25927"
"""431900 SAO MARCOS"";9;6181;38;2334;8562"
"""431910 SAO MARTINHO"";563;2219;-;-;2782"
"""431915 SAO MIGUEL DAS MISSOES"";-;4097;-;17;4114"
"""431920 SAO NICOLAU"";-;733;-;63;796"
"""431930 SAO PAULO DAS MISSOES"";-;2497;-;-;2497"
"""431935 SAO PEDRO DA SERRA"";-;316;-;-;316"
"""431937 SAO PEDRO DO BUTIA"";-;387;-;4;391"
"""431940 SAO PEDRO DO SUL"";33;7245;-;-;7278"
"""431950 SAO SEBASTIAO DO CAI"";41;19652;-;-;19693"
"""431960 SAO SEPE"";1;16914;18;238;17171"
"""431970 SAO VALENTIM"";-;945;-;15;960"
"""431971 SAO VALENTIM DO SUL"";-;-;-;1;1"
"""431973 SAO VALERIO DO SUL"";-;-;-;6;6"
"""431975 SAO VENDELINO"";-;-;-;12;12"
"""431980 SAO VICENTE DO SUL"";5;2236;-;-;2241"
"""431990 SAPIRANGA"";-;10907;702;-;11609"
"""432000 SAPUCAIA DO SUL"";83865;128909;839;469;214082"
"""432010 SARANDI"";30;10058;123;23;10234"
"""432020 SEBERI"";73;10627;74;4057;14831"
"""432026 SEGREDO"";14;2567;-;25;2606"
"""432030 SELBACH"";6;614;-;117;737"
"""432032 SENADOR SALGADO FILHO"";-;-;-;15;15"
"""432050 SERTAO"";-;1173;-;-;1173"
"""432055 SERTAO SANTANA"";-;1082;-;-;1082"
"""432057 SETE DE SETEMBRO"";-;46;-;8;54"
"""432060 SEVERIANO DE ALMEIDA"";4;2284;-;25;2313"
"""432067 SINIMBU"";281;4483;-;2;4766"
"""432070 SOBRADINHO"";-;7788;146;-;7934"
"""432080 SOLEDADE"";15554;40647;1022;97;57320"
"""432090 TAPEJARA"";5;18059;338;-;18402"
"""432100 TAPERA"";51;5163;18;57;5289"
"""432110 TAPES"";12;9745;-;-;9757"
"""432120 TAQUARA"";473;43520;4001;11;48005"
"""432130 TAQUARI"";-;16186;192;-;16378"
"""432132 TAQUARUCU DO SUL"";-;740;-;2927;3667"
"""432135 TAVARES"";23;2526;-;69;2618"
"""432140 TENENTE PORTELA"";500;52345;973;413;54231"
"""432143 TERRA DE AREIA"";-;7946;-;-;7946"
"""432145 TEUTONIA"";26990;23068;324;5666;56048"
"""432146 TIO HUGO"";246;550;-;71;867"
"""432147 TIRADENTES DO SUL"";-;1253;-;21;1274"
"""432149 TOROPI"";-;201;-;19;220"
"""432150 TORRES"";5971;43008;2331;206;51516"
"""432160 TRAMANDAI"";4624;62765;701;218;68308"
"""432163 TRES ARROIOS"";3;889;-;53;945"
"""432166 TRES CACHOEIRAS"";159;2057;-;150;2366"
"""432170 TRES COROAS"";4;13971;54;-;14029"
"""432180 TRES DE MAIO"";51;25726;283;62;26122"
"""432183 TRES FORQUILHAS"";-;558;-;195;753"
"""432190 TRES PASSOS"";-;29848;405;100;30353"
"""432195 TRINDADE DO SUL"";2429;1214;-;-;3643"
"""432200 TRIUNFO"";37;11896;-;-;11933"
"""432210 TUCUNDUVA"";2258;5170;-;18;7446"
"""432215 TUNAS"";-;1115;-;6;1121"
"""432220 TUPANCIRETA"";20;7137;-;19;7176"
"""432225 TUPANDI"";34;100;-;-;134"
"""432230 TUPARENDI"";13;4789;-;-;4802"
"""432234 UBIRETAMA"";-;-;-;10;10"
"""432240 URUGUAIANA"";9478;73882;1656;11747;96763"
"""432250 VACARIA"";1009;72027;1668;3779;78483"
"""432253 VALE DO SOL"";17;5269;-;-;5286"
"""432260 VENANCIO AIRES"";32228;46904;843;8892;88867"
"""432270 VERA CRUZ"";4317;20047;-;713;25077"
"""432280 VERANOPOLIS"";16;20819;311;3979;25125"
"""432285 VESPASIANO CORREA"";-;34;-;5;39"
"""432290 VIADUTOS"";-;979;-;-;979"
"""432300 VIAMAO"";23;93241;1910;39;95213"
"""432310 VICENTE DUTRA"";-;643;-;2180;2823"
"""432330 VILA FLORES"";-;2813;10;15;2838"
"""432340 VILA MARIA"";1107;4567;-;-;5674"
"""432345 VILA NOVA DO SUL"";-;537;-;101;638"
"""432360 VISTA ALEGRE DO PRATA"";-;1516;-;17;1533"
"""432370 VISTA GAUCHA"";-;784;-;10;794"
"""432375 VITORIA DAS MISSOES"";-;442;-;-;442"
"""432377 WESTFALIA"";-;-;-;132;132"
"""432380 XANGRI-LA"";-;554;-;-;554"
"""500020 AGUA CLARA"";335;9519;-;44;9898"
"""500025 ALCINOPOLIS"";92;2634;18;-;2744"
"""500060 AMAMBAI"";672;10394;-;18;11084"
"""500070 ANASTACIO"";-;5491;-;-;5491"
"""500080 ANAURILANDIA"";3;2546;-;-;2549"
"""500085 ANGELICA"";10;3869;-;125;4004"
"""500090 ANTONIO JOAO"";1834;9944;-;-;11778"
"""500100 APARECIDA DO TABOADO"";5600;23280;523;550;29953"
"""500110 AQUIDAUANA"";4670;45343;1726;229;51968"
"""500124 ARAL MOREIRA"";2811;4494;-;-;7305"
"""500150 BANDEIRANTES"";-;2579;-;-;2579"
"""500190 BATAGUASSU"";6307;17607;706;-;24620"
"""500200 BATAYPORA"";4079;-;-;-;4079"
"""500210 BELA VISTA"";2749;12297;-;40;15086"
"""500215 BODOQUENA"";19;6662;-;25;6706"
"""500220 BONITO"";3982;16923;-;16;20921"
"""500230 BRASILANDIA"";867;12947;-;110;13924"
"""500240 CAARAPO"";6198;21444;-;285;27927"
"""500260 CAMAPUA"";3261;10108;62;184;13615"
"""500270 CAMPO GRANDE"";78611;818352;1603711;52712;2553386"
"""500280 CARACOL"";895;4334;-;151;5380"
"""500295 CHAPADAO DO SUL"";1482;35405;234;14460;51581"
"""500310 CORGUINHO"";3786;1327;-;-;5113"
"""500315 CORONEL SAPUCAIA"";2315;7456;-;79;9850"
"""500320 CORUMBA"";20614;79466;2682;1027;103789"
"""500325 COSTA RICA"";2339;18413;1316;1054;23122"
"""500330 COXIM"";8093;34149;1503;32;43777"
"""500345 DEODAPOLIS"";1983;3452;-;107;5542"
"""500348 DOIS IRMAOS DO BURITI"";-;7600;-;-;7600"
"""500350 DOURADINA"";26;1454;-;-;1480"
"""500370 DOURADOS"";-;10597;842;-;11439"
"""500375 ELDORADO"";2289;5314;26;193;7822"
"""500380 FATIMA DO SUL"";1400;15985;103;78;17566"
"""500390 FIGUEIRAO"";2043;5189;-;4;7236"
"""500400 GLORIA DE DOURADOS"";-;1159;-;-;1159"
"""500410 GUIA LOPES DA LAGUNA"";-;1022;-;-;1022"
"""500430 IGUATEMI"";3221;6515;-;-;9736"
"""500440 INOCENCIA"";10;7628;-;173;7811"
"""500450 ITAPORA"";128;14235;-;-;14363"
"""500460 ITAQUIRAI"";-;2972;-;-;2972"
"""500470 IVINHEMA"";8602;24549;-;353;33504"
"""500480 JAPORA"";-;-;-;23;23"
"""500500 JARDIM"";3043;14855;122;4029;22049"
"""500510 JATEI"";-;64;-;-;64"
"""500515 JUTI"";4175;4208;-;14;8397"
"""500520 LADARIO"";14;7704;-;-;7718"
"""500525 LAGUNA CARAPA"";9;3758;-;214;3981"
"""500540 MARACAJU"";4925;33121;-;378;38424"
"""500560 MIRANDA"";410;12995;-;-;13405"
"""500568 MUNDO NOVO"";16;1841;-;23;1880"
"""500570 NAVIRAI"";11123;46101;642;87;57953"
"""500580 NIOAQUE"";3093;3557;-;143;6793"
"""500600 NOVA ALVORADA DO SUL"";11;6173;-;-;6184"
"""500625 NOVO HORIZONTE DO SUL"";-;2197;-;87;2284"
"""500627 PARAISO DAS AGUAS"";1651;2413;68;297;4429"
"""500630 PARANAIBA"";1969;35906;1339;164;39378"
"""500635 PARANHOS"";1605;5581;-;54;7240"
"""500640 PEDRO GOMES"";1488;3309;-;235;5032"
"""500660 PONTA PORA"";9471;21682;2360;48;33561"
"""500690 PORTO MURTINHO"";3424;4269;-;206;7899"
"""500710 RIBAS DO RIO PARDO"";11796;11223;-;87;23106"
"""500720 RIO BRILHANTE"";3801;22512;291;6;26610"
"""500730 RIO NEGRO"";-;2214;-;-;2214"
"""500740 RIO VERDE DE MATO GROSSO"";11866;14687;-;78;26631"
"""500750 ROCHEDO"";4856;1063;-;48;5967"
"""500755 SANTA RITA DO PARDO"";2934;10758;-;50;13742"
"""500770 SETE QUEDAS"";-;-;-;82;82"
"""500780 SELVIRIA"";2430;4660;-;1557;8647"
"""500790 SIDROLANDIA"";2168;16905;63;-;19136"
"""500793 SONORA"";2194;6569;-;376;9139"
"""500795 TACURU"";-;3290;-;13;3303"
"""500797 TAQUARUSSU"";-;807;-;15;822"
"""500800 TERENOS"";6383;18897;-;71;25351"
"""500830 TRES LAGOAS"";14207;134318;2473;1115;152113"
"""500840 VICENTINA"";2924;3943;-;45;6912"
"""510020 AGUA BOA"";2542;23864;688;4255;31349"
"""510025 ALTA FLORESTA"";213;14031;246;-;14490"
"""510035 ALTO BOA VISTA"";54;2094;-;1299;3447"
"""510040 ALTO GARCAS"";24563;13036;6;38;37643"
"""510050 ALTO PARAGUAI"";13301;-;-;-;13301"
"""510060 ALTO TAQUARI"";183;5032;-;1550;6765"
"""510100 ARAGUAIANA"";1665;7692;-;1566;10923"
"""510120 ARAGUAINHA"";-;1294;-;829;2123"
"""510130 ARENAPOLIS"";6588;9432;2;2025;18047"
"""510140 ARIPUANA"";6528;18530;48;70;25176"
"""510160 BARAO DE MELGACO"";700;3018;-;96;3814"
"""510190 BRASNORTE"";3637;14858;130;1485;20110"
"""510250 CACERES"";1390;20021;4098;34;25543"
"""510263 CAMPO NOVO DO PARECIS"";10477;35959;135;13768;60339"
"""510267 CAMPO VERDE"";8743;41665;420;7593;58421"
"""510268 CAMPOS DE JULIO"";2599;12694;43;4121;19457"
"""510269 CANABRAVA DO NORTE"";5962;3055;33;1177;10227"
"""510270 CANARANA"";24372;40830;-;8303;73505"
"""510279 CARLINDA"";1343;8603;84;1342;11372"
"""510305 CLAUDIA"";151;7564;51;3798;11564"
"""510310 COCALINHO"";3558;13289;-;31;16878"
"""510320 COLIDER"";49463;53026;925;11758;115172"
"""510325 COLNIZA"";37643;8150;76;15961;61830"
"""510330 COMODORO"";609;13359;61;11623;25652"
"""510335 CONFRESA"";7435;36322;1388;238;45383"
"""510337 COTRIGUACU"";44078;408;-;6452;50938"
"""510340 CUIABA"";94682;941918;1626048;15313;2677961"
"""510350 DIAMANTINO"";9307;23857;331;6233;39728"
"""510385 GAUCHA DO NORTE"";3575;8806;-;7951;20332"
"""510390 GENERAL CARNEIRO"";858;3815;-;235;4908"
"""510395 GLORIA D'OESTE"";-;1565;7;810;2382"
"""510410 GUARANTA DO NORTE"";53856;30595;78;12100;96629"
"""510420 GUIRATINGA"";13099;8805;2;600;22506"
"""510450 INDIAVAI"";-;943;-;-;943"
"""510452 IPIRANGA DO NORTE"";5093;19248;124;2093;26558"
"""510460 ITIQUIRA"";10764;10903;-;3874;25541"
"""510480 JACIARA"";8314;22011;32;3322;33679"
"""510490 JANGADA"";4244;5983;-;31;10258"
"""510500 JAURU"";11212;1882;2;1107;14203"
"""510515 JUINA"";5199;46749;395;25658;78001"
"""510517 JURUENA"";3349;1836;48;216;5449"
"""510520 JUSCIMEIRA"";1570;5184;-;935;7689"
"""510523 LAMBARI D'OESTE"";-;106;1;-;107"
"""510530 LUCIARA"";52;179;-;194;425"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";23882;7699;40;3215;34836"
"""510560 MATUPA"";10461;26441;4;4665;41571"
"""510590 NOBRES"";-;1832;30;1741;3603"
"""510600 NORTELANDIA"";17;2216;-;30;2263"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";534;2230;-;-;2764"
"""510615 NOVA BANDEIRANTES"";2362;6819;4;63;9248"
"""510620 NOVA BRASILANDIA"";615;3796;-;2635;7046"
"""510621 NOVA CANAA DO NORTE"";30313;3668;-;4704;38685"
"""510622 NOVA MUTUM"";17410;43974;413;297;62094"
"""510623 NOVA OLIMPIA"";19151;10541;27;81;29800"
"""510624 NOVA UBIRATA"";14760;12941;134;-;27835"
"""510625 NOVA XAVANTINA"";4720;32511;55;6987;44273"
"""510626 NOVO MUNDO"";3062;3140;-;641;6843"
"""510627 NOVO HORIZONTE DO NORTE"";911;3119;10;2700;6740"
"""510629 PARANAITA"";3531;16336;197;4908;24972"
"""510630 PARANATINGA"";4856;11608;-;5132;21596"
"""510637 PEDRA PRETA"";5157;14154;-;597;19908"
"""510645 PLANALTO DA SERRA"";1374;5241;3;7154;13772"
"""510650 POCONE"";5164;24006;35;361;29566"
"""510665 PONTAL DO ARAGUAIA"";962;3153;-;1167;5282"
"""510675 PONTES E LACERDA"";6573;50704;567;8308;66152"
"""510677 PORTO ALEGRE DO NORTE"";192;14427;-;4750;19369"
"""510680 PORTO DOS GAUCHOS"";2520;12894;40;189;15643"
"""510685 PORTO ESTRELA"";5379;262;8;1320;6969"
"""510704 PRIMAVERA DO LESTE"";5610;100382;1597;5731;113320"
"""510715 RESERVA DO CABACAL"";-;1149;-;707;1856"
"""510718 RIBEIRAO CASCALHEIRA"";3969;15167;-;923;20059"
"""510724 SANTA CARMEM"";10171;5233;18;634;16056"
"""510726 SANTO AFONSO"";-;1435;-;483;1918"
"""510729 SAO JOSE DO POVO"";1327;337;4;99;1767"
"""510730 SAO JOSE DO RIO CLARO"";3160;15627;-;9035;27822"
"""510735 SAO JOSE DO XINGU"";898;2781;-;1207;4886"
"""510740 SAO PEDRO DA CIPA"";1;343;-;161;505"
"""510757 RONDOLANDIA"";617;1360;-;194;2171"
"""510760 RONDONOPOLIS"";10;5330;-;-;5340"
"""510770 ROSARIO OESTE"";4006;8838;47;46;12937"
"""510775 SALTO DO CEU"";514;3352;1;1276;5143"
"""510779 SANTO ANTONIO DO LESTE"";1622;4180;-;2562;8364"
"""510780 SANTO ANTONIO DO LEVERGER"";1705;5045;-;769;7519"
"""510788 SERRA NOVA DOURADA"";14;1229;-;1296;2539"
"""510790 SINOP"";99;23238;4413;21;27771"
"""510792 SORRISO"";10;1242;-;-;1252"
"""510794 TABAPORA"";8471;9434;97;291;18293"
"""510795 TANGARA DA SERRA"";7770;55197;2910;1748;67625"
"""510800 TAPURAH"";4038;17183;76;3146;24443"
"""510805 TERRA NOVA DO NORTE"";6456;17724;13;4676;28869"
"""510810 TESOURO"";1818;4217;1;2003;8039"
"""510840 VARZEA GRANDE"";38483;136549;6326;532;181890"
"""510860 VILA RICA"";4558;16026;161;3026;23771"
"""510880 NOVA GUARITA"";-;477;4;422;903"
"""510885 NOVA MARILANDIA"";1598;6648;20;3068;11334"
"""510890 NOVA MARINGA"";1613;5705;31;1976;9325"
"""510895 NOVA MONTE VERDE"";5897;2118;41;3403;11459"
"""520005 ABADIA DE GOIAS"";6278;28766;-;163;35207"
"""520010 ABADIANIA"";42560;12191;-;172;54923"
"""520013 ACREUNA"";47886;26430;-;86;74402"
"""520020 AGUA LIMPA"";1678;5200;-;67;6945"
"""520025 AGUAS LINDAS DE GOIAS"";39;26048;2868;40;28995"
"""520030 ALEXANIA"";6440;61217;-;425;68082"
"""520050 ALOANDIA"";192;800;-;55;1047"
"""520055 ALTO HORIZONTE"";2609;13460;15;89;16173"
"""520060 ALTO PARAISO DE GOIAS"";3264;12627;-;280;16171"
"""520080 ALVORADA DO NORTE"";1866;6779;-;109;8754"
"""520085 AMERICANO DO BRASIL"";1221;6222;-;66;7509"
"""520090 AMORINOPOLIS"";909;4881;-;50;5840"
"""520110 ANAPOLIS"";79436;334227;11176;6701;431540"
"""520140 APARECIDA DE GOIANIA"";157125;770432;15268;12161;954986"
"""520145 APARECIDA DO RIO DOCE"";1092;2649;-;-;3741"
"""520150 APORE"";1891;2530;-;65;4486"
"""520160 ARACU"";2830;7684;-;45;10559"
"""520170 ARAGARCAS"";11334;40314;60;1275;52983"
"""520215 ARAGUAPAZ"";11494;6193;-;62;17749"
"""520260 AURILANDIA"";-;136;2;28;166"
"""520280 AVELINOPOLIS"";1488;4722;-;27;6237"
"""520310 BALIZA"";-;3751;-;22;3773"
"""520330 BELA VISTA DE GOIAS"";6128;38984;-;14;45126"
"""520355 BONFINOPOLIS"";2797;13341;-;74;16212"
"""520357 BONOPOLIS"";996;626;-;-;1622"
"""520390 BURITI ALEGRE"";135;9464;-;51;9650"
"""520393 BURITI DE GOIAS"";2134;1810;-;-;3944"
"""520396 BURITINOPOLIS"";33;2637;-;119;2789"
"""520410 CACHOEIRA ALTA"";4425;15515;-;4695;24635"
"""520425 CACHOEIRA DOURADA"";3894;7577;-;110;11581"
"""520440 CAIAPONIA"";4109;17087;9;5971;27176"
"""520450 CALDAS NOVAS"";9253;122856;2852;9732;144693"
"""520455 CALDAZINHA"";10226;-;-;5;10231"
"""520460 CAMPESTRE DE GOIAS"";3712;1533;-;100;5345"
"""520470 CAMPINORTE"";3792;3593;-;168;7553"
"""520480 CAMPO ALEGRE DE GOIAS"";264;4464;-;31;4759"
"""520485 CAMPO LIMPO DE GOIAS"";9107;3535;-;45;12687"
"""520490 CAMPOS BELOS"";8954;23583;89;125;32751"
"""520495 CAMPOS VERDES"";2316;2704;-;21;5041"
"""520500 CARMO DO RIO VERDE"";2966;2595;-;119;5680"
"""520505 CASTELANDIA"";1584;3262;-;16;4862"
"""520510 CATALAO"";403;69600;3078;1865;74946"
"""520520 CATURAI"";4683;4618;-;-;9301"
"""520540 CERES"";9443;40732;2316;1726;54217"
"""520545 CEZARINA"";3181;13850;-;96;17127"
"""520547 CHAPADAO DO CEU"";12267;19225;-;86;31578"
"""520549 CIDADE OCIDENTAL"";101207;85091;-;180;186478"
"""520551 COCALZINHO DE GOIAS"";771;11926;-;32;12729"
"""520552 COLINAS DO SUL"";1896;5451;-;83;7430"
"""520570 CORREGO DO OURO"";645;2322;-;22;2989"
"""520580 CORUMBA DE GOIAS"";3853;9756;-;24;13633"
"""520590 CORUMBAIBA"";4585;14848;-;61;19494"
"""520630 CRISTIANOPOLIS"";1333;3327;-;145;4805"
"""520640 CRIXAS"";6439;11048;-;43;17530"
"""520710 DIORAMA"";1298;3712;-;33;5043"
"""520725 DOVERLANDIA"";2262;2989;-;24;5275"
"""520735 EDEALINA"";1559;3544;-;12;5115"
"""520740 EDEIA"";497;15053;-;110;15660"
"""520750 ESTRELA DO NORTE"";2350;2082;-;20;4452"
"""520753 FAINA"";6692;9245;-;86;16023"
"""520760 FAZENDA NOVA"";2831;7589;-;1012;11432"
"""520780 FIRMINOPOLIS"";6681;22328;-;151;29160"
"""520800 FORMOSA"";6334;61042;916;2253;70545"
"""520810 FORMOSO"";60;2283;-;20;2363"
"""520815 GAMELEIRA DE GOIAS"";-;407;-;36;443"
"""520840 GOIANAPOLIS"";13728;6685;-;196;20609"
"""520850 GOIANDIRA"";396;3003;-;139;3538"
"""520860 GOIANESIA"";45855;151293;2364;997;200509"
"""520870 GOIANIA"";60708;1187029;5865711;16944;7130392"
"""520880 GOIANIRA"";452;105399;-;373;106224"
"""520890 GOIAS"";262;42032;668;1942;44904"
"""520920 GUAPO"";7489;27601;-;130;35220"
"""520940 GUARANI DE GOIAS"";-;1901;-;89;1990"
"""520945 GUARINOS"";1119;3600;-;111;4830"
"""520960 HEITORAI"";2620;7453;-;399;10472"
"""520970 HIDROLANDIA"";9079;43099;-;37;52215"
"""520980 HIDROLINA"";1757;7382;-;72;9211"
"""520990 IACIARA"";-;4406;-;-;4406"
"""520995 INDIARA"";3340;13235;-;90;16665"
"""521010 IPAMERI"";25530;39782;-;1716;67028"
"""521015 IPIRANGA DE GOIAS"";2231;4445;-;96;6772"
"""521020 IPORA"";5633;32740;1569;1399;41341"
"""521030 ISRAELANDIA"";1027;4289;11;37;5364"
"""521060 ITAGUARU"";2079;9755;-;151;11985"
"""521080 ITAJA"";1298;6761;-;84;8143"
"""521090 ITAPACI"";6439;26887;-;3203;36529"
"""521100 ITAPIRAPUA"";5942;7065;-;833;13840"
"""521120 ITAPURANGA"";5134;24772;-;99;30005"
"""521130 ITARUMA"";2643;6061;11;105;8820"
"""521150 ITUMBIARA"";19060;110975;4332;1084;135451"
"""521160 IVOLANDIA"";511;2581;-;53;3145"
"""521170 JANDAIA"";3965;17664;-;48;21677"
"""521180 JARAGUA"";55363;31449;223;46;87081"
"""521190 JATAI"";19949;120521;4719;14766;159955"
"""521200 JAUPACI"";601;5697;-;58;6356"
"""521205 JESUPOLIS"";22;130;-;-;152"
"""521210 JOVIANIA"";1415;7544;-;13;8972"
"""521230 LEOPOLDO DE BULHOES"";2326;5787;-;19;8132"
"""521250 LUZIANIA"";40878;214401;2737;1843;259859"
"""521270 MAMBAI"";1493;4350;-;-;5843"
"""521280 MARA ROSA"";6647;6813;-;-;13460"
"""521295 MATRINCHA"";1380;2581;-;33;3994"
"""521305 MIMOSO DE GOIAS"";1726;186;-;-;1912"
"""521308 MINACU"";776;22920;-;112;23808"
"""521310 MINEIROS"";14891;70909;732;18642;105174"
"""521340 MOIPORA"";-;1899;-;118;2017"
"""521350 MONTE ALEGRE DE GOIAS"";1059;5338;-;61;6458"
"""521370 MONTES CLAROS DE GOIAS"";943;6299;-;112;7354"
"""521375 MONTIVIDIU"";2130;16323;-;39;18492"
"""521377 MONTIVIDIU DO NORTE"";1938;5193;-;79;7210"
"""521380 MORRINHOS"";19260;51067;234;1172;71733"
"""521385 MORRO AGUDO DE GOIAS"";1339;6754;-;12876;20969"
"""521390 MOSSAMEDES"";-;4165;-;27;4192"
"""521400 MOZARLANDIA"";10725;26370;-;123;37218"
"""521410 MUTUNOPOLIS"";1803;2479;-;-;4282"
"""521440 NAZARIO"";1316;3477;-;206;4999"
"""521450 NEROPOLIS"";1597;22286;20;84;23987"
"""521460 NIQUELANDIA"";18626;50780;-;854;70260"
"""521483 NOVA CRIXAS"";4948;10573;-;20;15541"
"""521486 NOVA GLORIA"";6556;11287;-;116;17959"
"""521487 NOVA IGUACU DE GOIAS"";-;-;-;256;256"
"""521490 NOVA ROMA"";-;1824;-;93;1917"
"""521520 NOVO BRASIL"";679;4386;-;87;5152"
