"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""172210 XAMBIOA"";1054;52274;-;1914;55242"
"""210005 ACAILANDIA"";191150;1786124;32972;143838;2154084"
"""210010 AFONSO CUNHA"";10936;66565;-;899;78400"
"""210015 AGUA DOCE DO MARANHAO"";1261;53;-;530;1844"
"""210020 ALCANTARA"";4408;11251;-;849;16508"
"""210030 ALDEIAS ALTAS"";1008;156190;-;213;157411"
"""210040 ALTAMIRA DO MARANHAO"";1001;6698;-;229;7928"
"""210043 ALTO ALEGRE DO MARANHAO"";31121;482929;438;1086;515574"
"""210047 ALTO ALEGRE DO PINDARE"";182189;465186;3725;103584;754684"
"""210050 ALTO PARNAIBA"";11724;26554;-;357;38635"
"""210055 AMAPA DO MARANHAO"";25465;64001;-;154;89620"
"""210060 AMARANTE DO MARANHAO"";91312;223420;-;24524;339256"
"""210070 ANAJATUBA"";830361;203822;-;53271;1087454"
"""210080 ANAPURUS"";21997;97504;-;19858;139359"
"""210083 APICUM-ACU"";9976;169319;-;90603;269898"
"""210087 ARAGUANA"";-;46487;-;1197;47684"
"""210090 ARAIOSES"";19355;103552;6;10609;133522"
"""210095 ARAME"";76724;183080;-;46106;305910"
"""210100 ARARI"";190113;259692;224;36349;486378"
"""210110 AXIXA"";23569;115473;-;4344;143386"
"""210120 BACABAL"";242305;1211528;69814;88708;1612355"
"""210125 BACABEIRA"";21;182546;91;6682;189340"
"""210130 BACURI"";14421;135983;-;-;150404"
"""210135 BACURITUBA"";2330;13121;-;352;15803"
"""210140 BALSAS"";272711;1359963;12726;143544;1788944"
"""210150 BARAO DE GRAJAU"";35877;117988;-;3853;157718"
"""210160 BARRA DO CORDA"";119152;855853;14420;766026;1755451"
"""210170 BARREIRINHAS"";154832;892110;17537;2331;1066810"
"""210173 BELAGUA"";145;4820;-;24;4989"
"""210177 BELA VISTA DO MARANHAO"";36270;156082;97;16987;209436"
"""210180 BENEDITO LEITE"";-;-;-;25;25"
"""210190 BEQUIMAO"";20;68969;-;995;69984"
"""210193 BERNARDO DO MEARIM"";17158;68467;-;1932;87557"
"""210200 BOM JARDIM"";19664;130922;-;7225;157811"
"""210203 BOM JESUS DAS SELVAS"";96898;253920;-;30599;381417"
"""210207 BOM LUGAR"";1464;5403;-;13770;20637"
"""210210 BREJO"";341347;126894;-;99253;567494"
"""210215 BREJO DE AREIA"";2588;4718;-;83;7389"
"""210220 BURITI"";32646;167455;-;10440;210541"
"""210230 BURITI BRAVO"";18366;137919;-;11013;167298"
"""210232 BURITICUPU"";469408;1004555;178;40266;1514407"
"""210235 BURITIRANA"";25317;78139;-;47256;150712"
"""210237 CACHOEIRA GRANDE"";376;77639;-;8450;86465"
"""210240 CAJAPIO"";7426;48934;-;5569;61929"
"""210250 CAJARI"";19036;109203;-;12432;140671"
"""210255 CAMPESTRE DO MARANHAO"";36195;113441;-;14782;164418"
"""210260 CANDIDO MENDES"";11030;66074;-;3190;80294"
"""210270 CANTANHEDE"";3360;186725;-;16188;206273"
"""210275 CAPINZAL DO NORTE"";63;186457;-;2128;188648"
"""210280 CAROLINA"";31727;154284;-;5263;191274"
"""210290 CARUTAPERA"";3226;306254;75;1097;310652"
"""210300 CAXIAS"";901119;3338799;77925;21505;4339348"
"""210310 CEDRAL"";22232;54066;-;7907;84205"
"""210312 CENTRAL DO MARANHAO"";35278;25670;-;360;61308"
"""210315 CENTRO DO GUILHERME"";10285;259881;-;8093;278259"
"""210320 CHAPADINHA"";119118;1194304;25321;43474;1382217"
"""210325 CIDELANDIA"";25040;109643;-;2448;137131"
"""210330 CODO"";136285;1351509;23985;96008;1607787"
"""210340 COELHO NETO"";104206;512202;423;20999;637830"
"""210350 COLINAS"";72259;595094;5532;22299;695184"
"""210355 CONCEICAO DO LAGO-ACU"";-;445;-;7527;7972"
"""210360 COROATA"";117529;1644177;16814;29715;1808235"
"""210370 CURURUPU"";89367;130511;5423;2066;227367"
"""210375 DAVINOPOLIS"";16743;29402;-;54;46199"
"""210380 DOM PEDRO"";41410;158412;-;3298;203120"
"""210390 DUQUE BACELAR"";24711;108391;1026;6093;140221"
"""210400 ESPERANTINOPOLIS"";2610;192485;-;9088;204183"
"""210405 ESTREITO"";432722;461816;-;54278;948816"
"""210407 FEIRA NOVA DO MARANHAO"";1420;26892;-;22356;50668"
"""210408 FERNANDO FALCAO"";5940;51566;-;41975;99481"
"""210409 FORMOSA DA SERRA NEGRA"";21587;62882;-;627;85096"
"""210410 FORTALEZA DOS NOGUEIRAS"";14503;36022;-;96;50621"
"""210420 FORTUNA"";-;232623;-;31300;263923"
"""210430 GODOFREDO VIANA"";12986;4438;-;582;18006"
"""210440 GONCALVES DIAS"";2211;16905;-;21633;40749"
"""210450 GOVERNADOR ARCHER"";35787;80850;-;55606;172243"
"""210455 GOVERNADOR EDISON LOBAO"";123;66062;-;10359;76544"
"""210460 GOVERNADOR EUGENIO BARROS"";41834;44764;-;31256;117854"
"""210462 GOVERNADOR LUIZ ROCHA"";18427;4440;-;8954;31821"
"""210465 GOVERNADOR NEWTON BELLO"";8258;40211;-;16549;65018"
"""210467 GOVERNADOR NUNES FREIRE"";16280;173802;-;5436;195518"
"""210470 GRACA ARANHA"";-;17528;-;31512;49040"
"""210480 GRAJAU"";211712;795394;980;1075109;2083195"
"""210490 GUIMARAES"";3031;3762;-;970;7763"
"""210500 HUMBERTO DE CAMPOS"";2933;176769;-;972;180674"
"""210510 ICATU"";12368;187097;-;3959;203424"
"""210515 IGARAPE DO MEIO"";32485;118947;101;15709;167242"
"""210520 IGARAPE GRANDE"";18692;92199;2317;2770;115978"
"""210530 IMPERATRIZ"";511216;3917454;123568;143069;4695307"
"""210535 ITAIPAVA DO GRAJAU"";2479;116543;34;75697;194753"
"""210540 ITAPECURU MIRIM"";70036;487622;115;61741;619514"
"""210542 ITINGA DO MARANHAO"";18405;94811;-;168;113384"
"""210545 JATOBA"";220;2576;-;490;3286"
"""210547 JENIPAPO DOS VIEIRAS"";903;109238;-;60198;170339"
"""210550 JOAO LISBOA"";23168;104589;-;589;128346"
"""210560 JOSELANDIA"";526;52813;-;47202;100541"
"""210570 LAGO DA PEDRA"";111941;679779;10797;49993;852510"
"""210580 LAGO DO JUNCO"";44033;8848;-;17034;69915"
"""210590 LAGO VERDE"";27271;24194;-;13291;64756"
"""210592 LAGOA DO MATO"";29;86771;-;6226;93026"
"""210594 LAGO DOS RODRIGUES"";18788;21355;-;4134;44277"
"""210596 LAGOA GRANDE DO MARANHAO"";6271;88696;-;8624;103591"
"""210598 LAJEADO NOVO"";791;5359;-;614;6764"
"""210600 LIMA CAMPOS"";207717;146198;-;5025;358940"
"""210610 LORETO"";8634;20625;-;18831;48090"
"""210620 LUIS DOMINGUES"";4315;13495;-;1834;19644"
"""210630 MAGALHAES DE ALMEIDA"";61446;100133;-;5177;166756"
"""210632 MARACACUME"";19897;239644;-;6918;266459"
"""210635 MARAJA DO SENA"";1248;563;-;1628;3439"
"""210637 MARANHAOZINHO"";-;223785;-;4884;228669"
"""210640 MATA ROMA"";28309;86304;-;3222;117835"
"""210650 MATINHA"";71051;127522;-;405;198978"
"""210660 MATOES"";53981;260973;121;323;315398"
"""210663 MATOES DO NORTE"";37906;234789;452;9938;283085"
"""210667 MILAGRES DO MARANHAO"";22102;31069;-;518;53689"
"""210670 MIRADOR"";11147;34768;-;117622;163537"
"""210675 MIRANDA DO NORTE"";70258;252646;201;21467;344572"
"""210680 MIRINZAL"";68272;160516;-;524;229312"
"""210690 MONCAO"";-;201197;-;640;201837"
"""210700 MONTES ALTOS"";33538;85257;-;59027;177822"
"""210710 MORROS"";7615;354432;-;13085;375132"
"""210720 NINA RODRIGUES"";12114;104797;-;4641;121552"
"""210725 NOVA COLINAS"";54016;11693;-;780;66489"
"""210730 NOVA IORQUE"";84;29405;-;6143;35632"
"""210735 NOVA OLINDA DO MARANHAO"";1061;68923;-;8146;78130"
"""210740 OLHO D'AGUA DAS CUNHAS"";53684;36542;-;3678;93904"
"""210745 OLINDA NOVA DO MARANHAO"";21325;106811;-;9069;137205"
"""210750 PACO DO LUMIAR"";179418;1055306;45;1291;1236060"
"""210760 PALMEIRANDIA"";397071;82104;-;14925;494100"
"""210770 PARAIBANO"";25349;176963;-;7409;209721"
"""210780 PARNARAMA"";51009;264245;-;18130;333384"
"""210790 PASSAGEM FRANCA"";18931;26420;-;5443;50794"
"""210800 PASTOS BONS"";9486;439517;-;20;449023"
"""210805 PAULINO NEVES"";18263;197618;300;15581;231762"
"""210810 PAULO RAMOS"";18221;138653;2315;37791;196980"
"""210820 PEDREIRAS"";32112;428204;21611;12371;494298"
"""210825 PEDRO DO ROSARIO"";2300;180747;-;281;183328"
"""210830 PENALVA"";62364;146927;157;1821;211269"
"""210840 PERI MIRIM"";-;204716;-;4608;209324"
"""210845 PERITORO"";36533;580256;-;10362;627151"
"""210850 PINDARE-MIRIM"";176578;108989;-;267;285834"
"""210860 PINHEIRO"";455117;1807676;44166;6991;2313950"
"""210870 PIO XII"";27584;133819;-;12955;174358"
"""210880 PIRAPEMAS"";25086;145102;-;10770;180958"
"""210890 POCAO DE PEDRAS"";16889;140774;-;11861;169524"
"""210900 PORTO FRANCO"";43438;280061;5799;102536;431834"
"""210905 PORTO RICO DO MARANHAO"";6411;14575;-;1044;22030"
"""210910 PRESIDENTE DUTRA"";267546;772340;26146;86509;1152541"
"""210920 PRESIDENTE JUSCELINO"";21166;83261;-;14560;118987"
"""210923 PRESIDENTE MEDICI"";13868;100101;-;823;114792"
"""210927 PRESIDENTE SARNEY"";142;-;-;294;436"
"""210930 PRESIDENTE VARGAS"";18034;56222;-;204;74460"
"""210940 PRIMEIRA CRUZ"";6084;27498;-;3491;37073"
"""210945 RAPOSA"";45798;352835;-;61672;460305"
"""210950 RIACHAO"";54890;216637;-;13874;285401"
"""210955 RIBAMAR FIQUENE"";12664;55654;-;10294;78612"
"""210960 ROSARIO"";96936;356043;333;28949;482261"
"""210970 SAMBAIBA"";144;27831;-;341;28316"
"""210975 SANTA FILOMENA DO MARANHAO"";237869;28467;-;-;266336"
"""210980 SANTA HELENA"";103384;206623;-;7319;317326"
"""210990 SANTA INES"";205174;1102016;2834;35303;1345327"
"""211000 SANTA LUZIA"";10004;263103;-;40167;313274"
"""211003 SANTA LUZIA DO PARUA"";44808;344506;5217;13715;408246"
"""211010 SANTA QUITERIA DO MARANHAO"";56507;57897;-;69041;183445"
"""211020 SANTA RITA"";239106;667014;-;5636;911756"
"""211023 SANTANA DO MARANHAO"";14781;89905;-;10939;115625"
"""211027 SANTO AMARO DO MARANHAO"";63;47355;-;818;48236"
"""211030 SANTO ANTONIO DOS LOPES"";17174;36316;-;4995;58485"
"""211040 SAO BENEDITO DO RIO PRETO"";735;52589;-;1477;54801"
"""211050 SAO BENTO"";100736;348167;-;61264;510167"
"""211060 SAO BERNARDO"";79302;279489;1521;36331;396643"
"""211065 SAO DOMINGOS DO AZEITAO"";23302;59866;-;871;84039"
"""211070 SAO DOMINGOS DO MARANHAO"";92705;164586;-;63243;320534"
"""211080 SAO FELIX DE BALSAS"";19626;39451;-;522;59599"
"""211085 SAO FRANCISCO DO BREJAO"";10526;53051;-;2990;66567"
"""211090 SAO FRANCISCO DO MARANHAO"";9067;26421;-;573;36061"
"""211100 SAO JOAO BATISTA"";2348;162378;-;49700;214426"
"""211102 SAO JOAO DO CARU"";2044;7595;-;307;9946"
"""211105 SAO JOAO DO PARAISO"";36;25;-;926;987"
"""211107 SAO JOAO DO SOTER"";37465;154736;-;6732;198933"
"""211110 SAO JOAO DOS PATOS"";32976;519743;-;69457;622176"
"""211120 SAO JOSE DE RIBAMAR"";1700817;3421289;1687;33836;5157629"
"""211125 SAO JOSE DOS BASILIOS"";15932;52970;-;6460;75362"
"""211130 SAO LUIS"";2800716;24857731;13802595;429300;41890342"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";25384;44012;-;5109;74505"
"""211150 SAO MATEUS DO MARANHAO"";100721;328447;5215;24910;459293"
"""211153 SAO PEDRO DA AGUA BRANCA"";28874;106779;-;43414;179067"
"""211157 SAO PEDRO DOS CRENTES"";69972;32464;-;424;102860"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";10263;112556;4255;48979;176053"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";6406;30082;-;6511;42999"
"""211167 SAO ROBERTO"";-;24545;-;1296;25841"
"""211170 SAO VICENTE FERRER"";20711;114334;-;45026;180071"
"""211172 SATUBINHA"";14192;71854;-;5239;91285"
"""211174 SENADOR ALEXANDRE COSTA"";1150;11711;-;5902;18763"
"""211176 SENADOR LA ROCQUE"";34984;63754;-;186;98924"
"""211178 SERRANO DO MARANHAO"";19434;78450;-;10918;108802"
"""211180 SITIO NOVO"";10611;115562;289;2296;128758"
"""211190 SUCUPIRA DO NORTE"";27094;42721;-;30526;100341"
"""211195 SUCUPIRA DO RIACHAO"";6659;12998;-;8024;27681"
"""211200 TASSO FRAGOSO"";21867;111156;-;2507;135530"
"""211210 TIMBIRAS"";8405;333833;370;22075;364683"
"""211220 TIMON"";172537;1762667;26187;12222;1973613"
"""211223 TRIZIDELA DO VALE"";24690;179508;4830;4216;213244"
"""211227 TUFILANDIA"";10290;32071;-;3487;45848"
"""211230 TUNTUM"";16737;363265;2815;429172;811989"
"""211240 TURIACU"";60472;241011;-;250922;552405"
"""211245 TURILANDIA"";50229;527234;-;7167;584630"
"""211250 TUTOIA"";85211;275481;-;17122;377814"
"""211260 URBANO SANTOS"";20780;155759;-;25616;202155"
"""211270 VARGEM GRANDE"";53016;242287;152;2945;298400"
"""211280 VIANA"";191254;455663;2328;937;650182"
"""211285 VILA NOVA DOS MARTIRIOS"";15952;186656;-;11816;214424"
"""211290 VITORIA DO MEARIM"";109005;215418;-;16078;340501"
"""211300 VITORINO FREIRE"";51516;219174;1356;76697;348743"
"""211400 ZE DOCA"";72846;1208614;411;24987;1306858"
"""220005 ACAUA"";-;-;-;728;728"
"""220010 AGRICOLANDIA"";-;1015;-;1414;2429"
"""220020 AGUA BRANCA"";51994;199486;-;920;252400"
"""220025 ALAGOINHA DO PIAUI"";18439;11194;-;2597;32230"
"""220027 ALEGRETE DO PIAUI"";-;-;-;570;570"
"""220030 ALTO LONGA"";5864;33200;-;1205;40269"
"""220040 ALTOS"";46625;167763;-;2135;216523"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;584;584"
"""220050 AMARANTE"";14735;69655;-;3066;87456"
"""220060 ANGICAL DO PIAUI"";14455;12426;-;503;27384"
"""220070 ANISIO DE ABREU"";-;295;-;927;1222"
"""220080 ANTONIO ALMEIDA"";-;-;-;556;556"
"""220090 AROAZES"";55;4019;-;350;4424"
"""220095 AROEIRAS DO ITAIM"";-;-;-;271;271"
"""220100 ARRAIAL"";23036;3913;-;543;27492"
"""220110 AVELINO LOPES"";220;7033;-;752;8005"
"""220115 BAIXA GRANDE DO RIBEIRO"";6962;-;-;791;7753"
"""220117 BARRA D'ALCANTARA"";-;-;-;288;288"
"""220120 BARRAS"";6818;338804;-;1688;347310"
"""220130 BARREIRAS DO PIAUI"";411;-;-;163;574"
"""220140 BARRO DURO"";16097;4635;-;459;21191"
"""220150 BATALHA"";3372;135992;-;1015;140379"
"""220155 BELA VISTA DO PIAUI"";-;-;-;454;454"
"""220157 BELEM DO PIAUI"";-;-;-;734;734"
"""220160 BENEDITINOS"";2851;47038;-;681;50570"
"""220170 BERTOLINIA"";9826;307;-;730;10863"
"""220173 BETANIA DO PIAUI"";-;-;-;428;428"
"""220177 BOA HORA"";-;-;-;904;904"
"""220180 BOCAINA"";962;13597;-;266;14825"
"""220190 BOM JESUS"";360;244407;10997;2778;258542"
"""220191 BOM PRINCIPIO DO PIAUI"";1198;174;-;591;1963"
"""220192 BONFIM DO PIAUI"";-;-;-;167;167"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;289;289"
"""220196 BRASILEIRA"";-;-;-;160;160"
"""220198 BREJO DO PIAUI"";-;-;-;1215;1215"
"""220200 BURITI DOS LOPES"";131087;211242;-;1400;343729"
"""220202 BURITI DOS MONTES"";18340;13275;-;782;32397"
"""220205 CABECEIRAS DO PIAUI"";-;4055;-;-;4055"
"""220207 CAJAZEIRAS DO PIAUI"";-;258;-;394;652"
"""220208 CAJUEIRO DA PRAIA"";-;866;-;299;1165"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;627;627"
"""220210 CAMPINAS DO PIAUI"";735;-;-;846;1581"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;463;463"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;264;264"
"""220217 CAMPO LARGO DO PIAUI"";123;151;-;346;620"
"""220220 CAMPO MAIOR"";157952;561321;51918;4485;775676"
"""220225 CANAVIEIRA"";4588;-;-;347;4935"
"""220230 CANTO DO BURITI"";12444;162422;-;1479;176345"
"""220240 CAPITAO DE CAMPOS"";-;1502;-;763;2265"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;512;512"
"""220250 CARACOL"";2795;92;-;807;3694"
"""220253 CARAUBAS DO PIAUI"";-;-;-;665;665"
"""220255 CARIDADE DO PIAUI"";202;-;-;380;582"
"""220260 CASTELO DO PIAUI"";197;93153;-;1218;94568"
"""220265 CAXINGO"";-;-;-;1316;1316"
"""220270 COCAL"";1375;18946;-;1137;21458"
"""220271 COCAL DE TELHA"";-;2717;-;513;3230"
"""220272 COCAL DOS ALVES"";16279;-;-;1709;17988"
"""220273 COIVARAS"";-;-;-;463;463"
"""220275 COLONIA DO GURGUEIA"";-;187;-;822;1009"
"""220277 COLONIA DO PIAUI"";-;-;-;529;529"
"""220280 CONCEICAO DO CANINDE"";1515;301;-;358;2174"
"""220285 CORONEL JOSE DIAS"";-;231;-;118;349"
"""220290 CORRENTE"";4705;71225;-;1118;77048"
"""220300 CRISTALANDIA DO PIAUI"";3279;359;-;509;4147"
"""220310 CRISTINO CASTRO"";2874;11715;-;641;15230"
"""220320 CURIMATA"";-;72621;-;616;73237"
"""220323 CURRAIS"";-;494;-;501;995"
"""220325 CURRALINHOS"";-;-;-;579;579"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;165;165"
"""220330 DEMERVAL LOBAO"";5954;133188;-;988;140130"
"""220335 DIRCEU ARCOVERDE"";1703;1410;-;324;3437"
"""220342 DOMINGOS MOURAO"";-;-;-;87;87"
"""220345 DOM INOCENCIO"";70;3936;-;1331;5337"
"""220350 ELESBAO VELOSO"";275;113877;-;1294;115446"
"""220360 ELISEU MARTINS"";-;12;-;57;69"
"""220370 ESPERANTINA"";3158;471320;23090;1691;499259"
"""220375 FARTURA DO PIAUI"";-;-;-;672;672"
"""220380 FLORES DO PIAUI"";-;152;-;468;620"
"""220385 FLORESTA DO PIAUI"";-;69;-;168;237"
"""220390 FLORIANO"";10017;1206285;58280;20266;1294848"
"""220400 FRANCINOPOLIS"";423;145;-;470;1038"
"""220410 FRANCISCO AYRES"";-;177;-;480;657"
"""220415 FRANCISCO MACEDO"";-;-;-;347;347"
"""220420 FRANCISCO SANTOS"";1534;20870;-;265;22669"
"""220430 FRONTEIRAS"";-;32489;-;582;33071"
"""220435 GEMINIANO"";-;-;-;575;575"
"""220440 GILBUES"";10063;5365;-;1317;16745"
"""220450 GUADALUPE"";84;27906;-;877;28867"
"""220455 GUARIBAS"";-;-;-;100;100"
"""220460 HUGO NAPOLEAO"";-;235;-;457;692"
"""220465 ILHA GRANDE"";50;-;-;1394;1444"
"""220470 INHUMA"";35364;23815;-;1400;60579"
"""220480 IPIRANGA DO PIAUI"";-;5205;-;536;5741"
"""220490 ISAIAS COELHO"";11356;5577;-;706;17639"
"""220500 ITAINOPOLIS"";12048;6950;-;1575;20573"
"""220510 ITAUEIRA"";3460;25713;-;247;29420"
"""220515 JACOBINA DO PIAUI"";-;-;-;187;187"
"""220520 JAICOS"";2209;138411;-;1891;142511"
"""220525 JARDIM DO MULATO"";-;-;-;393;393"
"""220527 JATOBA DO PIAUI"";11;-;-;263;274"
"""220530 JERUMENHA"";2197;1200;-;742;4139"
"""220535 JOAO COSTA"";-;-;-;847;847"
"""220540 JOAQUIM PIRES"";116;13609;-;1058;14783"
"""220545 JOCA MARQUES"";-;-;-;1716;1716"
"""220550 JOSE DE FREITAS"";7115;209065;-;860;217040"
"""220551 JUAZEIRO DO PIAUI"";-;-;-;390;390"
"""220552 JULIO BORGES"";23;213;-;691;927"
"""220553 JUREMA"";-;-;-;459;459"
"""220554 LAGOINHA DO PIAUI"";-;-;-;677;677"
"""220555 LAGOA ALEGRE"";3530;4998;-;281;8809"
"""220556 LAGOA DO BARRO DO PIAUI"";-;273;-;691;964"
"""220557 LAGOA DE SAO FRANCISCO"";-;-;-;770;770"
"""220558 LAGOA DO PIAUI"";-;-;-;121;121"
"""220559 LAGOA DO SITIO"";-;-;-;170;170"
"""220560 LANDRI SALES"";37301;-;-;409;37710"
"""220570 LUIS CORREIA"";19612;89130;-;235;108977"
"""220580 LUZILANDIA"";1273;145378;-;934;147585"
"""220585 MADEIRO"";-;192;-;2491;2683"
"""220590 MANOEL EMIDIO"";1330;829;-;-;2159"
"""220595 MARCOLANDIA"";-;10200;-;86;10286"
"""220600 MARCOS PARENTE"";-;-;-;379;379"
"""220605 MASSAPE DO PIAUI"";-;-;-;678;678"
"""220610 MATIAS OLIMPIO"";13634;43;-;381;14058"
"""220620 MIGUEL ALVES"";548;74178;-;1129;75855"
"""220630 MIGUEL LEAO"";-;-;-;895;895"
"""220635 MILTON BRANDAO"";303;-;-;414;717"
"""220640 MONSENHOR GIL"";70991;345;-;165;71501"
"""220650 MONSENHOR HIPOLITO"";14040;225;-;1088;15353"
"""220660 MONTE ALEGRE DO PIAUI"";16148;7557;-;547;24252"
"""220665 MORRO CABECA NO TEMPO"";97;-;-;548;645"
"""220667 MORRO DO CHAPEU DO PIAUI"";-;-;-;927;927"
"""220669 MURICI DOS PORTELAS"";-;-;-;177;177"
"""220670 NAZARE DO PIAUI"";-;325;-;377;702"
"""220672 NAZARIA"";-;658;-;254;912"
"""220675 NOSSA SENHORA DE NAZARE"";-;-;-;545;545"
"""220680 NOSSA SENHORA DOS REMEDIOS"";793;41297;-;401;42491"
"""220690 NOVO ORIENTE DO PIAUI"";318;5465;-;351;6134"
"""220695 NOVO SANTO ANTONIO"";-;-;-;183;183"
"""220700 OEIRAS"";10071;1030833;2163;464;1043531"
"""220710 OLHO D'AGUA DO PIAUI"";-;-;-;263;263"
"""220720 PADRE MARCOS"";1274;18300;-;-;19574"
"""220730 PAES LANDIM"";13329;2505;-;467;16301"
"""220735 PAJEU DO PIAUI"";-;-;-;354;354"
"""220740 PALMEIRA DO PIAUI"";-;306;-;482;788"
"""220750 PALMEIRAIS"";2161;7512;-;483;10156"
"""220755 PAQUETA"";-;-;-;457;457"
"""220760 PARNAGUA"";1692;16845;-;387;18924"
"""220770 PARNAIBA"";45798;1410407;86503;31470;1574178"
"""220775 PASSAGEM FRANCA DO PIAUI"";317;322;-;975;1614"
"""220777 PATOS DO PIAUI"";-;-;-;1310;1310"
"""220779 PAU D'ARCO DO PIAUI"";-;-;-;338;338"
"""220780 PAULISTANA"";2159;46278;-;542;48979"
"""220785 PAVUSSU"";-;-;-;278;278"
"""220790 PEDRO II"";26643;208002;-;5912;240557"
"""220793 PEDRO LAURENTINO"";-;-;-;167;167"
"""220795 NOVA SANTA RITA"";-;-;-;2106;2106"
"""220800 PICOS"";286609;1125450;99909;11710;1523678"
"""220810 PIMENTEIRAS"";44549;14403;-;1684;60636"
"""220820 PIO IX"";42518;8927;-;1015;52460"
"""220830 PIRACURUCA"";5264;264803;-;1740;271807"
"""220840 PIRIPIRI"";71206;731457;26562;2543;831768"
"""220850 PORTO"";535;52033;-;722;53290"
"""220855 PORTO ALEGRE DO PIAUI"";6145;-;-;738;6883"
"""220860 PRATA DO PIAUI"";-;-;-;219;219"
"""220865 QUEIMADA NOVA"";-;55;-;337;392"
"""220870 REDENCAO DO GURGUEIA"";3855;475;-;1042;5372"
"""220880 REGENERACAO"";295;66517;-;406;67218"
"""220885 RIACHO FRIO"";-;211;-;1317;1528"
"""220887 RIBEIRA DO PIAUI"";464;-;-;2339;2803"
"""220890 RIBEIRO GONCALVES"";-;2036;-;347;2383"
"""220900 RIO GRANDE DO PIAUI"";509;4685;-;621;5815"
"""220910 SANTA CRUZ DO PIAUI"";4131;103;-;438;4672"
"""220915 SANTA CRUZ DOS MILAGRES"";-;-;-;427;427"
"""220920 SANTA FILOMENA"";14772;215;-;1151;16138"
"""220930 SANTA LUZ"";-;365;-;509;874"
"""220935 SANTANA DO PIAUI"";-;-;-;460;460"
"""220937 SANTA ROSA DO PIAUI"";4746;-;-;130;4876"
"""220940 SANTO ANTONIO DE LISBOA"";-;233;-;424;657"
"""220945 SANTO ANTONIO DOS MILAGRES"";-;-;-;473;473"
"""220950 SANTO INACIO DO PIAUI"";-;312;-;471;783"
"""220955 SAO BRAZ DO PIAUI"";-;-;-;532;532"
"""220960 SAO FELIX DO PIAUI"";-;4537;-;716;5253"
"""220965 SAO FRANCISCO DE ASSIS DO PIAUI"";4510;24311;-;364;29185"
"""220970 SAO FRANCISCO DO PIAUI"";-;412;-;269;681"
"""220980 SAO GONCALO DO PIAUI"";-;5735;-;-;5735"
"""220985 SAO JOAO DA CANABRAVA"";-;-;-;937;937"
"""220987 SAO JOAO DA FRONTEIRA"";-;-;-;715;715"
"""220990 SAO JOAO DA SERRA"";2689;4674;-;408;7771"
"""220995 SAO JOAO DA VARJOTA"";-;-;-;543;543"
"""220997 SAO JOAO DO ARRAIAL"";371;-;-;2989;3360"
"""221000 SAO JOAO DO PIAUI"";236947;223814;-;73562;534323"
"""221005 SAO JOSE DO DIVINO"";-;-;-;208;208"
"""221010 SAO JOSE DO PEIXE"";11153;7511;-;578;19242"
"""221020 SAO JOSE DO PIAUI"";991;240;-;377;1608"
"""221030 SAO JULIAO"";-;-;-;3040;3040"
"""221035 SAO LOURENCO DO PIAUI"";-;-;-;1156;1156"
"""221037 SAO LUIS DO PIAUI"";469;-;-;8204;8673"
"""221038 SAO MIGUEL DA BAIXA GRANDE"";-;-;-;392;392"
"""221039 SAO MIGUEL DO FIDALGO"";-;-;-;550;550"
"""221040 SAO MIGUEL DO TAPUIO"";-;47580;-;822;48402"
"""221050 SAO PEDRO DO PIAUI"";610;152663;-;628;153901"
"""221060 SAO RAIMUNDO NONATO"";419;440990;24376;1799;467584"
"""221062 SEBASTIAO BARROS"";-;-;-;448;448"
"""221063 SEBASTIAO LEAL"";-;-;-;339;339"
"""221065 SIGEFREDO PACHECO"";-;-;-;272;272"
"""221070 SIMOES"";653;7954;-;1250;9857"
"""221080 SIMPLICIO MENDES"";84137;164915;-;1015;250067"
"""221090 SOCORRO DO PIAUI"";2450;145;-;1389;3984"
"""221093 SUSSUAPARA"";28;-;-;513;541"
"""221097 TANQUE DO PIAUI"";-;312;-;632;944"
"""221100 TERESINA"";953446;11730036;10460367;1747730;24891579"
"""221110 UNIAO"";6599;179451;-;427;186477"
"""221120 URUCUI"";1;300303;-;2123;302427"
"""221130 VALENCA DO PIAUI"";2;170998;-;898;171898"
"""221135 VARZEA BRANCA"";-;-;-;473;473"
