"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""316050 SANTO ANTONIO DO RIO ABAIXO"";-;-;-;14505,56;-;14505,56"
"""316060 SANTO HIPOLITO"";-;-;-;154730,46;-;154730,46"
"""316070 SANTOS DUMONT"";-;-;-;840053,51;-;840053,51"
"""316080 SAO BENTO ABADE"";-;-;-;46311,75;-;46311,75"
"""316090 SAO BRAS DO SUACUI"";-;-;-;39178,60;-;39178,60"
"""316095 SAO DOMINGOS DAS DORES"";-;-;-;102856,31;-;102856,31"
"""316100 SAO DOMINGOS DO PRATA"";-;-;-;776967,83;-;776967,83"
"""316105 SAO FELIX DE MINAS"";-;-;-;128477,87;-;128477,87"
"""316110 SAO FRANCISCO"";-;-;-;2886769,05;-;2886769,05"
"""316120 SAO FRANCISCO DE PAULA"";-;-;-;114893,84;-;114893,84"
"""316130 SAO FRANCISCO DE SALES"";-;-;-;194001,23;-;194001,23"
"""316140 SAO FRANCISCO DO GLORIA"";-;-;-;83761,87;-;83761,87"
"""316150 SAO GERALDO"";-;-;-;80202,83;-;80202,83"
"""316160 SAO GERALDO DA PIEDADE"";-;-;-;27292,80;-;27292,80"
"""316165 SAO GERALDO DO BAIXIO"";-;-;-;3739,15;-;3739,15"
"""316170 SAO GONCALO DO ABAETE"";-;-;-;63910,61;-;63910,61"
"""316180 SAO GONCALO DO PARA"";-;-;-;43137,22;-;43137,22"
"""316190 SAO GONCALO DO RIO ABAIXO"";-;-;-;639976,27;-;639976,27"
"""316200 SAO GONCALO DO SAPUCAI"";-;-;-;1121248,52;-;1121248,52"
"""316210 SAO GOTARDO"";-;5732,37;-;2167659,15;-;2173391,52"
"""316220 SAO JOAO BATISTA DO GLORIA"";-;-;-;729395,65;-;729395,65"
"""316225 SAO JOAO DA LAGOA"";-;-;-;122559,89;-;122559,89"
"""316230 SAO JOAO DA MATA"";-;-;-;25740,00;-;25740,00"
"""316240 SAO JOAO DA PONTE"";-;-;-;1273981,05;-;1273981,05"
"""316245 SAO JOAO DAS MISSOES"";-;-;-;188469,89;-;188469,89"
"""316250 SAO JOAO DEL REI"";345130,69;6554108,96;-;9729796,97;-;16629036,62"
"""316255 SAO JOAO DO MANHUACU"";-;-;-;100891,28;-;100891,28"
"""316257 SAO JOAO DO MANTENINHA"";-;-;-;226493,20;-;226493,20"
"""316260 SAO JOAO DO ORIENTE"";-;-;-;84993,35;-;84993,35"
"""316265 SAO JOAO DO PACUI"";-;-;-;79712,54;-;79712,54"
"""316270 SAO JOAO DO PARAISO"";-;-;-;1121793,81;-;1121793,81"
"""316280 SAO JOAO EVANGELISTA"";-;-;-;250081,68;-;250081,68"
"""316290 SAO JOAO NEPOMUCENO"";-;99435,78;-;2194499,96;-;2293935,74"
"""316292 SAO JOAQUIM DE BICAS"";-;5568,30;-;2214058,73;-;2219627,03"
"""316294 SAO JOSE DA BARRA"";-;-;-;103477,21;-;103477,21"
"""316295 SAO JOSE DA LAPA"";-;-;-;281489,83;-;281489,83"
"""316300 SAO JOSE DA SAFIRA"";-;-;-;20517,00;-;20517,00"
"""316310 SAO JOSE DA VARGINHA"";-;-;-;30719,15;-;30719,15"
"""316320 SAO JOSE DO ALEGRE"";-;-;-;1390,00;-;1390,00"
"""316330 SAO JOSE DO DIVINO"";-;-;-;33450,00;-;33450,00"
"""316340 SAO JOSE DO GOIABAL"";-;-;-;40045,26;-;40045,26"
"""316350 SAO JOSE DO JACURI"";-;-;-;447,30;-;447,30"
"""316360 SAO JOSE DO MANTIMENTO"";-;-;-;55309,65;-;55309,65"
"""316370 SAO LOURENCO"";-;6229113,01;-;4120272,72;-;10349385,73"
"""316380 SAO MIGUEL DO ANTA"";-;-;-;110584,14;-;110584,14"
"""316390 SAO PEDRO DA UNIAO"";-;-;-;110843,76;-;110843,76"
"""316400 SAO PEDRO DOS FERROS"";-;-;-;157440,56;-;157440,56"
"""316410 SAO PEDRO DO SUACUI"";-;-;-;19704,28;-;19704,28"
"""316420 SAO ROMAO"";-;-;-;288688,30;-;288688,30"
"""316430 SAO ROQUE DE MINAS"";-;-;-;371607,24;-;371607,24"
"""316440 SAO SEBASTIAO DA BELA VISTA"";-;-;-;28358,55;-;28358,55"
"""316443 SAO SEBASTIAO DA VARGEM ALEGRE"";-;-;-;116194,96;-;116194,96"
"""316447 SAO SEBASTIAO DO ANTA"";-;-;-;34600,80;-;34600,80"
"""316450 SAO SEBASTIAO DO MARANHAO"";-;-;-;167629,89;-;167629,89"
"""316460 SAO SEBASTIAO DO OESTE"";-;-;-;133530,73;-;133530,73"
"""316470 SAO SEBASTIAO DO PARAISO"";-;5470222,92;-;9071519,81;-;14541742,73"
"""316480 SAO SEBASTIAO DO RIO PRETO"";-;-;-;6684,90;-;6684,90"
"""316490 SAO SEBASTIAO DO RIO VERDE"";-;-;-;104591,91;-;104591,91"
"""316500 SAO TIAGO"";-;-;-;122110,22;-;122110,22"
"""316510 SAO TOMAS DE AQUINO"";-;-;-;217108,51;-;217108,51"
"""316520 SAO THOME DAS LETRAS"";-;-;-;117520,75;-;117520,75"
"""316530 SAO VICENTE DE MINAS"";-;500768,40;-;667636,60;-;1168405,00"
"""316540 SAPUCAI-MIRIM"";-;-;-;9152,20;-;9152,20"
"""316550 SARDOA"";-;-;-;158159,04;-;158159,04"
"""316553 SARZEDO"";-;125690,10;-;4465145,24;-;4590835,34"
"""316555 SETUBINHA"";-;-;-;170352,51;-;170352,51"
"""316556 SEM-PEIXE"";-;-;-;29084,40;-;29084,40"
"""316557 SENADOR AMARAL"";-;-;-;31847,61;-;31847,61"
"""316560 SENADOR CORTES"";-;-;-;2596,52;-;2596,52"
"""316570 SENADOR FIRMINO"";-;-;-;431428,58;-;431428,58"
"""316580 SENADOR JOSE BENTO"";-;-;-;51978,30;-;51978,30"
"""316590 SENADOR MODESTINO GONCALVES"";-;-;-;276204,13;-;276204,13"
"""316600 SENHORA DE OLIVEIRA"";-;-;-;73915,44;-;73915,44"
"""316610 SENHORA DO PORTO"";-;-;-;56888,44;-;56888,44"
"""316620 SENHORA DOS REMEDIOS"";-;-;-;104659,21;-;104659,21"
"""316630 SERICITA"";-;-;-;118046,07;-;118046,07"
"""316640 SERITINGA"";-;-;-;24371,80;-;24371,80"
"""316650 SERRA AZUL DE MINAS"";-;-;-;150699,88;-;150699,88"
"""316660 SERRA DA SAUDADE"";-;-;-;9513,98;-;9513,98"
"""316670 SERRA DOS AIMORES"";-;-;-;6418,05;-;6418,05"
"""316680 SERRA DO SALITRE"";-;-;-;817643,88;-;817643,88"
"""316690 SERRANIA"";-;-;-;903739,19;-;903739,19"
"""316695 SERRANOPOLIS DE MINAS"";-;-;-;96702,25;-;96702,25"
"""316700 SERRANOS"";-;-;-;48207,64;-;48207,64"
"""316710 SERRO"";-;71758,80;-;631690,13;-;703448,93"
"""316720 SETE LAGOAS"";1256321,80;12041056,02;-;25488979,86;-;38786357,68"
"""316730 SILVEIRANIA"";-;-;-;70505,10;-;70505,10"
"""316740 SILVIANOPOLIS"";-;-;-;55253,65;-;55253,65"
"""316750 SIMAO PEREIRA"";-;-;-;5348,06;-;5348,06"
"""316760 SIMONESIA"";-;-;-;417770,83;-;417770,83"
"""316770 SOBRALIA"";-;-;-;148679,32;-;148679,32"
"""316780 SOLEDADE DE MINAS"";-;-;-;80937,65;-;80937,65"
"""316790 TABULEIRO"";-;-;-;146106,67;-;146106,67"
"""316800 TAIOBEIRAS"";-;387343,20;-;2731730,27;-;3119073,47"
"""316805 TAPARUBA"";-;-;-;114592,00;-;114592,00"
"""316810 TAPIRA"";-;-;-;94243,62;-;94243,62"
"""316830 TAQUARACU DE MINAS"";-;-;-;22033,45;-;22033,45"
"""316840 TARUMIRIM"";-;-;-;243882,43;-;243882,43"
"""316850 TEIXEIRAS"";-;-;-;259622,58;-;259622,58"
"""316860 TEOFILO OTONI"";431986,47;15482018,90;-;23894081,33;-;39808086,70"
"""316870 TIMOTEO"";-;4210978,33;-;3457488,74;-;7668467,07"
"""316880 TIRADENTES"";-;-;-;64901,06;-;64901,06"
"""316890 TIROS"";-;-;-;166728,71;-;166728,71"
"""316900 TOCANTINS"";-;-;-;502343,57;-;502343,57"
"""316905 TOCOS DO MOJI"";-;-;-;14516,16;-;14516,16"
"""316910 TOLEDO"";-;-;-;35787,29;-;35787,29"
"""316920 TOMBOS"";-;-;-;637637,29;-;637637,29"
"""316930 TRES CORACOES"";-;3587942,05;-;4670304,77;-;8258246,82"
"""316935 TRES MARIAS"";-;-;-;3656587,30;-;3656587,30"
"""316940 TRES PONTAS"";-;1164980,11;-;5441289,84;-;6606269,95"
"""316950 TUMIRITINGA"";-;-;-;11700,00;-;11700,00"
"""316960 TUPACIGUARA"";-;-;-;1726914,31;-;1726914,31"
"""316970 TURMALINA"";-;-;-;1025359,12;-;1025359,12"
"""316980 TURVOLANDIA"";-;-;-;47041,15;-;47041,15"
"""316990 UBA"";1135269,73;5826958,74;-;9292950,26;-;16255178,73"
"""317000 UBAI"";-;-;-;74991,14;-;74991,14"
"""317005 UBAPORANGA"";-;-;-;42805,87;-;42805,87"
"""317010 UBERABA"";1039952,48;9782347,15;-;43863728,32;-;54686027,95"
"""317020 UBERLANDIA"";3570767,14;29683065,47;-;117515814,87;-;150769647,48"
"""317030 UMBURATIBA"";-;-;-;218330,85;-;218330,85"
"""317040 UNAI"";199011,04;4716475,37;-;5627822,56;-;10543308,97"
"""317043 UNIAO DE MINAS"";-;-;-;227010,38;-;227010,38"
"""317047 URUANA DE MINAS"";-;-;-;60052,97;-;60052,97"
"""317050 URUCANIA"";-;-;-;139369,79;-;139369,79"
"""317052 URUCUIA"";-;353392,80;-;357399,37;-;710792,17"
"""317057 VARGEM ALEGRE"";-;-;-;58537,61;-;58537,61"
"""317060 VARGEM BONITA"";-;-;-;14621,77;-;14621,77"
"""317065 VARGEM GRANDE DO RIO PARDO"";-;-;-;152057,56;-;152057,56"
"""317070 VARGINHA"";1841115,71;9366175,72;-;37486350,87;-;48693642,30"
"""317075 VARJAO DE MINAS"";-;-;-;346640,83;-;346640,83"
"""317080 VARZEA DA PALMA"";-;-;-;2089375,13;-;2089375,13"
"""317090 VARZELANDIA"";-;-;-;257080,23;-;257080,23"
"""317100 VAZANTE"";-;-;-;1030659,98;-;1030659,98"
"""317103 VERDELANDIA"";-;-;-;182024,56;-;182024,56"
"""317107 VEREDINHA"";-;-;-;134156,05;-;134156,05"
"""317110 VERISSIMO"";-;-;-;130228,80;-;130228,80"
"""317115 VERMELHO NOVO"";-;-;-;34033,05;-;34033,05"
"""317120 VESPASIANO"";-;-;-;8522979,87;-;8522979,87"
"""317130 VICOSA"";-;5822291,18;-;7412862,18;-;13235153,36"
"""317140 VIEIRAS"";-;-;-;49775,42;-;49775,42"
"""317150 MATHIAS LOBATO"";-;-;-;26192,85;-;26192,85"
"""317160 VIRGEM DA LAPA"";-;-;-;116734,25;-;116734,25"
"""317170 VIRGINIA"";-;-;-;303027,57;-;303027,57"
"""317180 VIRGINOPOLIS"";-;-;-;296703,81;-;296703,81"
"""317190 VIRGOLANDIA"";-;-;-;106950,88;-;106950,88"
"""317200 VISCONDE DO RIO BRANCO"";-;-;-;1948936,80;-;1948936,80"
"""317210 VOLTA GRANDE"";-;-;-;97314,66;-;97314,66"
"""317220 WENCESLAU BRAZ"";-;-;-;11495,34;-;11495,34"
"""320010 AFONSO CLAUDIO"";-;-;-;1536786,96;-;1536786,96"
"""320013 AGUIA BRANCA"";-;-;-;544233,16;-;544233,16"
"""320016 AGUA DOCE DO NORTE"";-;-;-;491129,03;-;491129,03"
"""320020 ALEGRE"";-;3808212,20;-;5439331,44;-;9247543,64"
"""320030 ALFREDO CHAVES"";-;-;-;894036,98;-;894036,98"
"""320040 ANCHIETA"";-;-;-;2370205,14;-;2370205,14"
"""320050 APIACA"";-;-;-;639120,39;-;639120,39"
"""320060 ARACRUZ"";877941,88;-;-;6494865,99;-;7372807,87"
"""320070 ATILIO VIVACQUA"";-;-;-;651363,91;-;651363,91"
"""320080 BAIXO GUANDU"";-;2796902,30;-;5466810,85;-;8263713,15"
"""320090 BARRA DE SAO FRANCISCO"";-;-;-;3828511,25;-;3828511,25"
"""320100 BOA ESPERANCA"";-;-;-;872199,37;-;872199,37"
"""320110 BOM JESUS DO NORTE"";-;997,74;-;638331,93;-;639329,67"
"""320115 BREJETUBA"";-;-;-;1084269,72;-;1084269,72"
"""320120 CACHOEIRO DE ITAPEMIRIM"";1046701,97;9344523,05;-;37284221,84;-;47675446,86"
"""320130 CARIACICA"";4363061,72;11138718,88;-;18426152,68;-;33927933,28"
"""320140 CASTELO"";377873,02;-;-;3719566,92;-;4097439,94"
"""320150 COLATINA"";1491156,84;11027675,38;-;19776734,93;-;32295567,15"
"""320160 CONCEICAO DA BARRA"";-;2279201,64;-;5982431,73;-;8261633,37"
"""320170 CONCEICAO DO CASTELO"";-;-;-;916026,12;-;916026,12"
"""320180 DIVINO DE SAO LOURENCO"";-;-;-;422826,91;-;422826,91"
"""320190 DOMINGOS MARTINS"";-;-;-;1348297,40;-;1348297,40"
"""320200 DORES DO RIO PRETO"";-;-;-;221852,80;-;221852,80"
"""320210 ECOPORANGA"";-;-;-;366791,24;-;366791,24"
"""320220 FUNDAO"";-;-;-;850197,55;-;850197,55"
"""320225 GOVERNADOR LINDENBERG"";-;-;-;734569,20;-;734569,20"
"""320230 GUACUI"";338423,74;2989295,45;-;3922973,55;-;7250692,74"
"""320240 GUARAPARI"";-;3729685,87;-;4809445,99;-;8539131,86"
"""320245 IBATIBA"";-;-;-;2003782,90;-;2003782,90"
"""320250 IBIRACU"";-;-;-;136172,69;-;136172,69"
"""320255 IBITIRAMA"";-;-;-;636085,44;-;636085,44"
"""320260 ICONHA"";-;-;-;809100,77;-;809100,77"
"""320265 IRUPI"";-;-;-;514784,45;-;514784,45"
"""320270 ITAGUACU"";-;-;-;767314,67;-;767314,67"
"""320280 ITAPEMIRIM"";502536,22;-;-;1955199,37;-;2457735,59"
"""320290 ITARANA"";-;-;-;653296,60;-;653296,60"
"""320300 IUNA"";-;-;-;1661933,02;-;1661933,02"
"""320305 JAGUARE"";-;-;-;5466120,18;-;5466120,18"
"""320310 JERONIMO MONTEIRO"";-;-;-;733443,24;-;733443,24"
"""320313 JOAO NEIVA"";-;-;-;1459898,15;-;1459898,15"
"""320316 LARANJA DA TERRA"";-;-;-;254434,00;-;254434,00"
"""320320 LINHARES"";1085227,13;6721269,75;-;17748246,90;-;25554743,78"
"""320330 MANTENOPOLIS"";-;-;-;679476,63;-;679476,63"
"""320332 MARATAIZES"";-;-;-;2314784,63;-;2314784,63"
"""320334 MARECHAL FLORIANO"";-;-;-;903289,85;-;903289,85"
"""320335 MARILANDIA"";-;-;-;1406469,21;-;1406469,21"
"""320340 MIMOSO DO SUL"";-;455,49;-;2784015,81;-;2784471,30"
"""320350 MONTANHA"";-;-;-;1141886,61;-;1141886,61"
"""320360 MUCURICI"";-;-;-;333394,71;-;333394,71"
"""320370 MUNIZ FREIRE"";-;-;-;563752,40;-;563752,40"
"""320380 MUQUI"";-;-;-;680087,70;-;680087,70"
"""320390 NOVA VENECIA"";504438,74;-;-;3074487,38;-;3578926,12"
"""320400 PANCAS"";-;-;-;1921141,58;-;1921141,58"
"""320405 PEDRO CANARIO"";-;-;-;819268,36;-;819268,36"
"""320410 PINHEIROS"";-;-;-;1079230,35;-;1079230,35"
"""320420 PIUMA"";-;-;-;768739,40;-;768739,40"
"""320425 PONTO BELO"";-;-;-;863573,72;-;863573,72"
"""320430 PRESIDENTE KENNEDY"";-;-;-;2498512,79;-;2498512,79"
"""320435 RIO BANANAL"";-;-;-;912012,92;-;912012,92"
"""320440 RIO NOVO DO SUL"";-;580,00;-;452854,18;-;453434,18"
"""320450 SANTA LEOPOLDINA"";-;-;-;1140135,36;-;1140135,36"
"""320455 SANTA MARIA DE JETIBA"";-;-;-;2172245,46;-;2172245,46"
"""320460 SANTA TERESA"";-;-;-;3328380,44;-;3328380,44"
"""320465 SAO DOMINGOS DO NORTE"";-;-;-;872588,94;-;872588,94"
"""320470 SAO GABRIEL DA PALHA"";-;-;-;1779814,65;-;1779814,65"
"""320490 SAO MATEUS"";1608667,73;7511500,16;-;15025906,23;-;24146074,12"
"""320495 SAO ROQUE DO CANAA"";-;110,00;-;973225,63;-;973335,63"
"""320500 SERRA"";3152689,37;11270831,33;-;35327652,18;-;49751172,88"
"""320501 SOORETAMA"";-;-;-;1253787,89;-;1253787,89"
"""320503 VARGEM ALTA"";-;-;-;1020598,06;-;1020598,06"
"""320506 VENDA NOVA DO IMIGRANTE"";398505,16;-;-;1780778,11;-;2179283,27"
"""320510 VIANA"";-;-;-;5677418,95;-;5677418,95"
"""320515 VILA PAVAO"";-;-;-;558883,35;-;558883,35"
"""320520 VILA VELHA"";4670999,43;20391460,24;-;63254960,98;-;88317420,65"
"""320530 VITORIA"";4083402,93;20924686,58;-;128363315,81;-;153371405,32"
"""330010 ANGRA DOS REIS"";-;6851057,22;-;29578087,99;-;36429145,21"
"""330015 APERIBE"";-;-;-;1167972,14;-;1167972,14"
"""330020 ARARUAMA"";-;7786258,23;-;22981288,02;-;30767546,25"
"""330022 AREAL"";-;-;-;1507763,21;-;1507763,21"
"""330023 ARMACAO DOS BUZIOS"";-;-;-;2002054,59;-;2002054,59"
"""330025 ARRAIAL DO CABO"";-;-;-;4587648,46;-;4587648,46"
"""330030 BARRA DO PIRAI"";-;-;-;4856517,68;-;4856517,68"
"""330040 BARRA MANSA"";-;1749394,66;-;27704570,01;-;29453964,67"
"""330045 BELFORD ROXO"";-;28773387,07;-;476439216,91;-;505212603,98"
"""330050 BOM JARDIM"";-;-;-;900203,22;-;900203,22"
"""330060 BOM JESUS DO ITABAPOANA"";-;116235,60;-;7460929,34;-;7577164,94"
"""330070 CABO FRIO"";-;6845869,21;-;47616052,64;-;54461921,85"
"""330080 CACHOEIRAS DE MACACU"";-;-;-;8212815,06;-;8212815,06"
"""330090 CAMBUCI"";-;-;-;450961,97;-;450961,97"
"""330093 CARAPEBUS"";-;-;-;2861478,28;-;2861478,28"
"""330095 COMENDADOR LEVY GASPARIAN"";-;-;-;697845,37;-;697845,37"
"""330100 CAMPOS DOS GOYTACAZES"";-;13944812,20;-;79365618,35;-;93310430,55"
"""330110 CANTAGALO"";-;-;-;2192637,34;-;2192637,34"
"""330115 CARDOSO MOREIRA"";-;-;-;1219606,79;-;1219606,79"
"""330120 CARMO"";-;195,21;-;1339577,61;-;1339772,82"
"""330130 CASIMIRO DE ABREU"";-;-;-;4350235,52;-;4350235,52"
"""330140 CONCEICAO DE MACABU"";-;127,00;-;1239536,26;-;1239663,26"
"""330150 CORDEIRO"";-;1715,00;-;2165363,40;334,00;2167412,40"
"""330160 DUAS BARRAS"";-;-;-;1134285,21;-;1134285,21"
"""330170 DUQUE DE CAXIAS"";-;28905314,98;-;243849971,82;-;272755286,80"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";-;-;-;1800692,11;-;1800692,11"
"""330185 GUAPIMIRIM"";-;824,22;-;9727518,11;-;9728342,33"
"""330187 IGUABA GRANDE"";-;664122,24;-;4395290,49;-;5059412,73"
"""330190 ITABORAI"";-;10501027,47;-;19415868,15;-;29916895,62"
"""330200 ITAGUAI"";-;14445,54;-;8871794,24;-;8886239,78"
"""330205 ITALVA"";-;-;-;1851612,94;-;1851612,94"
"""330210 ITAOCARA"";-;433,80;-;2745479,61;-;2745913,41"
"""330220 ITAPERUNA"";-;6878539,01;-;23294278,01;-;30172817,02"
"""330225 ITATIAIA"";-;1386,80;-;2806028,16;-;2807414,96"
"""330227 JAPERI"";-;6868876,10;-;5608443,16;-;12477319,26"
"""330230 LAJE DO MURIAE"";-;-;-;2608489,51;-;2608489,51"
"""330240 MACAE"";-;3800534,16;-;29093708,92;-;32894243,08"
"""330245 MACUCO"";-;-;-;569794,82;-;569794,82"
"""330250 MAGE"";-;5671947,46;-;27715087,15;-;33387034,61"
"""330260 MANGARATIBA"";-;87286,98;-;6312641,82;-;6399928,80"
"""330270 MARICA"";-;142199,24;-;22215525,95;-;22357725,19"
"""330280 MENDES"";-;-;-;2062634,36;-;2062634,36"
"""330285 MESQUITA"";-;15089,80;-;17773034,01;-;17788123,81"
"""330290 MIGUEL PEREIRA"";-;-;-;2713735,40;-;2713735,40"
"""330300 MIRACEMA"";-;-;-;2248094,39;-;2248094,39"
"""330310 NATIVIDADE"";-;-;-;5489691,64;-;5489691,64"
"""330320 NILOPOLIS"";-;4185416,81;-;21035477,70;-;25220894,51"
"""330330 NITEROI"";-;14081958,41;-;64823998,14;-;78905956,55"
"""330340 NOVA FRIBURGO"";-;5834029,86;-;20081134,88;-;25915164,74"
"""330350 NOVA IGUACU"";-;10553588,74;-;49885329,02;-;60438917,76"
"""330360 PARACAMBI"";-;-;-;6683955,44;-;6683955,44"
"""330370 PARAIBA DO SUL"";-;-;-;3551411,55;-;3551411,55"
"""330380 PARATY"";-;-;-;5676554,28;-;5676554,28"
"""330385 PATY DO ALFERES"";-;1728,00;-;972661,84;-;974389,84"
"""330390 PETROPOLIS"";-;6102789,42;-;47745239,80;-;53848029,22"
"""330395 PINHEIRAL"";-;-;-;3006074,01;-;3006074,01"
"""330400 PIRAI"";-;59659,29;-;4902201,71;-;4961861,00"
"""330410 PORCIUNCULA"";-;435,00;-;3716814,82;-;3717249,82"
"""330411 PORTO REAL"";-;1896,52;-;2506933,51;-;2508830,03"
"""330412 QUATIS"";-;-;-;811856,41;-;811856,41"
"""330414 QUEIMADOS"";-;11604000,27;-;14892013,06;-;26496013,33"
"""330415 QUISSAMA"";-;37296,72;-;3276662,33;-;3313959,05"
"""330420 RESENDE"";-;2641914,47;-;18213878,93;-;20855793,40"
"""330430 RIO BONITO"";-;5675394,32;-;16763832,24;-;22439226,56"
"""330440 RIO CLARO"";-;4511,70;-;2515598,39;-;2520110,09"
"""330450 RIO DAS FLORES"";-;-;-;336357,31;-;336357,31"
"""330452 RIO DAS OSTRAS"";-;19200,00;-;9200269,37;-;9219469,37"
"""330455 RIO DE JANEIRO"";25634236,19;148993305,14;-;617733680,76;-;792361222,09"
"""330460 SANTA MARIA MADALENA"";-;-;-;1750492,16;-;1750492,16"
"""330470 SANTO ANTONIO DE PADUA"";-;4778531,53;-;2370948,51;-;7149480,04"
"""330475 SAO FRANCISCO DE ITABAPOANA"";-;60956,40;-;3972092,66;-;4033049,06"
"""330480 SAO FIDELIS"";-;14526,94;-;2745252,79;-;2759779,73"
"""330490 SAO GONCALO"";-;21159995,34;-;92249430,04;-;113409425,38"
"""330500 SAO JOAO DA BARRA"";-;47718,66;-;7761435,41;-;7809154,07"
"""330510 SAO JOAO DE MERITI"";-;10537593,33;-;40802120,41;-;51339713,74"
"""330513 SAO JOSE DE UBA"";-;-;-;433871,97;-;433871,97"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";-;-;-;1604412,33;-;1604412,33"
"""330520 SAO PEDRO DA ALDEIA"";-;112043,92;-;6496150,66;1422,35;6609616,93"
"""330530 SAO SEBASTIAO DO ALTO"";-;-;-;3708705,46;-;3708705,46"
"""330540 SAPUCAIA"";-;1710,00;-;1114285,31;-;1115995,31"
"""330550 SAQUAREMA"";-;1706625,72;-;9051887,39;-;10758513,11"
"""330555 SEROPEDICA"";-;-;-;4647205,24;-;4647205,24"
"""330560 SILVA JARDIM"";-;-;-;2679892,48;-;2679892,48"
"""330570 SUMIDOURO"";-;16499,24;-;838323,72;-;854822,96"
"""330575 TANGUA"";-;-;-;3155419,77;-;3155419,77"
"""330580 TERESOPOLIS"";-;5829234,64;-;31976267,17;9809,00;37815310,81"
"""330590 TRAJANO DE MORAES"";-;-;-;1143189,77;-;1143189,77"
"""330600 TRES RIOS"";-;4834054,77;-;11557735,94;-;16391790,71"
"""330610 VALENCA"";-;4037566,79;-;7092875,41;-;11130442,20"
"""330615 VARRE-SAI"";-;-;-;1152194,94;-;1152194,94"
"""330620 VASSOURAS"";-;2997838,96;-;11498727,55;-;14496566,51"
"""330630 VOLTA REDONDA"";-;15781684,50;-;52990846,41;-;68772530,91"
"""350010 ADAMANTINA"";-;2721376,78;-;5223272,76;-;7944649,54"
"""350020 ADOLFO"";-;-;-;74829,77;-;74829,77"
"""350030 AGUAI"";-;-;-;2365747,34;-;2365747,34"
"""350040 AGUAS DA PRATA"";-;-;-;304087,43;-;304087,43"
"""350050 AGUAS DE LINDOIA"";-;-;-;488456,05;-;488456,05"
"""350055 AGUAS DE SANTA BARBARA"";-;-;-;173969,30;-;173969,30"
"""350060 AGUAS DE SAO PEDRO"";-;-;-;706248,23;-;706248,23"
"""350070 AGUDOS"";-;-;-;2385463,55;-;2385463,55"
"""350075 ALAMBARI"";-;216,90;-;222708,27;-;222925,17"
"""350080 ALFREDO MARCONDES"";-;-;-;104852,94;-;104852,94"
"""350090 ALTAIR"";-;-;-;56389,66;-;56389,66"
"""350100 ALTINOPOLIS"";-;-;-;1612233,95;-;1612233,95"
"""350110 ALTO ALEGRE"";-;-;-;397361,62;-;397361,62"
"""350115 ALUMINIO"";-;-;-;1092220,36;-;1092220,36"
"""350120 ALVARES FLORENCE"";-;-;-;117210,15;-;117210,15"
"""350130 ALVARES MACHADO"";-;-;-;1591711,79;-;1591711,79"
"""350140 ALVARO DE CARVALHO"";-;-;-;47833,01;-;47833,01"
"""350150 ALVINLANDIA"";-;-;-;26699,40;-;26699,40"
"""350160 AMERICANA"";-;3353801,00;-;18414010,81;-;21767811,81"
"""350170 AMERICO BRASILIENSE"";-;16406,40;-;6090367,25;-;6106773,65"
"""350180 AMERICO DE CAMPOS"";-;-;-;115585,37;-;115585,37"
"""350190 AMPARO"";-;4164262,67;-;8165123,58;-;12329386,25"
"""350200 ANALANDIA"";-;-;-;126138,59;-;126138,59"
"""350210 ANDRADINA"";-;333674,52;-;7973495,78;-;8307170,30"
"""350220 ANGATUBA"";-;-;-;2338374,68;-;2338374,68"
"""350230 ANHEMBI"";-;433,80;-;261747,98;-;262181,78"
"""350240 ANHUMAS"";-;-;-;163438,64;-;163438,64"
"""350250 APARECIDA"";-;-;-;3561258,67;-;3561258,67"
"""350260 APARECIDA D'OESTE"";-;-;-;191839,49;-;191839,49"
"""350270 APIAI"";-;-;-;1220378,43;-;1220378,43"
"""350275 ARACARIGUAMA"";-;-;-;2517982,18;-;2517982,18"
"""350280 ARACATUBA"";8076254,61;16394805,28;-;36060420,28;-;60531480,17"
"""350290 ARACOIABA DA SERRA"";-;-;-;2284501,68;-;2284501,68"
"""350300 ARAMINA"";-;-;-;240830,32;-;240830,32"
"""350310 ARANDU"";-;-;-;412,65;-;412,65"
"""350315 ARAPEI"";-;-;-;479410,25;-;479410,25"
"""350320 ARARAQUARA"";9872687,79;12193751,17;-;32582311,56;-;54648750,52"
"""350330 ARARAS"";-;3442400,47;-;9977725,18;-;13420125,65"
"""350335 ARCO-IRIS"";-;-;-;6312,86;-;6312,86"
"""350340 AREALVA"";-;14660,40;-;3155372,55;-;3170032,95"
"""350350 AREIAS"";-;-;-;289021,96;-;289021,96"
"""350360 AREIOPOLIS"";-;-;-;446987,45;-;446987,45"
"""350370 ARIRANHA"";-;-;-;494805,35;-;494805,35"
"""350380 ARTUR NOGUEIRA"";-;-;-;397929,71;-;397929,71"
"""350390 ARUJA"";-;-;-;4970422,32;-;4970422,32"
"""350395 ASPASIA"";-;-;-;36585,99;-;36585,99"
"""350400 ASSIS"";4865002,38;5314337,84;-;14849645,61;-;25028985,83"
