"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""420370 CANELINHA"";-;-;-;81392,23;-;81392,23"
"""420380 CANOINHAS"";-;3858,00;-;351345,32;-;355203,32"
"""420395 CAPIVARI DE BAIXO"";-;-;-;44160,61;-;44160,61"
"""420410 CAXAMBU DO SUL"";-;-;-;7171,05;-;7171,05"
"""420415 CELSO RAMOS"";-;-;-;1236,40;-;1236,40"
"""420417 CERRO NEGRO"";-;-;-;2976,22;-;2976,22"
"""420419 CHAPADAO DO LAGEADO"";-;-;-;11900,40;-;11900,40"
"""420420 CHAPECO"";-;14819,26;-;3198088,23;-;3212907,49"
"""420425 COCAL DO SUL"";-;-;-;218798,35;-;218798,35"
"""420430 CONCORDIA"";-;313479,77;-;855702,74;-;1169182,51"
"""420445 CORONEL MARTINS"";-;-;-;2418,08;-;2418,08"
"""420450 CORUPA"";-;-;-;79900,95;-;79900,95"
"""420455 CORREIA PINTO"";-;-;-;35797,84;-;35797,84"
"""420460 CRICIUMA"";-;667954,90;-;2347778,82;-;3015733,72"
"""420470 CUNHA PORA"";-;-;-;111077,91;-;111077,91"
"""420475 CUNHATAI"";-;-;-;7967,79;-;7967,79"
"""420480 CURITIBANOS"";-;-;-;117812,55;-;117812,55"
"""420490 DESCANSO"";-;-;-;60590,32;-;60590,32"
"""420500 DIONISIO CERQUEIRA"";-;-;-;123363,74;-;123363,74"
"""420510 DONA EMMA"";-;-;-;44280,80;-;44280,80"
"""420515 DOUTOR PEDRINHO"";-;-;-;2365,55;-;2365,55"
"""420519 ERMO"";-;-;-;5787,59;-;5787,59"
"""420520 ERVAL VELHO"";-;-;-;6678,54;-;6678,54"
"""420530 FAXINAL DOS GUEDES"";-;-;-;59398,00;-;59398,00"
"""420540 FLORIANOPOLIS"";-;260505,42;-;3164408,70;-;3424914,12"
"""420543 FORMOSA DO SUL"";-;-;-;10660,02;-;10660,02"
"""420545 FORQUILHINHA"";-;330,00;-;431652,13;-;431982,13"
"""420550 FRAIBURGO"";-;-;-;102456,30;-;102456,30"
"""420555 FREI ROGERIO"";-;-;-;1415,56;-;1415,56"
"""420560 GALVAO"";-;-;-;21167,01;-;21167,01"
"""420570 GAROPABA"";-;-;-;372535,45;-;372535,45"
"""420600 GOVERNADOR CELSO RAMOS"";-;-;-;173115,00;-;173115,00"
"""420610 GRAO-PARA"";-;-;-;20268,38;-;20268,38"
"""420620 GRAVATAL"";-;-;-;17711,71;-;17711,71"
"""420630 GUABIRUBA"";-;-;-;118006,17;-;118006,17"
"""420640 GUARACIABA"";-;-;-;43445,65;-;43445,65"
"""420650 GUARAMIRIM"";-;1040,00;-;330193,73;-;331233,73"
"""420660 GUARUJA DO SUL"";-;-;-;16221,12;-;16221,12"
"""420665 GUATAMBU"";-;-;-;22347,12;-;22347,12"
"""420670 HERVAL D'OESTE"";-;220,00;-;130559,60;-;130779,60"
"""420675 IBIAM"";-;-;-;4417,36;-;4417,36"
"""420680 IBICARE"";-;1080,00;-;38158,36;-;39238,36"
"""420690 IBIRAMA"";-;-;-;188757,98;-;188757,98"
"""420700 ICARA"";-;-;-;243953,64;-;243953,64"
"""420710 ILHOTA"";-;-;-;82571,42;-;82571,42"
"""420720 IMARUI"";-;-;-;62643,70;-;62643,70"
"""420740 IMBUIA"";-;-;-;106332,84;-;106332,84"
"""420757 IOMERE"";-;-;-;20539,53;-;20539,53"
"""420760 IPIRA"";-;-;-;22943,27;-;22943,27"
"""420765 IPORA DO OESTE"";-;-;-;63277,69;-;63277,69"
"""420768 IPUACU"";-;-;-;48201,08;-;48201,08"
"""420775 IRACEMINHA"";-;-;-;49630,73;-;49630,73"
"""420780 IRANI"";-;-;-;113329,60;-;113329,60"
"""420785 IRATI"";-;-;-;7554,90;-;7554,90"
"""420790 IRINEOPOLIS"";-;-;-;51962,00;-;51962,00"
"""420800 ITA"";-;-;-;13732,77;-;13732,77"
"""420810 ITAIOPOLIS"";-;-;-;21361,51;-;21361,51"
"""420820 ITAJAI"";-;627511,54;-;3565502,96;-;4193014,50"
"""420830 ITAPEMA"";-;-;-;717859,75;-;717859,75"
"""420840 ITAPIRANGA"";-;-;-;97340,10;-;97340,10"
"""420850 ITUPORANGA"";-;-;-;95358,10;-;95358,10"
"""420880 JAGUARUNA"";-;-;-;61096,10;-;61096,10"
"""420895 JARDINOPOLIS"";-;-;-;19383,05;-;19383,05"
"""420900 JOACABA"";-;250,00;-;387731,16;-;387981,16"
"""420910 JOINVILLE"";-;1158055,10;-;6491016,01;-;7649071,11"
"""420915 JOSE BOITEUX"";-;-;-;73424,67;-;73424,67"
"""420917 JUPIA"";-;-;-;5862,31;-;5862,31"
"""420930 LAGES"";-;96080,94;-;1957119,08;-;2053200,02"
"""420940 LAGUNA"";-;97221,60;-;273688,12;-;370909,72"
"""420945 LAJEADO GRANDE"";-;-;-;6463,43;-;6463,43"
"""420950 LAURENTINO"";-;-;-;43537,06;-;43537,06"
"""420970 LEBON REGIS"";-;-;-;23503,98;-;23503,98"
"""420980 LEOBERTO LEAL"";-;-;-;23218,92;-;23218,92"
"""420985 LINDOIA DO SUL"";-;-;-;20152,30;-;20152,30"
"""420990 LONTRAS"";-;-;-;230056,06;-;230056,06"
"""421000 LUIZ ALVES"";-;-;-;94333,62;-;94333,62"
"""421005 MACIEIRA"";-;-;-;11600,40;-;11600,40"
"""421010 MAFRA"";-;-;-;158429,99;-;158429,99"
"""421020 MAJOR GERCINO"";-;-;-;35112,12;-;35112,12"
"""421030 MAJOR VIEIRA"";-;-;-;30509,58;-;30509,58"
"""421040 MARACAJA"";-;-;-;64870,84;-;64870,84"
"""421050 MARAVILHA"";-;-;-;348962,86;-;348962,86"
"""421055 MAREMA"";-;-;-;8998,79;-;8998,79"
"""421060 MASSARANDUBA"";-;81789,60;-;135707,88;-;217497,48"
"""421070 MATOS COSTA"";-;-;-;23551,84;-;23551,84"
"""421090 MODELO"";-;-;-;50527,98;-;50527,98"
"""421100 MONDAI"";-;-;-;17648,34;-;17648,34"
"""421105 MONTE CARLO"";-;-;-;1997,43;-;1997,43"
"""421110 MONTE CASTELO"";-;-;-;28114,30;-;28114,30"
"""421120 MORRO DA FUMACA"";-;-;-;55554,15;-;55554,15"
"""421125 MORRO GRANDE"";-;-;-;10235,81;-;10235,81"
"""421130 NAVEGANTES"";-;-;-;580744,95;-;580744,95"
"""421140 NOVA ERECHIM"";-;-;-;18150,84;-;18150,84"
"""421150 NOVA TRENTO"";-;10651,26;-;149909,44;-;160560,70"
"""421160 NOVA VENEZA"";-;-;-;26885,84;-;26885,84"
"""421170 ORLEANS"";-;-;-;228588,93;-;228588,93"
"""421175 OTACILIO COSTA"";-;-;-;88669,88;-;88669,88"
"""421180 OURO"";-;-;-;79551,09;-;79551,09"
"""421185 OURO VERDE"";-;-;-;4074,68;-;4074,68"
"""421190 PALHOCA"";-;-;-;888058,84;-;888058,84"
"""421200 PALMA SOLA"";-;-;-;41177,70;-;41177,70"
"""421210 PALMITOS"";-;-;-;60377,66;-;60377,66"
"""421220 PAPANDUVA"";-;-;-;16162,23;-;16162,23"
"""421223 PARAISO"";-;-;-;10906,27;-;10906,27"
"""421227 PASSOS MAIA"";-;-;-;14496,50;-;14496,50"
"""421230 PAULO LOPES"";-;-;-;68798,62;-;68798,62"
"""421240 PEDRAS GRANDES"";-;-;-;10585,07;-;10585,07"
"""421250 PENHA"";-;-;-;226679,76;-;226679,76"
"""421260 PERITIBA"";-;-;-;6641,89;-;6641,89"
"""421265 PESCARIA BRAVA"";-;-;-;9853,97;-;9853,97"
"""421270 PETROLANDIA"";-;-;-;146518,01;-;146518,01"
"""421280 BALNEARIO PICARRAS"";-;-;-;240552,97;-;240552,97"
"""421290 PINHALZINHO"";-;-;-;27070,43;-;27070,43"
"""421300 PINHEIRO PRETO"";-;-;-;26159,07;-;26159,07"
"""421310 PIRATUBA"";-;-;-;9579,92;-;9579,92"
"""421320 POMERODE"";-;220,00;-;223094,25;-;223314,25"
"""421330 PONTE ALTA"";-;-;-;17405,90;-;17405,90"
"""421340 PONTE SERRADA"";-;-;-;46015,69;-;46015,69"
"""421350 PORTO BELO"";-;-;-;336308,99;-;336308,99"
"""421360 PORTO UNIAO"";-;-;-;237540,22;-;237540,22"
"""421370 POUSO REDONDO"";-;-;-;44608,26;-;44608,26"
"""421410 PRESIDENTE NEREU"";-;-;-;46489,75;-;46489,75"
"""421415 PRINCESA"";-;-;-;3833,41;-;3833,41"
"""421420 QUILOMBO"";-;-;-;95689,98;-;95689,98"
"""421430 RANCHO QUEIMADO"";-;-;-;19266,80;-;19266,80"
"""421440 RIO DAS ANTAS"";-;-;-;62507,84;-;62507,84"
"""421450 RIO DO CAMPO"";-;-;-;56071,72;-;56071,72"
"""421460 RIO DO OESTE"";-;-;-;90411,44;-;90411,44"
"""421470 RIO DOS CEDROS"";-;-;-;135114,29;-;135114,29"
"""421480 RIO DO SUL"";-;39697,09;-;1196072,23;-;1235769,32"
"""421490 RIO FORTUNA"";-;-;-;41385,99;-;41385,99"
"""421500 RIO NEGRINHO"";-;10657,10;-;300006,27;-;310663,37"
"""421507 RIQUEZA"";-;-;-;22204,78;-;22204,78"
"""421510 RODEIO"";-;-;-;122337,48;-;122337,48"
"""421520 ROMELANDIA"";-;-;-;6714,60;-;6714,60"
"""421530 SALETE"";-;-;-;105873,76;-;105873,76"
"""421535 SALTINHO"";-;-;-;16817,93;-;16817,93"
"""421540 SALTO VELOSO"";-;-;-;8456,30;-;8456,30"
"""421545 SANGAO"";-;-;-;44744,72;-;44744,72"
"""421550 SANTA CECILIA"";-;-;-;33961,50;-;33961,50"
"""421565 SANTA ROSA DO SUL"";-;-;-;22907,09;-;22907,09"
"""421567 SANTA TEREZINHA"";-;-;-;54161,38;-;54161,38"
"""421568 SANTA TEREZINHA DO PROGRESSO"";-;-;-;12763,56;-;12763,56"
"""421569 SANTIAGO DO SUL"";-;-;-;5594,26;-;5594,26"
"""421570 SANTO AMARO DA IMPERATRIZ"";-;49016,26;-;205948,31;-;254964,57"
"""421580 SAO BENTO DO SUL"";-;8328,72;-;819295,94;-;827624,66"
"""421610 SAO DOMINGOS"";-;-;-;16998,54;-;16998,54"
"""421620 SAO FRANCISCO DO SUL"";-;360,00;-;429425,89;-;429785,89"
"""421625 SAO JOAO DO OESTE"";-;-;-;70214,17;-;70214,17"
"""421630 SAO JOAO BATISTA"";-;-;-;229640,96;-;229640,96"
"""421635 SAO JOAO DO ITAPERIU"";-;-;-;9530,08;-;9530,08"
"""421640 SAO JOAO DO SUL"";-;-;-;24368,37;-;24368,37"
"""421650 SAO JOAQUIM"";-;-;-;36576,20;-;36576,20"
"""421660 SAO JOSE"";-;-;-;1008118,36;-;1008118,36"
"""421690 SAO LOURENCO DO OESTE"";-;-;-;171441,74;-;171441,74"
"""421700 SAO LUDGERO"";-;-;-;103997,74;-;103997,74"
"""421715 SAO MIGUEL DA BOA VISTA"";-;-;-;18677,19;-;18677,19"
"""421720 SAO MIGUEL DO OESTE"";-;-;-;422328,65;-;422328,65"
"""421725 SAO PEDRO DE ALCANTARA"";-;-;-;31977,73;-;31977,73"
"""421730 SAUDADES"";-;-;-;27768,80;-;27768,80"
"""421740 SCHROEDER"";-;110,00;-;90617,15;-;90727,15"
"""421750 SEARA"";-;-;-;160733,90;-;160733,90"
"""421755 SERRA ALTA"";-;-;-;18487,44;-;18487,44"
"""421760 SIDEROPOLIS"";-;-;-;102046,33;-;102046,33"
"""421770 SOMBRIO"";-;-;-;95257,30;-;95257,30"
"""421775 SUL BRASIL"";-;-;-;9188,74;-;9188,74"
"""421780 TAIO"";-;-;-;64689,94;-;64689,94"
"""421790 TANGARA"";-;-;-;15335,94;-;15335,94"
"""421800 TIJUCAS"";-;1530,00;-;356463,13;-;357993,13"
"""421810 TIMBE DO SUL"";-;-;-;64950,80;-;64950,80"
"""421820 TIMBO"";-;-;-;341339,09;-;341339,09"
"""421825 TIMBO GRANDE"";-;-;-;39079,42;-;39079,42"
"""421835 TREVISO"";-;-;-;20568,74;-;20568,74"
"""421840 TREZE DE MAIO"";-;470,00;-;31293,51;-;31763,51"
"""421850 TREZE TILIAS"";-;-;-;97761,19;-;97761,19"
"""421860 TROMBUDO CENTRAL"";-;-;-;78751,11;-;78751,11"
"""421870 TUBARAO"";-;-;-;451176,37;-;451176,37"
"""421875 TUNAPOLIS"";-;-;-;31938,95;-;31938,95"
"""421880 TURVO"";-;-;-;89416,09;-;89416,09"
"""421885 UNIAO DO OESTE"";-;-;-;24190,44;-;24190,44"
"""421890 URUBICI"";-;-;-;23109,52;-;23109,52"
"""421900 URUSSANGA"";-;-;-;142688,62;-;142688,62"
"""421910 VARGEAO"";-;-;-;27237,84;-;27237,84"
"""421915 VARGEM"";-;-;-;18476,12;-;18476,12"
"""421917 VARGEM BONITA"";-;-;-;10934,84;-;10934,84"
"""421920 VIDAL RAMOS"";-;-;-;47518,13;-;47518,13"
"""421930 VIDEIRA"";-;545,00;-;755757,19;-;756302,19"
"""421935 VITOR MEIRELES"";-;-;-;43101,08;-;43101,08"
"""421940 WITMARSUM"";-;-;-;57669,29;-;57669,29"
"""421950 XANXERE"";-;-;-;29336,71;-;29336,71"
"""421970 XAXIM"";-;-;-;211311,60;-;211311,60"
"""422000 BALNEARIO RINCAO"";-;-;-;80966,48;-;80966,48"
"""430003 ACEGUA"";-;-;-;11468,59;-;11468,59"
"""430005 AGUA SANTA"";-;-;-;3512,71;-;3512,71"
"""430010 AGUDO"";-;-;-;137566,51;-;137566,51"
"""430020 AJURICABA"";-;-;-;25747,91;-;25747,91"
"""430030 ALECRIM"";-;-;-;17144,42;-;17144,42"
"""430040 ALEGRETE"";390097,81;237132,81;-;302970,22;-;930200,84"
"""430045 ALEGRIA"";-;-;-;15519,44;-;15519,44"
"""430050 ALPESTRE"";-;-;-;13766,76;-;13766,76"
"""430055 ALTO ALEGRE"";-;-;-;2669,36;-;2669,36"
"""430060 ALVORADA"";-;549252,40;-;822650,09;-;1371902,49"
"""430063 AMARAL FERRADOR"";-;-;-;6417,69;-;6417,69"
"""430064 AMETISTA DO SUL"";-;-;-;41092,96;-;41092,96"
"""430070 ANTA GORDA"";-;-;-;6780,03;-;6780,03"
"""430080 ANTONIO PRADO"";-;5446,24;-;319662,06;-;325108,30"
"""430085 ARAMBARE"";-;-;-;38766,80;-;38766,80"
"""430087 ARARICA"";-;-;-;25421,26;-;25421,26"
"""430090 ARATIBA"";-;4216,00;-;160686,97;-;164902,97"
"""430100 ARROIO DO MEIO"";-;-;-;153107,48;-;153107,48"
"""430105 ARROIO DO SAL"";-;-;-;66236,21;-;66236,21"
"""430107 ARROIO DO PADRE"";-;-;-;3188,72;-;3188,72"
"""430110 ARROIO DOS RATOS"";-;-;-;8001,45;-;8001,45"
"""430120 ARROIO DO TIGRE"";-;-;-;43649,08;-;43649,08"
"""430130 ARROIO GRANDE"";-;-;-;125559,95;-;125559,95"
"""430140 ARVOREZINHA"";-;-;-;45427,38;-;45427,38"
"""430150 AUGUSTO PESTANA"";-;-;-;37490,21;-;37490,21"
"""430155 AUREA"";-;-;-;8563,09;-;8563,09"
"""430160 BAGE"";239690,45;533509,94;-;1278559,19;-;2051759,58"
"""430163 BALNEARIO PINHAL"";-;-;-;58611,09;-;58611,09"
"""430165 BARAO"";-;-;-;54771,52;-;54771,52"
"""430180 BARRACAO"";-;-;-;8432,78;-;8432,78"
"""430185 BARRA DO GUARITA"";-;-;-;4500,00;-;4500,00"
"""430192 BARRA DO RIO AZUL"";-;-;-;3375,00;-;3375,00"
"""430195 BARRA FUNDA"";-;-;-;20284,47;-;20284,47"
"""430200 BARROS CASSAL"";-;-;-;675,00;-;675,00"
"""430205 BENJAMIN CONSTANT DO SUL"";-;-;-;7665,81;-;7665,81"
"""430210 BENTO GONCALVES"";-;329211,45;-;1209533,83;-;1538745,28"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;2925,00;-;2925,00"
"""430220 BOA VISTA DO BURICA"";-;-;-;33240,23;-;33240,23"
"""430235 BOM PRINCIPIO"";-;-;-;115849,28;-;115849,28"
"""430237 BOM PROGRESSO"";-;-;-;2250,00;-;2250,00"
"""430240 BOM RETIRO DO SUL"";-;-;-;64209,65;-;64209,65"
"""430250 BOSSOROCA"";-;-;-;3595,27;-;3595,27"
"""430260 BRAGA"";-;-;-;3375,00;-;3375,00"
"""430280 CACAPAVA DO SUL"";-;6104,00;-;266304,89;-;272408,89"
"""430290 CACEQUI"";-;141591,20;-;67174,92;-;208766,12"
"""430300 CACHOEIRA DO SUL"";245053,90;374087,00;-;1008999,79;-;1628140,69"
"""430310 CACHOEIRINHA"";-;444926,63;-;385230,05;-;830156,68"
"""430320 CACIQUE DOBLE"";-;-;-;12049,71;-;12049,71"
"""430330 CAIBATE"";-;75,00;-;6433,31;-;6508,31"
"""430340 CAICARA"";-;-;-;18979,81;-;18979,81"
"""430350 CAMAQUA"";-;257805,13;-;783437,76;-;1041242,89"
"""430355 CAMARGO"";-;-;-;186,80;-;186,80"
"""430360 CAMBARA DO SUL"";-;-;-;23558,33;-;23558,33"
"""430367 CAMPESTRE DA SERRA"";-;-;-;1303,35;-;1303,35"
"""430370 CAMPINA DAS MISSOES"";-;-;-;26857,07;-;26857,07"
"""430380 CAMPINAS DO SUL"";-;-;-;15250,76;-;15250,76"
"""430390 CAMPO BOM"";-;514246,14;-;300164,76;-;814410,90"
"""430400 CAMPO NOVO"";-;-;-;8753,63;-;8753,63"
"""430410 CAMPOS BORGES"";-;-;-;4474,88;-;4474,88"
"""430430 CANDIDO GODOI"";-;-;-;32005,68;-;32005,68"
"""430435 CANDIOTA"";-;-;-;49898,29;-;49898,29"
"""430440 CANELA"";-;-;-;329193,07;-;329193,07"
"""430450 CANGUCU"";-;-;-;259020,60;-;259020,60"
"""430460 CANOAS"";-;620703,22;-;2359217,52;-;2979920,74"
"""430461 CANUDOS DO VALE"";-;-;-;4500,00;-;4500,00"
"""430463 CAPAO DA CANOA"";-;-;-;764771,24;-;764771,24"
"""430465 CAPAO DO CIPO"";-;-;-;22,47;-;22,47"
"""430466 CAPAO DO LEAO"";-;-;-;101419,61;-;101419,61"
"""430467 CAPIVARI DO SUL"";-;-;-;18715,37;-;18715,37"
"""430469 CAPITAO"";-;-;-;2475,00;-;2475,00"
"""430471 CARAA"";-;-;-;3009,95;-;3009,95"
"""430480 CARLOS BARBOSA"";-;740,00;-;140570,65;-;141310,65"
"""430490 CASCA"";-;-;-;85586,82;-;85586,82"
"""430495 CASEIROS"";-;-;-;3606,23;-;3606,23"
"""430500 CATUIPE"";-;-;-;52708,26;-;52708,26"
"""430510 CAXIAS DO SUL"";2197928,22;1344655,88;-;4911149,66;-;8453733,76"
"""430511 CENTENARIO"";-;-;-;4090,34;-;4090,34"
"""430513 CERRO BRANCO"";-;-;-;14800,70;-;14800,70"
"""430520 CERRO LARGO"";-;-;-;19811,69;-;19811,69"
"""430530 CHAPADA"";-;3800,00;-;28876,87;-;32676,87"
"""430535 CHARQUEADAS"";-;91794,60;-;248331,85;-;340126,45"
"""430540 CHIAPETTA"";-;-;-;8275,09;-;8275,09"
"""430543 CHUI"";-;-;-;3999,59;-;3999,59"
"""430544 CHUVISCA"";-;-;-;3256,60;-;3256,60"
"""430545 CIDREIRA"";-;-;-;91466,81;-;91466,81"
"""430550 CIRIACO"";-;-;-;6655,98;-;6655,98"
"""430560 COLORADO"";-;-;-;1999,01;-;1999,01"
"""430570 CONDOR"";-;-;-;2707,01;-;2707,01"
"""430580 CONSTANTINA"";-;-;-;58078,73;-;58078,73"
"""430585 COQUEIROS DO SUL"";-;-;-;20345,74;-;20345,74"
"""430587 CORONEL BARROS"";-;-;-;3375,00;-;3375,00"
"""430590 CORONEL BICACO"";-;-;-;10970,16;-;10970,16"
"""430597 COXILHA"";-;-;-;2925,00;-;2925,00"
"""430600 CRISSIUMAL"";-;-;-;90316,93;-;90316,93"
"""430605 CRISTAL"";-;-;-;33714,36;-;33714,36"
"""430607 CRISTAL DO SUL"";-;-;-;4500,00;-;4500,00"
"""430610 CRUZ ALTA"";161612,34;262199,16;-;552755,13;-;976566,63"
"""430613 CRUZALTENSE"";-;-;-;933,13;-;933,13"
"""430620 CRUZEIRO DO SUL"";-;-;-;59649,31;-;59649,31"
"""430630 DAVID CANABARRO"";-;-;-;17429,77;-;17429,77"
"""430632 DERRUBADAS"";-;-;-;2250,00;-;2250,00"
"""430640 DOIS IRMAOS"";-;3000,00;-;95515,60;-;98515,60"
"""430645 DOIS LAJEADOS"";-;-;-;2972,55;-;2972,55"
"""430650 DOM FELICIANO"";-;-;-;90022,98;-;90022,98"
"""430660 DOM PEDRITO"";-;-;-;216934,89;-;216934,89"
"""430673 DOUTOR MAURICIO CARDOSO"";-;-;-;4109,70;-;4109,70"
"""430675 DOUTOR RICARDO"";-;-;-;4725,00;-;4725,00"
"""430676 ELDORADO DO SUL"";-;-;-;31023,82;-;31023,82"
"""430680 ENCANTADO"";-;53285,84;-;444635,60;-;497921,44"
"""430690 ENCRUZILHADA DO SUL"";-;-;-;136760,55;-;136760,55"
"""430692 ENGENHO VELHO"";-;-;-;1575,00;-;1575,00"
"""430693 ENTRE-IJUIS"";-;1084,50;-;7352,89;-;8437,39"
"""430700 ERECHIM"";561091,13;650346,89;-;1752478,54;-;2963916,56"
"""430710 HERVAL"";-;-;-;24847,78;-;24847,78"
"""430720 ERVAL GRANDE"";-;-;-;30031,75;-;30031,75"
"""430730 ERVAL SECO"";-;-;-;31061,85;-;31061,85"
"""430745 ESPERANCA DO SUL"";-;-;-;2250,00;-;2250,00"
"""430750 ESPUMOSO"";-;-;-;71462,09;-;71462,09"
"""430755 ESTACAO"";-;-;-;19064,51;-;19064,51"
"""430760 ESTANCIA VELHA"";-;-;-;189576,31;-;189576,31"
"""430770 ESTEIO"";-;271675,84;-;604096,48;-;875772,32"
"""430780 ESTRELA"";-;222338,96;-;251341,38;-;473680,34"
"""430781 ESTRELA VELHA"";-;-;-;4281,87;-;4281,87"
"""430786 FAGUNDES VARELA"";-;-;-;14124,68;-;14124,68"
"""430790 FARROUPILHA"";-;4135,00;-;695141,45;-;699276,45"
"""430800 FAXINAL DO SOTURNO"";-;126982,40;-;634808,63;-;761791,03"
"""430807 FAZENDA VILANOVA"";-;-;-;4725,00;-;4725,00"
"""430810 FELIZ"";-;-;-;90849,07;-;90849,07"
"""430820 FLORES DA CUNHA"";-;-;-;168600,06;-;168600,06"
"""430830 FONTOURA XAVIER"";-;-;-;22996,36;-;22996,36"
"""430843 FORQUETINHA"";-;-;-;5400,00;-;5400,00"
"""430850 FREDERICO WESTPHALEN"";368520,47;345353,65;-;371660,78;-;1085534,90"
"""430860 GARIBALDI"";-;5660,00;-;235327,43;-;240987,43"
"""430865 GARRUCHOS"";-;-;-;1385,54;-;1385,54"
"""430870 GAURAMA"";-;-;-;6874,44;-;6874,44"
"""430880 GENERAL CAMARA"";-;-;-;15785,37;-;15785,37"
"""430885 GENTIL"";-;-;-;187,17;-;187,17"
"""430890 GETULIO VARGAS"";-;-;-;169020,56;-;169020,56"
"""430900 GIRUA"";-;48231,15;-;411223,55;-;459454,70"
"""430905 GLORINHA"";-;-;-;25933,74;-;25933,74"
"""430910 GRAMADO"";-;220,00;-;348354,59;-;348574,59"
"""430915 GRAMADO XAVIER"";-;-;-;320,35;-;320,35"
"""430920 GRAVATAI"";-;512520,73;-;1566732,93;-;2079253,66"
"""430925 GUABIJU"";-;-;-;1673,85;-;1673,85"
"""430930 GUAIBA"";-;427760,99;-;334635,98;-;762396,97"
"""430940 GUAPORE"";-;213,75;-;209320,06;-;209533,81"
"""430950 GUARANI DAS MISSOES"";-;-;-;9857,85;-;9857,85"
"""430960 HORIZONTINA"";-;-;-;53590,05;-;53590,05"
"""430965 HULHA NEGRA"";-;-;-;5020,66;-;5020,66"
"""430970 HUMAITA"";-;-;-;11115,47;-;11115,47"
"""430980 IBIACA"";-;-;-;2999,68;-;2999,68"
"""430990 IBIRAIARAS"";-;-;-;26544,88;-;26544,88"
"""430995 IBIRAPUITA"";-;-;-;4799,56;-;4799,56"
"""431000 IBIRUBA"";-;-;-;141957,83;-;141957,83"
"""431010 IGREJINHA"";-;238866,64;-;574375,44;-;813242,08"
"""431020 IJUI"";761251,96;1193163,17;-;2897377,02;-;4851792,15"
"""431030 ILOPOLIS"";-;-;-;5927,43;-;5927,43"
"""431033 IMBE"";-;-;-;124559,06;-;124559,06"
"""431036 IMIGRANTE"";-;-;-;13105,29;-;13105,29"
"""431040 INDEPENDENCIA"";-;-;-;8140,53;-;8140,53"
"""431041 INHACORA"";-;-;-;4500,00;-;4500,00"
"""431050 IRAI"";-;-;-;17640,71;-;17640,71"
"""431060 ITAQUI"";-;59731,55;-;86642,79;-;146374,34"
"""431065 ITATI"";-;-;-;6055,90;-;6055,90"
"""431075 IVORA"";-;-;-;4304,74;-;4304,74"
"""431080 IVOTI"";-;-;-;173795,68;-;173795,68"
"""431085 JABOTICABA"";-;-;-;43205,97;-;43205,97"
"""431087 JACUIZINHO"";-;-;-;900,00;-;900,00"
"""431090 JACUTINGA"";-;-;-;4529,29;-;4529,29"
"""431100 JAGUARAO"";-;54486,00;-;313847,44;-;368333,44"
"""431110 JAGUARI"";-;-;-;38184,21;-;38184,21"
"""431113 JARI"";-;-;-;675,21;-;675,21"
"""431115 JOIA"";-;-;-;3531,09;-;3531,09"
"""431120 JULIO DE CASTILHOS"";-;-;-;99799,62;-;99799,62"
"""431125 LAGOAO"";-;-;-;253,26;-;253,26"
"""431127 LAGOA DOS TRES CANTOS"";-;-;-;1350,00;-;1350,00"
"""431130 LAGOA VERMELHA"";-;-;-;199938,08;-;199938,08"
"""431140 LAJEADO"";430768,85;673267,46;-;2242756,84;-;3346793,15"
"""431142 LAJEADO DO BUGRE"";-;-;-;2700,00;-;2700,00"
"""431150 LAVRAS DO SUL"";-;-;-;29112,58;-;29112,58"
"""431160 LIBERATO SALZANO"";-;-;-;9830,79;-;9830,79"
"""431162 LINDOLFO COLLOR"";-;-;-;15956,13;-;15956,13"
"""431170 MACHADINHO"";-;-;-;3631,68;-;3631,68"
"""431173 MAMPITUBA"";-;-;-;5009,15;-;5009,15"
"""431177 MAQUINE"";-;-;-;23950,07;-;23950,07"
"""431179 MARATA"";-;-;-;629,06;-;629,06"
"""431180 MARAU"";-;-;-;242609,69;-;242609,69"
"""431190 MARCELINO RAMOS"";-;-;-;8191,07;-;8191,07"
"""431200 MARIANO MORO"";-;-;-;4025,85;-;4025,85"
"""431210 MATA"";-;-;-;4905,72;-;4905,72"
"""431213 MATO CASTELHANO"";-;-;-;3653,37;-;3653,37"
"""431217 MATO QUEIMADO"";-;75,00;-;1044,90;-;1119,90"
"""431220 MAXIMILIANO DE ALMEIDA"";-;-;-;15289,81;-;15289,81"
"""431225 MINAS DO LEAO"";-;-;-;5852,50;-;5852,50"
"""431230 MIRAGUAI"";-;-;-;1350,00;-;1350,00"
"""431238 MONTE BELO DO SUL"";-;-;-;8798,52;-;8798,52"
"""431240 MONTENEGRO"";-;361872,16;-;383878,27;-;745750,43"
"""431242 MORMACO"";-;-;-;5838,00;-;5838,00"
"""431244 MORRINHOS DO SUL"";-;-;-;1843,15;-;1843,15"
"""431245 MORRO REDONDO"";-;-;-;17003,99;-;17003,99"
"""431247 MORRO REUTER"";-;-;-;24394,71;-;24394,71"
"""431250 MOSTARDAS"";-;-;-;46613,75;-;46613,75"
"""431265 NAO-ME-TOQUE"";-;-;-;120828,13;-;120828,13"
