"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""316680 SERRA DO SALITRE"";7888;99122;3;26701;133714"
"""316690 SERRANIA"";2002;157185;-;261;159448"
"""316695 SERRANOPOLIS DE MINAS"";264;391;-;10907;11562"
"""316700 SERRANOS"";5533;5083;-;4;10620"
"""316710 SERRO"";37509;132587;93;22671;192860"
"""316720 SETE LAGOAS"";145032;1882606;3961345;74496;6063479"
"""316730 SILVEIRANIA"";22;3288;-;9479;12789"
"""316740 SILVIANOPOLIS"";500;16455;-;147;17102"
"""316750 SIMAO PEREIRA"";-;578;-;34;612"
"""316760 SIMONESIA"";25068;23506;-;40432;89006"
"""316770 SOBRALIA"";1806;2885;-;7054;11745"
"""316780 SOLEDADE DE MINAS"";2048;9139;-;217;11404"
"""316790 TABULEIRO"";1702;3625;-;16867;22194"
"""316800 TAIOBEIRAS"";7199;405561;2243;14141;429144"
"""316805 TAPARUBA"";26;1943;-;14102;16071"
"""316810 TAPIRA"";-;8733;-;977;9710"
"""316830 TAQUARACU DE MINAS"";-;1470;-;1700;3170"
"""316840 TARUMIRIM"";2;44202;-;3414;47618"
"""316850 TEIXEIRAS"";5691;45964;-;4235;55890"
"""316860 TEOFILO OTONI"";317513;1895968;1943114;150285;4306880"
"""316870 TIMOTEO"";232427;553040;19120;25681;830268"
"""316880 TIRADENTES"";44800;29871;-;1174;75845"
"""316890 TIROS"";52270;26213;-;11491;89974"
"""316900 TOCANTINS"";42035;53117;-;7072;102224"
"""316905 TOCOS DO MOJI"";664;768;-;2009;3441"
"""316910 TOLEDO"";-;2376;-;4462;6838"
"""316920 TOMBOS"";32139;81746;-;1530;115415"
"""316930 TRES CORACOES"";36791;661844;15495;41696;755826"
"""316935 TRES MARIAS"";107716;250106;-;170077;527899"
"""316940 TRES PONTAS"";592328;461617;11910;43936;1109791"
"""316950 TUMIRITINGA"";-;-;-;367;367"
"""316960 TUPACIGUARA"";115214;264061;57;5645;384977"
"""316970 TURMALINA"";5;128091;64;41764;169924"
"""316980 TURVOLANDIA"";297;566;-;4298;5161"
"""316990 UBA"";762864;984039;3154996;34226;4936125"
"""317000 UBAI"";-;12566;-;6568;19134"
"""317005 UBAPORANGA"";-;6319;-;408;6727"
"""317010 UBERABA"";180590;2960923;3835650;18653;6995816"
"""317020 UBERLANDIA"";2002767;12523571;7669120;198642;22394100"
"""317030 UMBURATIBA"";-;4939;-;30285;35224"
"""317040 UNAI"";46139;899733;1083740;43450;2073062"
"""317043 UNIAO DE MINAS"";1736;19867;-;11490;33093"
"""317047 URUANA DE MINAS"";11920;10499;-;5747;28166"
"""317050 URUCANIA"";101658;24155;-;10616;136429"
"""317052 URUCUIA"";497;42952;478;641;44568"
"""317057 VARGEM ALEGRE"";146;6226;-;1819;8191"
"""317060 VARGEM BONITA"";6193;3131;-;71;9395"
"""317065 VARGEM GRANDE DO RIO PARDO"";1364;11688;-;7852;20904"
"""317070 VARGINHA"";131251;2275786;5406296;380141;8193474"
"""317075 VARJAO DE MINAS"";116;37805;-;10614;48535"
"""317080 VARZEA DA PALMA"";170544;465912;-;36646;673102"
"""317090 VARZELANDIA"";-;41288;-;1644;42932"
"""317100 VAZANTE"";1059;171137;-;16595;188791"
"""317103 VERDELANDIA"";15853;21736;-;2614;40203"
"""317107 VEREDINHA"";355;23383;-;8397;32135"
"""317110 VERISSIMO"";15376;20903;-;2150;38429"
"""317115 VERMELHO NOVO"";-;1997;-;4524;6521"
"""317120 VESPASIANO"";459815;1396983;366;1615;1858779"
"""317130 VICOSA"";245584;719598;38981;30333;1034496"
"""317140 VIEIRAS"";2;4683;-;1309;5994"
"""317150 MATHIAS LOBATO"";249;1416;-;103;1768"
"""317160 VIRGEM DA LAPA"";50218;26964;-;388;77570"
"""317170 VIRGINIA"";7219;26948;-;19456;53623"
"""317180 VIRGINOPOLIS"";8432;51298;-;556;60286"
"""317190 VIRGOLANDIA"";80;19994;-;837;20911"
"""317200 VISCONDE DO RIO BRANCO"";22532;280798;1082;10963;315375"
"""317210 VOLTA GRANDE"";-;15082;-;2116;17198"
"""317220 WENCESLAU BRAZ"";-;408;-;2109;2517"
"""320010 AFONSO CLAUDIO"";65511;208639;1;37001;311152"
"""320013 AGUIA BRANCA"";14489;77517;141;12010;104157"
"""320016 AGUA DOCE DO NORTE"";-;83336;69;80;83485"
"""320020 ALEGRE"";11753;340734;7120;1051;360658"
"""320030 ALFREDO CHAVES"";32158;136344;3;3371;171876"
"""320040 ANCHIETA"";15514;413023;1;18673;447211"
"""320050 APIACA"";13733;100198;15;19529;133475"
"""320060 ARACRUZ"";36904;1038131;1583247;1774;2660056"
"""320070 ATILIO VIVACQUA"";31459;108250;15;389;140113"
"""320080 BAIXO GUANDU"";50084;171919;7293;52927;282223"
"""320090 BARRA DE SAO FRANCISCO"";120876;309472;3607;186219;620174"
"""320100 BOA ESPERANCA"";52128;69833;5;98658;220624"
"""320110 BOM JESUS DO NORTE"";9066;73889;167;20314;103436"
"""320115 BREJETUBA"";7198;148228;34;62020;217480"
"""320120 CACHOEIRO DE ITAPEMIRIM"";752541;1508483;2778994;94432;5134450"
"""320130 CARIACICA"";620396;2825500;6521819;160762;10128477"
"""320140 CASTELO"";98200;550437;506825;59283;1214745"
"""320150 COLATINA"";60460;1335795;3721749;157035;5275039"
"""320160 CONCEICAO DA BARRA"";40601;149261;7142;91185;288189"
"""320170 CONCEICAO DO CASTELO"";13082;137611;155;33725;184573"
"""320180 DIVINO DE SAO LOURENCO"";14453;54276;-;16497;85226"
"""320190 DOMINGOS MARTINS"";31284;274692;198;3461;309635"
"""320200 DORES DO RIO PRETO"";32;37494;-;441;37967"
"""320210 ECOPORANGA"";2;60822;15;708;61547"
"""320220 FUNDAO"";61439;129614;-;142;191195"
"""320225 GOVERNADOR LINDENBERG"";3549;84327;241;33664;121781"
"""320230 GUACUI"";3664;407461;1262570;14789;1688484"
"""320240 GUARAPARI"";176675;623842;17924;4201;822642"
"""320245 IBATIBA"";23816;280976;144;91040;395976"
"""320250 IBIRACU"";33348;23933;-;-;57281"
"""320255 IBITIRAMA"";8412;105060;9;7832;121313"
"""320260 ICONHA"";10614;138714;21;670;150019"
"""320265 IRUPI"";42681;115180;46;7126;165033"
"""320270 ITAGUACU"";8416;168929;-;1260;178605"
"""320280 ITAPEMIRIM"";72706;159568;1234205;43137;1509616"
"""320290 ITARANA"";15256;119124;-;226;134606"
"""320300 IUNA"";2004;316558;-;25333;343895"
"""320305 JAGUARE"";23450;343827;5;776750;1144032"
"""320310 JERONIMO MONTEIRO"";1869;150255;14;130;152268"
"""320313 JOAO NEIVA"";153288;201882;304;42855;398329"
"""320316 LARANJA DA TERRA"";1148;56337;174;260;57919"
"""320320 LINHARES"";333744;1691427;2175946;1788;4202905"
"""320330 MANTENOPOLIS"";9977;56183;2;55413;121575"
"""320332 MARATAIZES"";835223;435839;-;2454;1273516"
"""320334 MARECHAL FLORIANO"";71173;110460;-;29770;211403"
"""320335 MARILANDIA"";467;263529;24;76;264096"
"""320340 MIMOSO DO SUL"";10789;318886;1085;25151;355911"
"""320350 MONTANHA"";12719;202750;-;588;216057"
"""320360 MUCURICI"";-;41590;-;168;41758"
"""320370 MUNIZ FREIRE"";5226;104949;-;2;110177"
"""320380 MUQUI"";3516;129805;1;431;133753"
"""320390 NOVA VENECIA"";27590;380881;2137481;765;2546717"
"""320400 PANCAS"";726;239975;100;84069;324870"
"""320405 PEDRO CANARIO"";42990;56042;-;100155;199187"
"""320410 PINHEIROS"";186688;185094;17;289;372088"
"""320420 PIUMA"";33888;115105;-;17645;166638"
"""320425 PONTO BELO"";-;71290;-;109217;180507"
"""320430 PRESIDENTE KENNEDY"";88758;293039;486;62360;444643"
"""320435 RIO BANANAL"";61017;188149;-;159;249325"
"""320440 RIO NOVO DO SUL"";24026;78655;-;-;102681"
"""320450 SANTA LEOPOLDINA"";2308;137949;261;34179;174697"
"""320455 SANTA MARIA DE JETIBA"";69649;289145;60;20032;378886"
"""320460 SANTA TERESA"";30352;326253;2097;37905;396607"
"""320465 SAO DOMINGOS DO NORTE"";22644;122669;553;16019;161885"
"""320470 SAO GABRIEL DA PALHA"";137881;264931;638;67343;470793"
"""320490 SAO MATEUS"";68729;1155184;2051621;222811;3498345"
"""320495 SAO ROQUE DO CANAA"";134929;155053;44;159;290185"
"""320500 SERRA"";185703;5408759;5071544;531782;11197788"
"""320501 SOORETAMA"";37775;252503;67;2284;292629"
"""320503 VARGEM ALTA"";82603;184216;4;8315;275138"
"""320506 VENDA NOVA DO IMIGRANTE"";11785;291493;1462857;69976;1836111"
"""320510 VIANA"";372589;1061264;15;350;1434218"
"""320515 VILA PAVAO"";6802;78930;-;45223;130955"
"""320517 VILA VALERIO"";17887;-;-;189;18076"
"""320520 VILA VELHA"";489609;5296404;7269481;15095;13070589"
"""320530 VITORIA"";325510;6665238;5196197;6624;12193569"
"""330010 ANGRA DOS REIS"";1199991;3225534;62346;157851;4645722"
"""330015 APERIBE"";864838;147904;515;447385;1460642"
"""330020 ARARUAMA"";271513;4797294;35582;3957;5108346"
"""330022 AREAL"";24828;257429;3;1706;283966"
"""330023 ARMACAO DOS BUZIOS"";102097;321023;102;3618;426840"
"""330025 ARRAIAL DO CABO"";153961;691001;3949;242;849153"
"""330030 BARRA DO PIRAI"";465235;691402;849;142;1157628"
"""330040 BARRA MANSA"";495068;1628122;28936;8584;2160710"
"""330045 BELFORD ROXO"";1225860;64409425;147003;15856;65798144"
"""330050 BOM JARDIM"";8487;133121;-;760;142368"
"""330060 BOM JESUS DO ITABAPOANA"";880119;761291;17389;9547;1668346"
"""330070 CABO FRIO"";1306147;4229001;80400;128600;5744148"
"""330080 CACHOEIRAS DE MACACU"";461108;1197070;5544;97031;1760753"
"""330090 CAMBUCI"";22149;49322;-;-;71471"
"""330093 CARAPEBUS"";83886;412261;1347;682;498176"
"""330095 COMENDADOR LEVY GASPARIAN"";147533;95585;-;298;243416"
"""330100 CAMPOS DOS GOYTACAZES"";1597610;6343866;155035;21137;8117648"
"""330110 CANTAGALO"";61149;259507;2008;2321;324985"
"""330115 CARDOSO MOREIRA"";16477;104679;-;220;121376"
"""330120 CARMO"";207637;229495;-;8418;445550"
"""330130 CASIMIRO DE ABREU"";988429;797287;2213;9527;1797456"
"""330140 CONCEICAO DE MACABU"";82067;188371;-;1027;271465"
"""330150 CORDEIRO"";19355;241191;2083;14258;276887"
"""330160 DUAS BARRAS"";135641;124730;1727;3395;265493"
"""330170 DUQUE DE CAXIAS"";3272606;40952258;446486;675931;45347281"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";65326;257830;183;1724;325063"
"""330185 GUAPIMIRIM"";474230;1404807;4203;93903;1977143"
"""330187 IGUABA GRANDE"";420959;832794;2;39717;1293472"
"""330190 ITABORAI"";2017046;2612878;59701;52018;4741643"
"""330200 ITAGUAI"";398296;1655838;3406;16965;2074505"
"""330205 ITALVA"";47423;286101;1;148;333673"
"""330210 ITAOCARA"";48142;265144;2893;30838;347017"
"""330220 ITAPERUNA"";336715;1547502;59299;35274;1978790"
"""330225 ITATIAIA"";87024;366064;20;10322;463430"
"""330227 JAPERI"";133232;892988;28541;12155;1066916"
"""330230 LAJE DO MURIAE"";20040;241506;-;196;261742"
"""330240 MACAE"";1237204;3964411;41110;14243;5256968"
"""330245 MACUCO"";1214;89061;-;240;90515"
"""330250 MAGE"";1309522;3850085;43793;143950;5347350"
"""330260 MANGARATIBA"";345704;1068654;783;14044;1429185"
"""330270 MARICA"";350136;2834773;39270;69741;3293920"
"""330280 MENDES"";274845;302314;725;1158;579042"
"""330285 MESQUITA"";629263;2686219;10232;1555;3327269"
"""330290 MIGUEL PEREIRA"";88263;386055;2524;1218;478060"
"""330300 MIRACEMA"";69011;339193;58;2488;410750"
"""330310 NATIVIDADE"";35701;278227;2175;4294;320397"
"""330320 NILOPOLIS"";88414;3362586;30540;860;3482400"
"""330330 NITEROI"";717881;6034027;254162;137716;7143786"
"""330340 NOVA FRIBURGO"";835182;2045714;63276;9615;2953787"
"""330350 NOVA IGUACU"";2031826;5539492;134174;518331;8223823"
"""330360 PARACAMBI"";353319;1143250;2767;9075;1508411"
"""330370 PARAIBA DO SUL"";33081;483473;1848;9321;527723"
"""330380 PARATY"";139760;772605;2851;244430;1159646"
"""330385 PATY DO ALFERES"";98;202076;44;144;202362"
"""330390 PETROPOLIS"";1512722;3896975;88792;95928;5594417"
"""330395 PINHEIRAL"";83522;479896;370;3418;567206"
"""330400 PIRAI"";39061;618444;1978;3544;663027"
"""330410 PORCIUNCULA"";87988;475989;386;47302;611665"
"""330411 PORTO REAL"";436443;440477;632;1390;878942"
"""330412 QUATIS"";12179;174085;-;-;186264"
"""330414 QUEIMADOS"";445085;2137668;64425;121510;2768688"
"""330415 QUISSAMA"";527700;625165;-;2588;1155453"
"""330420 RESENDE"";374132;1994412;31325;136136;2536005"
"""330430 RIO BONITO"";180650;1326033;50645;714;1558042"
"""330440 RIO CLARO"";238792;370004;60;29458;638314"
"""330450 RIO DAS FLORES"";503142;65907;2;28;569079"
"""330452 RIO DAS OSTRAS"";335971;1287706;8026;58000;1689703"
"""330455 RIO DE JANEIRO"";56647440;58133335;54115693;1487956;170384424"
"""330460 SANTA MARIA MADALENA"";21314;220584;1860;190;243948"
"""330470 SANTO ANTONIO DE PADUA"";145682;397069;20481;956;564188"
"""330475 SAO FRANCISCO DE ITABAPOANA"";335707;534314;1556;445;872022"
"""330480 SAO FIDELIS"";143744;423077;-;36;566857"
"""330490 SAO GONCALO"";5461851;10194089;198413;76625;15930978"
"""330500 SAO JOAO DA BARRA"";125623;1003237;4861;5465;1139186"
"""330510 SAO JOAO DE MERITI"";2170226;4670426;99414;59397;6999463"
"""330513 SAO JOSE DE UBA"";28259;77844;-;1492;107595"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";59101;304807;7;909;364824"
"""330520 SAO PEDRO DA ALDEIA"";145445;874794;4018;61544;1085801"
"""330530 SAO SEBASTIAO DO ALTO"";140931;443836;2056;234;587057"
"""330540 SAPUCAIA"";78682;179052;-;1220;258954"
"""330550 SAQUAREMA"";407003;1191012;3397;14177;1615589"
"""330555 SEROPEDICA"";168012;852489;-;22177;1042678"
"""330560 SILVA JARDIM"";142294;441572;-;10083;593949"
"""330570 SUMIDOURO"";28072;111526;-;6744;146342"
"""330575 TANGUA"";80170;530911;9;628;611718"
"""330580 TERESOPOLIS"";1551479;2844716;66716;57684;4520595"
"""330590 TRAJANO DE MORAES"";35868;134854;664;200;171586"
"""330600 TRES RIOS"";381648;1566979;31790;43772;2024189"
"""330610 VALENCA"";244134;1096498;22306;27498;1390436"
"""330615 VARRE-SAI"";3458;118482;92;602;122634"
"""330620 VASSOURAS"";118230;558405;28385;320;705340"
"""330630 VOLTA REDONDA"";474926;4417264;103754;259237;5255181"
"""350010 ADAMANTINA"";6030;711217;14909;131007;863163"
"""350020 ADOLFO"";132737;1481;-;553;134771"
"""350030 AGUAI"";377039;465032;-;1804;843875"
"""350040 AGUAS DA PRATA"";43236;60506;-;581;104323"
"""350050 AGUAS DE LINDOIA"";-;64172;-;18;64190"
"""350055 AGUAS DE SANTA BARBARA"";46589;31919;-;-;78508"
"""350060 AGUAS DE SAO PEDRO"";49034;117201;-;65;166300"
"""350070 AGUDOS"";461512;459319;-;1562;922393"
"""350075 ALAMBARI"";140948;37178;-;6531;184657"
"""350080 ALFREDO MARCONDES"";79662;16253;-;1865;97780"
"""350090 ALTAIR"";70244;9344;-;146;79734"
"""350100 ALTINOPOLIS"";249676;284279;-;13340;547295"
"""350110 ALTO ALEGRE"";4473;52052;-;1428;57953"
"""350115 ALUMINIO"";45209;148599;-;4874;198682"
"""350120 ALVARES FLORENCE"";507;12518;-;6118;19143"
"""350130 ALVARES MACHADO"";51003;162989;-;1286;215278"
"""350140 ALVARO DE CARVALHO"";35135;7090;-;-;42225"
"""350150 ALVINLANDIA"";42026;1750;-;167;43943"
"""350160 AMERICANA"";328248;2454659;21734;7908;2812549"
"""350170 AMERICO BRASILIENSE"";244280;488430;10883;2593;746186"
"""350180 AMERICO DE CAMPOS"";-;22972;-;904;23876"
"""350190 AMPARO"";38408;863895;25062;52654;980019"
"""350200 ANALANDIA"";70706;21980;-;145;92831"
"""350210 ANDRADINA"";252402;547836;6355;129290;935883"
"""350220 ANGATUBA"";7993;407650;-;1044;416687"
"""350230 ANHEMBI"";144358;31397;-;379;176134"
"""350240 ANHUMAS"";20497;29650;-;5564;55711"
"""350250 APARECIDA"";90641;590614;-;226;681481"
"""350260 APARECIDA D'OESTE"";155085;26293;-;155;181533"
"""350270 APIAI"";5632;209840;-;1624;217096"
"""350275 ARACARIGUAMA"";208661;609235;-;307;818203"
"""350280 ARACATUBA"";327953;2189841;12968107;125761;15611662"
"""350290 ARACOIABA DA SERRA"";85689;450887;-;1142;537718"
"""350300 ARAMINA"";14009;15510;268;11970;41757"
"""350310 ARANDU"";120834;655;-;702;122191"
"""350315 ARAPEI"";10603;35302;-;37199;83104"
"""350320 ARARAQUARA"";897254;2821863;11590343;87693;15397153"
"""350330 ARARAS"";784872;1018340;29711;22472;1855395"
"""350335 ARCO-IRIS"";16581;774;-;51;17406"
"""350340 AREALVA"";79986;106017;1561;951;188515"
"""350350 AREIAS"";35474;18317;-;9705;63496"
"""350360 AREIOPOLIS"";59027;47304;-;1441;107772"
"""350370 ARIRANHA"";113764;62526;-;490;176780"
"""350380 ARTUR NOGUEIRA"";289989;137191;-;-;427180"
"""350390 ARUJA"";522477;814186;2984;13955;1353602"
"""350395 ASPASIA"";-;3804;-;348;4152"
"""350400 ASSIS"";325230;1449390;6821983;20390;8616993"
"""350410 ATIBAIA"";35286;1824333;22294;471939;2353852"
"""350420 AURIFLAMA"";197323;167225;-;70390;434938"
"""350430 AVAI"";26647;14117;-;259;41023"
"""350440 AVANHANDAVA"";88861;7763;-;14864;111488"
"""350450 AVARE"";181518;1153366;30868;69706;1435458"
"""350460 BADY BASSITT"";321947;342782;1;3325;668055"
"""350470 BALBINOS"";9559;-;-;659;10218"
"""350480 BALSAMO"";32610;4801;-;535;37946"
"""350490 BANANAL"";11566;101527;-;37422;150515"
"""350500 BARAO DE ANTONINA"";426;-;-;204;630"
"""350510 BARBOSA"";202031;7348;-;16243;225622"
"""350520 BARIRI"";316978;193966;-;72998;583942"
"""350530 BARRA BONITA"";152312;263746;2063;1765;419886"
"""350535 BARRA DO CHAPEU"";7;980;-;4485;5472"
"""350540 BARRA DO TURVO"";43439;47129;-;1103;91671"
"""350550 BARRETOS"";1361353;3532367;9610405;103372;14607497"
"""350560 BARRINHA"";198481;6862;-;-;205343"
"""350570 BARUERI"";3476061;9878248;97497;11127;13462933"
"""350580 BASTOS"";43948;239803;-;8875;292626"
"""350590 BATATAIS"";512159;927414;20481;3100;1463154"
"""350600 BAURU"";1237626;5811841;16471337;125110;23645914"
"""350610 BEBEDOURO"";240358;1022108;27308;1973;1291747"
"""350620 BENTO DE ABREU"";16366;195;-;65;16626"
"""350630 BERNARDINO DE CAMPOS"";20026;62974;-;973;83973"
"""350635 BERTIOGA"";666407;1374691;4332;2215;2047645"
"""350640 BILAC"";89990;57946;-;32668;180604"
"""350650 BIRIGUI"";1255075;966910;13675;3004;2238664"
"""350660 BIRITIBA MIRIM"";159267;192753;-;-;352020"
"""350670 BOA ESPERANCA DO SUL"";17413;85755;-;970;104138"
"""350680 BOCAINA"";134045;54948;-;30706;219699"
"""350690 BOFETE"";94728;45635;-;43;140406"
"""350700 BOITUVA"";412931;733379;1746;33856;1181912"
"""350710 BOM JESUS DOS PERDOES"";19768;130553;-;-;150321"
"""350715 BOM SUCESSO DE ITARARE"";29122;3158;-;114;32394"
"""350720 BORA"";-;8221;17;4;8242"
"""350730 BORACEIA"";72672;6703;-;12494;91869"
"""350740 BORBOREMA"";245680;122768;115;8601;377164"
"""350745 BOREBI"";50541;4550;-;89;55180"
"""350750 BOTUCATU"";1257039;4174691;13097571;34893;18564194"
"""350760 BRAGANCA PAULISTA"";270072;2840983;77222;72897;3261174"
"""350770 BRAUNA"";115896;3212;-;21324;140432"
"""350775 BREJO ALEGRE"";45252;6343;-;57;51652"
"""350780 BRODOWSKI"";392681;185476;-;497;578654"
"""350790 BROTAS"";106501;167860;-;380;274741"
"""350800 BURI"";60345;205690;-;19325;285360"
"""350810 BURITAMA"";224355;289320;481;79290;593446"
"""350820 BURITIZAL"";77388;7401;-;364;85153"
"""350830 CABRALIA PAULISTA"";157427;6921;-;146;164494"
"""350840 CABREUVA"";425778;890596;1210;353;1317937"
"""350850 CACAPAVA"";146845;1076924;1727;32110;1257606"
"""350860 CACHOEIRA PAULISTA"";76616;258983;-;106;335705"
"""350870 CACONDE"";187079;86416;-;9237;282732"
"""350880 CAFELANDIA"";262455;124933;230;50;387668"
"""350890 CAIABU"";-;3971;-;237;4208"
"""350900 CAIEIRAS"";413523;1381524;-;6723;1801770"
"""350910 CAIUA"";71064;1916;-;118;73098"
"""350920 CAJAMAR"";317880;1644673;3151;2342;1968046"
"""350925 CAJATI"";111820;264170;-;3679;379669"
"""350930 CAJOBI"";16660;40128;-;81;56869"
"""350940 CAJURU"";58035;284513;704;614;343866"
"""350945 CAMPINA DO MONTE ALEGRE"";558;31372;-;272;32202"
"""350950 CAMPINAS"";1019198;14644295;43018115;169358;58850966"
"""350960 CAMPO LIMPO PAULISTA"";1137289;1595357;32223;1663;2766532"
"""350970 CAMPOS DO JORDAO"";410499;367638;993;2632;781762"
"""350980 CAMPOS NOVOS PAULISTA"";233479;10061;-;11589;255129"
"""350990 CANANEIA"";5347;160;-;-;5507"
"""350995 CANAS"";14245;5060;-;12874;32179"
"""351000 CANDIDO MOTA"";123597;541068;27;1805;666497"
"""351010 CANDIDO RODRIGUES"";18;-;-;80;98"
"""351015 CANITAR"";2241;17484;-;976;20701"
"""351020 CAPAO BONITO"";216734;401062;-;1970;619766"
"""351030 CAPELA DO ALTO"";168227;144522;-;11715;324464"
"""351040 CAPIVARI"";276067;513035;2062;4088;795252"
"""351050 CARAGUATATUBA"";215442;3301676;68769;11598;3597485"
"""351060 CARAPICUIBA"";550792;3095967;28648;13838;3689245"
"""351070 CARDOSO"";-;120547;1046;101;121694"
"""351080 CASA BRANCA"";44138;522689;530;1128;568485"
"""351090 CASSIA DOS COQUEIROS"";-;1639;-;-;1639"
"""351100 CASTILHO"";279272;189191;-;9301;477764"
"""351110 CATANDUVA"";1015493;2356994;51358;122786;3546631"
"""351120 CATIGUA"";-;6100;-;424;6524"
"""351130 CEDRAL"";54906;37828;-;996;93730"
"""351140 CERQUEIRA CESAR"";11922;132449;-;539;144910"
"""351150 CERQUILHO"";384454;413330;357;4432;802573"
"""351160 CESARIO LANGE"";13;237139;289;539;237980"
"""351170 CHARQUEADA"";224660;85980;162;14115;324917"
"""351190 CLEMENTINA"";11851;41389;-;731;53971"
"""351200 COLINA"";253500;223963;33;6907;484403"
"""351210 COLOMBIA"";57434;33450;-;535;91419"
"""351220 CONCHAL"";52917;416722;1809;25923;497371"
"""351230 CONCHAS"";117122;373456;-;338;490916"
"""351240 CORDEIROPOLIS"";95772;444102;-;718;540592"
"""351250 COROADOS"";135519;4546;-;379;140444"
"""351260 CORONEL MACEDO"";-;11785;-;328;12113"
"""351270 CORUMBATAI"";50213;34054;76;14437;98780"
"""351280 COSMOPOLIS"";52667;583411;3079;63261;702418"
"""351290 COSMORAMA"";94;26223;-;813;27130"
"""351300 COTIA"";1073069;2643906;7221;3019;3727215"
"""351310 CRAVINHOS"";169375;332623;-;356;502354"
"""351320 CRISTAIS PAULISTA"";19736;24337;-;800;44873"
"""351340 CRUZEIRO"";90176;898960;11860;201470;1202466"
"""351350 CUBATAO"";287203;1781661;6465;28209;2103538"
"""351360 CUNHA"";41599;125018;-;1536;168153"
"""351370 DESCALVADO"";168903;372314;8;51266;592491"
"""351380 DIADEMA"";382754;4594669;66985;70078;5114486"
"""351385 DIRCE REIS"";-;-;-;73;73"
"""351390 DIVINOLANDIA"";232836;422596;6268;7094;668794"
"""351400 DOBRADA"";-;11530;-;-;11530"
"""351410 DOIS CORREGOS"";435370;147773;-;11763;594906"
"""351420 DOLCINOPOLIS"";4103;1852;-;25;5980"
"""351430 DOURADO"";153831;28398;-;20;182249"
"""351440 DRACENA"";212494;985172;23890;57492;1279048"
"""351450 DUARTINA"";258605;234653;-;3365;496623"
"""351460 DUMONT"";10603;19477;-;206;30286"
"""351470 ECHAPORA"";1926;11233;-;6592;19751"
"""351480 ELDORADO"";6261;116092;-;85;122438"
"""351490 ELIAS FAUSTO"";32514;146523;15;286;179338"
"""351492 ELISIARIO"";-;451;-;9318;9769"
"""351495 EMBAUBA"";61486;1451;-;362;63299"
"""351500 EMBU DAS ARTES"";817632;2122675;33016;117442;3090765"
"""351510 EMBU-GUACU"";325603;478750;-;4592;808945"
"""351512 EMILIANOPOLIS"";167;1019;-;327;1513"
"""351515 ENGENHEIRO COELHO"";56103;144172;-;-;200275"
"""351518 ESPIRITO SANTO DO PINHAL"";374400;419569;1157;4296;799422"
"""351519 ESPIRITO SANTO DO TURVO"";71825;13371;-;932;86128"
"""351520 ESTRELA D'OESTE"";19791;94529;-;1446;115766"
"""351530 ESTRELA DO NORTE"";10407;86;-;405;10898"
"""351535 EUCLIDES DA CUNHA PAULISTA"";113314;90085;-;8700;212099"
"""351540 FARTURA"";77260;70675;-;1934;149869"
"""351550 FERNANDOPOLIS"";195983;1172457;40782;80244;1489466"
"""351560 FERNANDO PRESTES"";882;25732;-;15465;42079"
"""351565 FERNAO"";918;328;-;36;1282"
"""351570 FERRAZ DE VASCONCELOS"";202761;1959078;5;23197;2185041"
"""351580 FLORA RICA"";29866;2662;-;6263;38791"
"""351590 FLOREAL"";1624;20033;-;14759;36416"
"""351600 FLORIDA PAULISTA"";180710;60581;-;152;241443"
"""351610 FLORINEA"";102593;80176;-;4724;187493"
"""351620 FRANCA"";2634039;5028590;10955207;332738;18950574"
