"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""316650 SERRA AZUL DE MINAS"";-;-;-;210808,98;-;210808,98"
"""316660 SERRA DA SAUDADE"";-;-;-;7989,14;-;7989,14"
"""316670 SERRA DOS AIMORES"";-;-;-;66382,00;-;66382,00"
"""316680 SERRA DO SALITRE"";-;-;-;1357152,27;-;1357152,27"
"""316690 SERRANIA"";-;-;-;1019887,21;-;1019887,21"
"""316695 SERRANOPOLIS DE MINAS"";-;-;-;167860,67;-;167860,67"
"""316700 SERRANOS"";-;-;-;59692,94;-;59692,94"
"""316710 SERRO"";-;-;-;1003282,78;-;1003282,78"
"""316720 SETE LAGOAS"";2652805,98;14044290,95;-;27585271,16;-;44282368,09"
"""316730 SILVEIRANIA"";-;-;-;156688,64;-;156688,64"
"""316740 SILVIANOPOLIS"";-;-;-;120797,01;-;120797,01"
"""316750 SIMAO PEREIRA"";-;-;-;45732,64;-;45732,64"
"""316760 SIMONESIA"";-;-;-;407818,02;-;407818,02"
"""316770 SOBRALIA"";-;-;-;242762,71;-;242762,71"
"""316780 SOLEDADE DE MINAS"";-;-;-;77015,12;-;77015,12"
"""316790 TABULEIRO"";-;-;-;246722,87;-;246722,87"
"""316800 TAIOBEIRAS"";-;255399,60;-;3239990,82;-;3495390,42"
"""316805 TAPARUBA"";-;-;-;111221,87;-;111221,87"
"""316810 TAPIRA"";-;-;-;200197,77;-;200197,77"
"""316830 TAQUARACU DE MINAS"";-;-;-;15854,90;-;15854,90"
"""316840 TARUMIRIM"";-;-;-;130389,36;-;130389,36"
"""316850 TEIXEIRAS"";-;220,00;-;948795,21;-;949015,21"
"""316860 TEOFILO OTONI"";789228,69;19623290,74;-;31003014,60;-;51415534,03"
"""316870 TIMOTEO"";-;4889198,82;-;3532709,18;-;8421908,00"
"""316880 TIRADENTES"";-;-;-;423115,00;-;423115,00"
"""316890 TIROS"";-;-;-;258619,90;-;258619,90"
"""316900 TOCANTINS"";-;-;-;651565,94;-;651565,94"
"""316905 TOCOS DO MOJI"";-;-;-;64888,85;-;64888,85"
"""316910 TOLEDO"";-;-;-;62412,67;-;62412,67"
"""316920 TOMBOS"";-;-;-;783920,82;-;783920,82"
"""316930 TRES CORACOES"";-;4082360,44;-;5536523,64;-;9618884,08"
"""316935 TRES MARIAS"";-;-;-;3879748,88;-;3879748,88"
"""316940 TRES PONTAS"";-;2224827,32;-;5799894,94;-;8024722,26"
"""316950 TUMIRITINGA"";-;-;-;18450,00;-;18450,00"
"""316960 TUPACIGUARA"";-;18879,52;-;3049230,14;-;3068109,66"
"""316970 TURMALINA"";-;90989,00;-;1436951,12;-;1527940,12"
"""316980 TURVOLANDIA"";-;-;-;219958,00;-;219958,00"
"""316990 UBA"";1619595,19;7126063,71;-;10981766,41;-;19727425,31"
"""317000 UBAI"";-;-;-;142624,66;-;142624,66"
"""317005 UBAPORANGA"";-;-;-;202963,00;-;202963,00"
"""317010 UBERABA"";2580245,55;11118375,12;-;47040694,33;-;60739315,00"
"""317020 UBERLANDIA"";6066252,05;31841667,53;-;122507212,57;-;160415132,15"
"""317030 UMBURATIBA"";-;-;-;275526,70;-;275526,70"
"""317040 UNAI"";773557,87;4697371,16;-;5400531,78;-;10871460,81"
"""317043 UNIAO DE MINAS"";-;-;-;258907,80;-;258907,80"
"""317047 URUANA DE MINAS"";-;-;-;31839,98;-;31839,98"
"""317050 URUCANIA"";-;-;-;195321,61;-;195321,61"
"""317052 URUCUIA"";-;63381,20;-;517117,16;-;580498,36"
"""317057 VARGEM ALEGRE"";-;-;-;118233,41;-;118233,41"
"""317060 VARGEM BONITA"";-;-;-;13725,13;-;13725,13"
"""317065 VARGEM GRANDE DO RIO PARDO"";-;-;-;280865,23;-;280865,23"
"""317070 VARGINHA"";5122437,88;8631225,54;-;41997108,68;-;55750772,10"
"""317075 VARJAO DE MINAS"";-;-;-;122680,41;-;122680,41"
"""317080 VARZEA DA PALMA"";-;-;-;2285770,79;-;2285770,79"
"""317090 VARZELANDIA"";-;-;-;318568,87;-;318568,87"
"""317100 VAZANTE"";-;-;-;1053459,45;-;1053459,45"
"""317103 VERDELANDIA"";-;-;-;235698,06;-;235698,06"
"""317107 VEREDINHA"";-;-;-;215311,25;-;215311,25"
"""317110 VERISSIMO"";-;-;-;88923,53;-;88923,53"
"""317115 VERMELHO NOVO"";-;-;-;87977,25;-;87977,25"
"""317120 VESPASIANO"";-;-;-;9704504,29;-;9704504,29"
"""317130 VICOSA"";-;6160438,31;-;8795445,65;-;14955883,96"
"""317140 VIEIRAS"";-;-;-;108143,62;-;108143,62"
"""317150 MATHIAS LOBATO"";-;-;-;57554,54;-;57554,54"
"""317160 VIRGEM DA LAPA"";-;-;-;205731,18;-;205731,18"
"""317170 VIRGINIA"";-;-;-;278733,46;-;278733,46"
"""317180 VIRGINOPOLIS"";-;-;-;408654,92;-;408654,92"
"""317190 VIRGOLANDIA"";-;-;-;179168,26;-;179168,26"
"""317200 VISCONDE DO RIO BRANCO"";-;-;-;2935764,99;-;2935764,99"
"""317210 VOLTA GRANDE"";-;-;-;210519,91;-;210519,91"
"""317220 WENCESLAU BRAZ"";-;-;-;24475,87;-;24475,87"
"""320010 AFONSO CLAUDIO"";-;-;-;1778765,65;-;1778765,65"
"""320013 AGUIA BRANCA"";-;-;-;852463,75;-;852463,75"
"""320016 AGUA DOCE DO NORTE"";-;-;-;460165,06;-;460165,06"
"""320020 ALEGRE"";-;6199644,04;-;4047351,03;-;10246995,07"
"""320030 ALFREDO CHAVES"";-;-;-;1097081,18;-;1097081,18"
"""320040 ANCHIETA"";-;-;-;2888688,94;-;2888688,94"
"""320050 APIACA"";-;-;-;770156,78;-;770156,78"
"""320060 ARACRUZ"";1263233,61;173,52;-;8005171,42;-;9268578,55"
"""320070 ATILIO VIVACQUA"";-;-;-;870610,30;-;870610,30"
"""320080 BAIXO GUANDU"";-;5858596,48;-;4398095,73;-;10256692,21"
"""320090 BARRA DE SAO FRANCISCO"";-;-;-;4893717,60;-;4893717,60"
"""320100 BOA ESPERANCA"";-;-;-;1225506,67;-;1225506,67"
"""320110 BOM JESUS DO NORTE"";-;976,05;-;1572660,62;-;1573636,67"
"""320115 BREJETUBA"";-;-;-;1447292,24;-;1447292,24"
"""320120 CACHOEIRO DE ITAPEMIRIM"";1381513,45;11651583,65;-;43215321,24;-;56248418,34"
"""320130 CARIACICA"";5427161,91;12959821,93;-;20505038,76;-;38892022,60"
"""320140 CASTELO"";519744,70;-;-;3880374,43;-;4400119,13"
"""320150 COLATINA"";2030882,34;12786690,74;-;20708286,03;-;35525859,11"
"""320160 CONCEICAO DA BARRA"";-;10943408,52;-;968530,42;-;11911938,94"
"""320170 CONCEICAO DO CASTELO"";-;-;-;1077742,92;-;1077742,92"
"""320180 DIVINO DE SAO LOURENCO"";-;-;-;396382,49;-;396382,49"
"""320190 DOMINGOS MARTINS"";-;-;-;1757433,77;-;1757433,77"
"""320200 DORES DO RIO PRETO"";-;-;-;344522,59;-;344522,59"
"""320210 ECOPORANGA"";-;-;-;388126,94;-;388126,94"
"""320220 FUNDAO"";-;-;-;1031146,25;-;1031146,25"
"""320225 GOVERNADOR LINDENBERG"";-;-;-;928249,67;-;928249,67"
"""320230 GUACUI"";738992,73;3372772,10;-;4013111,67;-;8124876,50"
"""320240 GUARAPARI"";-;4101368,65;-;5928008,35;-;10029377,00"
"""320245 IBATIBA"";-;-;-;2340097,20;-;2340097,20"
"""320250 IBIRACU"";-;-;-;426105,95;-;426105,95"
"""320255 IBITIRAMA"";-;-;-;875685,25;-;875685,25"
"""320260 ICONHA"";-;-;-;1016868,60;-;1016868,60"
"""320265 IRUPI"";-;-;-;703488,38;-;703488,38"
"""320270 ITAGUACU"";-;-;-;650300,47;-;650300,47"
"""320280 ITAPEMIRIM"";831722,80;-;-;3667106,04;-;4498828,84"
"""320290 ITARANA"";-;-;-;859808,12;-;859808,12"
"""320300 IUNA"";-;-;-;1838614,97;-;1838614,97"
"""320305 JAGUARE"";-;-;-;2993232,33;-;2993232,33"
"""320310 JERONIMO MONTEIRO"";-;-;-;619998,47;-;619998,47"
"""320313 JOAO NEIVA"";-;295,00;-;1752938,70;-;1753233,70"
"""320316 LARANJA DA TERRA"";-;-;-;284724,08;-;284724,08"
"""320320 LINHARES"";1814685,13;7202059,28;-;14263154,49;-;23279898,90"
"""320330 MANTENOPOLIS"";-;-;-;959522,29;-;959522,29"
"""320332 MARATAIZES"";-;-;-;2059219,80;-;2059219,80"
"""320334 MARECHAL FLORIANO"";-;-;-;1089267,97;-;1089267,97"
"""320335 MARILANDIA"";-;-;-;1509874,62;-;1509874,62"
"""320340 MIMOSO DO SUL"";-;43,38;-;2758687,63;-;2758731,01"
"""320350 MONTANHA"";-;-;-;926244,36;-;926244,36"
"""320360 MUCURICI"";-;-;-;429695,27;-;429695,27"
"""320370 MUNIZ FREIRE"";-;-;-;575259,21;-;575259,21"
"""320380 MUQUI"";-;-;-;948297,51;-;948297,51"
"""320390 NOVA VENECIA"";1071928,32;-;-;2911607,92;-;3983536,24"
"""320400 PANCAS"";-;-;-;2106790,88;-;2106790,88"
"""320405 PEDRO CANARIO"";-;-;-;1088894,41;-;1088894,41"
"""320410 PINHEIROS"";-;-;-;1328602,73;-;1328602,73"
"""320420 PIUMA"";-;-;-;1548539,83;-;1548539,83"
"""320425 PONTO BELO"";-;-;-;801967,62;-;801967,62"
"""320430 PRESIDENTE KENNEDY"";-;-;-;3073442,56;-;3073442,56"
"""320435 RIO BANANAL"";-;-;-;1028014,04;-;1028014,04"
"""320440 RIO NOVO DO SUL"";-;110,00;-;558166,44;-;558276,44"
"""320450 SANTA LEOPOLDINA"";-;-;-;1160204,81;-;1160204,81"
"""320455 SANTA MARIA DE JETIBA"";-;-;-;2830264,75;-;2830264,75"
"""320460 SANTA TERESA"";-;1760,00;-;4079352,57;-;4081112,57"
"""320465 SAO DOMINGOS DO NORTE"";-;-;-;844873,96;-;844873,96"
"""320470 SAO GABRIEL DA PALHA"";-;-;-;2700490,58;-;2700490,58"
"""320490 SAO MATEUS"";1650433,63;8356888,78;-;17221924,76;-;27229247,17"
"""320495 SAO ROQUE DO CANAA"";-;775,00;-;1194350,81;-;1195125,81"
"""320500 SERRA"";4439437,50;11555021,96;-;42203661,87;-;58198121,33"
"""320501 SOORETAMA"";-;110,00;-;1455477,21;-;1455587,21"
"""320503 VARGEM ALTA"";-;-;-;1270281,15;-;1270281,15"
"""320506 VENDA NOVA DO IMIGRANTE"";669478,46;-;-;2138091,49;-;2807569,95"
"""320510 VIANA"";-;-;-;7448895,00;-;7448895,00"
"""320515 VILA PAVAO"";-;-;-;536475,41;-;536475,41"
"""320517 VILA VALERIO"";-;-;-;498404,59;-;498404,59"
"""320520 VILA VELHA"";6277811,43;25984055,92;-;70923235,41;-;103185102,76"
"""320530 VITORIA"";4759262,86;23738118,11;-;138604368,47;-;167101749,44"
"""330010 ANGRA DOS REIS"";-;7662685,11;-;34487508,24;-;42150193,35"
"""330015 APERIBE"";-;-;-;2238800,29;-;2238800,29"
"""330020 ARARUAMA"";-;7542101,63;-;26159471,49;-;33701573,12"
"""330022 AREAL"";-;-;-;1709130,72;-;1709130,72"
"""330023 ARMACAO DOS BUZIOS"";-;513930,45;-;3057099,75;-;3571030,20"
"""330025 ARRAIAL DO CABO"";-;14903,50;-;7084660,43;-;7099563,93"
"""330030 BARRA DO PIRAI"";-;-;-;5017824,40;-;5017824,40"
"""330040 BARRA MANSA"";-;1902383,07;-;32205373,92;-;34107756,99"
"""330045 BELFORD ROXO"";-;30571833,66;-;467217167,41;-;497789001,07"
"""330050 BOM JARDIM"";-;-;-;1039191,09;-;1039191,09"
"""330060 BOM JESUS DO ITABAPOANA"";-;918866,64;-;8987225,83;-;9906092,47"
"""330070 CABO FRIO"";-;7293965,35;-;59519350,73;-;66813316,08"
"""330080 CACHOEIRAS DE MACACU"";-;935,00;-;9569631,30;-;9570566,30"
"""330090 CAMBUCI"";-;-;-;511670,48;-;511670,48"
"""330093 CARAPEBUS"";-;-;-;2820137,54;-;2820137,54"
"""330095 COMENDADOR LEVY GASPARIAN"";-;-;-;567275,22;-;567275,22"
"""330100 CAMPOS DOS GOYTACAZES"";-;16080067,46;-;89338468,32;-;105418535,78"
"""330110 CANTAGALO"";-;-;-;2499821,18;-;2499821,18"
"""330115 CARDOSO MOREIRA"";-;-;-;1496064,22;-;1496064,22"
"""330120 CARMO"";-;-;-;1662589,34;-;1662589,34"
"""330130 CASIMIRO DE ABREU"";-;250,00;-;2447049,28;-;2447299,28"
"""330140 CONCEICAO DE MACABU"";-;-;-;1265307,82;-;1265307,82"
"""330150 CORDEIRO"";-;1940,00;-;2365368,82;263,00;2367571,82"
"""330160 DUAS BARRAS"";-;-;-;1067129,79;-;1067129,79"
"""330170 DUQUE DE CAXIAS"";-;35058461,18;-;237052427,47;-;272110888,65"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";-;-;-;2277021,32;-;2277021,32"
"""330185 GUAPIMIRIM"";-;108,45;-;9949989,55;-;9950098,00"
"""330187 IGUABA GRANDE"";-;859027,68;-;5305558,65;-;6164586,33"
"""330190 ITABORAI"";-;10613941,14;-;24849005,99;-;35462947,13"
"""330200 ITAGUAI"";-;5075,46;-;11176256,61;-;11181332,07"
"""330205 ITALVA"";-;-;-;2238904,27;-;2238904,27"
"""330210 ITAOCARA"";-;-;-;2405191,82;-;2405191,82"
"""330220 ITAPERUNA"";-;7549300,92;-;25435163,63;-;32984464,55"
"""330225 ITATIAIA"";-;850,78;-;3930719,81;-;3931570,59"
"""330227 JAPERI"";-;7393229,21;-;7128683,78;-;14521912,99"
"""330230 LAJE DO MURIAE"";-;-;-;2029978,58;-;2029978,58"
"""330240 MACAE"";-;4428522,58;-;33831091,31;-;38259613,89"
"""330245 MACUCO"";-;-;-;631508,23;-;631508,23"
"""330250 MAGE"";-;6346300,83;-;31248230,77;-;37594531,60"
"""330260 MANGARATIBA"";-;3925,00;-;6725922,65;-;6729847,65"
"""330270 MARICA"";-;225928,52;-;27644132,57;-;27870061,09"
"""330280 MENDES"";-;823574,61;-;2789377,94;-;3612952,55"
"""330285 MESQUITA"";-;345446,26;-;21644538,81;-;21989985,07"
"""330290 MIGUEL PEREIRA"";-;-;-;3643620,61;-;3643620,61"
"""330300 MIRACEMA"";-;-;-;2417985,26;-;2417985,26"
"""330310 NATIVIDADE"";-;-;-;6132610,22;-;6132610,22"
"""330320 NILOPOLIS"";-;3917723,03;-;27241988,78;-;31159711,81"
"""330330 NITEROI"";-;14755538,23;-;67775340,88;-;82530879,11"
"""330340 NOVA FRIBURGO"";-;6151723,29;-;20143099,28;-;26294822,57"
"""330350 NOVA IGUACU"";-;10786665,12;-;70016594,17;-;80803259,29"
"""330360 PARACAMBI"";-;-;-;6466490,93;-;6466490,93"
"""330370 PARAIBA DO SUL"";-;254948,04;-;3755078,63;-;4010026,67"
"""330380 PARATY"";-;-;-;6445355,88;-;6445355,88"
"""330385 PATY DO ALFERES"";-;-;-;969945,98;-;969945,98"
"""330390 PETROPOLIS"";-;7970806,46;-;52976462,58;-;60947269,04"
"""330395 PINHEIRAL"";-;5113,26;-;3057370,73;-;3062483,99"
"""330400 PIRAI"";-;379171,13;-;4975461,79;-;5354632,92"
"""330410 PORCIUNCULA"";-;595,00;-;4105676,90;-;4106271,90"
"""330411 PORTO REAL"";-;18794,58;-;2653697,20;-;2672491,78"
"""330412 QUATIS"";-;-;-;819326,83;-;819326,83"
"""330414 QUEIMADOS"";-;13116996,48;-;20365316,12;-;33482312,60"
"""330415 QUISSAMA"";-;-;-;3663741,87;-;3663741,87"
"""330420 RESENDE"";-;4246419,40;-;24675803,92;-;28922223,32"
"""330430 RIO BONITO"";-;6158102,19;-;14222238,12;-;20380340,31"
"""330440 RIO CLARO"";-;23401,12;-;2688973,11;-;2712374,23"
"""330450 RIO DAS FLORES"";-;-;-;706127,51;-;706127,51"
"""330452 RIO DAS OSTRAS"";-;28704,00;-;11020177,41;-;11048881,41"
"""330455 RIO DE JANEIRO"";50400660,75;173459512,10;-;699731823,96;-;923591996,81"
"""330460 SANTA MARIA MADALENA"";-;-;-;1540634,82;-;1540634,82"
"""330470 SANTO ANTONIO DE PADUA"";-;4997078,35;-;3004477,56;-;8001555,91"
"""330475 SAO FRANCISCO DE ITABAPOANA"";-;4601,52;-;3716746,82;-;3721348,34"
"""330480 SAO FIDELIS"";-;-;-;2663385,92;-;2663385,92"
"""330490 SAO GONCALO"";-;23156985,65;-;107965260,46;-;131122246,11"
"""330500 SAO JOAO DA BARRA"";-;44787,24;-;8945594,37;-;8990381,61"
"""330510 SAO JOAO DE MERITI"";-;12176516,04;-;38368122,44;-;50544638,48"
"""330513 SAO JOSE DE UBA"";-;-;-;629909,70;-;629909,70"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";-;-;-;2313237,56;-;2313237,56"
"""330520 SAO PEDRO DA ALDEIA"";-;726969,84;-;7691535,16;-;8418505,00"
"""330530 SAO SEBASTIAO DO ALTO"";-;-;-;3798486,33;-;3798486,33"
"""330540 SAPUCAIA"";-;1790,00;-;1701490,71;-;1703280,71"
"""330550 SAQUAREMA"";30533,02;1811643,11;-;16837539,31;-;18679715,44"
"""330555 SEROPEDICA"";-;-;-;4929397,08;-;4929397,08"
"""330560 SILVA JARDIM"";-;-;-;1905011,09;-;1905011,09"
"""330570 SUMIDOURO"";-;57749,76;-;1271745,58;-;1329495,34"
"""330575 TANGUA"";-;-;-;3378452,48;-;3378452,48"
"""330580 TERESOPOLIS"";-;6431229,53;-;37311985,58;14017,00;43757232,11"
"""330590 TRAJANO DE MORAES"";-;-;-;1121841,88;-;1121841,88"
"""330600 TRES RIOS"";-;4827406,08;-;13103186,41;-;17930592,49"
"""330610 VALENCA"";-;4361566,09;-;7433180,54;-;11794746,63"
"""330615 VARRE-SAI"";-;-;-;1127589,13;-;1127589,13"
"""330620 VASSOURAS"";-;3337958,13;-;13753844,57;-;17091802,70"
"""330630 VOLTA REDONDA"";-;23283698,66;-;65208366,37;-;88492065,03"
"""350010 ADAMANTINA"";-;2990726,86;-;5779444,28;-;8770171,14"
"""350020 ADOLFO"";-;-;-;166543,55;-;166543,55"
"""350030 AGUAI"";-;-;-;2306022,99;-;2306022,99"
"""350040 AGUAS DA PRATA"";-;-;-;296529,64;-;296529,64"
"""350050 AGUAS DE LINDOIA"";-;-;-;641766,38;-;641766,38"
"""350055 AGUAS DE SANTA BARBARA"";-;-;-;297072,21;-;297072,21"
"""350060 AGUAS DE SAO PEDRO"";-;-;-;736144,01;-;736144,01"
"""350070 AGUDOS"";-;-;-;2344186,29;-;2344186,29"
"""350075 ALAMBARI"";-;-;-;266566,73;-;266566,73"
"""350080 ALFREDO MARCONDES"";-;-;-;146839,22;-;146839,22"
"""350090 ALTAIR"";-;-;-;90020,96;-;90020,96"
"""350100 ALTINOPOLIS"";-;-;-;1700574,69;-;1700574,69"
"""350110 ALTO ALEGRE"";-;-;-;414833,55;-;414833,55"
"""350115 ALUMINIO"";-;-;-;985494,49;-;985494,49"
"""350120 ALVARES FLORENCE"";-;-;-;197289,60;-;197289,60"
"""350130 ALVARES MACHADO"";-;-;-;2134610,53;-;2134610,53"
"""350140 ALVARO DE CARVALHO"";-;-;-;114826,77;-;114826,77"
"""350150 ALVINLANDIA"";-;-;-;2222,01;-;2222,01"
"""350160 AMERICANA"";-;4291252,73;-;23224094,87;-;27515347,60"
"""350170 AMERICO BRASILIENSE"";-;9192,00;-;6088234,84;-;6097426,84"
"""350180 AMERICO DE CAMPOS"";-;-;-;144036,43;-;144036,43"
"""350190 AMPARO"";-;6063228,46;-;7936709,44;-;13999937,90"
"""350200 ANALANDIA"";-;-;-;146805,67;-;146805,67"
"""350210 ANDRADINA"";-;415561,66;-;7027227,02;-;7442788,68"
"""350220 ANGATUBA"";-;-;-;2410898,30;-;2410898,30"
"""350230 ANHEMBI"";-;86,76;-;293196,11;-;293282,87"
"""350240 ANHUMAS"";-;-;-;225046,56;-;225046,56"
"""350250 APARECIDA"";-;-;-;5990778,67;-;5990778,67"
"""350260 APARECIDA D'OESTE"";-;-;-;263030,07;-;263030,07"
"""350270 APIAI"";-;-;-;1268481,41;-;1268481,41"
"""350275 ARACARIGUAMA"";-;-;-;2768220,03;-;2768220,03"
"""350280 ARACATUBA"";10911532,51;16888878,98;-;40097208,82;-;67897620,31"
"""350290 ARACOIABA DA SERRA"";-;-;-;2864584,02;-;2864584,02"
"""350300 ARAMINA"";-;-;-;369738,96;-;369738,96"
"""350310 ARANDU"";-;-;-;254,52;-;254,52"
"""350315 ARAPEI"";-;-;-;587315,93;-;587315,93"
"""350320 ARARAQUARA"";11707472,58;16514760,66;-;38843233,69;-;67065466,93"
"""350330 ARARAS"";-;3708146,89;-;9373492,48;-;13081639,37"
"""350335 ARCO-IRIS"";-;-;-;5714,36;-;5714,36"
"""350340 AREALVA"";-;-;-;3395971,80;-;3395971,80"
"""350350 AREIAS"";-;-;-;258781,90;-;258781,90"
"""350360 AREIOPOLIS"";-;-;-;430175,55;-;430175,55"
"""350370 ARIRANHA"";-;-;-;630956,26;-;630956,26"
"""350380 ARTUR NOGUEIRA"";-;-;-;282129,35;-;282129,35"
"""350390 ARUJA"";-;-;-;5225219,68;-;5225219,68"
"""350395 ASPASIA"";-;-;-;64700,62;-;64700,62"
"""350400 ASSIS"";7514620,73;6202469,45;-;16949267,95;-;30666358,13"
"""350410 ATIBAIA"";-;405555,10;-;17742265,63;-;18147820,73"
"""350420 AURIFLAMA"";-;201387,60;-;1305671,63;-;1507059,23"
"""350430 AVAI"";-;-;-;172450,53;-;172450,53"
"""350440 AVANHANDAVA"";-;477,18;-;216907,65;-;217384,83"
"""350450 AVARE"";-;5039529,46;-;12461221,34;-;17500750,80"
"""350460 BADY BASSITT"";-;-;-;2363324,79;-;2363324,79"
"""350480 BALSAMO"";-;-;-;86673,41;-;86673,41"
"""350490 BANANAL"";-;-;-;1127746,61;-;1127746,61"
"""350500 BARAO DE ANTONINA"";-;-;-;85727,89;-;85727,89"
"""350510 BARBOSA"";-;-;-;102839,04;-;102839,04"
"""350520 BARIRI"";-;-;-;1854685,96;-;1854685,96"
"""350530 BARRA BONITA"";-;14134,32;-;2195999,36;-;2210133,68"
"""350535 BARRA DO CHAPEU"";-;-;-;126841,62;-;126841,62"
"""350540 BARRA DO TURVO"";-;-;-;349297,69;-;349297,69"
"""350550 BARRETOS"";9370819,21;14843308,52;-;134572918,55;-;158787046,28"
"""350560 BARRINHA"";-;-;-;41780,32;-;41780,32"
"""350570 BARUERI"";-;10040638,09;-;76694979,03;-;86735617,12"
"""350580 BASTOS"";-;44,45;-;1487416,50;-;1487460,95"
"""350590 BATATAIS"";-;4833897,01;-;5317041,38;-;10150938,39"
"""350600 BAURU"";16389488,42;22158666,78;-;66039173,37;-;104587328,57"
"""350610 BEBEDOURO"";-;6373848,07;-;10658292,71;-;17032140,78"
"""350620 BENTO DE ABREU"";-;-;-;36760,48;-;36760,48"
"""350630 BERNARDINO DE CAMPOS"";-;-;-;700202,86;-;700202,86"
"""350635 BERTIOGA"";-;-;-;18288445,38;-;18288445,38"
"""350640 BILAC"";-;-;-;517224,83;-;517224,83"
"""350650 BIRIGUI"";-;-;-;7088515,42;-;7088515,42"
"""350660 BIRITIBA MIRIM"";-;-;-;1015567,16;-;1015567,16"
"""350670 BOA ESPERANCA DO SUL"";-;-;-;564990,59;-;564990,59"
"""350680 BOCAINA"";-;-;-;562080,66;-;562080,66"
"""350690 BOFETE"";-;-;-;69236,98;-;69236,98"
"""350700 BOITUVA"";-;-;-;3674224,09;-;3674224,09"
"""350710 BOM JESUS DOS PERDOES"";-;-;-;1615799,19;-;1615799,19"
"""350715 BOM SUCESSO DE ITARARE"";-;-;-;34734,17;-;34734,17"
"""350720 BORA"";-;-;-;20319,70;-;20319,70"
"""350730 BORACEIA"";-;-;-;109317,54;-;109317,54"
"""350740 BORBOREMA"";-;189144,00;-;934644,87;-;1123788,87"
"""350745 BOREBI"";-;-;-;60138,25;-;60138,25"
"""350750 BOTUCATU"";8289365,91;21115114,87;-;54793677,90;-;84198158,68"
"""350760 BRAGANCA PAULISTA"";-;9679783,93;-;31838441,02;-;41518224,95"
"""350770 BRAUNA"";-;5986,44;-;164149,74;-;170136,18"
"""350775 BREJO ALEGRE"";-;-;-;41209,76;-;41209,76"
"""350780 BRODOWSKI"";-;-;-;1308566,47;-;1308566,47"
"""350790 BROTAS"";-;-;-;983040,74;-;983040,74"
"""350800 BURI"";-;-;-;1504119,11;-;1504119,11"
"""350810 BURITAMA"";-;1855628,16;-;4980645,87;-;6836274,03"
"""350820 BURITIZAL"";-;-;-;107660,33;-;107660,33"
"""350830 CABRALIA PAULISTA"";-;-;-;87472,28;-;87472,28"
"""350840 CABREUVA"";-;24985,00;-;11192938,95;-;11217923,95"
"""350850 CACAPAVA"";-;-;-;9148798,06;-;9148798,06"
"""350860 CACHOEIRA PAULISTA"";-;-;-;1207428,94;-;1207428,94"
"""350870 CACONDE"";-;-;-;399954,19;-;399954,19"
"""350880 CAFELANDIA"";-;-;-;940276,10;-;940276,10"
"""350890 CAIABU"";-;-;-;78304,18;-;78304,18"
"""350900 CAIEIRAS"";-;-;-;8718119,65;-;8718119,65"
"""350910 CAIUA"";-;-;-;12630,21;-;12630,21"
"""350920 CAJAMAR"";-;41376,00;-;11143545,41;-;11184921,41"
"""350925 CAJATI"";-;-;-;1429403,54;-;1429403,54"
"""350930 CAJOBI"";-;-;-;310735,45;-;310735,45"
"""350940 CAJURU"";-;-;-;1564933,10;-;1564933,10"
"""350945 CAMPINA DO MONTE ALEGRE"";-;-;-;341246,91;-;341246,91"
"""350950 CAMPINAS"";46023600,07;65211108,04;-;213400016,68;-;324634724,79"
"""350960 CAMPO LIMPO PAULISTA"";-;7321184,63;-;9761426,78;-;17082611,41"
"""350970 CAMPOS DO JORDAO"";-;-;-;2334694,66;-;2334694,66"
"""350980 CAMPOS NOVOS PAULISTA"";-;-;-;254963,49;-;254963,49"
"""350995 CANAS"";-;-;-;192812,34;-;192812,34"
"""351000 CANDIDO MOTA"";-;33963,60;-;4068060,53;-;4102024,13"
"""351015 CANITAR"";-;-;-;351411,41;-;351411,41"
"""351020 CAPAO BONITO"";-;-;-;2778481,00;-;2778481,00"
"""351030 CAPELA DO ALTO"";-;-;-;1765168,77;-;1765168,77"
"""351040 CAPIVARI"";-;556712,56;-;3740943,09;-;4297655,65"
"""351050 CARAGUATATUBA"";-;10071611,39;-;32394341,73;-;42465953,12"
"""351060 CARAPICUIBA"";-;5732770,97;-;22489383,21;-;28222154,18"
"""351070 CARDOSO"";-;815967,00;-;3756770,61;-;4572737,61"
"""351080 CASA BRANCA"";-;47526,40;-;5047224,15;-;5094750,55"
"""351090 CASSIA DOS COQUEIROS"";-;-;-;8482,21;-;8482,21"
"""351100 CASTILHO"";-;-;-;1194860,21;-;1194860,21"
"""351110 CATANDUVA"";-;4670482,01;-;32378272,23;-;37048754,24"
"""351120 CATIGUA"";-;-;-;56526,96;-;56526,96"
"""351130 CEDRAL"";-;220,00;-;296140,90;-;296360,90"
"""351140 CERQUEIRA CESAR"";-;-;-;1322588,83;-;1322588,83"
"""351150 CERQUILHO"";-;-;-;2641806,84;-;2641806,84"
"""351160 CESARIO LANGE"";-;-;-;1697113,29;-;1697113,29"
"""351170 CHARQUEADA"";-;625,00;-;1446946,51;-;1447571,51"
