"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""354980 SAO JOSE DO RIO PRETO"";25589;42145;-;-;1703;5640;75077"
"""354990 SAO JOSE DOS CAMPOS"";18622;33763;-;-;-;-;52385"
"""355000 SAO LUIS DO PARAITINGA"";-;142;-;-;-;-;142"
"""355010 SAO MANUEL"";132;1074;-;-;-;-;1206"
"""355020 SAO MIGUEL ARCANJO"";1607;4;-;-;-;-;1611"
"""355030 SAO PAULO"";229551;437528;-;-;2699;7766;677544"
"""355040 SAO PEDRO"";2170;614;-;-;-;-;2784"
"""355060 SAO ROQUE"";820;3433;-;-;-;-;4253"
"""355070 SAO SEBASTIAO"";501;4410;-;-;-;-;4911"
"""355080 SAO SEBASTIAO DA GRAMA"";87;441;-;-;-;-;528"
"""355090 SAO SIMAO"";-;279;-;-;-;-;279"
"""355100 SAO VICENTE"";2009;8075;-;-;-;-;10084"
"""355150 SERRANA"";1955;2449;-;-;-;1;4405"
"""355160 SERRA NEGRA"";68;1095;-;-;-;-;1163"
"""355170 SERTAOZINHO"";1365;5486;-;-;-;-;6851"
"""355200 SILVEIRAS"";-;40;-;-;-;-;40"
"""355210 SOCORRO"";357;2718;-;-;-;-;3075"
"""355220 SOROCABA"";15206;38893;-;-;1176;-;55275"
"""355230 SUD MENNUCCI"";130;170;-;-;-;-;300"
"""355240 SUMARE"";4518;6357;-;-;502;1338;12715"
"""355250 SUZANO"";55;4556;-;-;-;-;4611"
"""355260 TABAPUA"";66;479;-;-;-;-;545"
"""355270 TABATINGA"";102;737;-;-;-;-;839"
"""355280 TABOAO DA SERRA"";5081;14450;3;-;2;-;19536"
"""355300 TAGUAI"";17;634;-;-;-;-;651"
"""355330 TAMBAU"";355;904;-;-;-;-;1259"
"""355340 TANABI"";1;1444;-;-;-;-;1445"
"""355360 TAPIRATIBA"";94;253;-;-;-;-;347"
"""355370 TAQUARITINGA"";527;4338;-;-;-;-;4865"
"""355380 TAQUARITUBA"";489;1749;-;-;-;-;2238"
"""355400 TATUI"";668;4416;-;-;-;-;5084"
"""355410 TAUBATE"";7415;16419;-;-;-;-;23834"
"""355430 TEODORO SAMPAIO"";1;1123;-;-;-;-;1124"
"""355440 TERRA ROXA"";-;101;-;-;-;-;101"
"""355450 TIETE"";238;1943;-;-;-;-;2181"
"""355470 TORRINHA"";-;102;-;-;-;-;102"
"""355500 TUPA"";2340;5191;-;-;-;-;7531"
"""355510 TUPI PAULISTA"";1030;1;-;-;-;-;1031"
"""355540 UBATUBA"";251;4202;-;-;-;-;4453"
"""355580 URANIA"";-;192;-;-;-;-;192"
"""355600 URUPES"";-;392;-;-;-;-;392"
"""355620 VALINHOS"";964;3341;-;-;-;-;4305"
"""355630 VALPARAISO"";192;555;-;-;-;-;747"
"""355640 VARGEM GRANDE DO SUL"";155;2306;-;-;-;-;2461"
"""355650 VARZEA PAULISTA"";-;164;-;-;-;-;164"
"""355670 VINHEDO"";1491;3314;-;-;-;-;4805"
"""355680 VIRADOURO"";-;347;-;-;-;-;347"
"""355700 VOTORANTIM"";1764;2687;-;-;-;-;4451"
"""355710 VOTUPORANGA"";419;8927;-;-;-;-;9346"
"""355720 CHAVANTES"";67;1112;-;-;-;-;1179"
"""410050 ALTONIA"";363;337;-;-;-;-;700"
"""410060 ALTO PARANA"";4;663;-;-;-;-;667"
"""410080 ALVORADA DO SUL"";-;78;-;-;-;-;78"
"""410090 AMAPORA"";3;139;-;-;-;-;142"
"""410100 AMPERE"";-;1595;-;-;-;-;1595"
"""410110 ANDIRA"";4;908;-;-;-;-;912"
"""410120 ANTONINA"";-;508;-;-;-;-;508"
"""410140 APUCARANA"";1188;11551;-;-;353;919;14011"
"""410150 ARAPONGAS"";5435;11413;-;-;114;474;17436"
"""410160 ARAPOTI"";1328;452;-;-;-;-;1780"
"""410170 ARARUNA"";65;519;-;-;-;1;585"
"""410180 ARAUCARIA"";1166;6026;-;-;-;-;7192"
"""410190 ASSAI"";20;262;-;-;-;-;282"
"""410200 ASSIS CHATEAUBRIAND"";844;3721;-;-;-;-;4565"
"""410210 ASTORGA"";801;2557;-;-;-;-;3358"
"""410240 BANDEIRANTES"";124;3214;-;-;-;-;3338"
"""410280 BELA VISTA DO PARAISO"";-;254;-;-;-;-;254"
"""410290 BITURUNA"";4;772;-;-;-;-;776"
"""410305 BOA VISTA DA APARECIDA"";1;448;-;-;-;-;449"
"""410310 BOCAIUVA DO SUL"";-;84;-;-;-;-;84"
"""410360 CAMBARA"";61;407;-;-;-;-;468"
"""410370 CAMBE"";588;4695;-;-;-;-;5283"
"""410390 CAMPINA DA LAGOA"";3;1347;-;-;-;-;1350"
"""410400 CAMPINA GRANDE DO SUL"";13937;18997;-;-;-;-;32934"
"""410420 CAMPO LARGO"";19270;41045;-;-;-;-;60315"
"""410430 CAMPO MOURAO"";2290;11009;-;-;-;-;13299"
"""410440 CANDIDO DE ABREU"";99;291;-;-;-;-;390"
"""410442 CANDOI"";-;1110;-;-;-;-;1110"
"""410450 CAPANEMA"";2;1176;-;-;-;-;1178"
"""410460 CAPITAO LEONIDAS MARQUES"";166;1170;-;-;-;-;1336"
"""410470 CARLOPOLIS"";2124;1786;-;-;-;-;3910"
"""410480 CASCAVEL"";7634;38853;-;-;-;-;46487"
"""410490 CASTRO"";790;2212;-;-;-;-;3002"
"""410510 CENTENARIO DO SUL"";-;257;-;-;-;-;257"
"""410520 CERRO AZUL"";-;597;-;-;-;-;597"
"""410530 CEU AZUL"";1256;600;-;-;-;-;1856"
"""410540 CHOPINZINHO"";403;2040;-;-;-;-;2443"
"""410550 CIANORTE"";3936;5130;-;-;-;-;9066"
"""410560 CIDADE GAUCHA"";4;542;-;-;-;-;546"
"""410570 CLEVELANDIA"";221;487;-;-;-;-;708"
"""410580 COLOMBO"";1036;2701;-;-;-;-;3737"
"""410590 COLORADO"";1838;3837;-;-;-;-;5675"
"""410620 CONTENDA"";-;165;-;-;-;-;165"
"""410630 CORBELIA"";1874;1287;-;-;-;-;3161"
"""410640 CORNELIO PROCOPIO"";291;6901;-;-;1;418;7611"
"""410650 CORONEL VIVIDA"";173;1058;-;-;-;-;1231"
"""410660 CRUZEIRO DO OESTE"";358;510;-;-;-;-;868"
"""410670 CRUZEIRO DO SUL"";-;58;-;-;-;-;58"
"""410680 CRUZ MACHADO"";3;587;-;-;-;-;590"
"""410690 CURITIBA"";55501;124138;-;-;1;-;179640"
"""410710 DIAMANTE DO NORTE"";35;30;-;-;-;-;65"
"""410720 DOIS VIZINHOS"";595;3555;-;-;-;-;4150"
"""410750 ENGENHEIRO BELTRAO"";254;1285;-;-;-;-;1539"
"""410753 ENTRE RIOS DO OESTE"";-;296;-;-;-;-;296"
"""410760 FAXINAL"";1976;765;-;-;-;-;2741"
"""410765 FAZENDA RIO GRANDE"";61;1402;-;-;-;-;1463"
"""410775 FIGUEIRA"";233;-;-;-;-;-;233"
"""410790 FLORESTA"";-;268;-;-;-;-;268"
"""410800 FLORESTOPOLIS"";-;127;-;-;-;-;127"
"""410820 FORMOSA DO OESTE"";10;678;-;-;-;-;688"
"""410830 FOZ DO IGUACU"";3883;16726;-;-;-;-;20609"
"""410840 FRANCISCO BELTRAO"";3642;20136;-;-;-;-;23778"
"""410860 GOIOERE"";442;2585;-;-;-;-;3027"
"""410880 GUAIRA"";529;1310;-;-;-;-;1839"
"""410890 GUAIRACA"";-;88;-;-;-;-;88"
"""410930 GUARANIACU"";335;1204;-;-;-;-;1539"
"""410940 GUARAPUAVA"";4117;14259;-;-;-;-;18376"
"""410960 GUARATUBA"";8;1153;-;-;-;-;1161"
"""410970 IBAITI"";-;264;-;-;-;-;264"
"""410975 IBEMA"";3;331;-;-;-;-;334"
"""410980 IBIPORA"";677;3974;-;-;-;-;4651"
"""411030 INAJA"";-;37;-;-;-;-;37"
"""411040 INDIANOPOLIS"";-;210;-;-;-;-;210"
"""411060 IPORA"";534;-;-;-;-;-;534"
"""411070 IRATI"";880;4472;-;-;-;-;5352"
"""411100 ITAMBARACA"";-;207;-;-;-;-;207"
"""411125 ITAPERUCU"";-;748;-;-;-;-;748"
"""411130 ITAUNA DO SUL"";-;126;-;-;-;-;126"
"""411140 IVAI"";-;494;-;-;-;-;494"
"""411150 IVAIPORA"";679;6166;-;-;77;1;6923"
"""411170 JABOTI"";-;153;-;-;-;-;153"
"""411180 JACAREZINHO"";550;4213;-;-;-;-;4763"
"""411190 JAGUAPITA"";-;352;-;-;-;-;352"
"""411200 JAGUARIAIVA"";645;1337;-;-;-;-;1982"
"""411210 JANDAIA DO SUL"";379;2664;-;-;-;-;3043"
"""411240 JAPURA"";1;462;-;-;-;-;463"
"""411250 JARDIM ALEGRE"";197;700;-;-;-;-;897"
"""411275 JESUITAS"";26;588;-;-;-;-;614"
"""411280 JOAQUIM TAVORA"";1;381;-;-;-;-;382"
"""411300 JUSSARA"";10;250;-;-;-;-;260"
"""411310 KALORE"";4;176;-;-;-;-;180"
"""411320 LAPA"";469;1905;-;-;-;-;2374"
"""411330 LARANJEIRAS DO SUL"";504;5009;1;-;-;-;5514"
"""411345 LINDOESTE"";-;277;-;-;-;-;277"
"""411350 LOANDA"";1419;4375;-;-;-;-;5794"
"""411370 LONDRINA"";20750;49160;-;-;260;-;70170"
"""411375 LUNARDELLI"";-;378;-;-;-;-;378"
"""411380 LUPIONOPOLIS"";-;57;-;-;-;-;57"
"""411390 MALLET"";5;545;-;-;-;-;550"
"""411420 MANDAGUARI"";258;1732;-;-;-;-;1990"
"""411430 MANDIRITUBA"";-;484;-;-;-;-;484"
"""411440 MANGUEIRINHA"";375;839;-;-;-;-;1214"
"""411450 MANOEL RIBAS"";110;277;-;-;-;-;387"
"""411460 MARECHAL CANDIDO RONDON"";215;1002;-;-;-;-;1217"
"""411500 MARILENA"";1;330;-;-;-;-;331"
"""411520 MARINGA"";12296;34346;-;-;628;1245;48515"
"""411560 MATELANDIA"";-;1907;-;-;-;-;1907"
"""411570 MATINHOS"";-;414;-;-;-;-;414"
"""411580 MEDIANEIRA"";1124;2010;-;-;123;369;3626"
"""411600 MIRASELVA"";-;22;-;-;-;-;22"
"""411605 MISSAL"";318;946;-;-;-;-;1264"
"""411620 MORRETES"";357;-;-;-;-;-;357"
"""411670 NOVA AURORA"";2026;1174;-;-;-;-;3200"
"""411680 NOVA CANTU"";-;146;-;-;-;-;146"
"""411690 NOVA ESPERANCA"";1;596;-;-;-;-;597"
"""411695 NOVA ESPERANCA DO SUDOESTE"";7;127;-;-;-;-;134"
"""411700 NOVA FATIMA"";-;213;-;-;-;-;213"
"""411710 NOVA LONDRINA"";-;453;-;-;-;-;453"
"""411720 NOVA OLIMPIA"";-;33;-;-;-;-;33"
"""411722 NOVA SANTA ROSA"";3;215;-;-;-;-;218"
"""411727 NOVA TEBAS"";525;2;-;-;-;-;527"
"""411750 PAICANDU"";-;979;-;-;-;-;979"
"""411760 PALMAS"";19;3006;-;-;-;-;3025"
"""411770 PALMEIRA"";-;1118;-;-;-;-;1118"
"""411790 PALOTINA"";561;2988;-;-;-;-;3549"
"""411820 PARANAGUA"";18;9551;-;-;-;-;9569"
"""411840 PARANAVAI"";3166;8438;-;-;-;-;11604"
"""411845 PATO BRAGADO"";-;600;-;-;-;-;600"
"""411850 PATO BRANCO"";2252;12239;-;-;-;-;14491"
"""411890 PEROLA"";-;119;-;-;-;-;119"
"""411910 PIEN"";5;743;-;-;-;-;748"
"""411915 PINHAIS"";562;4150;-;-;-;-;4712"
"""411930 PINHAO"";16;730;-;-;-;-;746"
"""411940 PIRAI DO SUL"";-;137;-;-;-;-;137"
"""411950 PIRAQUARA"";1015;1477;-;-;-;-;2492"
"""411960 PITANGA"";534;4613;-;-;-;-;5147"
"""411970 PLANALTINA DO PARANA"";-;128;-;-;-;-;128"
"""411980 PLANALTO"";-;865;-;-;-;-;865"
"""411990 PONTA GROSSA"";5137;26360;-;-;-;1;31498"
"""412000 PORECATU"";-;210;-;-;-;-;210"
"""412020 PORTO RICO"";-;68;-;-;-;-;68"
"""412033 PRADO FERREIRA"";-;55;-;-;-;-;55"
"""412035 PRANCHITA"";31;582;-;-;-;-;613"
"""412050 PRIMEIRO DE MAIO"";-;24;-;-;-;-;24"
"""412060 PRUDENTOPOLIS"";340;3987;-;-;-;-;4327"
"""412090 QUEDAS DO IGUACU"";106;1617;-;-;-;-;1723"
"""412100 QUERENCIA DO NORTE"";2;362;-;-;-;-;364"
"""412120 QUITANDINHA"";-;575;-;-;-;-;575"
"""412150 REBOUCAS"";879;4;-;-;-;-;883"
"""412180 RIBEIRAO CLARO"";-;659;-;-;-;-;659"
"""412190 RIBEIRAO DO PINHAL"";70;1233;-;-;-;-;1303"
"""412200 RIO AZUL"";-;710;-;-;-;-;710"
"""412220 RIO BRANCO DO SUL"";-;1278;-;-;-;-;1278"
"""412230 RIO NEGRO"";131;629;-;-;-;-;760"
"""412240 ROLANDIA"";1159;5603;-;-;-;-;6762"
"""412250 RONCADOR"";37;1027;-;-;-;-;1064"
"""412260 RONDON"";211;831;-;-;-;-;1042"
"""412290 SALTO DO ITARARE"";64;-;-;-;-;-;64"
"""412350 SANTA HELENA"";425;1373;-;-;-;-;1798"
"""412370 SANTA ISABEL DO IVAI"";-;107;-;-;-;-;107"
"""412380 SANTA IZABEL DO OESTE"";772;1;-;-;-;-;773"
"""412390 SANTA MARIANA"";2327;1234;-;-;-;-;3561"
"""412400 SANTANA DO ITARARE"";-;194;-;-;-;-;194"
"""412410 SANTO ANTONIO DA PLATINA"";1261;5862;-;-;-;-;7123"
"""412420 SANTO ANTONIO DO CAIUA"";-;63;-;-;-;-;63"
"""412440 SANTO ANTONIO DO SUDOESTE"";-;1063;-;-;-;-;1063"
"""412460 SAO CARLOS DO IVAI"";-;243;-;-;-;-;243"
"""412490 SAO JOAO DO CAIUA"";-;81;-;-;-;-;81"
"""412500 SAO JOAO DO IVAI"";1;409;-;-;-;-;410"
"""412510 SAO JOAO DO TRIUNFO"";-;194;-;-;-;-;194"
"""412535 SAO JORGE DO PATROCINIO"";75;352;-;-;-;-;427"
"""412540 SAO JOSE DA BOA VISTA"";1;157;-;-;-;-;158"
"""412545 SAO JOSE DAS PALMEIRAS"";-;177;-;-;-;-;177"
"""412550 SAO JOSE DOS PINHAIS"";2182;10774;-;-;-;-;12956"
"""412560 SAO MATEUS DO SUL"";29;2109;-;-;-;-;2138"
"""412570 SAO MIGUEL DO IGUACU"";241;1006;-;-;-;-;1247"
"""412580 SAO PEDRO DO IVAI"";9;349;-;-;-;-;358"
"""412620 SAPOPEMA"";-;36;-;-;-;-;36"
"""412625 SARANDI"";1998;5663;-;-;-;-;7661"
"""412640 SERTANEJA"";-;10;-;-;-;-;10"
"""412650 SERTANOPOLIS"";-;149;-;-;-;-;149"
"""412660 SIQUEIRA CAMPOS"";-;666;-;-;-;-;666"
"""412667 TAMARANA"";-;140;-;-;-;-;140"
"""412670 TAMBOARA"";208;-;-;-;-;-;208"
"""412700 TEIXEIRA SOARES"";-;116;-;-;-;-;116"
"""412710 TELEMACO BORBA"";11;5327;-;-;-;-;5338"
"""412720 TERRA BOA"";1438;492;-;-;-;-;1930"
"""412730 TERRA RICA"";2;618;-;-;-;-;620"
"""412750 TIBAGI"";-;555;-;-;-;-;555"
"""412760 TIJUCAS DO SUL"";-;313;-;-;-;-;313"
"""412770 TOLEDO"";1023;9577;-;-;-;-;10600"
"""412780 TOMAZINA"";-;863;-;-;-;-;863"
"""412785 TRES BARRAS DO PARANA"";3;561;-;-;-;-;564"
"""412790 TUNEIRAS DO OESTE"";-;147;-;-;-;-;147"
"""412796 TURVO"";92;770;-;-;-;-;862"
"""412800 UBIRATA"";642;2052;-;-;-;-;2694"
"""412810 UMUARAMA"";8116;14555;-;-;-;-;22671"
"""412820 UNIAO DA VITORIA"";1051;6174;-;-;-;-;7225"
"""412840 URAI"";-;529;-;-;-;-;529"
"""412850 WENCESLAU BRAZ"";-;630;-;-;-;-;630"
"""412855 VERA CRUZ DO OESTE"";2;409;-;-;-;-;411"
"""412860 VERE"";-;430;-;-;-;-;430"
"""420010 ABELARDO LUZ"";1445;886;-;-;-;-;2331"
"""420020 AGROLANDIA"";-;92;-;-;-;-;92"
"""420040 AGUA DOCE"";-;219;-;-;-;-;219"
"""420070 ALFREDO WAGNER"";1;79;-;-;-;-;80"
"""420090 ANGELINA"";587;150;-;-;-;-;737"
"""420100 ANITA GARIBALDI"";-;604;-;-;-;-;604"
"""420110 ANITAPOLIS"";-;113;-;-;-;-;113"
"""420127 ARABUTA"";645;35;-;-;-;-;680"
"""420140 ARARANGUA"";836;7800;-;-;-;-;8636"
"""420150 ARMAZEM"";127;475;-;-;-;-;602"
"""420160 ARROIO TRINTA"";-;537;-;-;-;-;537"
"""420200 BALNEARIO CAMBORIU"";1233;9045;-;-;284;321;10883"
"""420230 BIGUACU"";1888;3372;-;-;-;-;5260"
"""420240 BLUMENAU"";6835;24768;-;-;-;-;31603"
"""420260 BOM RETIRO"";772;454;-;-;-;-;1226"
"""420280 BRACO DO NORTE"";1803;1998;-;-;-;-;3801"
"""420290 BRUSQUE"";3823;8687;-;-;-;-;12510"
"""420300 CACADOR"";1207;5902;-;-;-;-;7109"
"""420310 CAIBI"";-;179;-;-;-;-;179"
"""420320 CAMBORIU"";1704;-;-;-;-;-;1704"
"""420330 CAMPO ALEGRE"";223;386;-;-;-;-;609"
"""420340 CAMPO BELO DO SUL"";-;510;-;-;-;-;510"
"""420350 CAMPO ERE"";1;483;-;-;-;-;484"
"""420360 CAMPOS NOVOS"";2077;2233;-;-;-;-;4310"
"""420370 CANELINHA"";-;25;-;-;-;-;25"
"""420380 CANOINHAS"";468;2306;-;-;-;-;2774"
"""420390 CAPINZAL"";603;1526;-;-;-;-;2129"
"""420410 CAXAMBU DO SUL"";-;357;-;-;-;-;357"
"""420420 CHAPECO"";7371;15198;-;-;17;1;22587"
"""420430 CONCORDIA"";277;6157;-;-;209;-;6643"
"""420440 CORONEL FREITAS"";66;329;-;-;-;-;395"
"""420455 CORREIA PINTO"";-;240;-;-;-;-;240"
"""420460 CRICIUMA"";3361;18856;-;-;-;-;22217"
"""420470 CUNHA PORA"";247;594;-;-;-;-;841"
"""420480 CURITIBANOS"";956;5041;-;-;-;-;5997"
"""420490 DESCANSO"";178;681;-;-;-;-;859"
"""420500 DIONISIO CERQUEIRA"";191;1148;-;-;-;-;1339"
"""420530 FAXINAL DOS GUEDES"";113;491;-;-;-;-;604"
"""420540 FLORIANOPOLIS"";23870;34517;-;-;-;-;58387"
"""420550 FRAIBURGO"";907;1787;-;-;-;-;2694"
"""420590 GASPAR"";1097;3103;-;-;-;-;4200"
"""420640 GUARACIABA"";364;744;-;-;-;-;1108"
"""420650 GUARAMIRIM"";1483;930;-;-;-;-;2413"
"""420660 GUARUJA DO SUL"";-;370;-;-;-;-;370"
"""420690 IBIRAMA"";1428;3361;-;-;-;-;4789"
"""420700 ICARA"";1735;4452;-;-;-;-;6187"
"""420720 IMARUI"";4;2089;-;-;-;-;2093"
"""420730 IMBITUBA"";492;2628;-;-;-;-;3120"
"""420750 INDAIAL"";614;2333;-;-;-;-;2947"
"""420760 IPIRA"";-;158;-;-;-;-;158"
"""420765 IPORA DO OESTE"";822;383;-;-;-;-;1205"
"""420770 IPUMIRIM"";-;194;-;-;-;-;194"
"""420790 IRINEOPOLIS"";-;1412;-;-;-;-;1412"
"""420800 ITA"";447;366;-;-;-;-;813"
"""420810 ITAIOPOLIS"";-;219;-;-;-;-;219"
"""420820 ITAJAI"";4995;22264;-;-;-;-;27259"
"""420830 ITAPEMA"";1115;823;-;-;-;-;1938"
"""420840 ITAPIRANGA"";850;408;-;-;-;-;1258"
"""420850 ITUPORANGA"";402;2296;-;-;-;-;2698"
"""420870 JACINTO MACHADO"";221;608;-;-;-;-;829"
"""420880 JAGUARUNA"";51;740;-;-;-;-;791"
"""420890 JARAGUA DO SUL"";4324;16491;-;-;42;1;20858"
"""420900 JOACABA"";2542;5390;-;-;-;-;7932"
"""420910 JOINVILLE"";13755;38254;-;-;-;-;52009"
"""420930 LAGES"";2041;18795;-;-;-;-;20836"
"""420940 LAGUNA"";963;1925;-;-;-;-;2888"
"""420960 LAURO MULLER"";-;324;-;-;-;-;324"
"""420970 LEBON REGIS"";-;69;-;-;-;-;69"
"""420985 LINDOIA DO SUL"";-;636;-;-;-;-;636"
"""421000 LUIZ ALVES"";7;246;-;-;-;-;253"
"""421003 LUZERNA"";136;819;-;-;-;-;955"
"""421010 MAFRA"";3240;7775;-;-;-;-;11015"
"""421030 MAJOR VIEIRA"";124;967;-;-;-;-;1091"
"""421050 MARAVILHA"";801;3560;-;-;-;-;4361"
"""421060 MASSARANDUBA"";272;158;-;-;-;-;430"
"""421080 MELEIRO"";592;542;-;-;-;-;1134"
"""421090 MODELO"";-;288;-;-;-;-;288"
"""421100 MONDAI"";-;513;-;-;-;-;513"
"""421120 MORRO DA FUMACA"";868;1873;-;-;-;-;2741"
"""421130 NAVEGANTES"";728;1772;-;-;-;-;2500"
"""421140 NOVA ERECHIM"";708;54;-;-;-;-;762"
"""421150 NOVA TRENTO"";751;225;-;-;-;-;976"
"""421160 NOVA VENEZA"";3099;404;-;-;-;-;3503"
"""421170 ORLEANS"";356;1461;-;-;-;-;1817"
"""421175 OTACILIO COSTA"";110;865;-;-;-;-;975"
"""421200 PALMA SOLA"";41;1190;-;-;-;-;1231"
"""421210 PALMITOS"";716;905;-;-;-;-;1621"
"""421220 PAPANDUVA"";-;560;-;-;-;-;560"
"""421250 PENHA"";2134;-;-;-;-;-;2134"
"""421260 PERITIBA"";326;98;-;-;-;-;424"
"""421290 PINHALZINHO"";734;683;-;-;-;-;1417"
"""421320 POMERODE"";1229;1628;-;-;-;-;2857"
"""421340 PONTE SERRADA"";-;2776;-;-;-;-;2776"
"""421360 PORTO UNIAO"";1113;3113;-;-;-;-;4226"
"""421370 POUSO REDONDO"";-;495;-;-;-;-;495"
"""421380 PRAIA GRANDE"";762;1444;-;-;-;-;2206"
"""421400 PRESIDENTE GETULIO"";160;285;-;-;-;-;445"
"""421420 QUILOMBO"";96;1100;-;-;-;-;1196"
"""421450 RIO DO CAMPO"";2;239;-;-;-;-;241"
"""421470 RIO DOS CEDROS"";301;210;-;-;-;-;511"
"""421480 RIO DO SUL"";2185;8252;-;-;-;-;10437"
"""421490 RIO FORTUNA"";122;734;-;-;-;-;856"
"""421500 RIO NEGRINHO"";660;2346;-;-;-;-;3006"
"""421530 SALETE"";-;184;-;-;-;-;184"
"""421540 SALTO VELOSO"";-;284;-;-;-;-;284"
"""421550 SANTA CECILIA"";499;988;-;-;-;-;1487"
"""421570 SANTO AMARO DA IMPERATRIZ"";1684;484;-;-;-;-;2168"
"""421580 SAO BENTO DO SUL"";1825;3881;-;-;-;-;5706"
"""421590 SAO BONIFACIO"";3;260;-;-;-;-;263"
"""421600 SAO CARLOS"";780;487;-;-;-;-;1267"
"""421620 SAO FRANCISCO DO SUL"";397;1146;-;-;-;-;1543"
"""421625 SAO JOAO DO OESTE"";300;223;-;-;-;-;523"
"""421630 SAO JOAO BATISTA"";299;696;-;-;-;-;995"
"""421650 SAO JOAQUIM"";459;1427;-;-;-;-;1886"
"""421660 SAO JOSE"";5501;23903;-;-;-;-;29404"
"""421670 SAO JOSE DO CEDRO"";565;303;-;-;-;-;868"
"""421690 SAO LOURENCO DO OESTE"";9;1892;-;-;-;-;1901"
"""421710 SAO MARTINHO"";-;140;-;-;-;-;140"
"""421720 SAO MIGUEL DO OESTE"";1089;6836;-;-;-;-;7925"
"""421725 SAO PEDRO DE ALCANTARA"";86;731;-;-;-;-;817"
"""421730 SAUDADES"";159;318;-;-;-;-;477"
"""421750 SEARA"";464;584;-;-;-;-;1048"
"""421770 SOMBRIO"";3088;1866;-;-;-;-;4954"
"""421780 TAIO"";312;722;-;-;-;-;1034"
"""421790 TANGARA"";40;104;-;-;-;-;144"
"""421800 TIJUCAS"";954;144;-;-;-;-;1098"
"""421810 TIMBE DO SUL"";2002;618;-;-;-;-;2620"
"""421820 TIMBO"";1460;4054;-;-;-;-;5514"
"""421830 TRES BARRAS"";479;1466;-;-;-;-;1945"
"""421840 TREZE DE MAIO"";771;2572;-;-;-;-;3343"
"""421860 TROMBUDO CENTRAL"";11;343;-;-;-;-;354"
"""421870 TUBARAO"";2273;15217;-;-;-;-;17490"
"""421875 TUNAPOLIS"";250;697;-;-;-;-;947"
"""421880 TURVO"";381;220;-;-;-;-;601"
"""421890 URUBICI"";196;210;-;-;-;-;406"
"""421900 URUSSANGA"";1088;806;-;-;-;-;1894"
"""421910 VARGEAO"";454;249;-;-;-;-;703"
"""421920 VIDAL RAMOS"";1;78;-;-;-;-;79"
"""421930 VIDEIRA"";978;3781;-;-;-;-;4759"
"""421935 VITOR MEIRELES"";-;209;-;-;-;-;209"
"""421940 WITMARSUM"";1;52;-;-;-;-;53"
"""421950 XANXERE"";955;7560;-;-;-;-;8515"
"""421960 XAVANTINA"";-;318;-;-;-;-;318"
"""421970 XAXIM"";70;1560;-;-;-;-;1630"
"""430003 ACEGUA"";494;1;-;-;-;-;495"
"""430010 AGUDO"";543;1064;-;-;-;-;1607"
"""430020 AJURICABA"";-;359;-;-;-;-;359"
"""430030 ALECRIM"";8;569;-;-;-;-;577"
"""430040 ALEGRETE"";1641;4854;-;-;-;-;6495"
"""430050 ALPESTRE"";-;558;-;-;-;-;558"
"""430060 ALVORADA"";5;5390;-;-;-;-;5395"
"""430064 AMETISTA DO SUL"";5;343;-;-;-;-;348"
"""430070 ANTA GORDA"";37;344;-;-;-;-;381"
"""430080 ANTONIO PRADO"";40;890;-;-;-;-;930"
"""430090 ARATIBA"";331;355;-;-;-;-;686"
"""430100 ARROIO DO MEIO"";1983;1222;-;-;-;-;3205"
"""430120 ARROIO DO TIGRE"";11;1408;-;-;-;-;1419"
"""430130 ARROIO GRANDE"";707;2;-;-;-;-;709"
"""430140 ARVOREZINHA"";26;785;-;-;-;-;811"
"""430150 AUGUSTO PESTANA"";28;392;-;-;-;-;420"
"""430160 BAGE"";704;8210;-;-;-;-;8914"
"""430210 BENTO GONCALVES"";800;6183;-;-;-;-;6983"
"""430220 BOA VISTA DO BURICA"";-;416;-;-;-;-;416"
"""430230 BOM JESUS"";294;-;-;-;-;-;294"
"""430235 BOM PRINCIPIO"";21;521;-;-;-;-;542"
"""430240 BOM RETIRO DO SUL"";407;537;-;-;-;-;944"
"""430245 BOQUEIRAO DO LEAO"";349;42;-;-;-;-;391"
"""430270 BUTIA"";21;-;-;-;-;-;21"
"""430280 CACAPAVA DO SUL"";5;1577;-;-;-;-;1582"
"""430290 CACEQUI"";73;683;-;-;-;-;756"
"""430300 CACHOEIRA DO SUL"";2097;5664;-;-;-;-;7761"
"""430310 CACHOEIRINHA"";263;3286;-;-;-;-;3549"
"""430330 CAIBATE"";15;343;-;-;-;-;358"
"""430340 CAICARA"";2;370;-;-;-;-;372"
"""430350 CAMAQUA"";828;4523;-;-;-;-;5351"
"""430360 CAMBARA DO SUL"";3;188;-;-;-;-;191"
"""430370 CAMPINA DAS MISSOES"";31;709;-;-;-;-;740"
"""430380 CAMPINAS DO SUL"";-;274;-;-;-;-;274"
"""430390 CAMPO BOM"";2027;2588;-;-;-;-;4615"
"""430400 CAMPO NOVO"";127;120;-;-;-;-;247"
"""430420 CANDELARIA"";330;2178;-;-;-;60;2568"
"""430430 CANDIDO GODOI"";48;690;-;-;-;-;738"
"""430440 CANELA"";216;2556;-;-;-;-;2772"
"""430450 CANGUCU"";441;1990;-;-;-;-;2431"
"""430460 CANOAS"";16428;16903;-;-;-;-;33331"
