"""Munic¡pio"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""06 M‚dia e Alta Complexidade (MAC)"";""Total"""
"""431690 SANTA MARIA"";6228909,52;37682039,82;43910949,34"
"""431710 SANT'ANA DO LIVRAMENTO"";-;5347518,82;5347518,82"
"""431720 SANTA ROSA"";158956,10;18225788,94;18384745,04"
"""431730 SANTA VITORIA DO PALMAR"";-;928386,14;928386,14"
"""431740 SANTIAGO"";-;5282094,94;5282094,94"
"""431750 SANTO ANGELO"";830444,73;12704656,04;13535100,77"
"""431760 SANTO ANTONIO DA PATRULHA"";14006,30;1515389,40;1529395,70"
"""431780 SANTO AUGUSTO"";-;1608545,42;1608545,42"
"""431790 SANTO CRISTO"";23150,46;841878,09;865028,55"
"""431800 SAO BORJA"";8155,89;7273842,47;7281998,36"
"""431810 SAO FRANCISCO DE ASSIS"";14191,82;594382,94;608574,76"
"""431820 SAO FRANCISCO DE PAULA"";-;538146,50;538146,50"
"""431830 SAO GABRIEL"";-;8244511,89;8244511,89"
"""431840 SAO JERONIMO"";42718,78;5236443,85;5279162,63"
"""431843 SAO JOAO DO POLESINE"";-;396702,12;396702,12"
"""431850 SAO JOSE DO NORTE"";-;317063,29;317063,29"
"""431860 SAO JOSE DO OURO"";-;761175,78;761175,78"
"""431870 SAO LEOPOLDO"";22831,00;12715810,16;12738641,16"
"""431880 SAO LOURENCO DO SUL"";-;2040342,36;2040342,36"
"""431890 SAO LUIZ GONZAGA"";109158,11;3016555,10;3125713,21"
"""431900 SAO MARCOS"";-;424568,30;424568,30"
"""431910 SAO MARTINHO"";-;129470,58;129470,58"
"""431915 SAO MIGUEL DAS MISSOES"";-;307047,59;307047,59"
"""431930 SAO PAULO DAS MISSOES"";-;230262,03;230262,03"
"""431940 SAO PEDRO DO SUL"";-;358428,39;358428,39"
"""431950 SAO SEBASTIAO DO CAI"";-;791414,64;791414,64"
"""431960 SAO SEPE"";92452,50;791958,17;884410,67"
"""431980 SAO VICENTE DO SUL"";-;112087,76;112087,76"
"""431990 SAPIRANGA"";4300,00;7055639,44;7059939,44"
"""432000 SAPUCAIA DO SUL"";9055,89;10672628,67;10681684,56"
"""432010 SARANDI"";16501,52;1466470,86;1482972,38"
"""432020 SEBERI"";11394,84;860035,07;871429,91"
"""432026 SEGREDO"";-;150001,81;150001,81"
"""432030 SELBACH"";-;78861,11;78861,11"
"""432040 SERAFINA CORREA"";-;373813,81;373813,81"
"""432050 SERTAO"";-;225071,43;225071,43"
"""432060 SEVERIANO DE ALMEIDA"";-;110998,93;110998,93"
"""432067 SINIMBU"";-;219823,64;219823,64"
"""432070 SOBRADINHO"";-;593376,30;593376,30"
"""432080 SOLEDADE"";-;1721699,59;1721699,59"
"""432090 TAPEJARA"";-;1597769,26;1597769,26"
"""432100 TAPERA"";-;299579,40;299579,40"
"""432120 TAQUARA"";56481,60;9243378,16;9299859,76"
"""432130 TAQUARI"";-;827946,68;827946,68"
"""432140 TENENTE PORTELA"";64703,21;6404757,57;6469460,78"
"""432145 TEUTONIA"";-;2206937,78;2206937,78"
"""432150 TORRES"";1535,00;5092509,05;5094044,05"
"""432160 TRAMANDAI"";16978,38;9393037,26;9410015,64"
"""432170 TRES COROAS"";-;531906,49;531906,49"
"""432180 TRES DE MAIO"";-;2378307,30;2378307,30"
"""432190 TRES PASSOS"";9723,15;4698724,07;4708447,22"
"""432195 TRINDADE DO SUL"";3037,30;371150,50;374187,80"
"""432200 TRIUNFO"";-;257194,66;257194,66"
"""432210 TUCUNDUVA"";-;299896,11;299896,11"
"""432220 TUPANCIRETA"";-;703919,02;703919,02"
"""432230 TUPARENDI"";-;270342,96;270342,96"
"""432240 URUGUAIANA"";3890,00;7620250,26;7624140,26"
"""432250 VACARIA"";-;6210116,89;6210116,89"
"""432253 VALE DO SOL"";-;249952,13;249952,13"
"""432260 VENANCIO AIRES"";104550,95;3825400,93;3929951,88"
"""432270 VERA CRUZ"";-;359735,01;359735,01"
"""432280 VERANOPOLIS"";-;1619473,67;1619473,67"
"""432290 VIADUTOS"";-;78974,94;78974,94"
"""432300 VIAMAO"";6940,00;6542557,56;6549497,56"
"""500020 AGUA CLARA"";-;161874,19;161874,19"
"""500060 AMAMBAI"";-;1062118,70;1062118,70"
"""500070 ANASTACIO"";-;289063,63;289063,63"
"""500080 ANAURILANDIA"";-;129721,35;129721,35"
"""500085 ANGELICA"";-;169273,85;169273,85"
"""500090 ANTONIO JOAO"";-;136792,65;136792,65"
"""500100 APARECIDA DO TABOADO"";-;928521,96;928521,96"
"""500110 AQUIDAUANA"";-;4142439,10;4142439,10"
"""500124 ARAL MOREIRA"";-;126670,59;126670,59"
"""500150 BANDEIRANTES"";-;14002,40;14002,40"
"""500190 BATAGUASSU"";-;488305,00;488305,00"
"""500210 BELA VISTA"";-;589125,12;589125,12"
"""500215 BODOQUENA"";-;77008,46;77008,46"
"""500220 BONITO"";-;550217,50;550217,50"
"""500230 BRASILANDIA"";-;246869,87;246869,87"
"""500240 CAARAPO"";-;559884,67;559884,67"
"""500260 CAMAPUA"";-;75660,30;75660,30"
"""500270 CAMPO GRANDE"";35381993,56;174838134,76;210220128,32"
"""500280 CARACOL"";-;53517,60;53517,60"
"""500290 CASSILANDIA"";-;464836,87;464836,87"
"""500295 CHAPADAO DO SUL"";-;1230737,22;1230737,22"
"""500315 CORONEL SAPUCAIA"";-;182131,31;182131,31"
"""500320 CORUMBA"";-;6671121,67;6671121,67"
"""500325 COSTA RICA"";-;1918085,78;1918085,78"
"""500330 COXIM"";-;2475606,42;2475606,42"
"""500345 DEODAPOLIS"";-;70960,70;70960,70"
"""500348 DOIS IRMAOS DO BURITI"";-;110337,51;110337,51"
"""500370 DOURADOS"";8499308,13;37022857,75;45522165,88"
"""500375 ELDORADO"";-;180039,41;180039,41"
"""500380 FATIMA DO SUL"";-;1359297,97;1359297,97"
"""500400 GLORIA DE DOURADOS"";-;193173,94;193173,94"
"""500410 GUIA LOPES DA LAGUNA"";-;182531,48;182531,48"
"""500430 IGUATEMI"";-;712855,54;712855,54"
"""500440 INOCENCIA"";-;96466,49;96466,49"
"""500450 ITAPORA"";-;380423,00;380423,00"
"""500460 ITAQUIRAI"";-;294461,81;294461,81"
"""500470 IVINHEMA"";-;769426,68;769426,68"
"""500500 JARDIM"";-;734541,60;734541,60"
"""500510 JATEI"";-;17941,88;17941,88"
"""500515 JUTI"";-;109013,04;109013,04"
"""500525 LAGUNA CARAPA"";-;59949,36;59949,36"
"""500540 MARACAJU"";-;1756327,55;1756327,55"
"""500560 MIRANDA"";-;651131,89;651131,89"
"""500568 MUNDO NOVO"";-;429156,81;429156,81"
"""500570 NAVIRAI"";-;1527117,56;1527117,56"
"""500580 NIOAQUE"";-;80202,76;80202,76"
"""500600 NOVA ALVORADA DO SUL"";-;342108,91;342108,91"
"""500620 NOVA ANDRADINA"";-;3610818,33;3610818,33"
"""500625 NOVO HORIZONTE DO SUL"";-;86968,25;86968,25"
"""500630 PARANAIBA"";-;4299570,99;4299570,99"
"""500635 PARANHOS"";-;307475,92;307475,92"
"""500640 PEDRO GOMES"";-;40098,92;40098,92"
"""500660 PONTA PORA"";334891,25;7570231,67;7905122,92"
"""500690 PORTO MURTINHO"";-;226806,71;226806,71"
"""500710 RIBAS DO RIO PARDO"";-;144194,63;144194,63"
"""500720 RIO BRILHANTE"";-;1093753,67;1093753,67"
"""500730 RIO NEGRO"";-;81954,71;81954,71"
"""500740 RIO VERDE DE MATO GROSSO"";-;242185,81;242185,81"
"""500750 ROCHEDO"";-;226,68;226,68"
"""500755 SANTA RITA DO PARDO"";-;104976,61;104976,61"
"""500769 SAO GABRIEL DO OESTE"";-;1038301,66;1038301,66"
"""500770 SETE QUEDAS"";-;43369,94;43369,94"
"""500790 SIDROLANDIA"";-;652250,26;652250,26"
"""500793 SONORA"";-;299750,90;299750,90"
"""500795 TACURU"";-;187130,96;187130,96"
"""500797 TAQUARUSSU"";-;50344,77;50344,77"
"""500830 TRES LAGOAS"";218304,04;11588099,36;11806403,40"
"""500840 VICENTINA"";-;86164,19;86164,19"
"""510020 AGUA BOA"";75815,07;5047265,64;5123080,71"
"""510025 ALTA FLORESTA"";241215,27;2502078,43;2743293,70"
"""510030 ALTO ARAGUAIA"";159,00;378063,64;378222,64"
"""510060 ALTO TAQUARI"";-;251533,41;251533,41"
"""510080 APIACAS"";-;206065,63;206065,63"
"""510125 ARAPUTANGA"";-;56359,86;56359,86"
"""510130 ARENAPOLIS"";-;602853,73;602853,73"
"""510140 ARIPUANA"";-;402652,11;402652,11"
"""510170 BARRA DO BUGRES"";-;487333,23;487333,23"
"""510180 BARRA DO GARCAS"";122824,30;3227735,49;3350559,79"
"""510190 BRASNORTE"";-;700833,98;700833,98"
"""510250 CACERES"";245903,81;12656148,06;12902051,87"
"""510260 CAMPINAPOLIS"";-;266505,73;266505,73"
"""510263 CAMPO NOVO DO PARECIS"";-;1454560,92;1454560,92"
"""510267 CAMPO VERDE"";77074,16;1530514,42;1607588,58"
"""510268 CAMPOS DE JULIO"";135,00;165236,52;165371,52"
"""510270 CANARANA"";-;466481,99;466481,99"
"""510305 CLAUDIA"";-;177144,40;177144,40"
"""510310 COCALINHO"";-;77174,73;77174,73"
"""510320 COLIDER"";179504,62;4007441,58;4186946,20"
"""510325 COLNIZA"";-;500960,69;500960,69"
"""510330 COMODORO"";-;568528,03;568528,03"
"""510335 CONFRESA"";-;2229190,54;2229190,54"
"""510337 COTRIGUACU"";-;202699,31;202699,31"
"""510340 CUIABA"";10913303,16;80893317,31;91806620,47"
"""510350 DIAMANTINO"";76222,21;883783,00;960005,21"
"""510360 DOM AQUINO"";-;216255,93;216255,93"
"""510385 GAUCHA DO NORTE"";-;31021,62;31021,62"
"""510390 GENERAL CARNEIRO"";-;89186,69;89186,69"
"""510410 GUARANTA DO NORTE"";-;1356730,54;1356730,54"
"""510420 GUIRATINGA"";-;201966,01;201966,01"
"""510460 ITIQUIRA"";-;202466,89;202466,89"
"""510480 JACIARA"";77560,73;695425,40;772986,13"
"""510500 JAURU"";-;51923,38;51923,38"
"""510510 JUARA"";-;1162754,21;1162754,21"
"""510515 JUINA"";1336,25;1997559,69;1998895,94"
"""510517 JURUENA"";-;221063,96;221063,96"
"""510520 JUSCIMEIRA"";-;237948,35;237948,35"
"""510525 LUCAS DO RIO VERDE"";71437,00;3593049,40;3664486,40"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";-;571543,48;571543,48"
"""510558 MARCELANDIA"";-;239362,54;239362,54"
"""510560 MATUPA"";-;444641,84;444641,84"
"""510562 MIRASSOL D'OESTE"";-;584389,14;584389,14"
"""510590 NOBRES"";-;500384,89;500384,89"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";-;45464,45;45464,45"
"""510622 NOVA MUTUM"";5089,01;6672209,84;6677298,85"
"""510623 NOVA OLIMPIA"";-;309290,76;309290,76"
"""510625 NOVA XAVANTINA"";122538,38;746246,20;868784,58"
"""510627 NOVO HORIZONTE DO NORTE"";-;84635,26;84635,26"
"""510628 NOVO SAO JOAQUIM"";-;205886,54;205886,54"
"""510629 PARANAITA"";-;627442,65;627442,65"
"""510630 PARANATINGA"";-;663444,78;663444,78"
"""510637 PEDRA PRETA"";-;132430,01;132430,01"
"""510642 PEIXOTO DE AZEVEDO"";-;1569886,94;1569886,94"
"""510650 POCONE"";-;672205,30;672205,30"
"""510670 PONTE BRANCA"";13518,47;52678,44;66196,91"
"""510675 PONTES E LACERDA"";20955,09;2328023,69;2348978,78"
"""510680 PORTO DOS GAUCHOS"";-;224456,36;224456,36"
"""510700 POXOREO"";-;721653,32;721653,32"
"""510704 PRIMAVERA DO LESTE"";133950,00;4465821,10;4599771,10"
"""510706 QUERENCIA"";-;860705,07;860705,07"
"""510718 RIBEIRAO CASCALHEIRA"";-;97224,63;97224,63"
"""510719 RIBEIRAOZINHO"";-;17715,88;17715,88"
"""510720 RIO BRANCO"";-;32435,35;32435,35"
"""510730 SAO JOSE DO RIO CLARO"";-;346591,54;346591,54"
"""510760 RONDONOPOLIS"";3189906,77;44857608,52;48047515,29"
"""510770 ROSARIO OESTE"";-;354607,56;354607,56"
"""510775 SALTO DO CEU"";-;32790,53;32790,53"
"""510777 SANTA TEREZINHA"";-;161896,89;161896,89"
"""510785 SAO FELIX DO ARAGUAIA"";-;738186,17;738186,17"
"""510787 SAPEZAL"";-;781836,54;781836,54"
"""510790 SINOP"";429985,70;12205576,34;12635562,04"
"""510792 SORRISO"";569351,07;7246200,60;7815551,67"
"""510794 TABAPORA"";-;12577,24;12577,24"
"""510795 TANGARA DA SERRA"";-;1120013,59;1120013,59"
"""510800 TAPURAH"";-;144949,19;144949,19"
"""510805 TERRA NOVA DO NORTE"";-;194238,52;194238,52"
"""510810 TESOURO"";-;36822,77;36822,77"
"""510820 TORIXOREU"";110220,83;152947,23;263168,06"
"""510840 VARZEA GRANDE"";671961,68;28037904,26;28709865,94"
"""510860 VILA RICA"";-;429408,94;429408,94"
"""520013 ACREUNA"";-;145142,62;145142,62"
"""520025 AGUAS LINDAS DE GOIAS"";56178,92;585786,41;641965,33"
"""520030 ALEXANIA"";227371,62;360353,95;587725,57"
"""520060 ALTO PARAISO DE GOIAS"";-;90587,00;90587,00"
"""520080 ALVORADA DO NORTE"";-;269377,94;269377,94"
"""520085 AMERICANO DO BRASIL"";-;152661,56;152661,56"
"""520090 AMORINOPOLIS"";-;46407,56;46407,56"
"""520110 ANAPOLIS"";5157897,46;37482194,01;42640091,47"
"""520130 ANICUNS"";-;204307,73;204307,73"
"""520140 APARECIDA DE GOIANIA"";17274305,68;33828017,09;51102322,77"
"""520150 APORE"";-;53904,20;53904,20"
"""520160 ARACU"";-;33613,51;33613,51"
"""520170 ARAGARCAS"";-;383292,39;383292,39"
"""520180 ARAGOIANIA"";-;5707,61;5707,61"
"""520215 ARAGUAPAZ"";-;27004,38;27004,38"
"""520235 ARENOPOLIS"";-;38198,84;38198,84"
"""520250 ARUANA"";70483,39;158248,21;228731,60"
"""520280 AVELINOPOLIS"";-;2008,40;2008,40"
"""520320 BARRO ALTO"";9484,54;167646,74;177131,28"
"""520330 BELA VISTA DE GOIAS"";-;506151,86;506151,86"
"""520340 BOM JARDIM DE GOIAS"";-;120829,82;120829,82"
"""520350 BOM JESUS DE GOIAS"";-;603222,54;603222,54"
"""520380 BRITANIA"";-;144116,24;144116,24"
"""520390 BURITI ALEGRE"";-;86835,62;86835,62"
"""520400 CABECEIRAS"";-;7349,57;7349,57"
"""520410 CACHOEIRA ALTA"";-;274870,10;274870,10"
"""520425 CACHOEIRA DOURADA"";-;59556,25;59556,25"
"""520430 CACU"";-;154191,12;154191,12"
"""520440 CAIAPONIA"";117108,85;423993,42;541102,27"
"""520450 CALDAS NOVAS"";-;2143754,79;2143754,79"
"""520465 CAMPINACU"";-;127525,40;127525,40"
"""520470 CAMPINORTE"";-;96645,50;96645,50"
"""520480 CAMPO ALEGRE DE GOIAS"";-;4471,26;4471,26"
"""520490 CAMPOS BELOS"";-;336260,81;336260,81"
"""520500 CARMO DO RIO VERDE"";-;18586,34;18586,34"
"""520505 CASTELANDIA"";-;12281,07;12281,07"
"""520510 CATALAO"";2805384,33;11364830,64;14170214,97"
"""520520 CATURAI"";-;61221,92;61221,92"
"""520530 CAVALCANTE"";-;21128,78;21128,78"
"""520540 CERES"";122727,68;7740381,14;7863108,82"
"""520545 CEZARINA"";-;80682,94;80682,94"
"""520547 CHAPADAO DO CEU"";-;415364,74;415364,74"
"""520549 CIDADE OCIDENTAL"";388608,56;20913,13;409521,69"
"""520551 COCALZINHO DE GOIAS"";-;109724,32;109724,32"
"""520570 CORREGO DO OURO"";-;14021,25;14021,25"
"""520580 CORUMBA DE GOIAS"";-;57137,87;57137,87"
"""520590 CORUMBAIBA"";-;146474,39;146474,39"
"""520620 CRISTALINA"";-;533852,27;533852,27"
"""520630 CRISTIANOPOLIS"";-;34975,19;34975,19"
"""520640 CRIXAS"";-;228120,89;228120,89"
"""520650 CROMINIA"";-;46168,72;46168,72"
"""520660 CUMARI"";-;13741,69;13741,69"
"""520670 DAMIANOPOLIS"";-;92393,21;92393,21"
"""520680 DAMOLANDIA"";-;37313,40;37313,40"
"""520710 DIORAMA"";-;74622,35;74622,35"
"""520725 DOVERLANDIA"";-;19407,74;19407,74"
"""520735 EDEALINA"";-;5043,76;5043,76"
"""520740 EDEIA"";-;252513,68;252513,68"
"""520750 ESTRELA DO NORTE"";-;28986,92;28986,92"
"""520753 FAINA"";-;11511,83;11511,83"
"""520760 FAZENDA NOVA"";-;57977,58;57977,58"
"""520780 FIRMINOPOLIS"";-;41406,26;41406,26"
"""520800 FORMOSA"";115952,17;6290729,48;6406681,65"
"""520810 FORMOSO"";17201,95;110628,45;127830,40"
"""520830 DIVINOPOLIS DE GOIAS"";-;161241,93;161241,93"
"""520840 GOIANAPOLIS"";24593,57;42046,69;66640,26"
"""520850 GOIANDIRA"";-;9708,30;9708,30"
"""520860 GOIANESIA"";-;1579467,71;1579467,71"
"""520870 GOIANIA"";32411633,74;289429266,26;321840900,00"
"""520880 GOIANIRA"";-;1316910,21;1316910,21"
"""520890 GOIAS"";19972,69;2748863,63;2768836,32"
"""520910 GOIATUBA"";93308,86;559032,97;652341,83"
"""520929 GUARAITA"";-;4349,11;4349,11"
"""520960 HEITORAI"";-;118892,39;118892,39"
"""520970 HIDROLANDIA"";-;424326,72;424326,72"
"""520980 HIDROLINA"";-;68158,15;68158,15"
"""520990 IACIARA"";-;266032,45;266032,45"
"""520993 INACIOLANDIA"";-;40951,29;40951,29"
"""520995 INDIARA"";-;802470,44;802470,44"
"""521000 INHUMAS"";29388,31;1048044,93;1077433,24"
"""521010 IPAMERI"";-;114492,02;114492,02"
"""521020 IPORA"";227202,77;405819,44;633022,21"
"""521040 ITABERAI"";-;481153,64;481153,64"
"""521060 ITAGUARU"";-;48726,83;48726,83"
"""521080 ITAJA"";-;85191,53;85191,53"
"""521090 ITAPACI"";-;445584,24;445584,24"
"""521100 ITAPIRAPUA"";-;78334,51;78334,51"
"""521120 ITAPURANGA"";254474,26;663114,00;917588,26"
"""521130 ITARUMA"";924,35;136643,69;137568,04"
"""521140 ITAUCU"";-;144344,69;144344,69"
"""521150 ITUMBIARA"";155823,96;12725714,99;12881538,95"
"""521160 IVOLANDIA"";-;22941,13;22941,13"
"""521170 JANDAIA"";-;5072,71;5072,71"
"""521180 JARAGUA"";-;1901002,59;1901002,59"
"""521190 JATAI"";-;2837531,53;2837531,53"
"""521200 JAUPACI"";-;88159,31;88159,31"
"""521210 JOVIANIA"";4485,21;90355,72;94840,93"
"""521220 JUSSARA"";97977,12;404990,23;502967,35"
"""521250 LUZIANIA"";138249,22;4476933,64;4615182,86"
"""521260 MAIRIPOTABA"";-;31053,81;31053,81"
"""521270 MAMBAI"";-;98335,02;98335,02"
"""521280 MARA ROSA"";115786,17;153188,53;268974,70"
"""521290 MARZAGAO"";-;14074,89;14074,89"
"""521295 MATRINCHA"";-;38202,55;38202,55"
"""521300 MAURILANDIA"";-;104841,21;104841,21"
"""521308 MINACU"";48653,17;661195,97;709849,14"
"""521310 MINEIROS"";26752,52;4902291,02;4929043,54"
"""521350 MONTE ALEGRE DE GOIAS"";-;47546,47;47546,47"
"""521370 MONTES CLAROS DE GOIAS"";-;29198,42;29198,42"
"""521375 MONTIVIDIU"";970,96;113463,68;114434,64"
"""521380 MORRINHOS"";548423,79;2418577,05;2967000,84"
"""521385 MORRO AGUDO DE GOIAS"";-;12403,78;12403,78"
"""521390 MOSSAMEDES"";-;33202,34;33202,34"
"""521400 MOZARLANDIA"";-;668953,37;668953,37"
"""521405 MUNDO NOVO"";-;222636,18;222636,18"
"""521410 MUTUNOPOLIS"";-;99741,16;99741,16"
"""521450 NEROPOLIS"";-;13334487,01;13334487,01"
"""521460 NIQUELANDIA"";446228,14;449978,41;896206,55"
"""521483 NOVA CRIXAS"";-;190767,31;190767,31"
"""521520 NOVO BRASIL"";-;37119,84;37119,84"
"""521530 ORIZONA"";-;179316,60;179316,60"
"""521550 OUVIDOR"";-;70838,21;70838,21"
"""521560 PADRE BERNARDO"";-;106581,67;106581,67"
"""521565 PALESTINA DE GOIAS"";-;53504,77;53504,77"
"""521580 PALMELO"";-;36546,38;36546,38"
"""521590 PALMINOPOLIS"";438,87;30801,29;31240,16"
"""521630 PARANAIGUARA"";75410,20;346453,95;421864,15"
"""521640 PARAUNA"";-;61762,01;61762,01"
"""521680 PETROLINA DE GOIAS"";-;354196,46;354196,46"
"""521710 PIRACANJUBA"";-;358862,42;358862,42"
"""521720 PIRANHAS"";-;200513,53;200513,53"
"""521730 PIRENOPOLIS"";-;1257626,68;1257626,68"
"""521740 PIRES DO RIO"";84235,49;455477,67;539713,16"
"""521760 PLANALTINA"";89297,11;976460,88;1065757,99"
"""521770 PONTALINA"";50926,94;336060,70;386987,64"
"""521800 PORANGATU"";361513,55;879812,27;1241325,82"
"""521805 PORTEIRAO"";-;11374,27;11374,27"
"""521810 PORTELANDIA"";-;27939,35;27939,35"
"""521830 POSSE"";-;879031,10;879031,10"
"""521850 QUIRINOPOLIS"";387881,93;1929949,40;2317831,33"
"""521860 RIALMA"";-;121660,52;121660,52"
"""521878 RIO QUENTE"";-;38799,93;38799,93"
"""521880 RIO VERDE"";629599,09;12487691,07;13117290,16"
"""521890 RUBIATABA"";-;220484,56;220484,56"
"""521900 SANCLERLANDIA"";-;39692,55;39692,55"
"""521910 SANTA BARBARA DE GOIAS"";-;13230,44;13230,44"
"""521920 SANTA CRUZ DE GOIAS"";-;14386,72;14386,72"
"""521925 SANTA FE DE GOIAS"";-;45521,21;45521,21"
"""521930 SANTA HELENA DE GOIAS"";364093,39;8586630,22;8950723,61"
"""521950 SANTA ROSA DE GOIAS"";-;37278,67;37278,67"
"""521960 SANTA TEREZA DE GOIAS"";-;47313,41;47313,41"
"""521970 SANTA TEREZINHA DE GOIAS"";-;66798,83;66798,83"
"""521973 SANTO ANTONIO DE GOIAS"";-;37251,79;37251,79"
"""521975 SANTO ANTONIO DO DESCOBERTO"";-;115858,48;115858,48"
"""521980 SAO DOMINGOS"";-;131602,39;131602,39"
"""522010 SAO LUIS DE MONTES BELOS"";-;2520811,55;2520811,55"
"""522015 SAO LUIZ DO NORTE"";-;80587,47;80587,47"
"""522020 SAO MIGUEL DO ARAGUAIA"";58694,06;499392,63;558086,69"
"""522026 SAO MIGUEL DO PASSA QUATRO"";-;37857,71;37857,71"
"""522040 SAO SIMAO"";153112,92;543333,27;696446,19"
"""522045 SENADOR CANEDO"";-;3683446,70;3683446,70"
"""522050 SERRANOPOLIS"";-;23625,94;23625,94"
"""522060 SILVANIA"";-;696214,06;696214,06"
"""522068 SIMOLANDIA"";-;50627,03;50627,03"
"""522100 TAQUARAL DE GOIAS"";-;7910,20;7910,20"
"""522140 TRINDADE"";-;10877668,68;10877668,68"
"""522145 TROMBAS"";-;29834,34;29834,34"
"""522150 TURVANIA"";-;119058,63;119058,63"
"""522155 TURVELANDIA"";-;25156,63;25156,63"
"""522160 URUACU"";13435,20;15387761,37;15401196,57"
"""522170 URUANA"";-;124035,77;124035,77"
"""522185 VALPARAISO DE GOIAS"";-;541645,26;541645,26"
"""522200 VIANOPOLIS"";-;179101,28;179101,28"
"""522205 VICENTINOPOLIS"";8925,61;131535,81;140461,42"
"""530010 BRASILIA"";58437861,34;287397901,87;345835763,21"
"""Total"";2943425974,45;17726631933,65;20670057908,10"
&
