"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""316840 TARUMIRIM"";1255;1894;-;-;-;-;3149"
"""316860 TEOFILO OTONI"";8706;13039;-;-;432;-;22177"
"""316870 TIMOTEO"";811;2748;-;-;-;-;3559"
"""316890 TIROS"";-;152;-;-;-;-;152"
"""316920 TOMBOS"";-;316;-;-;-;-;316"
"""316930 TRES CORACOES"";1270;4415;-;-;-;-;5685"
"""316935 TRES MARIAS"";487;1295;-;-;-;-;1782"
"""316940 TRES PONTAS"";1048;3853;-;-;-;-;4901"
"""316960 TUPACIGUARA"";214;988;-;-;-;-;1202"
"""316970 TURMALINA"";473;3155;-;-;-;-;3628"
"""316990 UBA"";1799;8558;-;-;417;984;11758"
"""317010 UBERABA"";6120;24859;-;-;-;-;30979"
"""317020 UBERLANDIA"";11650;54107;-;-;-;-;65757"
"""317040 UNAI"";991;4485;-;-;-;-;5476"
"""317043 UNIAO DE MINAS"";-;224;-;-;-;-;224"
"""317052 URUCUIA"";405;399;-;-;-;-;804"
"""317070 VARGINHA"";6103;8730;-;-;-;3;14836"
"""317080 VARZEA DA PALMA"";479;1033;-;-;-;-;1512"
"""317090 VARZELANDIA"";-;619;-;-;-;-;619"
"""317100 VAZANTE"";463;610;-;-;-;-;1073"
"""317120 VESPASIANO"";1511;712;-;-;-;-;2223"
"""317130 VICOSA"";1297;4609;-;-;247;552;6705"
"""317160 VIRGEM DA LAPA"";-;361;-;-;-;-;361"
"""317170 VIRGINIA"";-;344;-;-;-;-;344"
"""317180 VIRGINOPOLIS"";188;961;-;-;-;-;1149"
"""317200 VISCONDE DO RIO BRANCO"";237;4778;-;-;-;-;5015"
"""320010 AFONSO CLAUDIO"";333;1257;-;-;-;28;1618"
"""320020 ALEGRE"";659;533;-;-;-;-;1192"
"""320040 ANCHIETA"";290;445;-;-;-;-;735"
"""320050 APIACA"";-;33;-;-;-;-;33"
"""320060 ARACRUZ"";1253;6024;-;-;-;-;7277"
"""320070 ATILIO VIVACQUA"";90;-;-;-;-;-;90"
"""320080 BAIXO GUANDU"";792;1128;-;-;-;-;1920"
"""320090 BARRA DE SAO FRANCISCO"";1162;5123;-;-;-;-;6285"
"""320100 BOA ESPERANCA"";43;349;-;-;-;-;392"
"""320120 CACHOEIRO DE ITAPEMIRIM"";5967;26044;-;-;1542;-;33553"
"""320130 CARIACICA"";186;6768;-;-;-;-;6954"
"""320140 CASTELO"";406;880;-;-;-;-;1286"
"""320150 COLATINA"";5841;20744;-;-;-;-;26585"
"""320170 CONCEICAO DO CASTELO"";4;111;-;-;-;-;115"
"""320190 DOMINGOS MARTINS"";191;1840;-;-;-;-;2031"
"""320210 ECOPORANGA"";-;1255;-;-;-;-;1255"
"""320230 GUACUI"";588;3446;-;-;-;-;4034"
"""320240 GUARAPARI"";399;3870;-;-;-;-;4269"
"""320245 IBATIBA"";94;104;-;-;-;-;198"
"""320280 ITAPEMIRIM"";1161;3442;-;-;-;-;4603"
"""320290 ITARANA"";-;292;-;-;-;-;292"
"""320300 IUNA"";333;1093;-;-;-;-;1426"
"""320305 JAGUARE"";34;647;-;-;-;-;681"
"""320310 JERONIMO MONTEIRO"";1300;1368;-;-;-;-;2668"
"""320313 JOAO NEIVA"";300;326;-;-;-;-;626"
"""320316 LARANJA DA TERRA"";6;267;-;-;-;-;273"
"""320320 LINHARES"";2494;14242;-;-;1;-;16737"
"""320340 MIMOSO DO SUL"";169;930;-;-;-;-;1099"
"""320350 MONTANHA"";1;875;-;-;-;-;876"
"""320360 MUCURICI"";-;270;-;-;-;-;270"
"""320370 MUNIZ FREIRE"";-;354;-;-;-;-;354"
"""320380 MUQUI"";-;324;-;-;-;-;324"
"""320390 NOVA VENECIA"";87;2553;-;-;-;-;2640"
"""320400 PANCAS"";-;95;-;-;-;-;95"
"""320405 PEDRO CANARIO"";1;1487;-;-;-;-;1488"
"""320410 PINHEIROS"";-;552;-;-;-;-;552"
"""320435 RIO BANANAL"";1;100;-;-;-;-;101"
"""320450 SANTA LEOPOLDINA"";1293;474;-;-;-;-;1767"
"""320455 SANTA MARIA DE JETIBA"";348;2213;-;-;-;-;2561"
"""320460 SANTA TERESA"";1035;3590;-;-;-;-;4625"
"""320470 SAO GABRIEL DA PALHA"";165;398;-;-;-;-;563"
"""320480 SAO JOSE DO CALCADO"";1986;1621;-;-;-;-;3607"
"""320490 SAO MATEUS"";1623;13616;-;-;746;2008;17993"
"""320500 SERRA"";7850;24453;-;-;-;-;32303"
"""320503 VARGEM ALTA"";-;549;-;-;-;-;549"
"""320506 VENDA NOVA DO IMIGRANTE"";533;3297;-;-;-;-;3830"
"""320520 VILA VELHA"";9191;29514;-;-;-;-;38705"
"""320530 VITORIA"";22830;42497;-;-;-;2;65329"
"""330010 ANGRA DOS REIS"";1792;9469;-;-;-;9;11270"
"""330015 APERIBE"";289;1079;-;-;-;-;1368"
"""330020 ARARUAMA"";599;5093;-;-;-;-;5692"
"""330022 AREAL"";1;292;-;-;-;-;293"
"""330023 ARMACAO DOS BUZIOS"";706;2929;-;-;-;-;3635"
"""330025 ARRAIAL DO CABO"";1204;1640;-;-;-;-;2844"
"""330030 BARRA DO PIRAI"";1214;3856;-;-;-;-;5070"
"""330040 BARRA MANSA"";6872;10097;-;-;-;-;16969"
"""330045 BELFORD ROXO"";1211;10242;-;-;-;-;11453"
"""330050 BOM JARDIM"";88;1591;-;-;-;-;1679"
"""330060 BOM JESUS DO ITABAPOANA"";952;5144;-;-;-;-;6096"
"""330070 CABO FRIO"";2900;9545;-;-;-;-;12445"
"""330080 CACHOEIRAS DE MACACU"";489;3031;-;-;-;-;3520"
"""330090 CAMBUCI"";419;1560;-;-;-;-;1979"
"""330100 CAMPOS DOS GOYTACAZES"";12771;29742;-;-;573;-;43086"
"""330110 CANTAGALO"";78;2081;-;-;-;-;2159"
"""330120 CARMO"";81;1077;-;-;-;-;1158"
"""330130 CASIMIRO DE ABREU"";772;2268;-;-;-;-;3040"
"""330140 CONCEICAO DE MACABU"";-;319;-;-;-;-;319"
"""330150 CORDEIRO"";223;988;-;-;-;-;1211"
"""330160 DUAS BARRAS"";-;418;-;-;-;-;418"
"""330170 DUQUE DE CAXIAS"";7796;45166;-;-;1;-;52963"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";2;480;-;-;-;-;482"
"""330185 GUAPIMIRIM"";448;2432;-;-;-;-;2880"
"""330190 ITABORAI"";3796;4537;-;-;-;-;8333"
"""330200 ITAGUAI"";794;4497;-;-;-;-;5291"
"""330210 ITAOCARA"";347;932;-;-;-;-;1279"
"""330220 ITAPERUNA"";5877;6991;-;-;-;-;12868"
"""330225 ITATIAIA"";501;1246;-;-;-;-;1747"
"""330227 JAPERI"";-;1039;-;-;-;-;1039"
"""330230 LAJE DO MURIAE"";26;229;-;-;-;-;255"
"""330240 MACAE"";4339;11706;-;-;-;-;16045"
"""330250 MAGE"";685;5611;-;-;-;-;6296"
"""330260 MANGARATIBA"";469;2051;-;-;-;-;2520"
"""330270 MARICA"";4922;9241;-;-;-;-;14163"
"""330280 MENDES"";1;556;-;-;-;-;557"
"""330285 MESQUITA"";3;8698;-;-;-;-;8701"
"""330290 MIGUEL PEREIRA"";488;2796;-;-;-;-;3284"
"""330300 MIRACEMA"";202;1346;-;-;-;-;1548"
"""330310 NATIVIDADE"";148;729;-;-;-;-;877"
"""330320 NILOPOLIS"";4498;611;-;-;-;-;5109"
"""330330 NITEROI"";9359;22484;-;-;-;-;31843"
"""330340 NOVA FRIBURGO"";1279;8781;-;-;-;-;10060"
"""330350 NOVA IGUACU"";6709;27480;-;-;-;-;34189"
"""330360 PARACAMBI"";-;1568;-;-;-;-;1568"
"""330370 PARAIBA DO SUL"";2677;2045;-;-;-;-;4722"
"""330380 PARATY"";717;2192;-;-;-;-;2909"
"""330390 PETROPOLIS"";4425;14383;-;-;813;1091;20712"
"""330395 PINHEIRAL"";134;696;-;-;-;-;830"
"""330400 PIRAI"";513;1539;-;-;-;-;2052"
"""330411 PORTO REAL"";128;623;-;-;-;-;751"
"""330412 QUATIS"";-;631;-;-;-;-;631"
"""330414 QUEIMADOS"";105;5690;-;-;-;-;5795"
"""330415 QUISSAMA"";463;1704;-;-;-;-;2167"
"""330420 RESENDE"";4700;6000;-;-;-;-;10700"
"""330430 RIO BONITO"";706;3999;-;-;-;-;4705"
"""330440 RIO CLARO"";177;552;-;-;-;-;729"
"""330450 RIO DAS FLORES"";-;481;-;-;-;-;481"
"""330452 RIO DAS OSTRAS"";1732;5060;-;-;1;-;6793"
"""330455 RIO DE JANEIRO"";156053;182631;-;-;2;1;338687"
"""330460 SANTA MARIA MADALENA"";298;414;-;-;-;-;712"
"""330470 SANTO ANTONIO DE PADUA"";394;4150;-;-;5;-;4549"
"""330475 SAO FRANCISCO DE ITABAPOANA"";72;892;-;-;-;-;964"
"""330480 SAO FIDELIS"";448;2200;-;-;-;-;2648"
"""330490 SAO GONCALO"";5279;30846;-;-;1;-;36126"
"""330500 SAO JOAO DA BARRA"";552;2210;-;-;-;-;2762"
"""330510 SAO JOAO DE MERITI"";966;7439;-;-;-;-;8405"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";39;697;-;-;-;-;736"
"""330520 SAO PEDRO DA ALDEIA"";439;2040;-;-;-;-;2479"
"""330530 SAO SEBASTIAO DO ALTO"";60;732;-;-;-;-;792"
"""330540 SAPUCAIA"";-;165;-;-;-;-;165"
"""330550 SAQUAREMA"";3429;4327;-;-;-;-;7756"
"""330555 SEROPEDICA"";358;856;-;-;-;-;1214"
"""330560 SILVA JARDIM"";-;441;-;-;-;-;441"
"""330570 SUMIDOURO"";1;342;-;-;-;-;343"
"""330575 TANGUA"";-;566;-;-;-;-;566"
"""330580 TERESOPOLIS"";2529;8879;-;-;-;-;11408"
"""330590 TRAJANO DE MORAES"";-;597;-;-;-;-;597"
"""330600 TRES RIOS"";663;4688;-;-;-;-;5351"
"""330610 VALENCA"";2245;6950;-;-;-;-;9195"
"""330615 VARRE-SAI"";107;147;-;-;-;-;254"
"""330620 VASSOURAS"";2183;4227;-;-;-;-;6410"
"""330630 VOLTA REDONDA"";12831;15853;-;-;2;115;28801"
"""350010 ADAMANTINA"";1865;3311;-;-;-;-;5176"
"""350030 AGUAI"";4;443;-;-;-;-;447"
"""350050 AGUAS DE LINDOIA"";-;1421;-;-;1;-;1422"
"""350070 AGUDOS"";462;769;-;-;-;-;1231"
"""350100 ALTINOPOLIS"";143;1808;-;-;-;-;1951"
"""350110 ALTO ALEGRE"";30;1;-;-;-;-;31"
"""350130 ALVARES MACHADO"";1;766;-;-;-;-;767"
"""350160 AMERICANA"";1855;6881;-;-;-;-;8736"
"""350170 AMERICO BRASILIENSE"";6862;341;-;-;-;-;7203"
"""350190 AMPARO"";819;4110;-;-;-;-;4929"
"""350210 ANDRADINA"";327;3055;-;-;-;-;3382"
"""350220 ANGATUBA"";95;1369;-;-;-;-;1464"
"""350250 APARECIDA"";2928;1724;-;-;-;-;4652"
"""350260 APARECIDA D'OESTE"";-;78;-;-;-;-;78"
"""350270 APIAI"";896;2031;-;-;-;-;2927"
"""350280 ARACATUBA"";1182;10918;-;-;1;-;12101"
"""350310 ARANDU"";1;90;-;-;-;-;91"
"""350320 ARARAQUARA"";8001;12715;-;-;271;-;20987"
"""350330 ARARAS"";1486;4682;-;-;-;-;6168"
"""350340 AREALVA"";2;147;-;-;-;-;149"
"""350390 ARUJA"";-;1840;-;-;-;-;1840"
"""350400 ASSIS"";4032;5451;-;-;117;463;10063"
"""350410 ATIBAIA"";787;3722;-;-;-;-;4509"
"""350420 AURIFLAMA"";1596;673;-;-;-;-;2269"
"""350450 AVARE"";1244;4567;-;-;89;1691;7591"
"""350520 BARIRI"";361;1523;-;-;-;-;1884"
"""350530 BARRA BONITA"";531;1438;-;-;-;-;1969"
"""350550 BARRETOS"";20979;10499;-;-;-;-;31478"
"""350570 BARUERI"";13578;23959;-;-;-;-;37537"
"""350580 BASTOS"";327;1027;-;-;-;-;1354"
"""350590 BATATAIS"";580;3794;-;-;-;-;4374"
"""350600 BAURU"";13363;28418;-;-;-;-;41781"
"""350610 BEBEDOURO"";3799;4328;-;-;-;-;8127"
"""350630 BERNARDINO DE CAMPOS"";3;684;-;-;-;-;687"
"""350635 BERTIOGA"";714;2497;-;-;-;-;3211"
"""350640 BILAC"";-;175;-;-;-;-;175"
"""350650 BIRIGUI"";452;4083;-;-;-;-;4535"
"""350670 BOA ESPERANCA DO SUL"";-;42;-;-;-;-;42"
"""350680 BOCAINA"";-;163;-;-;-;-;163"
"""350700 BOITUVA"";601;2033;-;-;-;-;2634"
"""350710 BOM JESUS DOS PERDOES"";-;241;-;-;-;-;241"
"""350740 BORBOREMA"";143;609;-;-;-;-;752"
"""350750 BOTUCATU"";4480;23330;-;-;-;-;27810"
"""350760 BRAGANCA PAULISTA"";5887;12602;-;-;-;-;18489"
"""350790 BROTAS"";24;702;-;-;3;102;831"
"""350810 BURITAMA"";43;638;-;-;-;-;681"
"""350840 CABREUVA"";13;519;-;-;-;-;532"
"""350850 CACAPAVA"";498;3065;-;-;-;-;3563"
"""350860 CACHOEIRA PAULISTA"";124;-;-;-;-;-;124"
"""350870 CACONDE"";510;805;-;-;-;-;1315"
"""350880 CAFELANDIA"";33;809;-;-;-;-;842"
"""350900 CAIEIRAS"";-;4248;-;-;-;-;4248"
"""350920 CAJAMAR"";327;2957;-;-;-;-;3284"
"""350930 CAJOBI"";32;474;-;-;-;-;506"
"""350940 CAJURU"";516;2709;-;-;-;-;3225"
"""350950 CAMPINAS"";31649;56809;-;-;-;-;88458"
"""350960 CAMPO LIMPO PAULISTA"";258;3717;-;-;-;-;3975"
"""350970 CAMPOS DO JORDAO"";984;1696;-;-;-;-;2680"
"""351000 CANDIDO MOTA"";920;1263;-;-;-;-;2183"
"""351020 CAPAO BONITO"";550;2235;-;-;-;-;2785"
"""351040 CAPIVARI"";640;2068;-;-;-;-;2708"
"""351050 CARAGUATATUBA"";10389;11425;-;-;-;-;21814"
"""351060 CARAPICUIBA"";6964;13178;-;-;-;-;20142"
"""351070 CARDOSO"";92;334;-;-;-;-;426"
"""351080 CASA BRANCA"";904;1148;-;-;-;-;2052"
"""351100 CASTILHO"";1;446;-;-;-;-;447"
"""351110 CATANDUVA"";4683;13041;-;-;102;324;18150"
"""351140 CERQUEIRA CESAR"";320;1328;-;-;-;-;1648"
"""351150 CERQUILHO"";32;369;-;-;-;-;401"
"""351160 CESARIO LANGE"";205;331;-;-;-;-;536"
"""351170 CHARQUEADA"";1;321;-;-;-;-;322"
"""351190 CLEMENTINA"";23;261;-;-;-;-;284"
"""351200 COLINA"";238;956;-;-;-;-;1194"
"""351210 COLOMBIA"";-;19;-;-;-;-;19"
"""351220 CONCHAL"";721;1281;-;-;-;-;2002"
"""351230 CONCHAS"";-;370;-;-;-;-;370"
"""351280 COSMOPOLIS"";224;1460;-;-;-;-;1684"
"""351300 COTIA"";3417;9328;-;-;508;1185;14438"
"""351310 CRAVINHOS"";-;22;-;-;-;-;22"
"""351340 CRUZEIRO"";579;5194;-;-;-;-;5773"
"""351350 CUBATAO"";1448;5032;-;-;-;-;6480"
"""351360 CUNHA"";178;1099;-;-;-;-;1277"
"""351370 DESCALVADO"";651;1138;-;-;-;-;1789"
"""351380 DIADEMA"";5415;17889;-;-;-;-;23304"
"""351390 DIVINOLANDIA"";4125;462;-;-;-;-;4587"
"""351410 DOIS CORREGOS"";1;1449;-;-;-;-;1450"
"""351440 DRACENA"";99;3437;-;-;-;-;3536"
"""351450 DUARTINA"";342;1155;-;-;-;-;1497"
"""351500 EMBU DAS ARTES"";737;3316;-;-;-;-;4053"
"""351510 EMBU-GUACU"";12;1449;-;-;-;-;1461"
"""351518 ESPIRITO SANTO DO PINHAL"";1951;2093;-;-;-;-;4044"
"""351520 ESTRELA D'OESTE"";22;719;-;-;-;-;741"
"""351540 FARTURA"";-;922;-;-;-;-;922"
"""351550 FERNANDOPOLIS"";816;5258;-;-;-;-;6074"
"""351570 FERRAZ DE VASCONCELOS"";1418;5315;-;-;-;-;6733"
"""351600 FLORIDA PAULISTA"";-;830;-;-;-;-;830"
"""351620 FRANCA"";5497;18606;-;-;160;-;24263"
"""351630 FRANCISCO MORATO"";2280;10002;-;-;-;-;12282"
"""351640 FRANCO DA ROCHA"";2862;5815;-;-;-;-;8677"
"""351660 GALIA"";1;114;-;-;-;-;115"
"""351670 GARCA"";1469;1621;-;-;-;-;3090"
"""351690 GENERAL SALGADO"";-;486;-;-;-;-;486"
"""351700 GETULINA"";-;379;-;-;-;-;379"
"""351740 GUAIRA"";1081;2064;-;-;-;-;3145"
"""351760 GUAPIARA"";-;91;-;-;-;-;91"
"""351770 GUARA"";191;886;-;-;-;-;1077"
"""351780 GUARACAI"";185;398;-;-;-;-;583"
"""351820 GUARARAPES"";336;1304;-;-;-;-;1640"
"""351830 GUARAREMA"";78;1110;-;-;-;-;1188"
"""351840 GUARATINGUETA"";2422;4169;-;-;-;108;6699"
"""351860 GUARIBA"";505;1103;-;-;-;-;1608"
"""351870 GUARUJA"";2751;11520;-;-;-;-;14271"
"""351880 GUARULHOS"";11371;42058;-;-;998;1388;55815"
"""351900 HERCULANDIA"";-;878;-;-;-;-;878"
"""351907 HORTOLANDIA"";9;5661;-;-;-;-;5670"
"""351910 IACANGA"";563;1;-;-;-;-;564"
"""351930 IBATE"";364;459;-;-;-;-;823"
"""351940 IBIRA"";1;438;-;-;-;-;439"
"""351960 IBITINGA"";737;3711;-;-;-;-;4448"
"""351970 IBIUNA"";658;2907;-;-;-;-;3565"
"""351990 IEPE"";22;579;-;-;-;-;601"
"""352010 IGARAPAVA"";355;920;-;-;-;-;1275"
"""352040 ILHABELA"";1175;2577;-;-;-;-;3752"
"""352044 ILHA SOLTEIRA"";377;1970;-;-;-;-;2347"
"""352050 INDAIATUBA"";7865;12645;-;-;-;-;20510"
"""352070 INDIAPORA"";105;294;-;-;-;-;399"
"""352090 IPAUSSU"";-;521;-;-;-;-;521"
"""352130 IPUA"";326;490;-;-;-;-;816"
"""352170 ITABERA"";761;504;-;-;-;-;1265"
"""352180 ITAI"";46;498;-;-;-;-;544"
"""352190 ITAJOBI"";198;509;-;-;-;-;707"
"""352210 ITANHAEM"";4216;8215;-;-;-;-;12431"
"""352220 ITAPECERICA DA SERRA"";5226;10430;-;-;516;966;17138"
"""352230 ITAPETININGA"";1375;8792;-;-;-;-;10167"
"""352240 ITAPEVA"";898;8422;-;-;-;-;9320"
"""352250 ITAPEVI"";5058;11073;-;-;-;-;16131"
"""352260 ITAPIRA"";2210;4147;3;-;-;-;6360"
"""352270 ITAPOLIS"";552;2292;-;-;-;-;2844"
"""352280 ITAPORANGA"";208;994;-;-;-;-;1202"
"""352290 ITAPUI"";16;201;-;-;-;-;217"
"""352310 ITAQUAQUECETUBA"";3080;12142;-;-;2;-;15224"
"""352320 ITARARE"";1152;3002;-;-;-;-;4154"
"""352340 ITATIBA"";1115;4861;-;-;-;-;5976"
"""352350 ITATINGA"";-;299;-;-;-;-;299"
"""352360 ITIRAPINA"";-;126;-;-;-;-;126"
"""352390 ITU"";1920;6611;-;-;-;-;8531"
"""352400 ITUPEVA"";133;1975;-;-;-;-;2108"
"""352410 ITUVERAVA"";607;2965;-;-;-;-;3572"
"""352420 JABORANDI"";-;64;-;-;-;-;64"
"""352430 JABOTICABAL"";401;1733;-;-;-;-;2134"
"""352440 JACAREI"";3218;9571;-;-;-;-;12789"
"""352450 JACI"";414;352;-;-;-;-;766"
"""352470 JAGUARIUNA"";952;2507;-;-;-;-;3459"
"""352480 JALES"";2873;5411;-;-;-;-;8284"
"""352520 JARINU"";-;570;-;-;-;-;570"
"""352530 JAU"";10525;16385;-;-;-;-;26910"
"""352550 JOANOPOLIS"";1;215;-;-;-;-;216"
"""352570 JOSE BONIFACIO"";247;1484;-;-;-;-;1731"
"""352590 JUNDIAI"";21248;26315;-;-;-;-;47563"
"""352600 JUNQUEIROPOLIS"";83;1121;-;-;-;-;1204"
"""352640 LARANJAL PAULISTA"";274;1240;-;-;-;-;1514"
"""352670 LEME"";1445;4085;-;-;-;-;5530"
"""352680 LENCOIS PAULISTA"";619;1968;-;-;-;-;2587"
"""352690 LIMEIRA"";4679;11539;-;-;-;-;16218"
"""352710 LINS"";537;5598;-;-;-;-;6135"
"""352720 LORENA"";66;5376;-;-;-;-;5442"
"""352730 LOUVEIRA"";1275;1565;-;-;-;-;2840"
"""352740 LUCELIA"";-;533;-;-;-;-;533"
"""352800 MACATUBA"";95;660;-;-;-;-;755"
"""352810 MACAUBAL"";9;51;-;-;-;-;60"
"""352850 MAIRIPORA"";-;3455;-;-;-;-;3455"
"""352880 MARACAI"";447;475;-;-;-;-;922"
"""352900 MARILIA"";8217;18784;-;-;425;450;27876"
"""352920 MARTINOPOLIS"";158;1961;-;-;-;-;2119"
"""352930 MATAO"";1405;4350;-;-;-;-;5755"
"""352940 MAUA"";1547;13958;-;-;-;-;15505"
"""352970 MIGUELOPOLIS"";4;1184;-;-;-;-;1188"
"""353010 MIRANDOPOLIS"";446;3204;-;-;-;-;3650"
"""353030 MIRASSOL"";587;1469;-;-;-;-;2056"
"""353050 MOCOCA"";633;4348;3;-;1;-;4985"
"""353060 MOGI DAS CRUZES"";9198;22522;-;-;957;130;32807"
"""353070 MOGI GUACU"";2972;6001;-;-;247;866;10086"
"""353080 MOGI MIRIM"";1602;2768;7;2;139;-;4518"
"""353110 MONGAGUA"";-;888;-;-;-;-;888"
"""353130 MONTE ALTO"";769;1898;-;-;-;-;2667"
"""353140 MONTE APRAZIVEL"";550;1811;-;-;-;-;2361"
"""353150 MONTE AZUL PAULISTA"";334;1004;-;-;-;-;1338"
"""353180 MONTE MOR"";1;1123;-;-;-;-;1124"
"""353190 MORRO AGUDO"";461;1359;-;-;-;-;1820"
"""353200 MORUNGABA"";-;162;-;-;-;-;162"
"""353240 NAZARE PAULISTA"";523;43;-;-;-;-;566"
"""353250 NEVES PAULISTA"";-;48;-;-;-;-;48"
"""353260 NHANDEARA"";629;1200;-;-;-;-;1829"
"""353290 NOVA EUROPA"";37;222;-;-;-;-;259"
"""353300 NOVA GRANADA"";61;1490;-;-;-;-;1551"
"""353340 NOVA ODESSA"";251;1203;-;-;-;-;1454"
"""353350 NOVO HORIZONTE"";470;2005;-;-;-;-;2475"
"""353390 OLIMPIA"";279;3116;-;-;-;321;3716"
"""353430 ORLANDIA"";3;2506;-;-;-;-;2509"
"""353440 OSASCO"";4993;23094;-;-;1;-;28088"
"""353460 OSVALDO CRUZ"";178;2297;-;-;-;-;2475"
"""353470 OURINHOS"";2622;9861;-;-;-;-;12483"
"""353475 OUROESTE"";154;450;-;-;-;-;604"
"""353520 PALMEIRA D'OESTE"";12;831;-;-;-;-;843"
"""353530 PALMITAL"";756;1158;-;-;-;-;1914"
"""353550 PARAGUACU PAULISTA"";961;3219;-;-;-;-;4180"
"""353580 PARANAPANEMA"";824;-;-;-;-;-;824"
"""353620 PARIQUERA-ACU"";2440;6799;-;-;-;-;9239"
"""353630 PATROCINIO PAULISTA"";359;460;-;-;-;-;819"
"""353650 PAULINIA"";2271;6071;-;-;-;-;8342"
"""353660 PAULO DE FARIA"";-;117;-;-;-;-;117"
"""353670 PEDERNEIRAS"";539;1579;-;-;-;-;2118"
"""353700 PEDREGULHO"";176;768;-;-;-;-;944"
"""353710 PEDREIRA"";297;751;-;-;-;-;1048"
"""353730 PENAPOLIS"";1332;4459;-;-;-;-;5791"
"""353740 PEREIRA BARRETO"";77;769;-;-;-;-;846"
"""353780 PIEDADE"";1;2790;-;-;-;-;2791"
"""353790 PILAR DO SUL"";-;1000;-;-;-;-;1000"
"""353800 PINDAMONHANGABA"";1408;5866;-;-;-;-;7274"
"""353860 PIRACAIA"";87;572;-;-;-;-;659"
"""353870 PIRACICABA"";21749;17722;-;-;-;3;39474"
"""353880 PIRAJU"";296;1915;-;-;-;-;2211"
"""353890 PIRAJUI"";628;839;-;-;-;-;1467"
"""353900 PIRANGI"";174;895;-;-;-;-;1069"
"""353930 PIRASSUNUNGA"";54;2512;-;-;-;-;2566"
"""353940 PIRATININGA"";3;230;-;-;-;-;233"
"""353950 PITANGUEIRAS"";330;1322;-;-;-;-;1652"
"""354000 POMPEIA"";316;380;-;-;-;-;696"
"""354020 PONTAL"";564;1195;-;-;-;-;1759"
"""354040 POPULINA"";8;193;-;-;-;-;201"
"""354060 PORTO FELIZ"";1445;2686;-;-;-;-;4131"
"""354070 PORTO FERREIRA"";269;1715;-;-;-;-;1984"
"""354080 POTIRENDABA"";32;861;-;-;-;-;893"
"""354100 PRAIA GRANDE"";991;8734;-;-;-;-;9725"
"""354120 PRESIDENTE BERNARDES"";2;1389;-;-;-;-;1391"
"""354130 PRESIDENTE EPITACIO"";368;2597;-;-;57;-;3022"
"""354140 PRESIDENTE PRUDENTE"";13235;26020;-;-;-;-;39255"
"""354150 PRESIDENTE VENCESLAU"";283;2225;-;-;-;-;2508"
"""354160 PROMISSAO"";2082;1265;-;-;-;-;3347"
"""354190 QUELUZ"";-;203;-;-;-;-;203"
"""354220 RANCHARIA"";952;2822;-;-;-;-;3774"
"""354240 REGENTE FEIJO"";-;797;-;-;-;-;797"
"""354260 REGISTRO"";4411;6754;-;-;-;-;11165"
"""354290 RIBEIRAO BONITO"";18;255;-;-;-;-;273"
"""354300 RIBEIRAO BRANCO"";-;371;-;-;-;-;371"
"""354330 RIBEIRAO PIRES"";271;1863;-;-;-;-;2134"
"""354340 RIBEIRAO PRETO"";30825;56161;-;-;613;657;88256"
"""354380 RINOPOLIS"";-;230;-;-;-;-;230"
"""354390 RIO CLARO"";912;9108;-;-;-;-;10020"
"""354400 RIO DAS PEDRAS"";360;534;-;-;-;-;894"
"""354420 RIOLANDIA"";151;-;-;-;-;-;151"
"""354425 ROSANA"";834;2417;-;-;-;-;3251"
"""354490 SALES OLIVEIRA"";9;313;-;-;-;-;322"
"""354500 SALESOPOLIS"";-;524;-;-;-;-;524"
"""354520 SALTO"";747;4367;-;-;-;-;5114"
"""354530 SALTO DE PIRAPORA"";889;1419;-;-;-;-;2308"
"""354540 SALTO GRANDE"";42;408;-;-;-;-;450"
"""354560 SANTA ADELIA"";375;300;-;-;-;-;675"
"""354580 SANTA BARBARA D'OESTE"";4402;4354;-;-;-;-;8756"
"""354630 SANTA CRUZ DAS PALMEIRAS"";249;1070;-;-;-;-;1319"
"""354640 SANTA CRUZ DO RIO PARDO"";1042;3274;-;-;-;-;4316"
"""354660 SANTA FE DO SUL"";447;2695;-;-;-;-;3142"
"""354680 SANTA ISABEL"";309;1941;-;-;-;-;2250"
"""354730 SANTANA DE PARNAIBA"";178;3945;-;-;-;-;4123"
"""354750 SANTA RITA DO PASSA QUATRO"";258;1274;-;-;-;-;1532"
"""354760 SANTA ROSA DE VITERBO"";263;882;-;-;-;-;1145"
"""354770 SANTO ANASTACIO"";156;1676;-;-;-;-;1832"
"""354780 SANTO ANDRE"";25781;27048;-;-;41;-;52870"
"""354790 SANTO ANTONIO DA ALEGRIA"";111;-;-;-;-;-;111"
"""354850 SANTOS"";11783;21421;-;-;-;-;33204"
"""354860 SAO BENTO DO SAPUCAI"";5;486;-;-;-;-;491"
"""354870 SAO BERNARDO DO CAMPO"";8213;27534;-;-;-;-;35747"
"""354880 SAO CAETANO DO SUL"";2775;9453;-;-;-;-;12228"
"""354890 SAO CARLOS"";3743;14935;-;-;-;-;18678"
"""354910 SAO JOAO DA BOA VISTA"";1102;4249;-;-;162;371;5884"
"""354940 SAO JOAQUIM DA BARRA"";717;2442;-;-;-;-;3159"
