"""Munic¡pio"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""06 M‚dia e Alta Complexidade (MAC)"";""Total"""
"""432260 VENANCIO AIRES"";2682,26;5018953,08;5021635,34"
"""432270 VERA CRUZ"";-;463281,40;463281,40"
"""432280 VERANOPOLIS"";-;1409806,95;1409806,95"
"""432290 VIADUTOS"";-;82616,08;82616,08"
"""432300 VIAMAO"";1735,00;8447151,68;8448886,68"
"""500020 AGUA CLARA"";-;200762,66;200762,66"
"""500060 AMAMBAI"";-;1047146,99;1047146,99"
"""500070 ANASTACIO"";-;375210,17;375210,17"
"""500080 ANAURILANDIA"";-;101754,34;101754,34"
"""500085 ANGELICA"";-;134887,15;134887,15"
"""500090 ANTONIO JOAO"";-;70164,13;70164,13"
"""500100 APARECIDA DO TABOADO"";14885,07;877700,10;892585,17"
"""500110 AQUIDAUANA"";-;3917383,66;3917383,66"
"""500124 ARAL MOREIRA"";-;98892,65;98892,65"
"""500150 BANDEIRANTES"";-;3201,15;3201,15"
"""500190 BATAGUASSU"";-;450606,03;450606,03"
"""500210 BELA VISTA"";-;562620,01;562620,01"
"""500215 BODOQUENA"";-;97989,69;97989,69"
"""500220 BONITO"";-;563224,03;563224,03"
"""500230 BRASILANDIA"";-;211468,72;211468,72"
"""500240 CAARAPO"";-;580550,71;580550,71"
"""500260 CAMAPUA"";-;162958,58;162958,58"
"""500270 CAMPO GRANDE"";15508059,79;165791761,52;181299821,31"
"""500280 CARACOL"";-;58631,45;58631,45"
"""500290 CASSILANDIA"";-;415638,96;415638,96"
"""500295 CHAPADAO DO SUL"";-;1135432,79;1135432,79"
"""500315 CORONEL SAPUCAIA"";-;217232,77;217232,77"
"""500320 CORUMBA"";-;7513928,22;7513928,22"
"""500325 COSTA RICA"";-;1381459,61;1381459,61"
"""500330 COXIM"";64727,42;2626633,93;2691361,35"
"""500345 DEODAPOLIS"";-;89820,88;89820,88"
"""500348 DOIS IRMAOS DO BURITI"";-;137289,53;137289,53"
"""500370 DOURADOS"";2802374,38;38652780,50;41455154,88"
"""500375 ELDORADO"";-;172976,53;172976,53"
"""500380 FATIMA DO SUL"";-;1106965,35;1106965,35"
"""500400 GLORIA DE DOURADOS"";-;194727,26;194727,26"
"""500410 GUIA LOPES DA LAGUNA"";-;183480,57;183480,57"
"""500430 IGUATEMI"";-;743401,49;743401,49"
"""500440 INOCENCIA"";334,00;101371,36;101705,36"
"""500450 ITAPORA"";-;403850,73;403850,73"
"""500460 ITAQUIRAI"";-;254838,67;254838,67"
"""500470 IVINHEMA"";-;825721,68;825721,68"
"""500500 JARDIM"";-;702609,20;702609,20"
"""500510 JATEI"";-;19003,40;19003,40"
"""500515 JUTI"";-;117211,11;117211,11"
"""500525 LAGUNA CARAPA"";-;28571,93;28571,93"
"""500540 MARACAJU"";-;1626772,33;1626772,33"
"""500560 MIRANDA"";-;504348,74;504348,74"
"""500568 MUNDO NOVO"";-;381509,36;381509,36"
"""500570 NAVIRAI"";-;1730630,06;1730630,06"
"""500580 NIOAQUE"";-;32762,69;32762,69"
"""500600 NOVA ALVORADA DO SUL"";-;479716,53;479716,53"
"""500620 NOVA ANDRADINA"";116885,76;2972413,04;3089298,80"
"""500625 NOVO HORIZONTE DO SUL"";-;60864,96;60864,96"
"""500630 PARANAIBA"";-;3595714,48;3595714,48"
"""500635 PARANHOS"";-;353476,74;353476,74"
"""500640 PEDRO GOMES"";-;49852,67;49852,67"
"""500660 PONTA PORA"";332471,03;7904796,15;8237267,18"
"""500690 PORTO MURTINHO"";-;211415,91;211415,91"
"""500710 RIBAS DO RIO PARDO"";-;110749,74;110749,74"
"""500720 RIO BRILHANTE"";-;1016015,53;1016015,53"
"""500730 RIO NEGRO"";-;83844,11;83844,11"
"""500740 RIO VERDE DE MATO GROSSO"";-;253372,80;253372,80"
"""500755 SANTA RITA DO PARDO"";-;153251,00;153251,00"
"""500769 SAO GABRIEL DO OESTE"";-;1149028,39;1149028,39"
"""500770 SETE QUEDAS"";-;124454,13;124454,13"
"""500790 SIDROLANDIA"";-;556251,22;556251,22"
"""500793 SONORA"";-;314185,77;314185,77"
"""500795 TACURU"";-;152382,56;152382,56"
"""500797 TAQUARUSSU"";-;32015,22;32015,22"
"""500830 TRES LAGOAS"";48776,36;10693639,87;10742416,23"
"""500840 VICENTINA"";-;68704,68;68704,68"
"""510020 AGUA BOA"";-;4364888,77;4364888,77"
"""510025 ALTA FLORESTA"";-;3534656,19;3534656,19"
"""510030 ALTO ARAGUAIA"";-;241521,09;241521,09"
"""510060 ALTO TAQUARI"";-;180655,06;180655,06"
"""510080 APIACAS"";-;219795,63;219795,63"
"""510125 ARAPUTANGA"";-;37363,18;37363,18"
"""510130 ARENAPOLIS"";-;863552,91;863552,91"
"""510140 ARIPUANA"";-;461714,55;461714,55"
"""510170 BARRA DO BUGRES"";-;33363,42;33363,42"
"""510180 BARRA DO GARCAS"";7236,25;3087123,48;3094359,73"
"""510190 BRASNORTE"";-;553588,80;553588,80"
"""510250 CACERES"";-;10272644,34;10272644,34"
"""510260 CAMPINAPOLIS"";-;254463,91;254463,91"
"""510263 CAMPO NOVO DO PARECIS"";-;1286534,34;1286534,34"
"""510267 CAMPO VERDE"";1382,43;1349618,34;1351000,77"
"""510268 CAMPOS DE JULIO"";-;145308,82;145308,82"
"""510270 CANARANA"";-;474922,03;474922,03"
"""510305 CLAUDIA"";-;112513,89;112513,89"
"""510310 COCALINHO"";-;96430,15;96430,15"
"""510320 COLIDER"";-;3666570,81;3666570,81"
"""510325 COLNIZA"";-;541579,48;541579,48"
"""510330 COMODORO"";-;673496,46;673496,46"
"""510335 CONFRESA"";-;2094117,19;2094117,19"
"""510337 COTRIGUACU"";-;147533,82;147533,82"
"""510340 CUIABA"";3808471,21;80953064,80;84761536,01"
"""510350 DIAMANTINO"";-;872610,66;872610,66"
"""510360 DOM AQUINO"";-;216773,30;216773,30"
"""510385 GAUCHA DO NORTE"";-;42213,81;42213,81"
"""510390 GENERAL CARNEIRO"";-;54771,14;54771,14"
"""510410 GUARANTA DO NORTE"";-;1062608,05;1062608,05"
"""510420 GUIRATINGA"";-;160633,67;160633,67"
"""510460 ITIQUIRA"";254,12;195365,26;195619,38"
"""510480 JACIARA"";18894,09;861431,13;880325,22"
"""510500 JAURU"";-;53242,73;53242,73"
"""510510 JUARA"";-;956578,71;956578,71"
"""510515 JUINA"";-;2689928,21;2689928,21"
"""510517 JURUENA"";-;217861,29;217861,29"
"""510520 JUSCIMEIRA"";-;258506,00;258506,00"
"""510525 LUCAS DO RIO VERDE"";24363,81;3246449,14;3270812,95"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";-;480176,26;480176,26"
"""510558 MARCELANDIA"";-;387745,16;387745,16"
"""510560 MATUPA"";-;346374,20;346374,20"
"""510562 MIRASSOL D'OESTE"";-;574350,31;574350,31"
"""510590 NOBRES"";-;562904,00;562904,00"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";-;38751,83;38751,83"
"""510622 NOVA MUTUM"";47725,21;3103089,19;3150814,40"
"""510623 NOVA OLIMPIA"";-;368145,11;368145,11"
"""510625 NOVA XAVANTINA"";8064,30;806908,94;814973,24"
"""510627 NOVO HORIZONTE DO NORTE"";-;63572,57;63572,57"
"""510628 NOVO SAO JOAQUIM"";-;235055,37;235055,37"
"""510629 PARANAITA"";-;725049,17;725049,17"
"""510630 PARANATINGA"";-;687379,74;687379,74"
"""510637 PEDRA PRETA"";-;140317,11;140317,11"
"""510642 PEIXOTO DE AZEVEDO"";-;2261440,82;2261440,82"
"""510650 POCONE"";-;673855,48;673855,48"
"""510670 PONTE BRANCA"";-;28110,33;28110,33"
"""510675 PONTES E LACERDA"";135,00;1989647,85;1989782,85"
"""510680 PORTO DOS GAUCHOS"";-;194920,79;194920,79"
"""510700 POXOREO"";7458,44;564379,59;571838,03"
"""510704 PRIMAVERA DO LESTE"";33857,08;5516582,66;5550439,74"
"""510706 QUERENCIA"";-;1411621,99;1411621,99"
"""510718 RIBEIRAO CASCALHEIRA"";-;134920,26;134920,26"
"""510719 RIBEIRAOZINHO"";-;11166,92;11166,92"
"""510720 RIO BRANCO"";-;18170,24;18170,24"
"""510730 SAO JOSE DO RIO CLARO"";-;335987,91;335987,91"
"""510760 RONDONOPOLIS"";1175241,93;41177008,80;42352250,73"
"""510770 ROSARIO OESTE"";-;282063,12;282063,12"
"""510775 SALTO DO CEU"";-;30439,04;30439,04"
"""510777 SANTA TEREZINHA"";-;183195,29;183195,29"
"""510785 SAO FELIX DO ARAGUAIA"";-;650766,73;650766,73"
"""510787 SAPEZAL"";-;663393,54;663393,54"
"""510790 SINOP"";-;11692160,20;11692160,20"
"""510792 SORRISO"";-;7609141,16;7609141,16"
"""510794 TABAPORA"";-;204786,60;204786,60"
"""510795 TANGARA DA SERRA"";-;3398623,58;3398623,58"
"""510800 TAPURAH"";-;122059,74;122059,74"
"""510805 TERRA NOVA DO NORTE"";-;166062,61;166062,61"
"""510810 TESOURO"";-;37101,88;37101,88"
"""510820 TORIXOREU"";-;112275,52;112275,52"
"""510840 VARZEA GRANDE"";-;21161683,09;21161683,09"
"""510860 VILA RICA"";-;405377,95;405377,95"
"""520013 ACREUNA"";-;80556,05;80556,05"
"""520025 AGUAS LINDAS DE GOIAS"";22767,86;1234693,82;1257461,68"
"""520030 ALEXANIA"";64164,36;444869,68;509034,04"
"""520060 ALTO PARAISO DE GOIAS"";-;84595,18;84595,18"
"""520080 ALVORADA DO NORTE"";-;352323,71;352323,71"
"""520085 AMERICANO DO BRASIL"";-;233088,67;233088,67"
"""520090 AMORINOPOLIS"";-;50542,61;50542,61"
"""520110 ANAPOLIS"";2561510,07;37176880,06;39738390,13"
"""520130 ANICUNS"";-;279511,58;279511,58"
"""520140 APARECIDA DE GOIANIA"";859881,52;40324579,86;41184461,38"
"""520150 APORE"";-;26808,10;26808,10"
"""520160 ARACU"";-;48171,25;48171,25"
"""520170 ARAGARCAS"";-;374208,95;374208,95"
"""520180 ARAGOIANIA"";-;10483,34;10483,34"
"""520215 ARAGUAPAZ"";-;54587,52;54587,52"
"""520235 ARENOPOLIS"";-;36602,06;36602,06"
"""520250 ARUANA"";29125,62;187692,05;216817,67"
"""520280 AVELINOPOLIS"";-;10095,92;10095,92"
"""520320 BARRO ALTO"";3914,90;202718,12;206633,02"
"""520330 BELA VISTA DE GOIAS"";-;687666,83;687666,83"
"""520340 BOM JARDIM DE GOIAS"";-;107728,18;107728,18"
"""520350 BOM JESUS DE GOIAS"";-;568026,40;568026,40"
"""520380 BRITANIA"";-;102405,50;102405,50"
"""520390 BURITI ALEGRE"";-;136128,47;136128,47"
"""520393 BURITI DE GOIAS"";-;12635,68;12635,68"
"""520410 CACHOEIRA ALTA"";5299,94;293913,06;299213,00"
"""520425 CACHOEIRA DOURADA"";-;26667,65;26667,65"
"""520430 CACU"";-;127705,86;127705,86"
"""520440 CAIAPONIA"";42332,75;495910,23;538242,98"
"""520450 CALDAS NOVAS"";57728,04;2346265,78;2403993,82"
"""520465 CAMPINACU"";-;164476,98;164476,98"
"""520470 CAMPINORTE"";-;84454,76;84454,76"
"""520480 CAMPO ALEGRE DE GOIAS"";-;12013,25;12013,25"
"""520490 CAMPOS BELOS"";-;222767,25;222767,25"
"""520500 CARMO DO RIO VERDE"";-;47566,68;47566,68"
"""520505 CASTELANDIA"";-;16794,91;16794,91"
"""520510 CATALAO"";1419119,25;10006312,77;11425432,02"
"""520520 CATURAI"";-;52135,60;52135,60"
"""520540 CERES"";214786,68;4516829,54;4731616,22"
"""520545 CEZARINA"";-;89135,82;89135,82"
"""520547 CHAPADAO DO CEU"";17833,75;263090,87;280924,62"
"""520549 CIDADE OCIDENTAL"";29371,24;103406,35;132777,59"
"""520551 COCALZINHO DE GOIAS"";-;47271,92;47271,92"
"""520552 COLINAS DO SUL"";-;19824,54;19824,54"
"""520570 CORREGO DO OURO"";-;12221,89;12221,89"
"""520580 CORUMBA DE GOIAS"";-;55573,62;55573,62"
"""520590 CORUMBAIBA"";-;209112,36;209112,36"
"""520620 CRISTALINA"";-;490427,66;490427,66"
"""520630 CRISTIANOPOLIS"";-;34506,17;34506,17"
"""520640 CRIXAS"";-;426666,09;426666,09"
"""520650 CROMINIA"";-;49779,65;49779,65"
"""520660 CUMARI"";-;15514,66;15514,66"
"""520670 DAMIANOPOLIS"";-;84823,73;84823,73"
"""520680 DAMOLANDIA"";-;21259,52;21259,52"
"""520710 DIORAMA"";-;80828,73;80828,73"
"""520725 DOVERLANDIA"";-;31203,71;31203,71"
"""520735 EDEALINA"";-;21521,94;21521,94"
"""520740 EDEIA"";-;268785,82;268785,82"
"""520750 ESTRELA DO NORTE"";-;23161,59;23161,59"
"""520760 FAZENDA NOVA"";-;72580,61;72580,61"
"""520800 FORMOSA"";77293,14;5145247,50;5222540,64"
"""520810 FORMOSO"";2541,14;146040,94;148582,08"
"""520830 DIVINOPOLIS DE GOIAS"";-;65302,81;65302,81"
"""520840 GOIANAPOLIS"";-;34672,49;34672,49"
"""520850 GOIANDIRA"";-;15150,29;15150,29"
"""520860 GOIANESIA"";-;1678835,58;1678835,58"
"""520870 GOIANIA"";16458318,61;277915157,88;294373476,49"
"""520880 GOIANIRA"";-;1130630,51;1130630,51"
"""520890 GOIAS"";46350,52;3014505,34;3060855,86"
"""520910 GOIATUBA"";26447,27;529068,58;555515,85"
"""520929 GUARAITA"";-;16715,31;16715,31"
"""520960 HEITORAI"";-;116423,93;116423,93"
"""520970 HIDROLANDIA"";8672,32;471851,15;480523,47"
"""520980 HIDROLINA"";-;22745,47;22745,47"
"""520990 IACIARA"";-;389587,62;389587,62"
"""520993 INACIOLANDIA"";-;32280,44;32280,44"
"""520995 INDIARA"";460,08;1102954,36;1103414,44"
"""521000 INHUMAS"";36574,10;856032,66;892606,76"
"""521010 IPAMERI"";-;76262,63;76262,63"
"""521020 IPORA"";19220,06;516311,35;535531,41"
"""521040 ITABERAI"";-;174045,98;174045,98"
"""521060 ITAGUARU"";-;34469,44;34469,44"
"""521080 ITAJA"";-;109008,70;109008,70"
"""521090 ITAPACI"";12610,38;410810,19;423420,57"
"""521100 ITAPIRAPUA"";-;50791,68;50791,68"
"""521120 ITAPURANGA"";72386,16;548219,03;620605,19"
"""521130 ITARUMA"";-;142094,65;142094,65"
"""521140 ITAUCU"";-;153868,73;153868,73"
"""521150 ITUMBIARA"";105716,92;10267249,35;10372966,27"
"""521160 IVOLANDIA"";-;17129,03;17129,03"
"""521170 JANDAIA"";570,06;61131,72;61701,78"
"""521180 JARAGUA"";-;1832451,54;1832451,54"
"""521190 JATAI"";33758,70;3312995,51;3346754,21"
"""521200 JAUPACI"";-;78739,20;78739,20"
"""521210 JOVIANIA"";761,45;80607,03;81368,48"
"""521220 JUSSARA"";-;342472,95;342472,95"
"""521250 LUZIANIA"";105485,12;6217824,78;6323309,90"
"""521260 MAIRIPOTABA"";-;28658,80;28658,80"
"""521270 MAMBAI"";-;129191,71;129191,71"
"""521280 MARA ROSA"";-;160582,95;160582,95"
"""521290 MARZAGAO"";-;24077,39;24077,39"
"""521295 MATRINCHA"";-;25640,18;25640,18"
"""521300 MAURILANDIA"";-;97479,75;97479,75"
"""521308 MINACU"";28417,66;677325,28;705742,94"
"""521310 MINEIROS"";197555,01;3250649,99;3448205,00"
"""521350 MONTE ALEGRE DE GOIAS"";-;58460,17;58460,17"
"""521370 MONTES CLAROS DE GOIAS"";-;69718,46;69718,46"
"""521375 MONTIVIDIU"";871,53;61044,43;61915,96"
"""521380 MORRINHOS"";73935,83;2120592,49;2194528,32"
"""521385 MORRO AGUDO DE GOIAS"";-;5412,50;5412,50"
"""521390 MOSSAMEDES"";-;3405,06;3405,06"
"""521400 MOZARLANDIA"";-;183212,64;183212,64"
"""521405 MUNDO NOVO"";-;190552,88;190552,88"
"""521410 MUTUNOPOLIS"";3380,95;89274,90;92655,85"
"""521450 NEROPOLIS"";144023,53;12418441,70;12562465,23"
"""521460 NIQUELANDIA"";80329,76;672167,80;752497,56"
"""521483 NOVA CRIXAS"";-;194683,17;194683,17"
"""521520 NOVO BRASIL"";-;45787,40;45787,40"
"""521530 ORIZONA"";-;435479,32;435479,32"
"""521550 OUVIDOR"";-;52885,11;52885,11"
"""521560 PADRE BERNARDO"";-;183493,66;183493,66"
"""521565 PALESTINA DE GOIAS"";-;49396,82;49396,82"
"""521580 PALMELO"";-;56964,18;56964,18"
"""521590 PALMINOPOLIS"";-;27648,43;27648,43"
"""521630 PARANAIGUARA"";36198,32;345783,90;381982,22"
"""521640 PARAUNA"";11054,56;178138,97;189193,53"
"""521680 PETROLINA DE GOIAS"";-;303242,82;303242,82"
"""521710 PIRACANJUBA"";-;455028,18;455028,18"
"""521720 PIRANHAS"";5254,16;248986,30;254240,46"
"""521730 PIRENOPOLIS"";53494,85;701081,06;754575,91"
"""521740 PIRES DO RIO"";53103,94;586794,54;639898,48"
"""521760 PLANALTINA"";64367,76;1214221,14;1278588,90"
"""521770 PONTALINA"";-;379445,81;379445,81"
"""521800 PORANGATU"";-;812932,16;812932,16"
"""521805 PORTEIRAO"";-;25734,68;25734,68"
"""521810 PORTELANDIA"";-;21961,39;21961,39"
"""521830 POSSE"";-;941262,97;941262,97"
"""521850 QUIRINOPOLIS"";89020,66;2109777,94;2198798,60"
"""521860 RIALMA"";-;107373,08;107373,08"
"""521880 RIO VERDE"";192101,39;12431640,85;12623742,24"
"""521890 RUBIATABA"";-;212482,09;212482,09"
"""521900 SANCLERLANDIA"";-;34234,88;34234,88"
"""521920 SANTA CRUZ DE GOIAS"";-;24209,48;24209,48"
"""521925 SANTA FE DE GOIAS"";-;63978,32;63978,32"
"""521930 SANTA HELENA DE GOIAS"";275327,67;6405981,16;6681308,83"
"""521950 SANTA ROSA DE GOIAS"";-;50606,35;50606,35"
"""521960 SANTA TEREZA DE GOIAS"";-;61541,84;61541,84"
"""521970 SANTA TEREZINHA DE GOIAS"";-;73895,23;73895,23"
"""521973 SANTO ANTONIO DE GOIAS"";-;44241,90;44241,90"
"""521975 SANTO ANTONIO DO DESCOBERTO"";-;138640,07;138640,07"
"""521980 SAO DOMINGOS"";-;144354,61;144354,61"
"""522000 SAO JOAO D'ALIANCA"";-;7153,72;7153,72"
"""522010 SAO LUIS DE MONTES BELOS"";10649,12;1501809,43;1512458,55"
"""522015 SAO LUIZ DO NORTE"";21765,94;82887,72;104653,66"
"""522020 SAO MIGUEL DO ARAGUAIA"";-;470492,61;470492,61"
"""522026 SAO MIGUEL DO PASSA QUATRO"";-;43902,77;43902,77"
"""522040 SAO SIMAO"";52791,69;626399,55;679191,24"
"""522045 SENADOR CANEDO"";-;2164328,59;2164328,59"
"""522050 SERRANOPOLIS"";-;44784,83;44784,83"
"""522060 SILVANIA"";-;557742,92;557742,92"
"""522068 SIMOLANDIA"";-;65538,28;65538,28"
"""522100 TAQUARAL DE GOIAS"";-;28635,47;28635,47"
"""522140 TRINDADE"";363508,67;11062572,92;11426081,59"
"""522145 TROMBAS"";-;30394,28;30394,28"
"""522150 TURVANIA"";751,98;92331,77;93083,75"
"""522155 TURVELANDIA"";-;52357,47;52357,47"
"""522160 URUACU"";98370,66;4695102,47;4793473,13"
"""522170 URUANA"";-;25385,35;25385,35"
"""522185 VALPARAISO DE GOIAS"";-;767983,45;767983,45"
"""522200 VIANOPOLIS"";-;285963,17;285963,17"
"""522205 VICENTINOPOLIS"";-;121266,17;121266,17"
"""530010 BRASILIA"";37002220,83;275756603,67;312758824,50"
"""Total"";1558843027,20;17516599504,02;19075442531,22"
&
