"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""352240 ITAPEVA"";296,30;-;98,00;1669665,00;1741443,64;1787051,28;2005637,27;2224300,16;1811082,71;1997792,31;1928374,70;1825849,57;2131061,31;1900750,92;1787551,52;1959549,27;1929993,49;1944288,19;2001181,97;1756217,64;2092571,53;2064017,22;1941606,95;2369625,80;2204919,64;2112286,68;2016674,47;2065258,03;49269145,57"
"""352250 ITAPEVI"";-;-;70311,27;2113086,01;2140325,35;2362926,91;2294585,76;2298963,26;2096907,84;2077063,45;2137662,46;2108821,35;2159907,55;1912950,67;1901537,93;1950557,88;2006033,68;507903,30;577951,96;671571,13;587293,54;632340,63;596785,31;704836,84;681987,10;618920,23;571959,16;461207,98;36244398,55"
"""352260 ITAPIRA"";-;-;-;853641,17;872926,91;908194,25;990153,69;920425,72;854095,31;778442,26;836203,94;868232,78;817477,82;673832,02;637228,75;719764,69;699480,45;769254,05;798593,86;807117,40;756868,41;783985,60;793307,42;635235,29;596095,56;537872,88;479780,73;519867,99;18908078,95"
"""352265 ITAPIRAPUA PAULISTA"";-;-;-;12999,48;12445,21;15933,33;18465,30;19816,33;24030,92;24859,96;14109,70;11386,23;9661,38;10949,73;11769,92;14037,40;13823,18;18060,58;16140,29;16920,41;13980,52;19554,93;18730,87;20204,27;29396,29;35464,52;30866,88;-;433607,63"
"""352270 ITAPOLIS"";123,75;202,95;3495,20;347071,11;320450,05;351576,54;390679,66;592536,96;561536,07;412509,87;475588,56;465155,39;456932,39;430004,98;369949,73;433556,08;421240,50;521882,66;408345,23;560909,05;385725,15;332008,07;464836,67;353233,71;396636,24;405779,79;315928,98;374672,76;10552568,10"
"""352280 ITAPORANGA"";-;-;-;38840,23;38549,86;52935,90;51177,69;39764,43;51933,95;57321,35;35108,34;27028,26;55056,36;38827,08;18712,84;28699,00;45666,14;44843,09;51771,41;53995,21;54671,55;62393,37;59167,98;94300,38;90977,72;84539,20;85487,40;82637,39;1344406,13"
"""352290 ITAPUI"";-;-;-;71511,77;126752,95;143660,60;144028,46;143844,01;78831,76;67249,01;87842,03;129108,73;138688,39;138362,57;116342,58;130079,72;134911,03;166716,07;176015,95;173298,27;150661,31;176921,73;152168,90;147792,15;158386,53;156343,95;147271,49;-;3256789,96"
"""352300 ITAPURA"";-;-;-;69451,80;75705,70;54753,85;72938,25;67426,60;78036,10;16645,00;208119,25;2185,15;20895,60;4407,39;345,76;3600,00;6123,15;4068,90;3837,90;14732,75;13839,60;15057,85;19417,10;25685,45;19206,00;20948,85;19265,85;-;836693,85"
"""352310 ITAQUAQUECETUBA"";-;-;-;1885798,42;1999713,37;2318273,15;2316183,08;2283588,06;2090751,80;1928828,06;2116226,21;1967908,14;1554794,45;1802969,93;1901991,56;1642856,78;2163959,89;2700449,46;2462429,72;2637047,79;2406421,83;2317265,17;2383345,90;2396334,87;2448004,83;2275434,03;1713118,39;2004169,91;53717864,80"
"""352320 ITARARE"";-;-;-;156615,22;159818,65;164319,13;217929,72;228821,80;204974,46;183867,44;198369,14;216937,12;216723,04;210680,62;224037,51;234349,82;228254,94;219105,20;272887,48;296495,61;274320,42;271371,41;262513,11;279160,53;318652,16;273376,60;388542,15;320775,67;6022898,95"
"""352330 ITARIRI"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;36157,48;44401,98;46372,71;55172,35;79663,15;58085,27;40327,66;49308,64;49251,13;43686,02;46405,83;48541,92;105401,13;-;702775,27"
"""352340 ITATIBA"";45,00;1755,00;495,00;990708,53;1027801,15;1095026,04;1162881,12;1060079,49;1154701,33;949062,97;1063357,71;1612546,22;1209593,20;1207362,69;793321,07;719470,23;1277671,25;1060877,58;1126225,84;1578084,36;973651,22;1171852,42;1183634,96;1377930,34;1472762,26;1281726,20;1237569,42;1193774,44;28983967,04"
"""352350 ITATINGA"";-;-;-;99734,47;105939,81;119202,58;131763,94;136052,39;120336,49;117520,79;106587,82;139400,23;90621,79;111801,63;72329,25;86182,28;123483,89;119834,12;133895,45;122438,28;105377,46;101248,40;114701,30;155737,38;129221,06;109121,41;87668,41;118113,00;2858313,63"
"""352360 ITIRAPINA"";-;-;-;39982,26;41104,11;49351,29;58165,43;40537,08;32245,65;29459,40;31558,88;48012,65;33964,46;39609,49;40536,24;10812,37;33146,84;38563,61;38879,93;44277,49;50232,86;50042,86;53450,07;58760,22;52298,67;-;-;-;914991,86"
"""352370 ITIRAPUA"";-;-;-;23418,11;20533,78;25201,28;27501,44;30558,61;46727,77;573,84;35600,48;27339,19;34515,74;30905,23;29084,74;22228,16;32803,97;39979,49;46534,26;32948,68;30367,22;38539,07;37994,21;37254,11;38975,18;32404,02;33343,46;10810,25;766142,29"
"""352380 ITOBI"";-;-;-;2892,46;6104,21;5584,79;7964,30;4583,63;4926,85;972,10;11480,21;9824,06;15844,89;12081,48;15963,75;14471,42;14625,89;6025,46;7513,97;10004,75;10585,02;9364,76;8849,14;12031,38;10334,85;5725,97;6430,64;-;214185,98"
"""352390 ITU"";-;-;-;2365607,95;2467700,38;2860778,30;2899799,74;2610146,32;2970262,36;2961389,25;2925620,19;2836937,39;3079462,27;3026314,85;2616663,41;2221201,55;2238730,45;3151856,70;3175414,83;3327733,93;3193816,80;3082592,77;3086491,09;2991644,49;3071157,61;2828299,88;2371023,39;2215043,59;70575689,49"
"""352400 ITUPEVA"";-;-;1980,00;535950,92;506244,59;616982,31;713794,97;752771,82;685730,41;636457,46;779569,74;765555,27;777648,48;604670,18;336143,67;496798,69;600932,31;723110,63;691459,17;740216,77;688850,14;665109,04;473718,02;485397,55;761225,79;614623,80;510439,85;561981,83;15727363,41"
"""352410 ITUVERAVA"";92,78;24,20;423,28;1212998,70;1079369,54;1129033,39;1141896,62;1151861,60;1151409,01;1146507,03;1517309,71;1438239,93;1749123,65;1209915,46;1092876,91;1146978,08;1091566,19;1087040,06;1024184,99;1130817,36;1337861,02;1317025,23;1242417,93;1459992,20;1285944,30;1134141,73;1195860,84;1047070,17;30521981,91"
"""352420 JABORANDI"";-;-;-;70397,67;64251,86;78315,24;87109,95;73047,21;60780,84;67939,35;58544,20;90265,88;82346,90;82964,58;66894,75;72553,44;75668,00;90906,36;100855,50;106826,21;58269,49;65541,96;103506,79;85327,55;123532,31;119356,61;95468,79;84840,54;2065511,98"
"""352430 JABOTICABAL"";-;45,00;-;859195,56;1039076,14;896974,85;935328,59;932328,98;908090,03;910315,10;976364,42;948018,65;984722,95;939892,01;911177,51;954346,40;963796,67;955579,50;870409,74;955363,18;925926,50;946173,21;931748,90;961879,46;996551,33;867612,90;949365,05;941275,59;23461558,22"
"""352440 JACAREI"";2019,29;25034,25;60560,99;2820782,79;2681347,68;2848502,92;2961526,93;2870742,71;2623704,84;2743041,26;3045330,11;3067615,59;3330322,80;3170743,43;2820120,83;3026423,77;2977985,60;2962150,63;2980268,79;3271619,29;3033913,64;3073665,35;3294917,34;3324861,85;3292133,06;3081656,08;2809776,49;3209643,38;75410411,69"
"""352450 JACI"";-;-;-;134983,01;127118,01;162393,95;157935,99;180258,85;173268,14;149650,60;197509,73;182956,85;163566,01;173000,27;167054,61;203128,91;192297,08;186572,67;192290,36;186385,74;166398,48;170377,76;165460,49;163928,63;161155,46;152681,12;135877,61;132719,91;4178970,24"
"""352460 JACUPIRANGA"";-;-;-;64751,45;82498,18;79208,51;82445,99;81023,53;87429,84;75663,50;80638,75;87098,72;89943,88;79306,89;64925,00;72814,03;77712,08;78832,72;79650,04;80862,70;77701,33;79753,16;82512,11;86595,22;84023,87;80269,32;79503,73;91012,74;2006177,29"
"""352470 JAGUARIUNA"";-;-;-;722191,86;794865,66;814733,50;872028,48;870273,15;850045,06;821999,56;835362,03;823139,75;792724,67;773343,42;551328,17;553306,72;736862,62;761030,55;782068,68;897633,88;821760,30;828534,29;841067,35;844428,94;884308,62;863214,04;791420,98;503868,71;19631540,99"
"""352480 JALES"";-;-;-;2216631,98;2132921,94;2150093,34;2393154,66;2473803,37;2343544,53;2478291,86;2231824,59;2325218,91;2658861,90;3160382,50;2932080,57;2400989,37;2396704,99;2621650,43;2554120,41;2866426,40;2714408,74;2936269,30;2707927,01;2793090,86;2880058,37;2555263,65;2633077,92;2497193,89;64053991,49"
"""352490 JAMBEIRO"";-;-;-;12188,00;14091,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;16500,00;1210,00;23505,01;23556,01;-;388050,02"
"""352500 JANDIRA"";-;-;450,00;586559,18;675833,08;785846,03;865716,63;830657,04;703933,28;723275,37;723451,74;769334,38;732824,10;643632,93;608320,28;594096,47;602466,04;804662,44;999390,46;977561,58;953555,75;775301,90;835286,50;915937,17;950001,16;1006639,86;722472,58;711076,26;19498282,21"
"""352510 JARDINOPOLIS"";-;-;-;-;-;-;-;-;-;-;185473,29;243604,61;242572,39;209318,36;181911,17;146259,98;152455,20;212262,94;207148,18;188940,98;203666,83;118295,32;229987,73;288261,62;293108,54;268994,17;246600,20;-;3618861,51"
"""352520 JARINU"";-;-;-;213706,03;276522,59;169520,06;154324,34;300383,10;218805,42;209981,77;226779,99;249988,60;236684,96;207947,29;192871,34;204447,50;150341,65;171965,52;228296,76;222958,97;141530,94;177854,96;158045,89;155429,48;230039,89;99998,13;94248,89;305334,21;4998008,28"
"""352530 JAU"";47714,09;251743,18;308891,11;7280439,60;7096255,54;7413626,83;7788981,88;7804028,34;7631246,27;7973381,98;7745952,24;7871553,50;8119213,87;7703300,66;7948429,21;8282768,47;7970923,44;8051097,50;8326089,08;8516830,13;8075483,15;8474746,90;8193687,15;8688573,51;8424055,75;7497606,24;6761752,43;5958175,40;196206547,45"
"""352540 JERIQUARA"";-;-;-;467,00;326,90;891,00;1483,73;1459,17;1785,24;1938,05;2621,90;2959,03;2529,64;2679,95;1830,80;2212,61;2315,96;2388,41;2089,39;1643,24;1884,45;1950,99;3775,54;3518,64;3863,73;3695,02;2302,93;4745,13;57358,45"
"""352550 JOANOPOLIS"";-;-;-;34734,65;40446,81;42118,18;-;4586,11;7315,50;52449,81;51286,71;51551,03;42805,66;48753,77;45412,94;47779,83;44837,47;-;-;-;-;-;-;-;-;-;-;-;514078,47"
"""352560 JOAO RAMALHO"";-;-;-;8665,57;16562,02;17493,67;15402,94;14528,17;19182,28;15367,88;17569,44;21906,65;17395,84;11767,96;8800,08;18029,23;16524,02;20962,25;14874,80;12766,75;8327,87;11488,90;19705,21;17539,64;9733,06;14651,76;14541,78;20751,63;384539,40"
"""352570 JOSE BONIFACIO"";-;-;-;168981,34;168754,40;192538,56;208852,82;178624,85;195787,45;190535,41;187996,87;218792,37;283412,84;252063,39;241125,27;220580,50;252761,52;222687,08;319442,41;268348,02;226807,24;285744,03;259833,77;278925,35;296341,08;284420,36;269356,93;245270,48;5917984,34"
"""352580 JULIO MESQUITA"";-;-;-;350,00;380,00;450,00;470,00;500,00;470,00;270,00;360,00;260,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3510,00"
"""352585 JUMIRIM"";-;-;-;8036,80;7351,16;7363,36;10118,26;4647,99;6112,74;5180,92;6427,06;5977,17;12053,33;10748,16;2712,14;7760,41;7440,59;8215,56;8218,46;5956,74;6179,41;7502,61;7166,91;7353,28;8156,12;15129,43;6728,40;7639,19;190176,20"
"""352590 JUNDIAI"";60,00;104838,91;250511,77;7668557,87;7701405,17;8214023,73;8533446,48;8303714,94;8111490,20;7866331,18;8157370,67;8345803,66;9011462,62;7721921,76;6910971,10;7662944,11;8235883,88;8344282,80;8290252,71;8617433,73;7984687,31;8309348,55;8456350,82;8548824,28;8541718,56;7564567,38;7467127,81;7539156,12;202464488,12"
"""352600 JUNQUEIROPOLIS"";-;-;-;38422,34;72046,27;79196,14;77463,13;82026,33;77790,87;72287,99;55523,42;87778,51;56299,66;57809,84;53716,51;44039,08;83360,54;60065,39;53742,38;51918,47;62135,79;59690,98;81312,14;96231,45;98816,53;79231,68;91223,92;98754,47;1770883,83"
"""352610 JUQUIA"";-;-;-;53393,33;110880,56;116238,39;116588,31;121240,76;114702,04;129815,22;117538,61;121773,83;124267,92;117334,06;107497,81;114997,30;119115,10;145598,04;137049,36;133030,38;130269,68;144175,44;126652,66;133166,60;134786,81;142307,45;121992,30;115473,69;3049885,65"
"""352620 JUQUITIBA"";-;-;-;24576,50;24439,52;32064,27;30172,71;27192,14;30753,17;16609,62;19348,09;20144,77;-;-;-;-;-;13235,67;15320,52;16078,42;14808,51;16389,61;16540,91;14520,74;5562,52;4945,24;4642,71;4803,76;352149,40"
"""352630 LAGOINHA"";-;-;-;9555,30;10197,95;9567,40;9658,76;7831,03;11157,44;7668,95;7821,65;6778,45;9907,25;9959,20;6854,87;8226,56;6988,55;10496,70;9634,62;11649,26;8770,65;316,76;1577,16;1346,23;8079,43;8490,75;9484,76;-;192019,68"
"""352640 LARANJAL PAULISTA"";-;-;-;115988,92;119456,63;131739,75;134926,36;118476,65;74531,19;112547,26;119137,28;127263,27;117703,32;114939,24;91706,71;120141,94;104604,53;51763,48;105399,54;-;66300,47;102428,37;117036,47;99969,74;100475,88;150079,06;145539,42;152599,58;2694755,06"
"""352650 LAVINIA"";-;-;-;5117,24;5351,24;6121,74;6285,84;6933,77;6613,29;6157,83;6386,17;6150,63;6007,62;6405,55;6072,22;6456,71;6584,23;6406,12;1602,11;1835,71;1244,90;599,25;6753,45;-;-;-;-;-;105085,62"
"""352660 LAVRINHAS"";-;-;-;1757,21;1583,48;1662,88;1991,11;2067,11;1421,07;1922,51;1720,32;1884,23;1225,31;1863,28;1079,40;10012,85;9864,62;10512,93;11360,13;12627,65;15177,09;20826,95;23183,81;22279,21;-;-;-;-;156023,15"
"""352670 LEME"";1,00;100,00;51,50;1227479,61;1212001,58;1259911,63;1406630,39;1426381,65;1287218,87;1392682,11;1363878,29;1371987,61;1501681,58;1319773,13;1292700,14;1381779,12;1363969,14;1371367,17;1322057,16;1414586,46;1315425,89;1503046,89;1414598,01;1500810,29;1563463,61;1420348,37;1295474,58;1493359,38;34422765,16"
"""352680 LENCOIS PAULISTA"";-;-;-;495631,79;530460,02;578519,38;590304,77;598431,91;529816,29;608620,75;747588,80;651995,22;663649,84;624489,11;530680,19;605729,82;608931,02;653997,21;738854,31;924972,23;762017,97;729964,49;735359,78;899005,67;716306,50;642176,46;694672,54;655994,45;16518170,52"
"""352690 LIMEIRA"";-;-;40655,02;3427823,47;3443831,53;3728348,79;4101272,36;4089437,72;3975449,12;4050261,78;4122572,06;3970481,68;4404889,95;3875688,37;3478234,32;3752196,46;3798059,24;3762345,96;3871354,87;3864087,15;3988704,17;4191469,41;4257451,96;4252731,14;4395361,12;4061286,05;3972669,72;3933586,47;98810249,89"
"""352700 LINDOIA"";-;-;-;321477,84;360160,31;383387,63;599168,44;466165,23;471598,28;504367,59;438377,27;482753,70;581739,29;419107,08;285641,83;482051,11;495846,27;441973,27;300590,90;399256,90;339765,55;406615,90;390169,33;519860,64;549759,12;518881,73;394160,42;566607,27;11119482,90"
"""352710 LINS"";-;-;-;238760,10;216062,72;253621,42;262411,54;256965,61;252197,27;246453,06;257384,70;261311,43;280513,46;238888,63;257265,63;267260,65;274409,61;274069,02;262049,30;272553,20;263721,70;261910,12;284361,51;286744,61;291135,37;280040,50;272976,74;268228,50;6581296,40"
"""352720 LORENA"";-;13,72;3682,55;1025723,04;1005474,38;1129974,72;1189789,64;1068301,48;1056674,28;1072964,66;1125455,64;1129891,87;1222527,85;1061549,48;952372,63;1028469,25;999950,40;866587,61;1021566,55;1068918,72;1072168,75;1068898,07;992788,49;1051593,51;1009592,66;953768,17;909800,63;950416,03;26038914,78"
"""352725 LOURDES"";-;-;-;882,55;2653,20;1898,90;6248,78;2746,69;1663,41;1194,54;8562,88;2074,70;3712,95;2888,64;1732,36;3297,42;3811,27;5183,88;2805,99;4751,38;4347,71;3207,87;4977,21;3132,03;2531,38;4833,28;1660,53;1580,08;82379,63"
"""352730 LOUVEIRA"";-;-;-;468663,45;542264,96;542203,59;714807,35;650575,00;646273,38;508074,20;663218,96;733106,81;668406,23;509433,37;354626,24;496518,04;545834,93;628628,68;502175,03;705259,16;709845,17;754291,14;706501,52;730456,74;709549,34;675051,70;578631,87;588673,15;15333070,01"
"""352740 LUCELIA"";-;-;-;50975,48;67948,66;81419,37;80002,92;78108,37;80350,66;76420,43;79889,92;92190,73;90228,85;93891,25;66729,51;66587,82;108469,25;108296,58;89619,88;84925,27;77268,38;97355,33;52494,81;69306,62;85002,75;84038,22;79169,84;-;1940690,90"
"""352750 LUCIANOPOLIS"";-;-;-;3503,04;3034,62;2374,04;10486,05;3169,38;11733,55;1963,51;2259,66;8170,57;2803,05;7237,78;3928,83;2340,22;2872,94;2677,64;9185,33;3034,14;2132,36;10155,44;3076,05;2990,01;9846,73;3924,55;5929,93;5258,38;124087,80"
"""352760 LUIS ANTONIO"";-;-;-;36465,13;30978,32;34147,54;31585,60;36705,96;36544,25;33481,64;35373,72;37624,94;37483,73;37233,70;27885,46;34457,56;49972,77;44555,97;51169,51;50355,58;47290,52;38912,11;63623,77;73082,99;71740,73;77827,19;66391,34;74539,34;1159429,37"
"""352770 LUIZIANIA"";-;-;-;881,15;1443,14;1784,54;2058,80;2389,48;1480,76;261,61;1514,33;1961,43;2086,68;5713,71;5097,34;3336,30;4969,91;3798,14;5854,99;4143,98;6343,48;5502,01;3656,37;3308,99;5117,52;4895,57;2324,13;1388,59;81312,95"
"""352780 LUPERCIO"";-;-;-;434,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;434,31"
"""352790 LUTECIA"";-;-;-;19273,43;20035,03;22923,67;25486,63;23109,66;20631,37;20787,86;10168,74;24113,89;-;25596,61;14715,58;19938,55;22196,53;20421,05;17549,10;21520,12;20066,90;16489,61;48144,66;12642,30;20069,18;19704,74;13170,35;27339,56;506095,12"
"""352800 MACATUBA"";-;-;-;76239,37;95028,84;102537,21;105602,28;83935,74;102245,61;98589,99;102932,51;106836,61;84345,00;88099,10;90932,11;92272,12;99354,79;107091,49;105715,96;101409,18;99548,08;98268,83;103237,81;108219,29;106875,74;107082,62;101018,93;89984,32;2457403,53"
"""352810 MACAUBAL"";-;-;-;69893,17;33451,13;55538,06;62081,00;58363,47;64684,82;74945,59;74895,29;78739,06;75754,07;70415,22;68085,63;144194,66;76942,61;74364,32;76641,51;146186,62;67273,54;34643,69;38259,97;40392,66;37567,35;37514,63;33935,81;36459,51;1631223,39"
"""352820 MACEDONIA"";-;-;-;2563,56;1727,68;1230,17;1780,92;2275,69;1486,08;2192,96;1700,23;1774,66;1967,48;2090,97;919,07;908,15;1552,77;2183,86;2345,03;2324,38;3247,64;2306,18;3145,16;11587,13;4155,68;12249,51;13332,75;11115,02;92162,73"
"""352830 MAGDA"";-;-;-;9067,05;12417,39;15961,74;16772,34;13103,56;13080,79;14817,90;14004,24;11962,89;10588,44;-;8257,40;5586,70;7474,35;9989,77;23251,02;16954,16;12327,15;13447,65;14222,99;18426,87;8418,88;8707,47;6002,06;12972,63;297815,44"
"""352840 MAIRINQUE"";-;-;-;157987,79;160153,29;192037,70;212421,24;220649,94;194687,00;200801,09;215164,21;217794,68;219762,76;185363,04;178111,45;201361,50;202382,80;215125,87;234097,63;226495,09;196643,92;199586,65;219032,88;215732,20;278130,57;250411,13;214007,72;212719,95;5220662,10"
"""352850 MAIRIPORA"";-;-;-;522701,03;567033,25;616931,08;813463,76;684852,90;600153,50;552127,56;625756,66;666172,44;638968,20;564757,99;470037,62;517545,50;576328,29;583415,79;615201,62;655330,81;558741,07;580280,20;673543,02;658069,03;668689,32;633805,92;555245,87;576868,55;15176020,98"
"""352860 MANDURI"";-;2078,45;3225,00;21271,96;20693,94;33679,03;38570,72;37320,91;33383,99;41304,72;44359,79;42629,53;43165,45;39030,50;32365,06;36045,78;35379,30;39697,59;20322,05;38442,02;29401,39;37322,96;47945,08;45050,23;39131,27;42576,86;33019,89;-;877413,47"
"""352880 MARACAI"";-;-;-;93326,10;96984,60;116086,93;152772,48;220359,63;189891,58;190042,24;177526,33;118978,30;277804,01;229693,77;87781,02;90864,95;129696,73;160758,12;128679,12;122553,16;115019,88;107554,75;101875,80;110476,39;102083,14;116935,32;110154,46;126349,99;3474248,80"
"""352885 MARAPOAMA"";-;-;-;6736,54;7824,66;11174,06;12116,43;11714,76;12347,94;10695,70;12652,47;11620,13;11288,06;14665,54;11969,93;11350,06;11905,17;12431,67;14183,59;15313,53;10826,09;16915,42;20179,52;21730,88;22254,25;19148,96;21061,19;17103,10;349209,65"
"""352890 MARIAPOLIS"";-;-;-;5330,37;4713,32;4859,91;8469,64;9650,13;9537,97;10279,62;10923,02;10778,21;10418,44;10766,04;8313,44;5096,58;9647,42;9149,50;8953,58;9746,19;8917,35;9441,15;10180,47;9461,23;10500,41;8316,24;8363,08;4811,82;216625,13"
"""352900 MARILIA"";-;27785,84;20224,97;6605160,71;6773098,49;7263616,04;7196261,28;7288518,21;7034469,80;7182417,78;7462782,97;7437359,66;7808875,96;7609107,83;7781097,16;7288689,71;7203100,44;7329630,64;7343760,84;8215855,01;8043381,26;8441983,91;8438950,20;8395562,48;8865517,94;8411319,60;8164741,99;8278485,32;191911756,04"
"""352910 MARINOPOLIS"";-;-;-;6802,44;4658,36;6250,31;6655,82;5609,27;4554,75;6225,10;6486,85;5773,95;4916,35;4185,75;3385,80;4158,00;3930,30;3128,40;1826,55;1910,70;3489,75;39,60;94,05;103,95;733,35;3651,47;2696,38;4579,20;95846,45"
"""352920 MARTINOPOLIS"";-;-;-;100171,40;65407,04;65285,36;65781,69;72779,26;102185,64;95092,55;73151,43;113430,08;109620,60;98519,99;93357,90;110942,79;63812,99;89839,04;82284,03;79954,49;83586,75;89706,12;88396,44;87366,31;115245,52;82514,39;79879,90;82728,80;2191040,51"
"""352930 MATAO"";-;-;-;822364,38;780337,44;796543,77;886722,33;857916,45;851588,71;875527,83;901899,45;939092,04;1013764,12;931399,77;920766,84;935525,70;925577,49;946993,48;1011205,54;1039953,77;961653,31;1063145,95;1028310,36;1033536,94;1073588,37;962066,03;937759,76;967082,10;23464321,93"
"""352940 MAUA"";20,00;292,34;409720,26;1939844,28;2118014,32;2383836,35;2338264,27;2339523,25;2279554,05;2181313,53;2189796,74;2174827,01;2437520,65;2331901,94;2105708,11;2216312,40;2306619,54;2382368,48;2542017,11;2581638,53;2210921,60;2304393,24;2523146,78;2541103,36;2517857,86;2334704,06;2228140,88;2037930,95;57957291,89"
"""352950 MENDONCA"";-;-;-;17707,00;20284,93;23079,16;22558,91;17249,32;15632,03;17680,99;21501,87;17849,28;18327,44;11097,43;17321,54;17080,31;15880,79;27544,01;23346,77;34877,57;21802,49;28177,88;23475,35;21345,39;17536,98;14537,94;-;-;465895,38"
"""352960 MERIDIANO"";-;-;-;9473,08;5948,44;5456,24;6929,72;6333,07;6259,79;6062,63;6939,51;6877,07;7277,59;6781,41;7175,69;659,94;6240,69;7149,58;7572,25;5540,11;3697,79;6169,40;6285,43;7072,60;6398,46;6290,12;4747,76;6533,73;155872,10"
"""352965 MESOPOLIS"";-;-;-;-;-;-;-;-;-;7875,00;5521,42;12186,01;9306,47;11897,93;13336,84;19890,36;15001,50;14069,47;16428,77;13027,98;30786,35;37224,87;31214,71;39723,03;39390,02;34393,25;26061,92;16218,45;393554,35"
"""352970 MIGUELOPOLIS"";-;-;-;87455,57;89173,99;98983,53;118717,00;121200,99;125233,53;106120,54;102412,73;107258,04;106206,68;95562,78;93432,11;100907,11;82040,50;66795,62;85775,99;114514,23;84345,26;83054,73;105228,74;105659,41;99813,40;94869,95;104078,79;102508,73;2481349,95"
"""352980 MINEIROS DO TIETE"";-;-;-;5279,70;5199,99;5781,45;4739,23;5110,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26111,09"
"""352990 MIRACATU"";-;-;-;73804,98;92730,85;96818,72;112767,02;118773,10;95638,66;79796,39;98251,85;91206,99;104416,47;97911,73;82682,56;90698,51;100210,66;114527,88;126316,02;115349,00;107522,42;109066,02;111692,52;109322,82;112347,08;105673,36;-;-;2347525,61"
"""353000 MIRA ESTRELA"";-;-;-;2382,62;3915,33;3574,78;4400,97;4513,23;5437,26;5256,05;5525,61;5513,92;5749,47;5681,84;3278,60;3672,71;13323,61;12765,59;5097,39;8373,80;11975,24;13717,82;15231,49;18528,87;17628,65;15625,71;-;-;191170,56"
"""353010 MIRANDOPOLIS"";-;-;16,15;237120,54;77967,67;288204,94;290806,62;290455,88;245242,74;255833,82;254244,49;251336,05;266753,98;244102,96;236314,21;270587,28;456927,87;252204,99;396559,35;257720,66;258528,62;291564,97;287585,22;300130,89;391601,53;293822,97;289834,64;297275,59;6982744,63"
"""353020 MIRANTE DO PARANAPANEMA"";-;-;-;101394,65;121092,81;123484,57;101366,87;146937,02;141495,45;121606,46;153681,54;151623,45;153610,72;148049,60;130536,38;99046,44;107275,39;114770,73;124660,97;142849,96;105597,03;127056,23;126419,77;144385,26;147591,53;128464,08;134738,29;112168,47;3209903,67"
"""353030 MIRASSOL"";-;-;-;126749,12;251270,99;219222,29;355362,62;343126,90;291258,66;277981,04;305063,64;305065,33;321165,85;309082,03;212668,79;318192,75;323240,72;323767,21;331564,79;356124,83;308716,69;212813,37;226113,86;227601,49;304296,66;92831,46;101834,73;103946,01;6549061,83"
"""353040 MIRASSOLANDIA"";-;-;-;459,30;421,50;421,50;434,48;421,50;221,99;295,90;351,29;465,60;947,41;304,75;317,26;327,29;301,62;287,89;263,37;286,53;-;-;-;-;-;-;-;-;6529,18"
"""353050 MOCOCA"";-;21269,01;18696,21;357665,12;424131,01;417397,75;460576,28;422827,32;410451,34;383746,42;460551,22;573639,76;533148,30;515402,70;477249,74;437584,47;502898,29;452947,88;472082,54;470042,64;423169,61;435563,38;456977,27;492192,58;483101,11;428937,58;347522,98;311789,60;11191562,11"
"""353060 MOGI DAS CRUZES"";45,00;2801,50;293130,21;6145587,49;6378364,04;6716537,53;7018193,00;6647360,83;6281520,12;6366870,92;6766591,16;6687983,68;7072508,00;6592360,63;6216180,35;6664733,69;6705521,52;7091080,24;7417842,18;7521637,35;7316787,88;7669789,46;7854751,02;7685749,15;8141292,73;7665316,54;7327813,26;6944577,44;175192926,92"
"""353070 MOGI GUACU"";-;-;1590,42;1287127,90;1276818,00;1001673,32;1536196,45;1552752,44;1487206,99;1454539,93;1557255,01;1702285,44;1707912,67;1649722,56;1462216,37;1762829,85;1775190,80;1796471,57;1735099,11;1673141,33;1602276,77;1698132,52;1746022,85;1765627,19;1877715,55;1691736,38;202544,65;210765,42;37214851,49"
"""353080 MOGI MIRIM"";6,30;88,20;19689,64;1044002,74;1035360,68;1223734,11;964614,40;1045263,76;957340,63;1114105,69;945024,03;1193768,44;1239589,11;1214872,64;1139893,82;979808,99;984547,93;1203231,59;1245575,59;1204360,49;899498,16;864450,99;1020122,74;1023853,78;1082186,50;1142736,86;1100115,95;932793,62;26820637,38"
