"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""353170 MONTEIRO LOBATO"";-;-;-;-;-;3541,35;8540,46;45228,53;45325,25;30291,85;41273,09;45138,71;44731,81;37308,04;31857,59;37095,59;38073,66;17583,81;19300,50;28961,81;25938,19;24005,68;31262,17;23115,55;4500,00;24408,94;4500,00;18650,72;630633,30"
"""353180 MONTE MOR"";-;-;34,60;296228,38;354805,00;420579,86;497401,44;473868,84;430408,47;377699,25;422449,32;435869,01;428581,10;327517,71;261804,53;309044,33;384070,51;395277,29;371036,98;426864,17;399895,16;317897,34;557694,66;517438,44;1571155,89;483865,02;377589,25;387435,60;11226512,15"
"""353190 MORRO AGUDO"";-;-;-;281514,18;298838,74;268190,93;338718,70;321010,23;344436,84;314359,17;507893,42;280784,67;355089,19;315412,06;231228,98;259667,13;339300,07;332506,05;362344,95;344849,68;277695,67;330502,22;305122,07;321585,94;356429,86;320927,30;298416,92;291915,07;7998740,04"
"""353200 MORUNGABA"";-;-;-;50505,32;47459,64;59491,93;77377,75;168946,94;172669,32;161153,21;175159,67;154744,38;149779,35;149449,40;125038,44;166035,89;170551,87;146741,95;217926,71;211898,78;201030,61;221824,55;207941,14;216263,11;245481,98;185518,46;178565,13;168569,88;4030125,41"
"""353205 MOTUCA"";-;-;-;938,69;5942,05;5054,42;5103,86;4563,53;4634,49;4711,09;4591,04;8358,53;4629,42;4915,86;4588,27;4685,01;4827,63;4576,77;4565,43;4582,36;4989,05;4559,55;4560,72;115,51;4623,57;4563,90;4762,23;4577,62;114020,60"
"""353210 MURUTINGA DO SUL"";-;-;-;11110,01;14281,45;13288,22;15413,22;15608,20;14526,34;13518,49;18881,38;17946,05;17177,30;12428,12;20157,32;19623,75;16745,73;18370,89;16431,81;18458,60;13227,39;17044,19;21649,12;20192,76;18719,29;9257,74;18553,76;17875,13;410486,26"
"""353215 NANTES"";-;-;-;752,78;999,17;1014,48;5481,72;5478,53;4041,59;3164,57;2590,63;2584,61;1435,65;1404,13;1191,18;1383,79;1091,30;1280,91;1867,26;1520,33;1480,65;2255,08;999,72;864,81;2692,99;3017,76;-;-;48593,64"
"""353220 NARANDIBA"";-;-;-;19931,48;24085,43;27507,51;23851,59;30226,73;22825,22;23665,84;27744,65;23930,82;29356,69;52221,46;23597,18;22230,81;26359,45;23756,91;29352,68;25425,50;20728,87;31228,24;28973,40;31388,33;61854,11;53766,49;38703,15;28028,03;750740,57"
"""353230 NATIVIDADE DA SERRA"";-;-;-;3450,00;2170,00;1923,00;1980,00;2050,00;3510,00;2420,00;4060,00;3870,00;4670,00;3230,00;2550,00;3860,00;4080,00;3103,00;3000,00;3800,00;2780,00;-;-;3670,00;4710,00;-;-;-;64886,00"
"""353240 NAZARE PAULISTA"";-;-;-;77499,26;87703,64;103098,66;124423,76;115183,54;97417,70;90781,62;103691,85;129720,28;114060,85;94235,02;79618,19;101878,87;107612,69;142686,36;139126,61;156520,18;135857,41;126866,31;127098,56;138573,63;135772,66;127009,85;118376,36;119106,39;2893920,25"
"""353250 NEVES PAULISTA"";-;-;-;26463,75;30083,91;32594,93;40542,68;32491,60;40424,49;33911,44;37829,60;36292,94;36164,45;32533,33;36199,04;42222,25;38166,22;36035,07;39129,19;12423,79;32360,99;32026,98;36178,51;36024,83;35286,96;30632,06;22145,11;-;808164,12"
"""353260 NHANDEARA"";-;-;-;66333,72;69524,36;74847,83;85315,13;86558,99;65646,88;78677,34;71448,36;71426,68;76723,25;71215,28;75004,67;96566,30;77346,51;81831,69;81276,69;106961,03;99094,57;76828,59;75951,10;89847,31;85127,14;84228,52;74576,50;77635,59;1999994,03"
"""353270 NIPOA"";-;-;-;9261,78;19140,57;10885,68;14648,86;20866,56;30550,99;25209,22;26261,38;7088,57;15559,96;18979,48;10904,51;19483,54;20567,58;19363,02;29254,12;35180,89;113350,54;44366,04;35179,48;35674,70;36596,18;29470,30;-;-;627843,95"
"""353280 NOVA ALIANCA"";-;-;-;18131,03;18650,65;21197,14;24038,53;20373,67;21590,37;27083,38;29992,99;21655,42;25578,81;20980,72;18978,27;21197,44;24175,85;18828,04;33428,67;22943,97;22607,90;3637611,63;27805,38;22262,51;25897,41;28365,63;26860,20;22809,34;4203044,95"
"""353282 NOVA CAMPINA"";-;-;-;13507,14;9668,99;7690,06;9683,54;1450,98;8605,20;7312,39;10304,07;10304,07;10093,70;17153,02;10230,98;13708,28;18687,33;15064,51;17181,90;53852,58;18744,73;20562,25;16667,09;-;-;-;-;-;290472,81"
"""353284 NOVA CANAA PAULISTA"";-;-;-;34916,55;28137,41;22509,00;29276,90;23401,16;27155,89;26350,34;18535,50;31060,44;28142,15;28061,31;27926,67;22775,26;23526,23;21758,32;20818,46;21956,52;12664,13;6232,25;17181,56;25737,01;21628,43;21233,53;21752,63;18517,42;581255,07"
"""353286 NOVA CASTILHO"";-;-;-;18803,17;19737,98;23740,75;11291,60;21180,18;26296,02;13964,32;12116,09;16023,94;14834,64;13020,51;11313,18;31760,52;36955,75;11461,58;16445,56;20841,98;14712,56;111991,98;80869,90;16370,33;37005,97;-;-;-;580738,51"
"""353290 NOVA EUROPA"";-;-;-;58580,28;62635,42;39316,20;75670,63;76234,26;39605,11;36039,99;40816,85;70644,30;63422,84;59132,08;30860,92;72104,66;73730,39;8861689,92;73180,43;45720,87;37031,49;40623,62;68204,20;80519,72;81310,02;46200,64;74835,78;50052,42;10258163,04"
"""353300 NOVA GRANADA"";-;-;-;95273,62;95212,42;107362,36;124381,46;124866,68;135043,88;97417,20;118015,08;104572,57;97388,77;90465,06;99912,03;101215,19;118328,85;117909,43;15295,91;127256,32;117873,19;127542,50;107372,01;91942,98;164369,50;17181,26;14959,29;17129,57;2428287,13"
"""353310 NOVA GUATAPORANGA"";-;-;-;-;-;-;-;-;-;-;3204,46;-;8820,00;8265,74;8866,14;9605,57;2833,43;9631,35;9411,56;9816,49;12995,60;15161,02;17324,55;17170,98;24326,75;16805,63;12336,96;19766,68;206342,91"
"""353320 NOVA INDEPENDENCIA"";-;-;-;726,00;290,40;290,40;290,40;363,00;556,60;338,80;508,20;290,40;387,20;338,80;532,40;338,80;508,20;411,40;314,60;580,80;363,00;363,00;193,60;96,80;290,40;411,40;668,63;-;9453,23"
"""353325 NOVAIS"";-;-;-;10159,21;38175,59;24970,15;16882,37;18867,45;16624,14;15302,47;19315,65;17527,75;18673,62;14615,13;13144,67;33750,77;6707331,80;46109,34;32739,12;55660,26;35049,80;40796,44;73341,56;49742,35;40964,52;32735,69;31668,30;-;7404148,15"
"""353330 NOVA LUZITANIA"";-;-;-;5554,00;4643,38;4698,85;6328,77;5269,25;13478,45;11468,55;8591,04;9149,32;9043,66;15502,96;14497,84;4314,02;12428,38;49041,18;22016,99;17291,85;24620,41;12585,22;20944,38;12240,97;148752,25;15173,33;9757,24;5188,19;462580,48"
"""353340 NOVA ODESSA"";-;-;-;580305,52;415417,10;594748,96;732919,46;607044,76;340839,90;586282,98;383816,56;773287,68;370260,52;97753,41;385237,56;357790,08;725374,04;420372,86;463911,57;354742,55;169921,36;1003796,06;614405,05;586713,28;582394,06;662810,84;418993,65;388227,77;12617367,58"
"""353350 NOVO HORIZONTE"";-;-;-;224904,99;231009,28;220809,70;246230,43;241420,84;240381,86;226631,07;232985,18;243625,28;265405,08;252773,26;234968,17;260325,59;269681,48;263155,67;269239,28;288703,15;249547,31;259915,59;252446,99;261994,06;248231,05;162876,60;194191,02;232584,74;6074037,67"
"""353360 NUPORANGA"";-;-;-;4490,59;4578,29;5120,15;3748,72;743,73;2951,87;3422,26;3325,27;3633,57;1983,09;761,45;285,69;515,40;3308,35;3157,91;3433,10;3802,12;3319,47;4207,27;4279,79;4158,39;4517,33;4057,29;2980,37;3433,92;80215,39"
"""353370 OCAUCU"";-;-;-;393,19;-;-;-;-;1281,03;-;-;-;-;-;-;-;-;-;-;-;5260,25;6006,06;-;-;-;-;-;-;12940,53"
"""353380 OLEO"";-;-;-;14115,86;16148,61;14364,97;14735,74;14422,90;14075,99;11024,52;14792,79;14795,09;13883,53;14954,20;12587,41;13991,14;13513,84;11609,49;12343,91;20405,97;17537,50;20321,59;17086,62;17677,87;25611,10;18370,08;15826,09;16602,77;390799,58"
"""353390 OLIMPIA"";-;-;-;504257,91;596034,83;611623,57;654111,07;656902,22;581558,14;584429,99;535548,90;534224,19;551121,72;519363,79;549043,94;557238,86;544222,73;555019,03;573568,81;425142,29;523006,78;576769,77;598596,37;539111,54;720410,19;569590,17;688921,75;625140,25;14374958,81"
"""353400 ONDA VERDE"";-;-;-;1815,00;1712,84;2046,28;1974,21;2047,19;1039,13;1224,33;1288,34;1519,25;1826,46;1713,64;2438,65;4197,34;5148,01;3724,21;2902,23;4919,21;5544,29;6689,27;8301,62;9339,37;9796,49;11373,36;5586,46;5818,48;103985,66"
"""353410 ORIENTE"";-;-;-;6087,86;12692,54;10914,40;10384,66;10772,35;9832,00;9304,95;10727,87;28439,60;4727126,73;31845,61;24539,41;31574,87;27432,15;27100,63;30519,27;31901,88;25827,99;25736,81;28592,61;27682,93;28551,55;31854,44;29150,85;29724,35;5268318,31"
"""353420 ORINDIUVA"";-;-;-;44753,21;47066,55;44307,26;55164,59;51950,51;51515,72;48284,14;48816,35;50787,94;54881,92;45936,20;44896,61;48753,47;55805,98;49911,44;55778,09;56154,96;51614,93;51790,84;58729,86;60289,51;54816,79;52827,80;48807,60;49128,19;1282770,46"
"""353430 ORLANDIA"";-;45,00;4547,24;83108,97;86698,96;87829,84;105146,35;95746,28;101892,91;94520,17;98685,91;102330,37;113607,02;86071,12;113550,41;101463,59;123238,31;107748,42;124303,85;137815,55;134933,97;133344,17;134484,65;126156,22;139153,81;142246,42;136906,89;147554,39;2863130,79"
"""353440 OSASCO"";4462,73;32433,09;193967,46;8449336,58;7523165,22;10275572,42;10262710,03;10130669,82;9328048,77;9076997,26;9728366,67;8749444,38;10079886,23;8962831,93;8430434,67;8949959,67;9266279,14;10614094,13;10015395,43;10241323,88;9882217,70;9984375,01;10760676,65;10628343,67;11112054,92;9731789,92;9657298,66;9984124,57;242056260,61"
"""353450 OSCAR BRESSANE"";-;-;-;4700,15;4720,05;3504,95;5563,59;13591,34;5138,82;5369,22;5177,81;460,27;173,63;224,25;4876,04;288,80;185,79;4692,28;1688,35;3536,05;2203,22;3035,69;4091,71;5625,48;6763,49;5420,20;2391,02;7836,83;101259,03"
"""353460 OSVALDO CRUZ"";-;-;-;81724,11;110884,35;142986,77;157316,78;165871,11;142878,88;147826,25;155374,80;181804,91;184444,14;160707,95;140333,45;116730,96;146964,22;123630,88;174491,11;165297,75;151861,84;143244,14;148569,95;179453,72;195242,26;173663,38;161025,94;102841,61;3755171,26"
"""353470 OURINHOS"";-;708,43;7721,59;2400027,53;2319519,62;2409931,75;2403159,19;2970726,56;2677260,04;2703425,87;3086181,89;2701786,15;2973826,05;3047259,92;2834605,64;2663640,94;2725596,78;2691751,29;2773812,59;2716804,83;2763545,71;2883739,59;2928665,71;3104671,09;3091132,35;2798958,07;2634311,81;2437806,72;68750577,71"
"""353475 OUROESTE"";-;-;-;69673,92;75008,08;90226,09;96878,34;88661,46;80235,30;78578,09;57515,05;51500,44;55767,97;81739,08;88983,14;111870,60;98773,66;89908,44;86731,58;111061,99;92956,74;90333,06;98454,10;102055,86;103144,56;88629,52;96613,67;83690,19;2168990,93"
"""353480 OURO VERDE"";-;-;-;15979,70;15624,50;20335,30;19047,15;17911,80;18404,10;16741,35;18533,25;16553,25;20817,90;16276,05;9570,43;25483,73;15271,75;5973,22;23698,62;27146,36;25686,53;23210,76;26643,49;27500,14;30037,53;24568,55;22655,07;23634,84;507305,37"
"""353490 PACAEMBU"";-;-;-;35940,36;63846,70;56627,60;61509,68;49312,30;59943,66;66228,58;47498,96;41033,44;37787,28;34262,49;28755,83;30988,13;35768,61;42611,75;38804,87;38372,51;32223,18;31539,84;31886,56;45886,68;55203,54;-;47164,41;50004,11;1063201,07"
"""353500 PALESTINA"";-;-;-;37409,40;31852,11;38710,96;39058,27;34009,91;41647,85;35162,55;20390,55;19553,71;47202,20;48703,77;37176,56;55498,98;58249,38;46828,64;48493,12;67172,13;42859,35;46915,50;45293,38;56425,42;54207,72;45100,08;38887,82;73980,31;1110789,67"
"""353510 PALMARES PAULISTA"";-;-;5751,10;9600,62;8948,99;11334,51;10661,10;8707,79;4967,96;8554,12;4191,05;7788,91;1440,17;3827,47;3395,03;7185,11;3379,87;3861,91;5259,53;6632,91;12122,11;1004,15;801,15;146,21;4007,11;1332,22;3639,46;-;138540,56"
"""353520 PALMEIRA D'OESTE"";-;-;-;65166,46;80316,93;76315,69;137684,90;112201,45;125563,90;137301,62;148642,76;119604,36;156690,63;180125,56;137894,40;196984,98;263861,44;163140,48;179513,31;140620,15;125271,78;154414,00;169660,00;136288,43;113053,42;116976,92;113482,03;142997,75;3493773,35"
"""353530 PALMITAL"";-;-;-;179691,87;159514,71;265514,51;231929,48;221001,61;250238,52;228848,35;327900,25;352125,61;369329,29;268318,06;152346,90;198152,01;268514,43;294313,05;340539,49;328685,24;281531,40;295175,49;365492,43;323388,71;325662,40;356493,70;245260,06;268046,94;6898014,51"
"""353540 PANORAMA"";-;-;-;23699,21;48807,66;50383,55;55273,07;50757,31;39894,96;34619,16;42114,48;33837,90;43291,40;33249,05;35946,75;44343,70;50639,95;61945,44;75187,55;90603,20;75384,75;76849,56;81511,52;116711,27;83864,14;71246,94;66335,90;59542,71;1446041,13"
"""353550 PARAGUACU PAULISTA"";-;-;-;298434,22;306297,19;269622,43;457368,53;377497,05;398516,25;334217,86;386179,12;372143,54;489063,72;403945,93;644117,66;654967,03;333975,82;327115,20;423554,42;494561,27;382331,30;472243,08;424046,19;495499,52;492413,31;383199,25;369746,76;467660,07;10458716,72"
"""353560 PARAIBUNA"";-;-;-;16202,69;16499,81;18657,96;22095,76;11657,13;18517,82;14185,66;16089,05;17911,02;19599,00;19142,13;17686,51;20241,90;20689,26;23218,93;22037,68;22257,39;20845,49;20642,20;24277,75;24315,03;27572,69;26464,46;28680,03;27574,09;517061,44"
"""353570 PARAISO"";-;-;-;33264,28;37878,41;53911,88;59810,81;60009,52;52073,38;43427,16;49869,03;50047,60;620306,39;39613,31;35028,20;41041,34;45833,43;49250,67;45158,78;44717,32;39682,02;41400,53;41631,76;43022,77;43060,92;42834,09;36534,27;38385,51;1687793,38"
"""353580 PARANAPANEMA"";-;-;-;96291,07;90766,05;97837,38;71362,60;72854,95;103569,12;89536,81;92944,61;89507,38;62015,06;52389,43;55137,38;80540,47;95189,37;90528,39;109892,96;121615,13;113978,97;93207,21;98858,45;92168,94;93614,61;151648,13;101072,71;113609,67;2330136,85"
"""353590 PARANAPUA"";-;-;-;16716,80;16114,95;872,46;1014,24;956,52;1200,61;6844,77;29430,80;28994,58;31959,42;26963,71;16079,66;25962,68;27507,79;24096,72;22040,04;29799,14;20874,63;29846,67;28417,87;31432,45;24454,28;27815,37;19833,90;29439,17;518669,23"
"""353600 PARAPUA"";-;-;-;-;-;-;-;-;-;-;-;-;-;27071,60;28727,82;28374,57;27419,25;28077,25;30694,16;35310,08;30342,04;28594,13;32075,34;35243,96;29213,35;-;-;-;361143,55"
"""353610 PARDINHO"";-;-;262,70;28170,44;21608,67;29891,35;26819,15;34240,42;27651,45;31381,94;28329,28;27923,31;35451,66;22922,51;26309,76;30076,55;27821,68;31321,36;36201,08;35448,32;24023,80;26218,64;26275,25;8258,24;33301,29;24782,40;24660,14;29911,57;699262,96"
"""353620 PARIQUERA-ACU"";-;-;247,08;1755339,87;1738097,97;1872307,08;1919243,52;1862820,10;1771914,24;2073930,70;2334054,33;2206177,12;2280220,27;2054983,10;1958585,35;1936134,69;1922137,01;2044699,20;1974556,19;1963208,68;1870044,11;1822474,53;2163858,07;2198679,24;2325589,07;2154260,76;1883127,58;1993113,35;50079803,21"
"""353625 PARISI"";-;-;-;37629,28;35633,52;34717,27;17328,31;35212,10;34324,45;29984,21;29435,70;32222,48;25906,98;28188,57;24122,79;26031,66;23666,03;31196,07;26025,09;28676,73;43945,43;47678,06;43259,23;46018,77;43819,65;45596,91;39487,68;45094,03;855201,00"
"""353630 PATROCINIO PAULISTA"";-;-;-;28541,65;23538,53;36694,17;124086,69;140734,48;111071,87;152872,29;102587,88;107449,29;84584,18;35722,41;46561,58;81996,71;49307,23;172794,31;168586,37;126285,79;190245,47;243904,99;312899,55;131382,76;114103,87;105361,99;-;-;2691314,06"
"""353640 PAULICEIA"";-;-;-;19324,80;25124,03;20970,45;30669,82;21809,70;20743,20;25005,15;26051,85;22067,55;25682,85;20275,20;20030,40;22603,95;23445,45;26955,90;32607,00;29924,10;27107,55;31026,60;31408,65;29227,05;-;-;-;-;532061,25"
"""353650 PAULINIA"";-;-;16584,56;1251929,27;1171148,01;1345994,93;1272503,20;4316488,39;1461812,86;1717118,07;1907289,00;2118721,39;912984,05;942627,96;971037,52;398250,18;1270824,80;1467641,58;1494881,33;4428264,34;1383878,42;1298878,29;447981,35;106547,16;-;-;-;-;31703386,66"
"""353657 PAULISTANIA"";-;-;-;4832,49;5231,65;5270,91;5061,26;4401,47;3723,64;3009,79;6230,04;6310,37;6455,44;4801,30;2725,86;3821,04;5922,48;7772,08;5449,32;4515,69;4410,39;3917,93;4449,28;2513,44;3844,27;4332,97;3202,18;-;112205,29"
"""353660 PAULO DE FARIA"";-;-;-;28535,55;23844,38;39095,20;66061,13;50855,21;42412,27;40455,00;43785,80;42356,78;57796,85;35264,42;36581,22;48095,24;52502,61;61368,42;53173,88;55606,73;42120,79;48880,54;48739,23;44965,92;44809,51;46242,52;39038,12;28477,86;1121065,18"
"""353670 PEDERNEIRAS"";-;70,40;7,30;276819,82;329164,93;384166,49;357270,72;343057,83;332615,44;286753,59;348112,08;357293,87;355006,87;317143,13;276758,52;242797,63;295478,43;268463,79;282123,21;310300,70;297139,50;303481,34;296608,11;326452,22;287341,08;313377,27;307700,39;242093,16;7737597,82"
"""353680 PEDRA BELA"";-;-;-;4987,37;4784,74;1408,47;3851,63;6318,56;1957,73;2615,61;3495,25;4079,55;4961,94;2126,82;1298,70;1530,28;1438,46;1464,63;3,26;-;-;-;-;-;-;-;-;-;46323,00"
"""353690 PEDRANOPOLIS"";-;-;-;-;-;-;3375,00;3150,00;225,00;1125,00;1125,00;4275,00;4050,00;2025,00;225,00;3825,00;2250,00;3364,90;1800,00;4936,50;4566,15;1350,00;2700,00;3150,00;4036,05;9132,75;5890,50;5056,20;71633,05"
"""353700 PEDREGULHO"";-;-;-;61031,69;70387,21;68173,08;62778,08;63334,94;67720,49;64759,32;66918,22;66210,10;65304,95;63474,45;61368,88;70241,07;61799,34;56756,90;73235,72;104705,11;107653,52;105196,56;114877,71;70275,44;132992,48;156945,53;105742,20;61009,50;2002892,49"
"""353710 PEDREIRA"";-;-;46740,08;214986,97;247203,67;269621,28;299483,69;291554,89;295672,57;301931,42;316702,80;332522,22;312046,24;296668,30;257468,42;359231,62;369346,54;364026,39;358493,72;369065,17;316649,14;353838,20;355503,11;358649,15;356799,25;307088,45;308263,75;341442,01;8000999,05"
"""353715 PEDRINHAS PAULISTA"";-;-;-;24436,67;7920,72;9260,72;35622,88;25024,64;19024,44;24643,49;34121,09;29988,41;35053,02;36613,02;9591,57;35445,05;23592,51;23023,34;20574,03;1003856,29;18220,10;20731,91;31881,11;38362,57;38028,46;38698,59;34293,98;60478,23;1678486,84"
"""353720 PEDRO DE TOLEDO"";-;-;-;40284,91;44501,90;47334,78;51263,50;53709,77;44137,90;35950,74;45487,48;38909,06;42785,01;41753,83;25903,17;28274,51;35368,78;50084,11;50772,07;58921,84;40658,19;39853,87;40674,41;46949,22;54892,26;48836,61;47475,30;-;1054783,22"
"""353730 PENAPOLIS"";-;-;-;401733,58;488475,20;548073,77;576844,39;573446,97;528023,61;542828,33;603909,99;587654,32;579610,40;573176,27;512132,42;513955,74;600347,05;539958,37;645468,60;614203,03;558492,53;595342,58;604602,40;602203,89;335596,60;520022,51;496338,83;317622,90;13460064,28"
"""353740 PEREIRA BARRETO"";-;-;-;73601,72;82806,90;101908,36;111896,98;112903,22;98116,03;93833,85;109036,10;108186,66;103910,69;100851,95;93529,30;111107,85;112861,25;97741,84;99152,01;108108,80;100911,82;94325,34;106271,76;105008,41;99788,63;100895,69;97055,13;89857,59;2513667,88"
"""353750 PEREIRAS"";-;-;-;23126,94;19167,94;28720,21;29025,31;56771,95;43320,26;48363,89;47395,46;39282,79;30997,00;43738,28;23448,26;31157,61;8434,64;3831,26;31425,05;37281,19;28646,15;26016,08;30534,89;32927,00;27822,00;26950,00;22253,79;25891,00;766528,95"
"""353760 PERUIBE"";-;-;-;651427,47;607241,62;2469987,57;779402,08;697411,19;628204,84;601161,58;628737,68;676440,99;678248,65;627079,87;599089,94;648986,24;709296,89;693200,34;764263,51;795025,42;718140,21;746719,94;772436,14;858888,64;865048,72;798638,74;623392,51;784237,87;19422708,65"
"""353770 PIACATU"";-;-;-;8563,79;18010,54;8804,77;37852,00;37876,53;35064,91;54611,70;54866,69;38732,35;11305,35;61035,00;25406,23;53555,49;60720,15;33715,37;32947,80;49785,33;13069,40;76394,65;40285,96;69055,27;64151,15;47381,40;42810,28;49951,23;1025953,34"
"""353780 PIEDADE"";-;-;-;171575,25;176483,97;209772,80;249235,49;217242,47;199540,98;183430,61;184174,51;199340,99;191562,70;170936,65;132214,44;155786,16;157426,97;288300,75;251631,03;309208,75;231848,77;255422,63;236433,22;279253,06;324829,70;304655,56;269223,07;262599,02;5612129,55"
"""353790 PILAR DO SUL"";1921,91;2421,04;-;152570,98;162198,16;203209,70;225068,09;237550,01;222125,28;253205,61;183234,83;199377,23;181419,05;169255,57;139780,87;174267,71;177045,81;245361,21;181007,66;210826,43;177488,11;211317,52;226956,77;223498,07;231185,12;221119,76;176865,20;214495,28;5004772,98"
"""353800 PINDAMONHANGABA"";-;-;26154,53;1977670,06;1961712,78;2222749,02;2153802,31;2180251,95;2007200,26;1990071,85;2258680,94;2275094,20;2360254,90;2153355,40;1979626,81;2164643,60;2159561,09;2308657,20;2454417,77;2457252,19;2212807,33;2124323,33;2377293,00;2303504,59;2405697,36;2185882,31;2206315,64;2216561,35;55123541,77"
"""353810 PINDORAMA"";-;-;-;33133,46;49100,79;49098,06;57173,39;58292,19;47246,46;40915,83;44166,88;46623,97;43788,50;39889,20;33715,18;39479,42;43670,59;45661,61;45058,64;49011,40;44397,01;44459,25;58906,85;53173,91;57762,58;55350,02;51255,40;51521,81;1182852,40"
"""353820 PINHALZINHO"";-;-;-;100586,58;108420,63;122488,40;138805,36;137704,39;145438,13;119195,87;123291,94;120680,63;123484,12;106475,84;93440,42;118763,40;126980,50;125420,13;131806,24;150065,84;127496,43;140549,40;147752,04;144331,09;156384,32;129813,35;116763,05;146662,94;3202801,04"
"""353830 PIQUEROBI"";-;-;-;1743,79;347,88;92,15;5386,75;6433,40;1797,82;2559,47;10167,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28529,16"
"""353850 PIQUETE"";-;-;-;32667,30;39702,95;18785,37;67718,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;158874,25"
"""353860 PIRACAIA"";-;-;-;89155,02;90202,90;114492,50;171879,78;145509,63;108854,33;112984,94;109069,27;113706,93;122534,35;108333,47;97291,75;104514,66;108492,92;119090,82;1331446,67;168715,61;160993,36;146574,20;151961,94;168681,98;158431,33;154019,00;128283,85;145904,19;4431125,40"
"""353870 PIRACICABA"";18,90;1573,65;38861,81;7149797,74;7749173,30;7735785,50;9503646,54;9961876,58;9568621,99;9372615,49;9128667,41;8270967,46;8801654,68;8252574,24;7604180,25;8369524,84;8294583,62;8907331,74;9398448,11;10040610,78;9430709,98;9987086,74;10336309,83;10773641,99;11238438,06;10244973,99;10065069,37;10314892,12;230541636,71"
"""353880 PIRAJU"";-;-;-;139483,87;155721,38;168459,34;181738,79;118290,88;160125,68;160615,07;172009,03;159480,08;195757,92;175646,86;162859,32;167665,45;184015,91;137147,27;158304,77;181533,39;189063,61;183344,01;182377,53;162484,19;144753,73;212821,85;178412,06;189694,29;4221806,28"
"""353890 PIRAJUI"";-;-;-;107840,98;112481,81;115987,48;114608,89;118996,53;118420,32;112399,38;54823,43;130785,06;115435,30;113062,82;119476,11;111746,46;106954,64;124497,26;125587,24;120508,33;115609,86;114961,02;125631,48;110296,54;113752,20;114711,34;115118,25;117186,70;2850879,43"
"""353900 PIRANGI"";-;-;-;43868,59;47304,32;56365,90;59739,81;315857,31;54614,97;182701,62;59693,85;61300,42;109973,30;84868,64;92734,09;94450,36;86860,23;413606,83;91325,62;264451,08;314516,78;391876,48;94635,82;459084,61;158899,84;492975,10;659723,93;422978,94;5114408,44"
"""353910 PIRAPORA DO BOM JESUS"";-;-;-;48389,69;61984,91;75544,12;134224,06;157812,58;121462,42;110569,58;117244,19;88086,91;87669,56;83591,07;71160,54;81754,49;102252,52;87504,79;102438,90;204702,72;113216,22;114731,38;98074,77;65015,38;103524,53;108773,45;86545,58;-;2426274,36"
"""353920 PIRAPOZINHO"";-;-;-;107844,04;122465,96;145660,80;157342,30;151911,38;137311,65;120321,33;150517,36;163789,81;162823,84;145468,55;123225,62;121879,08;140196,12;150608,15;150287,92;165236,33;137839,58;132459,64;155307,45;156830,71;162461,48;147368,25;147956,01;121154,69;3578268,05"
"""353930 PIRASSUNUNGA"";-;6,30;14493,95;621959,50;497747,88;542678,82;587603,36;610773,62;662661,96;630339,36;683334,16;665632,53;692582,86;642826,98;527453,71;559216,33;584623,77;682244,58;718126,01;775087,83;724944,49;743981,43;783838,57;894144,38;831905,80;834333,55;642084,64;686114,58;16840740,95"
"""353940 PIRATININGA"";-;-;6,30;74239,95;82556,31;94620,57;101768,41;75465,24;71908,88;66300,31;79672,39;79192,76;77014,17;66168,57;62759,16;75919,68;72262,20;77734,18;77427,34;90348,28;65193,00;25393,93;51632,43;40283,65;31399,53;72852,97;61586,84;69522,18;1743229,23"
"""353950 PITANGUEIRAS"";-;97,44;29652,32;209204,06;263408,04;248955,80;277913,24;686620,17;384690,30;252726,16;619066,81;307495,99;217338,59;202623,83;178120,42;193409,89;224358,03;294691,57;262441,26;270930,09;241611,73;386587,00;355754,66;248488,52;185804,40;166980,99;157986,55;131572,36;6998530,22"
"""353960 PLANALTO"";-;-;-;587102,17;4846,59;462,77;39037,28;76141,69;4636,52;41384,67;49236,12;49632,46;141618,16;51586,47;5530,49;17118,91;30582,17;25170,64;40297,35;24677,32;5845,38;5228,50;77320,83;24155,77;19734,48;19171,62;10429,72;-;1350948,08"
"""353970 PLATINA"";-;-;-;11060,98;10582,85;10621,51;13697,00;13932,49;13921,43;13573,48;16135,83;13277,47;16415,05;16018,90;10536,92;12856,97;15442,86;17484,98;18671,95;20350,17;18721,79;17184,38;20996,45;31898,22;29327,84;21142,70;10960,98;15720,85;410534,05"
"""353980 POA"";-;11430,00;-;389429,58;414628,91;465596,12;524517,83;531436,01;451420,80;398859,82;446305,97;431843,34;445844,07;429501,77;357079,15;383653,18;422382,32;473821,21;477332,42;558494,79;476535,88;477982,59;495419,44;485847,68;545637,01;511460,35;493103,12;493434,96;11592998,32"
